代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
002207.SZ,准油股份,2010-01-04,11.38,11.26,2264674349.0,开采辅助活动,0.01512758853665111
﻿600339.SH,中油工程,2010-01-04,8.39,8.72,5334790986.0,开采辅助活动,0.0356353764508697
﻿600583.SH,海油工程,2010-01-04,8.57,8.21,35944908000.0,开采辅助活动,0.24010506342860455
﻿600871.SH,石化油服,2010-01-04,3.88,3.82,34640000000.0,开采辅助活动,0.23138852927838519
﻿601808.SH,中海油服,2010-01-04,14.35,13.99,71520541200.0,开采辅助活动,0.47774344230548943
002207.SZ,准油股份,2010-01-05,11.26,11.32,2276609391.0,开采辅助活动,0.014957583003085898
600339.SH,中油工程,2010-01-05,8.81,8.92,5455677875.0,开采辅助活动,0.035844425036640724
600583.SH,海油工程,2010-01-05,8.21,8.32,36463500000.0,开采辅助活动,0.23956934816712377
600871.SH,石化油服,2010-01-05,3.84,3.82,34600000000.0,开采辅助活动,0.22732594091577832
601808.SH,中海油服,2010-01-05,14.06,14.36,73408575600.0,开采辅助活动,0.48230270287737126
002207.SZ,准油股份,2010-01-06,11.32,11.11,2234836742.0,开采辅助活动,0.014542325854705988
600339.SH,中油工程,2010-01-06,8.85,9.0,5502981440.0,开采辅助活动,0.035808499014233226
600583.SH,海油工程,2010-01-06,8.32,8.69,38051688000.0,开采辅助活动,0.24760647425296609
600871.SH,石化油服,2010-01-06,3.82,3.8,34480000000.0,开采辅助活动,0.22436511179851656
601808.SH,中海油服,2010-01-06,14.35,14.36,73408575600.0,开采辅助活动,0.47767758907957814
002207.SZ,准油股份,2010-01-07,11.22,10.86,2184112810.0,开采辅助活动,0.01441092407274525
600339.SH,中油工程,2010-01-07,8.94,8.69,5313767179.0,开采辅助活动,0.03506059531641807
600583.SH,海油工程,2010-01-07,8.66,8.66,37922040000.0,开采辅助活动,0.2502121852962385
600871.SH,石化油服,2010-01-07,3.78,3.72,33720000000.0,开采辅助活动,0.22248684111374714
601808.SH,中海油服,2010-01-07,14.43,14.17,72419605200.0,开采辅助活动,0.477829454200851
002207.SZ,准油股份,2010-01-08,10.69,10.93,2198037027.0,开采辅助活动,0.014378166386569996
600339.SH,中油工程,2010-01-08,8.6,9.26,5665915943.0,开采辅助活动,0.037062834319930515
600583.SH,海油工程,2010-01-08,8.64,8.89,38959224000.0,开采辅助活动,0.25484657359398116
600871.SH,石化油服,2010-01-08,3.72,3.76,34080000000.0,开采辅助活动,0.22292977981499013
601808.SH,中海油服,2010-01-08,14.06,14.08,71970073200.0,开采辅助活动,0.4707826458845282
002207.SZ,准油股份,2010-01-11,10.94,10.83,2177150702.0,开采辅助活动,0.01416481321495533
600339.SH,中油工程,2010-01-11,9.62,9.33,5707963557.0,开采辅助活动,0.03713672073706408
600583.SH,海油工程,2010-01-11,9.07,8.81,38602692000.0,开采辅助活动,0.2511539147345852
600871.SH,石化油服,2010-01-11,3.82,3.72,33760000000.0,开采辅助活动,0.21964675835145375
601808.SH,中海油服,2010-01-11,14.51,14.37,73453528800.0,开采辅助活动,0.4778977929619416
002207.SZ,准油股份,2010-01-12,10.79,10.88,2188091158.0,开采辅助活动,0.013764349367494542
600339.SH,中油工程,2010-01-12,9.26,9.37,5728987364.0,开采辅助活动,0.03603861900896984
600583.SH,海油工程,2010-01-12,8.75,8.99,39380580000.0,开采辅助活动,0.24772645300117255
600871.SH,石化油服,2010-01-12,3.77,3.88,35160000000.0,开采辅助活动,0.2211765821509289
601808.SH,中海油服,2010-01-12,14.42,14.97,76510346400.0,开采辅助活动,0.48129399647143417
002207.SZ,准油股份,2010-01-13,10.63,10.4,2090621643.0,开采辅助活动,0.013472310378055526
600339.SH,中油工程,2010-01-13,9.11,8.94,5471445730.0,开采辅助活动,0.035258897915870564
600583.SH,海油工程,2010-01-13,8.8,8.65,37889628000.0,开采辅助活动,0.24416700660984367
600871.SH,石化油服,2010-01-13,3.79,3.89,35240000000.0,开采辅助活动,0.2270923671494186
601808.SH,中海油服,2010-01-13,14.73,14.57,74487452400.0,开采辅助活动,0.4800094179468116
002207.SZ,准油股份,2010-01-14,10.38,10.64,2138361814.0,开采辅助活动,0.013468190100257788
600339.SH,中油工程,2010-01-14,8.94,9.29,5681683799.0,开采辅助活动,0.03578533669722876
600583.SH,海油工程,2010-01-14,8.64,8.75,38310984000.0,开采辅助活动,0.24129668424762402
600871.SH,石化油服,2010-01-14,3.87,3.98,36040000000.0,开采辅助活动,0.22699319078529462
601808.SH,中海油服,2010-01-14,14.62,14.99,76600252800.0,开采辅助活动,0.48245659816959485
002207.SZ,准油股份,2010-01-15,10.54,10.76,2164221073.0,开采辅助活动,0.01360525950989064
600339.SH,中油工程,2010-01-15,9.32,9.55,5844618302.0,开采辅助活动,0.03674187897299269
600583.SH,海油工程,2010-01-15,8.75,8.64,37857216000.0,开采辅助活动,0.23798735463194712
600871.SH,石化油服,2010-01-15,3.97,4.15,37640000000.0,开采辅助活动,0.23662183791714872
601808.SH,中海油服,2010-01-15,14.97,14.79,75566329200.0,开采辅助活动,0.4750436689680208
002207.SZ,准油股份,2010-01-18,10.66,11.15,2242793437.0,开采辅助活动,0.014106049360507572
600339.SH,中油工程,2010-01-18,9.55,9.68,5923457577.0,开采辅助活动,0.037255586532213746
600583.SH,海油工程,2010-01-18,8.61,8.55,37468272000.0,开采辅助活动,0.2356566973871182
600871.SH,石化油服,2010-01-18,4.09,4.09,37120000000.0,开采辅助活动,0.23346624063714033
601808.SH,中海油服,2010-01-18,14.69,14.92,76240627200.0,开采辅助活动,0.4795154260830201
002207.SZ,准油股份,2010-01-19,11.38,10.98,2206988309.0,开采辅助活动,0.01391036256889297
600339.SH,中油工程,2010-01-19,9.67,9.49,5807826640.0,开采辅助活动,0.03660598199375211
600583.SH,海油工程,2010-01-19,8.58,8.66,37922040000.0,开采辅助活动,0.23901772546818778
600871.SH,石化油服,2010-01-19,4.06,4.06,36840000000.0,开采辅助活动,0.23219776695156794
601808.SH,中海油服,2010-01-19,14.87,14.85,75881001600.0,开采辅助活动,0.47826816301759917
002207.SZ,准油股份,2010-01-20,10.88,10.48,2106535033.0,开采辅助活动,0.013903757480910776
600339.SH,中油工程,2010-01-20,9.45,8.93,5460933827.0,开采辅助活动,0.03604378676853933
600583.SH,海油工程,2010-01-20,8.68,8.29,36301440000.0,开采辅助活动,0.2396002962500143
600871.SH,石化油服,2010-01-20,4.05,3.86,35040000000.0,开采辅助活动,0.23127441722974354
601808.SH,中海油服,2010-01-20,14.87,14.21,72599418000.0,开采辅助活动,0.4791777422707921
002207.SZ,准油股份,2010-01-21,10.25,10.38,2086643295.0,开采辅助活动,0.01370433463295933
600339.SH,中油工程,2010-01-21,8.86,8.96,5481957634.0,开采辅助活动,0.036003557503124645
600583.SH,海油工程,2010-01-21,8.25,8.31,36398676000.0,开采辅助活动,0.2390536213333317
600871.SH,石化油服,2010-01-21,3.85,3.92,35560000000.0,开采辅助活动,0.23354549419910972
601808.SH,中海油服,2010-01-21,14.23,14.23,72734277600.0,开采辅助活动,0.4776929923314746
002207.SZ,准油股份,2010-01-22,10.2,9.97,2004092583.0,开采辅助活动,0.013391684167243593
600339.SH,中油工程,2010-01-22,8.83,8.7,5319023131.0,开采辅助活动,0.03554260838687768
600583.SH,海油工程,2010-01-22,8.25,8.17,35782848000.0,开采辅助活动,0.23910701685406321
600871.SH,石化油服,2010-01-22,3.86,3.92,35520000000.0,开采辅助活动,0.23735062224941753
601808.SH,中海油服,2010-01-22,13.99,13.9,71026056000.0,开采辅助活动,0.474608068342398
002207.SZ,准油股份,2010-01-25,10.03,9.8,1970276629.0,开采辅助活动,0.013262398732192069
600339.SH,中油工程,2010-01-25,8.64,8.58,5250695758.0,开采辅助活动,0.03534367699390981
600583.SH,海油工程,2010-01-25,8.1,8.12,35588376000.0,开采辅助活动,0.2395537894507374
600871.SH,石化油服,2010-01-25,3.9,3.9,35400000000.0,开采辅助活动,0.2382857859700062
601808.SH,中海油服,2010-01-25,13.76,13.77,70351758000.0,开采辅助活动,0.4735543488531545
002207.SZ,准油股份,2010-01-26,10.18,9.86,1982211672.0,开采辅助活动,0.013928322134474484
600339.SH,中油工程,2010-01-26,8.62,8.05,4924826752.0,开采辅助活动,0.0346050698960538
600583.SH,海油工程,2010-01-26,8.12,7.64,33449184000.0,开采辅助活动,0.2350359532578263
600871.SH,石化油服,2010-01-26,3.9,3.72,33720000000.0,开采辅助活动,0.2369388844838159
601808.SH,中海油服,2010-01-26,13.72,13.35,68238957600.0,开采辅助活动,0.4794917702278295
002207.SZ,准油股份,2010-01-27,10.38,9.98,2007076344.0,开采辅助活动,0.014296434977514637
600339.SH,中油工程,2010-01-27,8.06,7.99,4888035090.0,开采辅助活动,0.03481754744452058
600583.SH,海油工程,2010-01-27,7.64,7.52,32930592000.0,开采辅助活动,0.23456510197355188
600871.SH,石化油服,2010-01-27,3.71,3.6,32640000000.0,开采辅助活动,0.23249521078809435
601808.SH,中海油服,2010-01-27,13.38,13.29,67924285200.0,开采辅助活动,0.48382570481631854
002207.SZ,准油股份,2010-01-28,9.99,9.83,1976244150.0,开采辅助活动,0.013985304350185204
600339.SH,中油工程,2010-01-28,8.08,8.18,5003666028.0,开采辅助活动,0.03540948736939326
600583.SH,海油工程,2010-01-28,7.54,7.59,33254712000.0,开采辅助活动,0.23533391276465315
600871.SH,石化油服,2010-01-28,3.6,3.63,32880000000.0,开采辅助活动,0.23268218506002383
601808.SH,中海油服,2010-01-28,13.3,13.34,68194004400.0,开采辅助活动,0.48258911045574454
002207.SZ,准油股份,2010-01-29,9.82,9.81,1973260390.0,开采辅助活动,0.0140792842238265
600339.SH,中油工程,2010-01-29,8.12,8.15,4982642221.0,开采辅助活动,0.03555133238908076
600583.SH,海油工程,2010-01-29,7.56,7.57,33157476000.0,开采辅助活动,0.23657979003404908
600871.SH,石化油服,2010-01-29,3.62,3.63,32880000000.0,开采辅助活动,0.23459998874219298
601808.SH,中海油服,2010-01-29,13.26,13.14,67160080800.0,开采辅助活动,0.4791896046108507
002207.SZ,准油股份,2010-02-01,9.79,9.38,1886731330.0,开采辅助活动,0.013627112624468831
600339.SH,中油工程,2010-02-01,8.09,8.01,4898546994.0,开采辅助活动,0.03538026348642403
600583.SH,海油工程,2010-02-01,7.54,7.61,33351948000.0,开采辅助活动,0.24088790195762952
600871.SH,石化油服,2010-02-01,3.63,3.64,33000000000.0,开采辅助活动,0.23834592104190658
601808.SH,中海油服,2010-02-01,13.02,12.78,65316999600.0,开采辅助活动,0.471758800889571
002207.SZ,准油股份,2010-02-02,9.4,9.65,1939444436.0,开采辅助活动,0.014051852591405485
600339.SH,中油工程,2010-02-02,8.08,8.17,4998410076.0,开采辅助活动,0.036214969748866725
600583.SH,海油工程,2010-02-02,7.63,7.53,32995416000.0,开采辅助活动,0.23906161641853915
600871.SH,石化油服,2010-02-02,3.65,3.64,33040000000.0,开采辅助活动,0.23938464077763208
601808.SH,中海油服,2010-02-02,12.89,12.73,65047280400.0,开采辅助活动,0.4712869204635565
002207.SZ,准油股份,2010-02-03,10.12,9.91,1992157541.0,开采辅助活动,0.014006180292165087
600339.SH,中油工程,2010-02-03,8.21,8.67,5303255275.0,开采辅助活动,0.03728537928769437
600583.SH,海油工程,2010-02-03,7.53,7.53,32995416000.0,开采辅助活动,0.23197951758323745
600871.SH,石化油服,2010-02-03,3.64,3.65,33120000000.0,开采辅助活动,0.23285542520078623
601808.SH,中海油服,2010-02-03,12.85,13.47,68823349200.0,开采辅助活动,0.48387349763611687
002207.SZ,准油股份,2010-02-04,9.96,9.75,1960330760.0,开采辅助活动,0.013680112693170819
600339.SH,中油工程,2010-02-04,8.55,9.01,5513493344.0,开采辅助活动,0.03847575716200424
600583.SH,海油工程,2010-02-04,7.7,7.79,34129836000.0,开采辅助活动,0.2381740939878117
600871.SH,石化油服,2010-02-04,3.66,3.71,33680000000.0,开采辅助活动,0.23503492620091987
601808.SH,中海油服,2010-02-04,13.33,13.31,68014191600.0,开采辅助活动,0.47463510995609337
002207.SZ,准油股份,2010-02-05,9.54,10.27,2064762384.0,开采辅助活动,0.014519695806780222
600339.SH,中油工程,2010-02-05,8.85,8.81,5387350503.0,开采辅助活动,0.03788459684960263
600583.SH,海油工程,2010-02-05,7.62,7.72,33838128000.0,开采辅助活动,0.23795441501557907
600871.SH,石化油服,2010-02-05,3.68,3.61,32720000000.0,开采辅助活动,0.23009158365113302
601808.SH,中海油服,2010-02-05,12.96,13.34,68194004400.0,开采辅助活动,0.47954970867690505
002207.SZ,准油股份,2010-02-08,10.19,10.28,2066751557.0,开采辅助活动,0.014421328749401833
600339.SH,中油工程,2010-02-08,8.85,8.57,5240183855.0,开采辅助活动,0.03656482745800241
600583.SH,海油工程,2010-02-08,7.7,7.84,34356720000.0,开采辅助活动,0.23973348523339175
600871.SH,石化油服,2010-02-08,3.63,3.64,32960000000.0,开采辅助活动,0.22998748638672703
601808.SH,中海油服,2010-02-08,13.27,13.44,68688489600.0,开采辅助活动,0.47929287217247696
002207.SZ,准油股份,2010-02-09,10.19,9.86,1983206259.0,开采辅助活动,0.013894267947511325
600339.SH,中油工程,2010-02-09,8.55,8.61,5266463613.0,开采辅助活动,0.03689664463429902
600583.SH,海油工程,2010-02-09,7.82,7.83,34291896000.0,开采辅助活动,0.24024772475881534
600871.SH,石化油服,2010-02-09,3.64,3.64,33000000000.0,开采辅助活动,0.23119675030627954
601808.SH,中海油服,2010-02-09,13.37,13.34,68194004400.0,开采辅助活动,0.4777646123530948
002207.SZ,准油股份,2010-02-10,9.94,9.96,2002103410.0,开采辅助活动,0.013974534275556462
600339.SH,中油工程,2010-02-10,8.67,8.63,5282231469.0,开采辅助活动,0.036869586429086325
600583.SH,海油工程,2010-02-10,7.87,7.79,34129836000.0,开采辅助活动,0.23822374040166128
600871.SH,石化油服,2010-02-10,3.66,3.69,33480000000.0,开采辅助活动,0.23368793300523388
601808.SH,中海油服,2010-02-10,13.47,13.38,68373817200.0,开采辅助活动,0.47724420588846206
002207.SZ,准油股份,2010-02-11,9.96,9.74,1958341586.0,开采辅助活动,0.013660665394061303
600339.SH,中油工程,2010-02-11,8.72,8.43,5156088628.0,开采辅助活动,0.03596696408469806
600583.SH,海油工程,2010-02-11,7.83,7.67,33578832000.0,开采辅助活动,0.23423349202951477
600871.SH,石化油服,2010-02-11,3.69,3.69,33480000000.0,开采辅助活动,0.2335440766119606
601808.SH,中海油服,2010-02-11,13.49,13.54,69182974800.0,开采辅助活动,0.4825948018797653
002207.SZ,准油股份,2010-02-12,9.82,9.86,1982211672.0,开采辅助活动,0.013764188940932728
600339.SH,中油工程,2010-02-12,8.46,8.6,5261207662.0,开采辅助活动,0.03653305917837968
600583.SH,海油工程,2010-02-12,7.68,7.7,33740892000.0,开采辅助活动,0.23429183627751615
600871.SH,石化油服,2010-02-12,3.7,3.73,33800000000.0,开采辅助活动,0.234702273614463
601808.SH,中海油服,2010-02-12,13.59,13.55,69227928000.0,开采辅助活动,0.48070864198870844
002207.SZ,准油股份,2010-02-22,9.84,9.96,2003097996.0,开采辅助活动,0.013928790706762183
600339.SH,中油工程,2010-02-22,8.68,8.86,5418886213.0,开采辅助活动,0.03768089832617262
600583.SH,海油工程,2010-02-22,7.75,7.81,34194660000.0,开采辅助活动,0.23777681540294077
600871.SH,石化油服,2010-02-22,3.71,3.67,33280000000.0,开采辅助活动,0.23141661348906142
601808.SH,中海油服,2010-02-22,13.59,13.48,68913255600.0,开采辅助活动,0.479196882075063
002207.SZ,准油股份,2010-02-23,9.96,10.18,2046859820.0,开采辅助活动,0.01437774117350396
600339.SH,中油工程,2010-02-23,8.86,9.1,5566052861.0,开采辅助活动,0.03909758089515833
600583.SH,海油工程,2010-02-23,7.77,7.72,33805716000.0,开采辅助活动,0.23746122234837833
600871.SH,石化油服,2010-02-23,3.67,3.66,33200000000.0,开采辅助活动,0.23320649626134707
601808.SH,中海油服,2010-02-23,13.48,13.26,67744472400.0,开采辅助活动,0.4758569593216123
002207.SZ,准油股份,2010-02-24,10.15,10.29,2068740731.0,开采辅助活动,0.014278075997332799
600339.SH,中油工程,2010-02-24,9.05,9.49,5802570688.0,开采辅助活动,0.04004829799194381
600583.SH,海油工程,2010-02-24,7.67,7.81,34194660000.0,开采辅助活动,0.23600538572416976
600871.SH,石化油服,2010-02-24,3.66,3.75,34000000000.0,开采辅助活动,0.23466187745752617
601808.SH,中海油服,2010-02-24,13.19,13.47,68823349200.0,开采辅助活动,0.4750063628290274
002207.SZ,准油股份,2010-02-25,10.29,10.54,2118470076.0,开采辅助活动,0.014443955472922357
600339.SH,中油工程,2010-02-25,9.45,9.42,5760523074.0,开采辅助活动,0.03927586220084887
600583.SH,海油工程,2010-02-25,7.81,7.86,34421544000.0,开采辅助活动,0.2346897671474297
600871.SH,石化油服,2010-02-25,3.74,3.86,34960000000.0,开采辅助活动,0.23836101772407836
601808.SH,中海油服,2010-02-25,13.46,13.58,69407740800.0,开采辅助活动,0.4732293974547207
002207.SZ,准油股份,2010-02-26,10.53,10.55,2121453836.0,开采辅助活动,0.014417455709971447
600339.SH,中油工程,2010-02-26,9.43,9.9,6054856370.0,开采辅助活动,0.041148962123686524
600583.SH,海油工程,2010-02-26,7.84,7.72,33805716000.0,开采辅助活动,0.22974452938973736
600871.SH,石化油服,2010-02-26,3.82,3.95,35800000000.0,开采辅助活动,0.2432977355708898
601808.SH,中海油服,2010-02-26,13.54,13.57,69362787600.0,开采辅助活动,0.47139131720571487
002207.SZ,准油股份,2010-03-01,10.55,10.57,2124437597.0,开采辅助活动,0.014297973845596492
600339.SH,中油工程,2010-03-01,9.87,9.98,6102159935.0,开采辅助活动,0.04106899787288823
600583.SH,海油工程,2010-03-01,7.7,7.76,34000188000.0,开采辅助活动,0.22882940852480294
600871.SH,石化油服,2010-03-01,3.95,3.93,35600000000.0,开采辅助活动,0.2395965264510592
601808.SH,中海油服,2010-03-01,13.57,13.84,70756336800.0,开采辅助活动,0.47620709330565314
002207.SZ,准油股份,2010-03-02,10.57,10.38,2087637882.0,开采辅助活动,0.0138700742610176
600339.SH,中油工程,2010-03-02,9.92,9.81,6002296853.0,开采辅助活动,0.03987870875768207
600583.SH,海油工程,2010-03-02,7.77,7.92,34713252000.0,开采辅助活动,0.23063165658794924
600871.SH,石化油服,2010-03-02,3.94,4.0,36280000000.0,开采辅助活动,0.24104098633601942
601808.SH,中海油服,2010-03-02,13.9,13.98,71430634800.0,开采辅助活动,0.47457857405733167
002207.SZ,准油股份,2010-03-03,10.39,10.49,2108524207.0,开采辅助活动,0.013995876645632534
600339.SH,中油工程,2010-03-03,9.79,9.87,6039088515.0,开采辅助活动,0.040086017332594065
600583.SH,海油工程,2010-03-03,7.95,7.98,34940136000.0,开采辅助活动,0.23192422065355237
600871.SH,石化油服,2010-03-03,4.0,3.97,36000000000.0,开采辅助活动,0.23895934301823799
601808.SH,中海油服,2010-03-03,13.99,14.0,71565494400.0,开采辅助活动,0.47503454234998305
002207.SZ,准油股份,2010-03-04,10.41,9.95,2001108823.0,开采辅助活动,0.01373181780991757
600339.SH,中油工程,2010-03-04,9.84,9.7,5933969481.0,开采辅助活动,0.04071951853200296
600583.SH,海油工程,2010-03-04,7.95,7.79,34129836000.0,开采辅助活动,0.2342025003576559
600871.SH,石化油服,2010-03-04,3.97,3.8,34480000000.0,开采辅助活动,0.23660536230915308
601808.SH,中海油服,2010-03-04,13.99,13.54,69182974800.0,开采辅助活动,0.4747408009912705
002207.SZ,准油股份,2010-03-05,9.9,10.65,2141345574.0,开采辅助活动,0.014618806090449018
600339.SH,中油工程,2010-03-05,9.71,10.14,6202023018.0,开采辅助活动,0.04234074731771594
600583.SH,海油工程,2010-03-05,7.79,7.74,33902952000.0,开采辅助活动,0.2314529178286665
600871.SH,石化油服,2010-03-05,3.83,3.82,34600000000.0,开采辅助活动,0.23621161239504634
601808.SH,中海油服,2010-03-05,13.48,13.62,69632506800.0,开采辅助活动,0.4753759163681222
002207.SZ,准油股份,2010-03-08,10.73,10.64,2138361814.0,开采辅助活动,0.014510641987340358
600339.SH,中油工程,2010-03-08,10.22,10.13,6196767066.0,开采辅助活动,0.04205044618032425
600583.SH,海油工程,2010-03-08,7.74,7.74,33902952000.0,开采辅助活动,0.23006097264042558
600871.SH,石化油服,2010-03-08,3.8,3.86,35000000000.0,开采辅助活动,0.2375053960615257
601808.SH,中海油服,2010-03-08,13.64,13.72,70126992000.0,开采辅助活动,0.47587254313038413
002207.SZ,准油股份,2010-03-09,10.64,10.76,2163226486.0,开采辅助活动,0.014664408178253274
600339.SH,中油工程,2010-03-09,10.14,10.31,6307142052.0,开采辅助活动,0.042755812249588895
600583.SH,海油工程,2010-03-09,7.74,7.71,33773304000.0,开采辅助活动,0.2289476014599028
600871.SH,石化油服,2010-03-09,3.86,3.85,34920000000.0,开采辅助活动,0.23672099842466718
601808.SH,中海油服,2010-03-09,13.71,13.77,70351758000.0,开采辅助活动,0.47691117968758784
002207.SZ,准油股份,2010-03-10,11.03,10.44,2099572925.0,开采辅助活动,0.014419016134733165
600339.SH,中油工程,2010-03-10,10.35,9.98,6102159935.0,开采辅助活动,0.04190716193365243
600583.SH,海油工程,2010-03-10,7.7,7.63,33416772000.0,开采辅助活动,0.22949285014174942
600871.SH,石化油服,2010-03-10,3.85,3.83,34720000000.0,开采辅助活动,0.2384428919981122
601808.SH,中海油服,2010-03-10,13.77,13.55,69272881200.0,开采辅助活动,0.4757380797917528
002207.SZ,准油股份,2010-03-11,10.48,10.32,2074708253.0,开采辅助活动,0.013970674254651415
600339.SH,中油工程,2010-03-11,10.05,9.92,6070624225.0,开采辅助活动,0.04087838058543198
600583.SH,海油工程,2010-03-11,7.64,7.67,33578832000.0,开采辅助活动,0.22611320075741997
600871.SH,石化油服,2010-03-11,3.85,3.87,35080000000.0,开采辅助活动,0.23622176860023877
601808.SH,中海油服,2010-03-11,13.62,14.03,71700354000.0,开采辅助活动,0.4828159758022578
002207.SZ,准油股份,2010-03-12,10.63,10.27,2064762384.0,开采辅助活动,0.014160416246776766
600339.SH,中油工程,2010-03-12,10.08,9.63,5891921867.0,开采辅助活动,0.04040758722491629
600583.SH,海油工程,2010-03-12,7.66,7.5,32833356000.0,开采辅助活动,0.22517554142859927
600871.SH,石化油服,2010-03-12,3.9,3.87,35120000000.0,开采辅助活动,0.2408576514375322
601808.SH,中海油服,2010-03-12,13.99,13.68,69902226000.0,开采辅助活动,0.47939880366217547
002207.SZ,准油股份,2010-03-15,10.15,9.94,1999119649.0,开采辅助活动,0.01397527990812956
600339.SH,中油工程,2010-03-15,9.66,9.72,5944481384.0,开采辅助活动,0.04155618764070554
600583.SH,海油工程,2010-03-15,7.51,7.42,32509236000.0,开采辅助活动,0.22726287189799022
600871.SH,石化油服,2010-03-15,3.87,3.79,34400000000.0,开采辅助活动,0.2404806681181577
601808.SH,中海油服,2010-03-15,13.62,13.34,68194004400.0,开采辅助活动,0.476724992435017
002207.SZ,准油股份,2010-03-16,9.9,9.96,2003097996.0,开采辅助活动,0.013902931315386948
600339.SH,中油工程,2010-03-16,9.79,10.04,6138951597.0,开采辅助活动,0.04260871039360573
600583.SH,海油工程,2010-03-16,7.42,7.44,32606472000.0,开采辅助活动,0.2263122131609819
600871.SH,石化油服,2010-03-16,3.86,3.86,35000000000.0,开采辅助活动,0.2429250076682435
601808.SH,中海油服,2010-03-16,13.26,13.37,68328864000.0,开采辅助活动,0.47425113746178194
002207.SZ,准油股份,2010-03-17,9.96,10.14,2038903124.0,开采辅助活动,0.013906442748989837
600339.SH,中油工程,2010-03-17,10.09,10.21,6244070631.0,开采辅助活动,0.042588002209883485
600583.SH,海油工程,2010-03-17,7.46,7.55,33060240000.0,开采辅助活动,0.2254890531169071
600871.SH,石化油服,2010-03-17,3.85,3.93,35640000000.0,开采辅助活动,0.24308443777439512
601808.SH,中海油服,2010-03-17,13.42,13.62,69632506800.0,开采辅助活动,0.4749320641498245
002207.SZ,准油股份,2010-03-18,10.39,10.19,2049843580.0,开采辅助活动,0.013979944407407222
600339.SH,中油工程,2010-03-18,10.24,10.14,6202023018.0,开采辅助活动,0.04229783084478083
600583.SH,海油工程,2010-03-18,7.55,7.5,32833356000.0,开采辅助活动,0.22392366718469825
600871.SH,石化油服,2010-03-18,3.93,3.93,35640000000.0,开采辅助活动,0.2430649945885107
601808.SH,中海油服,2010-03-18,13.62,13.68,69902226000.0,开采辅助活动,0.476733562974603
002207.SZ,准油股份,2010-03-19,10.24,10.49,2109518794.0,开采辅助活动,0.014259110407472077
600339.SH,中油工程,2010-03-19,10.18,10.42,6375469424.0,开采辅助活动,0.04309443588502033
600583.SH,海油工程,2010-03-19,7.51,7.52,32930592000.0,开采辅助活动,0.2225914973817563
600871.SH,石化油服,2010-03-19,3.91,3.94,35680000000.0,开采辅助活动,0.24117588370658702
601808.SH,中海油服,2010-03-19,13.6,13.86,70846243200.0,开采辅助活动,0.4788790726191643
002207.SZ,准油股份,2010-03-22,10.41,10.33,2077692013.0,开采辅助活动,0.0140478565674618
600339.SH,中油工程,2010-03-22,10.43,10.45,6391237279.0,开采辅助活动,0.043212942063712324
600583.SH,海油工程,2010-03-22,7.51,7.52,32930592000.0,开采辅助活动,0.22265293903192426
600871.SH,石化油服,2010-03-22,3.92,3.96,35880000000.0,开采辅助活动,0.24259471109615774
601808.SH,中海油服,2010-03-22,13.9,13.82,70621477200.0,开采辅助活动,0.4774915512407439
002207.SZ,准油股份,2010-03-23,10.33,10.46,2102556685.0,开采辅助活动,0.014363583755069754
600339.SH,中油工程,2010-03-23,10.39,10.08,6165231356.0,开采辅助活动,0.042117683477003745
600583.SH,海油工程,2010-03-23,7.52,7.44,32606472000.0,开采辅助活动,0.22275061351287032
600871.SH,石化油服,2010-03-23,3.96,3.88,35200000000.0,开采辅助活动,0.24046826027829796
601808.SH,中海油服,2010-03-23,13.79,13.76,70306804800.0,开采辅助活动,0.4802998589767582
002207.SZ,准油股份,2010-03-24,10.47,10.47,2104545859.0,开采辅助活动,0.014434490235219033
600339.SH,中油工程,2010-03-24,10.11,9.86,6033832563.0,开采辅助活动,0.041384366531672774
600583.SH,海油工程,2010-03-24,7.45,7.44,32574060000.0,开采辅助活动,0.22341634846334746
600871.SH,石化油服,2010-03-24,3.88,3.9,35320000000.0,开采辅助活动,0.24224998135711154
601808.SH,中海油服,2010-03-24,13.79,13.65,69767366400.0,开采辅助活动,0.4785148134126492
002207.SZ,准油股份,2010-03-25,10.45,10.14,2038903124.0,开采辅助活动,0.013945576608725965
600339.SH,中油工程,2010-03-25,9.79,9.7,5933969481.0,开采辅助活动,0.04058683564561911
600583.SH,海油工程,2010-03-25,7.45,7.36,32249940000.0,开采辅助活动,0.22058135259241274
600871.SH,石化油服,2010-03-25,3.88,3.9,35360000000.0,开采辅助活动,0.24185336864712662
601808.SH,中海油服,2010-03-25,13.79,13.82,70621477200.0,开采辅助活动,0.4830328665061156
002207.SZ,准油股份,2010-03-26,10.16,10.21,2053821928.0,开采辅助活动,0.01393810110813715
600339.SH,中油工程,2010-03-26,9.71,9.79,5991784949.0,开采辅助活动,0.04066277767260083
600583.SH,海油工程,2010-03-26,7.33,7.41,32476824000.0,开采辅助活动,0.22040141377981004
600871.SH,石化油服,2010-03-26,3.88,3.9,35400000000.0,开采辅助活动,0.24023931797657538
601808.SH,中海油服,2010-03-26,13.77,13.98,71430634800.0,开采辅助活动,0.4847583894628766
002207.SZ,准油股份,2010-03-29,10.2,10.56,2123443010.0,开采辅助活动,0.014217784439378045
600339.SH,中油工程,2010-03-29,9.9,9.91,6060112322.0,开采辅助活动,0.040576257647062894
600583.SH,海油工程,2010-03-29,7.42,7.5,32833356000.0,开采辅助活动,0.21983993722975392
