代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
000655.SZ,金岭矿业,2013-10-10,7.84,7.76,4744861633.0,黑色金属矿采选业,0.31768726944359155
000762.SZ,西藏矿业,2013-10-10,11.98,11.81,5630782795.0,黑色金属矿采选业,0.37700319826660467
000923.SZ,河钢资源,2013-10-10,5.58,5.63,1124640000.0,黑色金属矿采选业,0.07529910002478692
600532.SH,未来股份,2013-10-10,8.59,8.56,3435352248.0,黑色金属矿采选业,0.23001043226501688
000655.SZ,金岭矿业,2013-10-11,7.78,7.88,4816302461.0,黑色金属矿采选业,0.3168662515844139
000762.SZ,西藏矿业,2013-10-11,11.82,12.14,5787854504.0,黑色金属矿采选业,0.38078500597690085
000923.SZ,河钢资源,2013-10-11,5.63,5.75,1148400000.0,黑色金属矿采选业,0.07555364437057951
600532.SH,未来股份,2013-10-11,8.74,8.59,3447239280.0,黑色金属矿采选业,0.22679509806810572
000655.SZ,金岭矿业,2013-10-14,7.92,7.93,4852022874.0,黑色金属矿采选业,0.31947532719548094
000762.SZ,西藏矿业,2013-10-14,12.18,11.96,5702179026.0,黑色金属矿采选业,0.37545278688200984
000923.SZ,河钢资源,2013-10-14,5.66,5.84,1166220000.0,黑色金属矿采选业,0.07678828516625699
600532.SH,未来股份,2013-10-14,8.6,8.64,3467051000.0,黑色金属矿采选业,0.2282836007562522
000655.SZ,金岭矿业,2013-10-15,7.94,8.22,5024671541.0,黑色金属矿采选业,0.32553635546433923
000762.SZ,西藏矿业,2013-10-15,12.01,12.03,5735497268.0,黑色金属矿采选业,0.37158904062986886
000923.SZ,河钢资源,2013-10-15,5.76,5.75,1148400000.0,黑色金属矿采选业,0.07440206739182102
600532.SH,未来股份,2013-10-15,8.61,8.78,3526486160.0,黑色金属矿采选业,0.22847253651397087
000655.SZ,金岭矿业,2013-10-16,8.25,8.13,4971090920.0,黑色金属矿采选业,0.3307238763117348
000762.SZ,西藏矿业,2013-10-16,12.01,11.46,5464191588.0,黑色金属矿采选业,0.36352958575405286
000923.SZ,河钢资源,2013-10-16,5.69,5.59,1116720000.0,黑色金属矿采选业,0.07429475201689541
600532.SH,未来股份,2013-10-16,8.78,8.67,3478938032.0,黑色金属矿采选业,0.2314517859173169
000655.SZ,金岭矿业,2013-10-17,8.2,8.13,4911556898.0,黑色金属矿采选业,0.3288974262161245
000762.SZ,西藏矿业,2013-10-17,11.41,11.53,5497509829.0,黑色金属矿采选业,0.36813516994829426
000923.SZ,河钢资源,2013-10-17,5.6,5.61,1120680000.0,黑色金属矿采选业,0.0750451995704207
600532.SH,未来股份,2013-10-17,8.62,8.48,3403653496.0,黑色金属矿采选业,0.22792220426516055
000655.SZ,金岭矿业,2013-10-18,8.25,8.22,4965137518.0,黑色金属矿采选业,0.33041372264475893
000762.SZ,西藏矿业,2013-10-18,11.58,11.61,5535587820.0,黑色金属矿采选业,0.36837533139866313
000923.SZ,河钢资源,2013-10-18,5.59,5.68,1134540000.0,黑色金属矿采选业,0.07549994003799207
600532.SH,未来股份,2013-10-18,8.49,8.45,3391766464.0,黑色金属矿采选业,0.22571100591858587
000655.SZ,金岭矿业,2013-10-21,8.22,8.19,4947277311.0,黑色金属矿采选业,0.3271457194129819
000762.SZ,西藏矿业,2013-10-21,11.63,11.74,5597464554.0,黑色金属矿采选业,0.3701402717683629
000923.SZ,河钢资源,2013-10-21,5.69,5.76,1150380000.0,黑色金属矿采选业,0.07607050687486842
600532.SH,未来股份,2013-10-21,8.51,8.54,3427427560.0,黑色金属矿采选业,0.22664350194378682
000655.SZ,金岭矿业,2013-10-22,8.19,8.12,4905603495.0,黑色金属矿采选业,0.3256108886146516
000762.SZ,西藏矿业,2013-10-22,11.75,11.8,5626023046.0,黑色金属矿采选业,0.37342895022838957
000923.SZ,河钢资源,2013-10-22,5.77,5.78,1154340000.0,黑色金属矿采选业,0.07661966026127778
600532.SH,未来股份,2013-10-22,8.54,8.42,3379879432.0,黑色金属矿采选业,0.2243405008956811
000655.SZ,金岭矿业,2013-10-23,8.16,8.0,4834162668.0,黑色金属矿采选业,0.3262528077450654
000762.SZ,西藏矿业,2013-10-23,11.9,11.64,5549867066.0,黑色金属矿采选业,0.3745549823716375
000923.SZ,河钢资源,2013-10-23,5.79,5.61,1120680000.0,黑色金属矿采选业,0.0756335733185013
600532.SH,未来股份,2013-10-23,8.44,8.25,3312519584.0,黑色金属矿采选业,0.22355863656479585
000655.SZ,金岭矿业,2013-10-24,7.92,7.82,4727001426.0,黑色金属矿采选业,0.3249978530209659
000762.SZ,西藏矿业,2013-10-24,11.65,11.38,5426113598.0,黑色金属矿采选业,0.3730642558934291
000923.SZ,河钢资源,2013-10-24,5.56,5.56,1110780000.0,黑色金属矿采选业,0.07637000344298785
600532.SH,未来股份,2013-10-24,8.2,8.17,3280820832.0,黑色金属矿采选业,0.22556788764261715
000655.SZ,金岭矿业,2013-10-25,7.84,7.69,4643653794.0,黑色金属矿采选业,0.326759871276482
000762.SZ,西藏矿业,2013-10-25,11.4,11.1,5292840632.0,黑色金属矿采选业,0.37244118539454873
000923.SZ,河钢资源,2013-10-25,5.57,5.51,1100880000.0,黑色金属矿采选业,0.07746559563842745
600532.SH,未来股份,2013-10-25,8.13,7.91,3173837544.0,黑色金属矿采选业,0.22333334769054183
000655.SZ,金岭矿业,2013-10-28,7.68,7.67,4631746989.0,黑色金属矿采选业,0.32583049960149846
000762.SZ,西藏矿业,2013-10-28,11.04,11.2,5340438120.0,黑色金属矿采选业,0.3756849467086656
000923.SZ,河钢资源,2013-10-28,5.56,5.51,1100880000.0,黑色金属矿采选业,0.07744384165481834
600532.SH,未来股份,2013-10-28,7.91,7.83,3142138792.0,黑色金属矿采选业,0.2210407120350176
000655.SZ,金岭矿业,2013-10-29,7.65,7.42,4482911932.0,黑色金属矿采选业,0.32613201597724506
000762.SZ,西藏矿业,2013-10-29,11.2,10.93,5211924903.0,黑色金属矿采选业,0.3791677377385064
000923.SZ,河钢资源,2013-10-29,5.49,5.38,1075140000.0,黑色金属矿采选业,0.07821647647254633
600532.SH,未来股份,2013-10-29,7.85,7.41,2975720344.0,黑色金属矿采选业,0.21648376981170217
000655.SZ,金岭矿业,2013-10-30,7.43,7.5,4530539150.0,黑色金属矿采选业,0.3235957036635187
000762.SZ,西藏矿业,2013-10-30,10.98,11.07,5278561386.0,黑色金属矿采选业,0.3770235129816169
000923.SZ,河钢资源,2013-10-30,5.38,5.45,1089000000.0,黑色金属矿采选业,0.0777822924871032
600532.SH,未来股份,2013-10-30,7.43,7.73,3102515352.0,黑色金属矿采选业,0.22159849086776118
000655.SZ,金岭矿业,2013-10-31,7.5,7.46,4506725541.0,黑色金属矿采选业,0.3234148954500977
000762.SZ,西藏矿业,2013-10-31,11.05,11.09,5288080883.0,黑色金属矿采选业,0.37948708221704097
000923.SZ,河钢资源,2013-10-31,5.44,5.45,1089000000.0,黑色金属矿采选业,0.0781496050604863
600532.SH,未来股份,2013-10-31,7.7,7.6,3051004880.0,黑色金属矿采选业,0.218948417272375
000655.SZ,金岭矿业,2013-11-01,7.46,7.57,4572212966.0,黑色金属矿采选业,0.32582225569155654
000762.SZ,西藏矿业,2013-11-01,11.07,11.2,5340438120.0,黑色金属矿采选业,0.3805670487308564
000923.SZ,河钢资源,2013-11-01,5.45,5.45,1089000000.0,黑色金属矿采选业,0.07760365474806824
600532.SH,未来股份,2013-11-01,7.51,7.55,3031193160.0,黑色金属矿采选业,0.2160070408295188
000655.SZ,金岭矿业,2013-11-04,7.55,7.53,4548399357.0,黑色金属矿采选业,0.32582092195348117
000762.SZ,西藏矿业,2013-11-04,11.26,11.03,5259522391.0,黑色金属矿采选业,0.37676164733276246
000923.SZ,河钢资源,2013-11-04,5.42,5.45,1089000000.0,黑色金属矿采选业,0.0780096372719061
600532.SH,未来股份,2013-11-04,7.57,7.63,3062891912.0,黑色金属矿采选业,0.2194077934418503
000655.SZ,金岭矿业,2013-11-05,7.49,7.53,4548399357.0,黑色金属矿采选业,0.32547009773848884
000762.SZ,西藏矿业,2013-11-05,10.99,11.02,5254762642.0,黑色金属矿采选业,0.37601537957571646
000923.SZ,河钢资源,2013-11-05,5.47,5.49,1096920000.0,黑色金属矿采选业,0.07849237316020999
600532.SH,未来股份,2013-11-05,7.63,7.66,3074778944.0,黑色金属矿采选业,0.22002214952558471
000655.SZ,金岭矿业,2013-11-06,7.56,7.47,4512678943.0,黑色金属矿采选业,0.3230007031543462
000762.SZ,西藏矿业,2013-11-06,11.02,10.9,5197645657.0,黑色金属矿采选业,0.37202806208102396
000923.SZ,河钢资源,2013-11-06,6.04,6.04,1205820000.0,黑色金属矿采选业,0.08630809166730781
600532.SH,未来股份,2013-11-06,7.62,7.61,3054967224.0,黑色金属矿采选业,0.21866314309732204
000655.SZ,金岭矿业,2013-11-07,7.47,7.35,4441238116.0,黑色金属矿采选业,0.3237308214462647
000762.SZ,西藏矿业,2013-11-07,10.83,10.72,5111970179.0,黑色金属矿采选业,0.37262183698156814
000923.SZ,河钢资源,2013-11-07,6.05,5.84,1166220000.0,黑色金属矿采选业,0.08500813258062717
600532.SH,未来股份,2013-11-07,7.57,7.47,2999494408.0,黑色金属矿采选业,0.21863920899154002
000655.SZ,金岭矿业,2013-11-08,7.32,7.2,4351937081.0,黑色金属矿采选业,0.32469176306038405
000762.SZ,西藏矿业,2013-11-08,10.75,10.49,5002495957.0,黑色金属矿采选业,0.3732290246272458
000923.SZ,河钢资源,2013-11-08,5.78,5.59,1116720000.0,黑色金属矿采选业,0.08331687221026532
600532.SH,未来股份,2013-11-08,7.43,7.3,2932134560.0,黑色金属矿采选业,0.21876234010210485
000655.SZ,金岭矿业,2013-11-11,7.2,7.26,4387657495.0,黑色金属矿采选业,0.32516431704538534
000762.SZ,西藏矿业,2013-11-11,10.5,10.48,4997736208.0,黑色金属矿采选业,0.3703765580379044
000923.SZ,河钢资源,2013-11-11,5.53,5.77,1152360000.0,黑色金属矿采选业,0.08540009169298668
600532.SH,未来股份,2013-11-11,7.32,7.36,2955908624.0,黑色金属矿采选业,0.21905903322372355
000655.SZ,金岭矿业,2013-11-12,7.26,7.34,4435284714.0,黑色金属矿采选业,0.32629498583975447
000762.SZ,西藏矿业,2013-11-12,10.52,10.58,5045333696.0,黑色金属矿采选业,0.37117506384577864
000923.SZ,河钢资源,2013-11-12,5.7,5.61,1120680000.0,黑色金属矿采选业,0.08244617613310135
600532.SH,未来股份,2013-11-12,7.37,7.45,2991569720.0,黑色金属矿采选业,0.22008377418136552
000655.SZ,金岭矿业,2013-11-13,7.32,7.29,4405517702.0,黑色金属矿采选业,0.3286966594447559
000762.SZ,西藏矿业,2013-11-13,10.58,10.46,4988216711.0,黑色金属矿采选业,0.37217196261584956
000923.SZ,河钢资源,2013-11-13,5.62,5.39,1077120000.0,黑色金属矿采选业,0.08036416370779924
600532.SH,未来股份,2013-11-13,7.4,7.3,2932134560.0,黑色金属矿采选业,0.21876721423159526
000655.SZ,金岭矿业,2013-11-14,7.27,7.35,4441238116.0,黑色金属矿采选业,0.33050182465245326
000762.SZ,西藏矿业,2013-11-14,10.44,10.35,4935859474.0,黑色金属矿采选业,0.3673098626502687
000923.SZ,河钢资源,2013-11-14,5.36,5.39,1077120000.0,黑色金属矿采选业,0.08015560437688779
600532.SH,未来股份,2013-11-14,7.37,7.43,2983645032.0,黑色金属矿采选业,0.2220327083203902
000655.SZ,金岭矿业,2013-11-15,7.35,7.48,4518632346.0,黑色金属矿采选业,0.3281372548873872
000762.SZ,西藏矿业,2013-11-15,10.4,10.62,5064372691.0,黑色金属矿采选业,0.3677682150933264
000923.SZ,河钢资源,2013-11-15,5.39,5.47,1092960000.0,黑色金属矿采选业,0.07936934599673641
600532.SH,未来股份,2013-11-15,7.44,7.71,3094590664.0,黑色金属矿采选业,0.22472518402255
000655.SZ,金岭矿业,2013-11-18,7.47,7.61,4596026576.0,黑色金属矿采选业,0.32455086846777226
000762.SZ,西藏矿业,2013-11-18,10.59,11.07,5278561386.0,黑色金属矿采选业,0.3727484281820105
000923.SZ,河钢资源,2013-11-18,5.46,5.53,1104840000.0,黑色金属矿采选业,0.07801886598967601
600532.SH,未来股份,2013-11-18,7.76,7.93,3181762232.0,黑色金属矿采选业,0.2246818373605413
000655.SZ,金岭矿业,2013-11-19,7.61,7.6,4590073173.0,黑色金属矿采选业,0.3237414548551539
000762.SZ,西藏矿业,2013-11-19,11.11,11.06,5273801637.0,黑色金属矿采选业,0.3719653587709531
000923.SZ,河钢资源,2013-11-19,5.53,5.59,1116720000.0,黑色金属矿采选业,0.07876313597623065
600532.SH,未来股份,2013-11-19,7.97,7.96,3197611608.0,黑色金属矿采选业,0.22553005039766236
000655.SZ,金岭矿业,2013-11-20,7.66,7.61,4596026576.0,黑色金属矿采选业,0.322001024714414
000762.SZ,西藏矿业,2013-11-20,11.06,11.11,5297600381.0,黑色金属矿采选业,0.37115380492296574
000923.SZ,河钢资源,2013-11-20,5.62,5.66,1130580000.0,黑色金属矿采选业,0.07920927185727009
600532.SH,未来股份,2013-11-20,7.97,8.09,3249122080.0,黑色金属矿采选业,0.2276358985053502
000655.SZ,金岭矿业,2013-11-21,7.56,7.55,4560306162.0,黑色金属矿采选业,0.3249774558623309
000762.SZ,西藏矿业,2013-11-21,10.99,10.95,5221444401.0,黑色金属矿采选业,0.37209162215972996
000923.SZ,河钢资源,2013-11-21,5.63,5.59,1116720000.0,黑色金属矿采选业,0.07957992547399982
600532.SH,未来股份,2013-11-21,7.97,7.81,3134214104.0,黑色金属矿采选业,0.22335099650393933
000655.SZ,金岭矿业,2013-11-22,7.55,7.56,4566259564.0,黑色金属矿采选业,0.32184733272269395
000762.SZ,西藏矿业,2013-11-22,10.96,11.03,5259522391.0,黑色金属矿采选业,0.37071113221075663
000923.SZ,河钢资源,2013-11-22,5.58,5.63,1124640000.0,黑色金属矿采选业,0.07926890252296015
600532.SH,未来股份,2013-11-22,7.81,8.06,3237235048.0,黑色金属矿采选业,0.22817263254358927
000655.SZ,金岭矿业,2013-11-25,7.45,7.48,4518632346.0,黑色金属矿采选业,0.32310467948863647
000762.SZ,西藏矿业,2013-11-25,11.06,10.9,5197645657.0,黑色金属矿采选业,0.3716575072957901
000923.SZ,河钢资源,2013-11-25,5.63,5.6,1118700000.0,黑色金属矿采选业,0.07999261220353722
600532.SH,未来股份,2013-11-25,7.9,7.85,3150063480.0,黑色金属矿采选业,0.2252452010120362
000655.SZ,金岭矿业,2013-11-26,7.48,7.5,4530539150.0,黑色金属矿采选业,0.32553426119776
000762.SZ,西藏矿业,2013-11-26,10.88,10.77,5135768923.0,黑色金属矿采选业,0.36902202733006306
000923.SZ,河钢资源,2013-11-26,5.57,5.59,1116720000.0,黑色金属矿采选业,0.08024003504412108
600532.SH,未来股份,2013-11-26,7.87,7.81,3134214104.0,黑色金属矿采选业,0.2252036764280559
000655.SZ,金岭矿业,2013-11-27,7.5,7.59,4584119771.0,黑色金属矿采选业,0.32558008529784027
000762.SZ,西藏矿业,2013-11-27,10.77,10.92,5207165154.0,黑色金属矿采选业,0.3698309293147964
000923.SZ,河钢资源,2013-11-27,5.58,5.66,1130580000.0,黑色金属矿采选业,0.0802977128051204
600532.SH,未来股份,2013-11-27,7.82,7.87,3157988168.0,黑色金属矿采选业,0.224291272582243
000655.SZ,金岭矿业,2013-11-28,7.6,7.85,4744861633.0,黑色金属矿采选业,0.3262877877622257
000762.SZ,西藏矿业,2013-11-28,10.87,11.37,5421353849.0,黑色金属矿采选业,0.37280782684236335
000923.SZ,河钢资源,2013-11-28,5.65,5.68,1134540000.0,黑色金属矿采选业,0.07801840714450936
600532.SH,未来股份,2013-11-28,7.87,8.07,3241197392.0,黑色金属矿采选业,0.2228859782509016
000655.SZ,金岭矿业,2013-11-29,7.84,7.78,4703187817.0,黑色金属矿采选业,0.3263061966174663
000762.SZ,西藏矿业,2013-11-29,11.35,11.2,5340438120.0,黑色金属矿采选业,0.37051849065208875
000923.SZ,河钢资源,2013-11-29,5.68,5.69,1136520000.0,黑色金属矿采选业,0.07885152220355882
600532.SH,未来股份,2013-11-29,8.05,8.05,3233272704.0,黑色金属矿采选业,0.22432379052688614
000655.SZ,金岭矿业,2013-12-02,7.64,7.51,4536492553.0,黑色金属矿采选业,0.31819710622557174
000762.SZ,西藏矿业,2013-12-02,10.99,11.6,5530828071.0,黑色金属矿采选业,0.38794144742054887
000923.SZ,河钢资源,2013-12-02,5.6,5.38,1075140000.0,黑色金属矿采选业,0.0754121014838049
600532.SH,未来股份,2013-12-02,7.95,7.76,3114402384.0,黑色金属矿采选业,0.21844934487007453
000655.SZ,金岭矿业,2013-12-03,7.49,7.65,4619840185.0,黑色金属矿采选业,0.32094461454956963
000762.SZ,西藏矿业,2013-12-03,11.46,11.66,5559386563.0,黑色金属矿采选业,0.3862157793655565
000923.SZ,河钢资源,2013-12-03,5.4,5.51,1100880000.0,黑色金属矿采选业,0.07647916229061724
600532.SH,未来股份,2013-12-03,7.71,7.76,3114402384.0,黑色金属矿采选业,0.21636044379425665
000655.SZ,金岭矿业,2013-12-04,7.65,7.79,4709141219.0,黑色金属矿采选业,0.32411249270832854
000762.SZ,西藏矿业,2013-12-04,11.67,11.61,5535587820.0,黑色金属矿采选业,0.3809937063911318
000923.SZ,河钢资源,2013-12-04,5.51,5.6,1118700000.0,黑色金属矿采选业,0.07699591682022291
600532.SH,未来股份,2013-12-04,7.77,7.89,3165912856.0,黑色金属矿采选业,0.21789788408031677
000655.SZ,金岭矿业,2013-12-05,7.78,7.88,4762721840.0,黑色金属矿采选业,0.3250492791765334
000762.SZ,西藏矿业,2013-12-05,11.65,11.71,5583185307.0,黑色金属矿采选业,0.3810447934010277
000923.SZ,河钢资源,2013-12-05,5.62,5.65,1128600000.0,黑色金属矿采选业,0.07702541294719736
600532.SH,未来股份,2013-12-05,7.89,7.92,3177799888.0,黑色金属矿采选业,0.21688051447524148
000655.SZ,金岭矿业,2013-12-06,7.83,7.75,4679374208.0,黑色金属矿采选业,0.32323839919649405
000762.SZ,西藏矿业,2013-12-06,11.68,11.52,5492750081.0,黑色金属矿采选业,0.3794241846128612
000923.SZ,河钢资源,2013-12-06,5.61,5.66,1130580000.0,黑色金属矿采选业,0.07809738078625839
600532.SH,未来股份,2013-12-06,7.91,7.91,3173837544.0,黑色金属矿采选业,0.21924003540438636
000655.SZ,金岭矿业,2013-12-09,7.78,7.84,4738908231.0,黑色金属矿采选业,0.32576217520509004
000762.SZ,西藏矿业,2013-12-09,11.5,11.46,5464191588.0,黑色金属矿采选业,0.3756196260142846
000923.SZ,河钢资源,2013-12-09,5.63,5.66,1130580000.0,黑色金属矿采选业,0.07771836509390526
600532.SH,未来股份,2013-12-09,7.9,8.0,3213460984.0,黑色金属矿采选业,0.22089983368672012
000655.SZ,金岭矿业,2013-12-10,7.85,7.83,4732954828.0,黑色金属矿采选业,0.3257269915965446
000762.SZ,西藏矿业,2013-12-10,11.43,11.4,5435633095.0,黑色金属矿采选业,0.37408605824474706
000923.SZ,河钢资源,2013-12-10,5.65,5.87,1172160000.0,黑色金属矿采选业,0.08066929948518954
600532.SH,未来股份,2013-12-10,8.04,7.95,3189686920.0,黑色金属矿采选业,0.2195176506735188
000655.SZ,金岭矿业,2013-12-11,7.79,7.64,4613886782.0,黑色金属矿采选业,0.32307187909672125
000762.SZ,西藏矿业,2013-12-11,11.4,11.21,5345197869.0,黑色金属矿采选业,0.37427947439426784
000923.SZ,河钢资源,2013-12-11,5.82,5.93,1184040000.0,黑色金属矿采选业,0.08290841232126311
600532.SH,未来股份,2013-12-11,7.94,7.82,3138176448.0,黑色金属矿采选业,0.2197402341877478
000655.SZ,金岭矿业,2013-12-12,7.64,7.66,4625793587.0,黑色金属矿采选业,0.32361746721993623
000762.SZ,西藏矿业,2013-12-12,11.19,11.22,5349957617.0,黑色金属矿采选业,0.37427950495092976
000923.SZ,河钢资源,2013-12-12,5.81,5.83,1164240000.0,黑色金属矿采选业,0.08144946222740711
600532.SH,未来股份,2013-12-12,7.82,7.86,3154025824.0,黑色金属矿采选业,0.22065356560172694
000655.SZ,金岭矿业,2013-12-13,7.59,7.64,4613886782.0,黑色金属矿采选业,0.32515695340414025
000762.SZ,西藏矿业,2013-12-13,11.13,11.08,5283321135.0,黑色金属矿采选业,0.37233436477338866
000923.SZ,河钢资源,2013-12-13,5.85,5.8,1158300000.0,黑色金属矿采选业,0.08162950608093522
600532.SH,未来股份,2013-12-13,7.85,7.81,3134214104.0,黑色金属矿采选业,0.22087917574153584
000655.SZ,金岭矿业,2013-12-16,7.64,7.41,4476958530.0,黑色金属矿采选业,0.3240117398555333
000762.SZ,西藏矿业,2013-12-16,11.13,10.76,5131009174.0,黑色金属矿采选业,0.3713474669336378
000923.SZ,河钢资源,2013-12-16,5.78,5.8,1158300000.0,黑色金属矿采选业,0.08382985809668962
600532.SH,未来股份,2013-12-16,7.77,7.6,3051004880.0,黑色金属矿采选业,0.22081093511413932
000655.SZ,金岭矿业,2013-12-17,7.39,7.43,4488865334.0,黑色金属矿采选业,0.3231216542019541
000762.SZ,西藏矿业,2013-12-17,10.84,10.83,5164327415.0,黑色金属矿采选业,0.37174339014717733
000923.SZ,河钢资源,2013-12-17,5.8,6.07,1211760000.0,黑色金属矿采选业,0.08722602853110227
600532.SH,未来股份,2013-12-17,7.62,7.54,3027230816.0,黑色金属矿采选业,0.21790892711976628
000655.SZ,金岭矿业,2013-12-18,7.46,7.35,4441238116.0,黑色金属矿采选业,0.32171398823291714
000762.SZ,西藏矿业,2013-12-18,10.79,10.78,5140528672.0,黑色金属矿采选业,0.3723691316475185
000923.SZ,河钢资源,2013-12-18,5.95,5.91,1180080000.0,黑色金属矿采选业,0.08548252386337504
600532.SH,未来股份,2013-12-18,7.54,7.58,3043080192.0,黑色金属矿采选业,0.22043435625618935
000655.SZ,金岭矿业,2013-12-19,7.37,7.33,4429331311.0,黑色金属矿采选业,0.32321766914414246
000762.SZ,西藏矿业,2013-12-19,10.88,10.73,5116729928.0,黑色金属矿采选业,0.3733785993522479
000923.SZ,河钢资源,2013-12-19,5.9,5.72,1142460000.0,黑色金属矿采选业,0.08336772130216857
600532.SH,未来股份,2013-12-19,7.62,7.51,3015343784.0,黑色金属矿采选业,0.22003601020144112
000655.SZ,金岭矿业,2013-12-20,7.32,7.17,4334076874.0,黑色金属矿采选业,0.32376181005080834
000762.SZ,西藏矿业,2013-12-20,10.73,10.48,4997736208.0,黑色金属矿采选业,0.3733381220267076
000923.SZ,河钢资源,2013-12-20,5.75,5.5,1098900000.0,黑色金属矿采选业,0.08208941913309341
600532.SH,未来股份,2013-12-20,7.49,7.36,2955908624.0,黑色金属矿采选业,0.2208106487893907
000655.SZ,金岭矿业,2013-12-23,7.24,7.18,4340030277.0,黑色金属矿采选业,0.3243208171699725
000762.SZ,西藏矿业,2013-12-23,10.5,10.52,5016775204.0,黑色金属矿采选业,0.37489246154384276
000923.SZ,河钢资源,2013-12-23,5.5,5.43,1085040000.0,黑色金属矿采选业,0.08108262777036544
600532.SH,未来股份,2013-12-23,7.32,7.32,2940059248.0,黑色金属矿采选业,0.21970409351581927
000655.SZ,金岭矿业,2013-12-24,7.25,7.2,4351937081.0,黑色金属矿采选业,0.32489356415078124
000762.SZ,西藏矿业,2013-12-24,10.52,10.46,4988216711.0,黑色金属矿采选业,0.3723949762667255
000923.SZ,河钢资源,2013-12-24,5.45,5.5,1098900000.0,黑色金属矿采选业,0.08203830409314081
600532.SH,未来股份,2013-12-24,7.35,7.36,2955908624.0,黑色金属矿采选业,0.22067315548935243
000655.SZ,金岭矿业,2013-12-25,7.22,7.29,4405517702.0,黑色金属矿采选业,0.3265052443567073
000762.SZ,西藏矿业,2013-12-25,10.41,10.52,5016775204.0,黑色金属矿采选业,0.3718072482426017
000923.SZ,河钢资源,2013-12-25,5.51,5.54,1106820000.0,黑色金属矿采选业,0.0820295272891156
600532.SH,未来股份,2013-12-25,7.4,7.38,2963833312.0,黑色金属矿采选业,0.21965798011157536
000655.SZ,金岭矿业,2013-12-26,7.29,7.15,4322170070.0,黑色金属矿采选业,0.3266743686911528
000762.SZ,西藏矿业,2013-12-26,10.52,10.34,4931099726.0,黑色金属矿采选业,0.372697941972507
000923.SZ,河钢资源,2013-12-26,5.56,5.43,1085040000.0,黑色金属矿采选业,0.0820085168477992
600532.SH,未来股份,2013-12-26,7.4,7.2,2892511120.0,黑色金属矿采选业,0.21861917248854099
000655.SZ,金岭矿业,2013-12-27,7.18,7.28,4399564300.0,黑色金属矿采选业,0.3271790572029606
000762.SZ,西藏矿业,2013-12-27,10.35,10.49,5002495957.0,黑色金属矿采选业,0.37201681786373303
000923.SZ,河钢资源,2013-12-27,5.41,5.51,1100880000.0,黑色金属矿采选业,0.08186830693521067
600532.SH,未来股份,2013-12-27,7.2,7.33,2944021592.0,黑色金属矿采选业,0.21893581799809567
000655.SZ,金岭矿业,2013-12-30,7.35,7.28,4399564300.0,黑色金属矿采选业,0.3269196411975363
000762.SZ,西藏矿业,2013-12-30,10.58,10.45,4983456962.0,黑色金属矿采选业,0.37030711471597405
000923.SZ,河钢资源,2013-12-30,5.47,5.58,1114740000.0,黑色金属矿采选业,0.08283329347602479
600532.SH,未来股份,2013-12-30,7.31,7.37,2959870968.0,黑色金属矿采选业,0.21993995061046487
000655.SZ,金岭矿业,2013-12-31,7.28,7.44,4494818736.0,黑色金属矿采选业,0.32959684860828586
000762.SZ,西藏矿业,2013-12-31,10.45,10.54,5026294701.0,黑色金属矿采选业,0.3685690104380944
000923.SZ,河钢资源,2013-12-31,5.58,5.63,1124640000.0,黑色金属矿采选业,0.08246779716609746
600532.SH,未来股份,2013-12-31,7.37,7.45,2991569720.0,黑色金属矿采选业,0.21936634378752223
000655.SZ,金岭矿业,2014-01-02,7.43,7.39,4465051725.0,黑色金属矿采选业,0.3260215550680972
000762.SZ,西藏矿业,2014-01-02,10.58,10.65,5078651938.0,黑色金属矿采选业,0.3708243721356589
000923.SZ,河钢资源,2014-01-02,5.63,5.65,1128600000.0,黑色金属矿采选业,0.08240619587667923
600532.SH,未来股份,2014-01-02,7.47,7.53,3023268472.0,黑色金属矿采选业,0.2207478769195647
000655.SZ,金岭矿业,2014-01-03,7.39,7.29,4405517702.0,黑色金属矿采选业,0.32564605433568566
000762.SZ,西藏矿业,2014-01-03,10.63,10.42,4969177716.0,黑色金属矿采选业,0.3673105469020346
000923.SZ,河钢资源,2014-01-03,5.62,5.64,1126620000.0,黑色金属矿采选业,0.08327724062239399
600532.SH,未来股份,2014-01-03,7.53,7.54,3027230816.0,黑色金属矿采选业,0.22376615813988576
000655.SZ,金岭矿业,2014-01-06,7.23,7.15,4322170070.0,黑色金属矿采选业,0.32904265815876044
000762.SZ,西藏矿业,2014-01-06,10.42,10.09,4812106006.0,黑色金属矿采选业,0.36634101062940727
000923.SZ,河钢资源,2014-01-06,5.59,5.51,1100880000.0,黑色金属矿采选业,0.08380893755849274
600532.SH,未来股份,2014-01-06,7.54,7.22,2900435808.0,黑色金属矿采选业,0.22080739365333954
000655.SZ,金岭矿业,2014-01-07,7.12,7.19,4345983679.0,黑色金属矿采选业,0.3308746551900187
000762.SZ,西藏矿业,2014-01-07,10.09,10.08,4807346258.0,黑色金属矿采选业,0.36599977196894956
000923.SZ,河钢资源,2014-01-07,5.46,5.51,1100880000.0,黑色金属矿采选业,0.08381377320068573
600532.SH,未来股份,2014-01-07,7.14,7.18,2880624088.0,黑色金属矿采选业,0.21931179964034606
000655.SZ,金岭矿业,2014-01-08,7.18,7.15,4322170070.0,黑色金属矿采选业,0.33152375916525667
000762.SZ,西藏矿业,2014-01-08,10.09,10.0,4769268268.0,黑色金属矿采选业,0.3658175682742009
