代码,简称,日期,开盘价(元),收盘价(元)
000627.SZ,天茂集团,2010-01-04,3.63,3.62
000627.SZ,天茂集团,2010-01-05,3.63,3.67
000627.SZ,天茂集团,2010-01-06,3.67,3.63
000627.SZ,天茂集团,2010-01-07,3.63,3.64
000627.SZ,天茂集团,2010-01-08,3.63,3.63
000627.SZ,天茂集团,2010-01-11,3.64,3.70
000627.SZ,天茂集团,2010-01-12,3.71,3.86
000627.SZ,天茂集团,2010-01-13,3.76,3.97
000627.SZ,天茂集团,2010-01-14,3.97,3.97
000627.SZ,天茂集团,2010-01-15,4.01,3.95
000627.SZ,天茂集团,2010-01-18,3.99,4.10
000627.SZ,天茂集团,2010-01-19,4.14,4.13
000627.SZ,天茂集团,2010-01-20,4.13,3.95
000627.SZ,天茂集团,2010-01-21,4.01,4.02
000627.SZ,天茂集团,2010-01-22,3.96,3.96
000627.SZ,天茂集团,2010-01-25,3.93,4.04
000627.SZ,天茂集团,2010-01-26,4.04,3.91
000627.SZ,天茂集团,2010-01-27,3.97,3.78
000627.SZ,天茂集团,2010-01-28,3.83,3.88
000627.SZ,天茂集团,2010-01-29,3.86,3.87
000627.SZ,天茂集团,2010-02-01,3.75,4.02
000627.SZ,天茂集团,2010-02-02,4.03,3.97
000627.SZ,天茂集团,2010-02-03,3.96,4.23
000627.SZ,天茂集团,2010-02-04,4.20,4.24
000627.SZ,天茂集团,2010-02-05,4.15,4.08
000627.SZ,天茂集团,2010-02-08,4.08,4.10
000627.SZ,天茂集团,2010-02-09,4.10,4.23
000627.SZ,天茂集团,2010-02-10,4.25,4.32
000627.SZ,天茂集团,2010-02-11,4.33,4.29
000627.SZ,天茂集团,2010-02-12,4.27,4.45
000627.SZ,天茂集团,2010-02-22,4.45,4.52
000627.SZ,天茂集团,2010-02-23,4.52,4.63
000627.SZ,天茂集团,2010-02-24,4.63,4.63
000627.SZ,天茂集团,2010-02-25,4.64,4.64
000627.SZ,天茂集团,2010-02-26,4.63,4.97
000627.SZ,天茂集团,2010-03-01,4.98,5.12
000627.SZ,天茂集团,2010-03-02,5.02,5.34
000627.SZ,天茂集团,2010-03-03,5.34,5.34
000627.SZ,天茂集团,2010-03-04,5.88,5.68
000627.SZ,天茂集团,2010-03-05,5.74,5.65
000627.SZ,天茂集团,2010-03-08,5.64,5.70
000627.SZ,天茂集团,2010-03-09,5.65,5.68
000627.SZ,天茂集团,2010-03-10,5.70,5.56
000627.SZ,天茂集团,2010-03-11,5.56,5.65
000627.SZ,天茂集团,2010-03-12,5.62,5.55
000627.SZ,天茂集团,2010-03-15,5.52,5.62
000627.SZ,天茂集团,2010-03-16,5.62,5.58
000627.SZ,天茂集团,2010-03-17,5.58,5.74
000627.SZ,天茂集团,2010-03-18,5.73,5.64
000627.SZ,天茂集团,2010-03-19,5.65,5.65
000627.SZ,天茂集团,2010-03-22,5.66,5.68
000627.SZ,天茂集团,2010-03-23,5.69,5.69
000627.SZ,天茂集团,2010-03-24,5.68,5.84
000627.SZ,天茂集团,2010-03-25,5.81,5.94
000627.SZ,天茂集团,2010-03-26,5.92,5.91
000627.SZ,天茂集团,2010-03-29,5.98,5.83
000627.SZ,天茂集团,2010-03-30,5.79,5.87
000627.SZ,天茂集团,2010-03-31,5.87,5.87
000627.SZ,天茂集团,2010-04-01,5.96,5.92
000627.SZ,天茂集团,2010-04-02,6.06,6.41
000627.SZ,天茂集团,2010-04-06,6.41,6.50
000627.SZ,天茂集团,2010-04-07,6.50,6.54
000627.SZ,天茂集团,2010-04-08,6.52,6.61
000627.SZ,天茂集团,2010-04-09,6.47,6.24
000627.SZ,天茂集团,2010-04-12,6.28,6.09
000627.SZ,天茂集团,2010-04-13,6.09,5.90
000627.SZ,天茂集团,2010-04-14,5.92,6.06
000627.SZ,天茂集团,2010-04-15,6.09,6.44
000627.SZ,天茂集团,2010-04-16,6.44,6.57
000627.SZ,天茂集团,2010-04-19,6.53,6.43
000627.SZ,天茂集团,2010-04-20,6.43,6.31
000627.SZ,天茂集团,2010-04-21,6.33,6.56
000627.SZ,天茂集团,2010-04-22,6.59,6.57
000627.SZ,天茂集团,2010-04-23,6.55,6.39
000627.SZ,天茂集团,2010-04-26,6.39,6.19
000627.SZ,天茂集团,2010-04-27,6.19,6.04
000627.SZ,天茂集团,2010-04-28,6.04,6.07
000627.SZ,天茂集团,2010-04-29,6.07,5.80
000627.SZ,天茂集团,2010-04-30,5.80,5.80
000627.SZ,天茂集团,2010-05-04,5.51,5.65
000627.SZ,天茂集团,2010-05-05,5.64,5.75
000627.SZ,天茂集团,2010-05-06,5.75,5.40
000627.SZ,天茂集团,2010-05-07,5.30,5.29
000627.SZ,天茂集团,2010-05-10,5.30,5.02
000627.SZ,天茂集团,2010-05-11,5.13,5.07
000627.SZ,天茂集团,2010-05-12,5.07,4.99
000627.SZ,天茂集团,2010-05-13,5.02,5.06
000627.SZ,天茂集团,2010-05-14,5.06,5.49
000627.SZ,天茂集团,2010-05-17,5.34,5.04
000627.SZ,天茂集团,2010-05-18,5.05,5.17
000627.SZ,天茂集团,2010-05-19,5.11,5.18
000627.SZ,天茂集团,2010-05-20,5.12,5.06
000627.SZ,天茂集团,2010-05-21,4.91,5.15
000627.SZ,天茂集团,2010-05-24,5.20,5.47
000627.SZ,天茂集团,2010-05-25,5.44,5.35
000627.SZ,天茂集团,2010-05-26,5.30,5.36
