代码,简称,日期,开盘价(元),收盘价(元)
000958.SZ,东方能源,2010-01-04,2.75,2.71
000958.SZ,东方能源,2010-01-05,2.71,2.73
000958.SZ,东方能源,2010-01-06,2.73,2.71
000958.SZ,东方能源,2010-01-07,2.70,2.73
000958.SZ,东方能源,2010-01-08,2.72,2.80
000958.SZ,东方能源,2010-01-11,2.81,2.76
000958.SZ,东方能源,2010-01-12,2.75,2.80
000958.SZ,东方能源,2010-01-13,2.75,2.72
000958.SZ,东方能源,2010-01-14,2.72,2.76
000958.SZ,东方能源,2010-01-15,2.75,2.84
000958.SZ,东方能源,2010-01-18,2.82,2.84
000958.SZ,东方能源,2010-01-19,2.84,2.84
000958.SZ,东方能源,2010-01-20,2.85,2.70
000958.SZ,东方能源,2010-01-21,2.71,2.70
000958.SZ,东方能源,2010-01-22,2.67,2.61
000958.SZ,东方能源,2010-01-25,2.61,2.61
000958.SZ,东方能源,2010-01-26,2.61,2.46
000958.SZ,东方能源,2010-01-27,2.46,2.45
000958.SZ,东方能源,2010-01-28,2.44,2.46
000958.SZ,东方能源,2010-01-29,2.46,2.50
000958.SZ,东方能源,2010-02-01,2.48,2.43
000958.SZ,东方能源,2010-02-02,2.44,2.46
000958.SZ,东方能源,2010-02-03,2.46,2.49
000958.SZ,东方能源,2010-02-04,2.47,2.51
000958.SZ,东方能源,2010-02-05,2.47,2.52
000958.SZ,东方能源,2010-02-08,2.54,2.50
000958.SZ,东方能源,2010-02-09,2.50,2.50
000958.SZ,东方能源,2010-02-10,2.50,2.52
000958.SZ,东方能源,2010-02-11,2.52,2.50
000958.SZ,东方能源,2010-02-12,2.50,2.53
000958.SZ,东方能源,2010-02-22,2.53,2.55
000958.SZ,东方能源,2010-02-23,2.55,2.56
000958.SZ,东方能源,2010-02-24,2.53,2.62
000958.SZ,东方能源,2010-02-25,2.63,2.63
000958.SZ,东方能源,2010-02-26,2.61,2.63
000958.SZ,东方能源,2010-03-01,2.64,2.67
000958.SZ,东方能源,2010-03-02,2.67,2.66
000958.SZ,东方能源,2010-03-03,2.72,2.93
000958.SZ,东方能源,2010-03-04,3.08,3.22
000958.SZ,东方能源,2010-03-05,3.16,3.06
000958.SZ,东方能源,2010-03-08,2.99,3.02
000958.SZ,东方能源,2010-03-09,3.02,2.98
000958.SZ,东方能源,2010-03-10,2.96,3.00
000958.SZ,东方能源,2010-03-11,2.99,3.01
000958.SZ,东方能源,2010-03-12,3.01,2.86
000958.SZ,东方能源,2010-03-15,2.82,2.84
000958.SZ,东方能源,2010-03-16,2.85,2.86
000958.SZ,东方能源,2010-03-17,2.86,2.93
000958.SZ,东方能源,2010-03-18,2.93,2.90
000958.SZ,东方能源,2010-03-19,2.90,2.92
000958.SZ,东方能源,2010-03-22,2.92,2.97
000958.SZ,东方能源,2010-03-23,2.96,2.89
000958.SZ,东方能源,2010-03-24,2.90,2.90
000958.SZ,东方能源,2010-03-25,2.90,2.81
000958.SZ,东方能源,2010-03-26,2.79,2.85
000958.SZ,东方能源,2010-03-29,2.85,2.85
000958.SZ,东方能源,2010-03-30,2.85,2.87
000958.SZ,东方能源,2010-03-31,2.87,2.84
000958.SZ,东方能源,2010-04-01,2.84,2.91
000958.SZ,东方能源,2010-04-02,2.91,2.95
000958.SZ,东方能源,2010-04-06,2.97,2.97
000958.SZ,东方能源,2010-04-07,2.97,2.99
000958.SZ,东方能源,2010-04-08,2.98,2.97
000958.SZ,东方能源,2010-04-09,2.96,3.01
000958.SZ,东方能源,2010-04-12,3.01,2.98
000958.SZ,东方能源,2010-04-13,2.98,2.94
000958.SZ,东方能源,2010-04-14,2.91,2.95
000958.SZ,东方能源,2010-04-15,2.95,2.89
000958.SZ,东方能源,2010-04-16,2.86,2.87
000958.SZ,东方能源,2010-04-19,2.85,2.72
000958.SZ,东方能源,2010-04-20,2.73,2.78
000958.SZ,东方能源,2010-04-21,2.78,2.85
000958.SZ,东方能源,2010-04-22,2.85,2.81
000958.SZ,东方能源,2010-04-23,2.81,2.77
000958.SZ,东方能源,2010-04-26,2.77,2.83
000958.SZ,东方能源,2010-04-27,2.83,2.83
000958.SZ,东方能源,2010-04-28,2.69,2.69
000958.SZ,东方能源,2010-04-29,2.55,2.59
000958.SZ,东方能源,2010-04-30,2.53,2.46
000958.SZ,东方能源,2010-05-04,2.41,2.45
000958.SZ,东方能源,2010-05-05,2.41,2.49
000958.SZ,东方能源,2010-05-06,2.49,2.43
000958.SZ,东方能源,2010-05-07,2.40,2.45
000958.SZ,东方能源,2010-05-10,2.45,2.47
000958.SZ,东方能源,2010-05-11,2.50,2.35
000958.SZ,东方能源,2010-05-12,2.33,2.23
000958.SZ,东方能源,2010-05-13,2.22,2.24
000958.SZ,东方能源,2010-05-14,2.21,2.24
000958.SZ,东方能源,2010-05-17,2.24,2.13
