代码,简称,日期,开盘价(元),收盘价(元)
300033.SZ,同花顺,2010-01-04,8.28,8.57
300033.SZ,同花顺,2010-01-05,8.58,8.47
300033.SZ,同花顺,2010-01-06,8.40,8.41
300033.SZ,同花顺,2010-01-07,8.39,8.18
300033.SZ,同花顺,2010-01-08,8.11,7.85
300033.SZ,同花顺,2010-01-11,8.23,8.27
300033.SZ,同花顺,2010-01-12,8.18,8.36
300033.SZ,同花顺,2010-01-13,8.18,8.85
300033.SZ,同花顺,2010-01-14,8.84,8.96
300033.SZ,同花顺,2010-01-15,8.92,9.43
300033.SZ,同花顺,2010-01-18,9.51,9.44
300033.SZ,同花顺,2010-01-19,9.39,9.87
300033.SZ,同花顺,2010-01-20,9.77,8.99
300033.SZ,同花顺,2010-01-21,8.99,9.34
300033.SZ,同花顺,2010-01-22,9.15,8.77
300033.SZ,同花顺,2010-01-25,8.77,8.77
300033.SZ,同花顺,2010-01-26,9.65,9.65
300033.SZ,同花顺,2010-01-27,9.43,9.49
300033.SZ,同花顺,2010-01-28,9.31,9.11
300033.SZ,同花顺,2010-01-29,9.05,9.29
300033.SZ,同花顺,2010-02-01,8.98,9.37
300033.SZ,同花顺,2010-02-02,9.37,9.36
300033.SZ,同花顺,2010-02-03,9.36,9.12
300033.SZ,同花顺,2010-02-04,8.83,8.87
300033.SZ,同花顺,2010-02-05,8.71,8.85
300033.SZ,同花顺,2010-02-08,8.73,8.89
300033.SZ,同花顺,2010-02-09,8.85,8.66
300033.SZ,同花顺,2010-02-10,8.72,9.37
300033.SZ,同花顺,2010-02-11,9.30,9.30
300033.SZ,同花顺,2010-02-12,9.25,9.81
300033.SZ,同花顺,2010-02-22,9.81,9.65
300033.SZ,同花顺,2010-02-23,9.71,10.07
300033.SZ,同花顺,2010-02-24,10.07,10.07
300033.SZ,同花顺,2010-02-25,10.33,10.11
300033.SZ,同花顺,2010-02-26,10.13,10.00
300033.SZ,同花顺,2010-03-01,10.04,10.04
300033.SZ,同花顺,2010-03-02,10.04,10.10
300033.SZ,同花顺,2010-03-03,10.04,9.84
300033.SZ,同花顺,2010-03-04,9.83,9.48
300033.SZ,同花顺,2010-03-05,9.53,9.70
300033.SZ,同花顺,2010-03-08,10.07,10.44
300033.SZ,同花顺,2010-03-09,10.27,10.58
300033.SZ,同花顺,2010-03-10,10.59,10.46
300033.SZ,同花顺,2010-03-11,10.46,11.51
300033.SZ,同花顺,2010-03-12,11.58,10.80
300033.SZ,同花顺,2010-03-15,10.61,10.84
300033.SZ,同花顺,2010-03-16,10.81,10.22
300033.SZ,同花顺,2010-03-17,10.22,10.51
300033.SZ,同花顺,2010-03-18,10.54,10.56
300033.SZ,同花顺,2010-03-19,10.49,10.53
300033.SZ,同花顺,2010-03-22,10.53,10.65
300033.SZ,同花顺,2010-03-23,10.61,11.29
300033.SZ,同花顺,2010-03-24,11.16,11.39
300033.SZ,同花顺,2010-03-25,11.53,12.44
300033.SZ,同花顺,2010-03-26,11.88,11.96
300033.SZ,同花顺,2010-03-29,11.96,11.79
300033.SZ,同花顺,2010-03-30,11.65,12.00
300033.SZ,同花顺,2010-03-31,12.10,12.75
300033.SZ,同花顺,2010-04-01,12.83,12.78
300033.SZ,同花顺,2010-04-02,12.43,12.84
300033.SZ,同花顺,2010-04-06,12.89,13.10
300033.SZ,同花顺,2010-04-07,13.12,13.55
300033.SZ,同花顺,2010-04-08,13.56,12.86
300033.SZ,同花顺,2010-04-09,12.80,13.20
300033.SZ,同花顺,2010-04-12,13.16,13.01
300033.SZ,同花顺,2010-04-13,13.10,11.80
300033.SZ,同花顺,2010-04-14,11.53,11.60
300033.SZ,同花顺,2010-04-15,11.60,10.94
300033.SZ,同花顺,2010-04-16,10.86,11.21
300033.SZ,同花顺,2010-04-19,11.23,11.00
300033.SZ,同花顺,2010-04-20,10.93,10.68
300033.SZ,同花顺,2010-04-21,10.65,11.32
300033.SZ,同花顺,2010-04-22,11.41,11.52
300033.SZ,同花顺,2010-04-23,11.52,11.20
300033.SZ,同花顺,2010-04-26,11.07,10.84
300033.SZ,同花顺,2010-04-27,10.78,10.33
300033.SZ,同花顺,2010-04-28,10.24,10.14
300033.SZ,同花顺,2010-04-29,10.23,10.16
300033.SZ,同花顺,2010-04-30,10.14,9.65
300033.SZ,同花顺,2010-05-04,9.52,9.77
300033.SZ,同花顺,2010-05-05,9.68,10.37
300033.SZ,同花顺,2010-05-06,10.22,9.81
