代码,简称,日期,开盘价(元),收盘价(元)
000046.SZ,泛海控股,2010-01-04,5.86,5.66
000046.SZ,泛海控股,2010-01-05,5.68,5.46
000046.SZ,泛海控股,2010-01-06,5.52,5.47
000046.SZ,泛海控股,2010-01-07,5.43,5.39
000046.SZ,泛海控股,2010-01-08,5.38,5.44
000046.SZ,泛海控股,2010-01-11,5.48,5.28
000046.SZ,泛海控股,2010-01-12,5.29,5.39
000046.SZ,泛海控股,2010-01-13,5.27,5.17
000046.SZ,泛海控股,2010-01-14,5.17,5.25
000046.SZ,泛海控股,2010-01-15,5.28,5.39
000046.SZ,泛海控股,2010-01-18,5.39,5.46
000046.SZ,泛海控股,2010-01-19,5.46,5.39
000046.SZ,泛海控股,2010-01-20,5.39,5.17
000046.SZ,泛海控股,2010-01-21,5.18,5.24
000046.SZ,泛海控股,2010-01-22,5.15,5.13
000046.SZ,泛海控股,2010-01-25,5.13,5.14
000046.SZ,泛海控股,2010-01-26,5.15,4.93
000046.SZ,泛海控股,2010-01-27,4.93,4.97
000046.SZ,泛海控股,2010-01-28,4.95,5.03
000046.SZ,泛海控股,2010-01-29,5.03,5.03
000046.SZ,泛海控股,2010-02-01,5.03,5.11
000046.SZ,泛海控股,2010-02-02,5.11,5.02
000046.SZ,泛海控股,2010-02-03,5.03,5.12
000046.SZ,泛海控股,2010-02-04,5.08,5.12
000046.SZ,泛海控股,2010-02-05,5.03,4.93
000046.SZ,泛海控股,2010-02-08,4.93,4.93
000046.SZ,泛海控股,2010-02-09,4.87,4.87
000046.SZ,泛海控股,2010-02-10,4.91,4.93
000046.SZ,泛海控股,2010-02-11,4.95,4.99
000046.SZ,泛海控股,2010-02-12,5.01,5.04
000046.SZ,泛海控股,2010-02-22,5.03,5.05
000046.SZ,泛海控股,2010-02-23,5.05,5.11
000046.SZ,泛海控股,2010-02-24,5.07,5.19
000046.SZ,泛海控股,2010-02-25,5.19,5.35
000046.SZ,泛海控股,2010-02-26,5.34,5.28
000046.SZ,泛海控股,2010-03-01,5.24,5.23
000046.SZ,泛海控股,2010-03-02,5.23,5.27
000046.SZ,泛海控股,2010-03-03,5.27,5.21
000046.SZ,泛海控股,2010-03-04,5.21,5.05
000046.SZ,泛海控股,2010-03-05,4.99,5.03
000046.SZ,泛海控股,2010-03-08,5.06,5.10
000046.SZ,泛海控股,2010-03-09,5.08,5.21
000046.SZ,泛海控股,2010-03-10,5.24,5.12
000046.SZ,泛海控股,2010-03-11,5.13,5.02
000046.SZ,泛海控股,2010-03-12,5.03,4.98
000046.SZ,泛海控股,2010-03-15,4.98,4.93
000046.SZ,泛海控股,2010-03-16,4.95,4.97
000046.SZ,泛海控股,2010-03-17,4.97,5.15
000046.SZ,泛海控股,2010-03-18,5.15,5.12
000046.SZ,泛海控股,2010-03-19,5.13,5.23
000046.SZ,泛海控股,2010-03-22,5.19,5.17
000046.SZ,泛海控股,2010-03-23,5.16,5.10
000046.SZ,泛海控股,2010-03-24,5.10,5.10
000046.SZ,泛海控股,2010-03-25,5.15,4.98
000046.SZ,泛海控股,2010-03-26,4.98,5.11
000046.SZ,泛海控股,2010-03-29,5.07,5.24
000046.SZ,泛海控股,2010-03-30,5.25,5.39
000046.SZ,泛海控股,2010-03-31,5.35,5.37
000046.SZ,泛海控股,2010-04-01,5.35,5.49
000046.SZ,泛海控股,2010-04-02,5.49,5.60
000046.SZ,泛海控股,2010-04-06,5.60,5.46
000046.SZ,泛海控股,2010-04-07,5.43,5.34
000046.SZ,泛海控股,2010-04-08,5.35,5.15
000046.SZ,泛海控股,2010-04-09,5.15,5.14
000046.SZ,泛海控股,2010-04-12,5.12,5.05
