代码,简称,日期,开盘价(元),收盘价(元)
000987.SZ,越秀金控,2010-01-04,14.76,14.71
000987.SZ,越秀金控,2010-01-05,14.73,14.60
000987.SZ,越秀金控,2010-01-06,14.71,14.43
000987.SZ,越秀金控,2010-01-07,14.33,13.83
000987.SZ,越秀金控,2010-01-08,13.81,14.44
000987.SZ,越秀金控,2010-01-11,14.44,14.30
000987.SZ,越秀金控,2010-01-12,14.30,14.63
000987.SZ,越秀金控,2010-01-13,14.42,14.33
000987.SZ,越秀金控,2010-01-14,14.28,15.07
000987.SZ,越秀金控,2010-01-15,14.97,14.95
000987.SZ,越秀金控,2010-01-18,14.78,15.27
000987.SZ,越秀金控,2010-01-19,15.32,14.91
000987.SZ,越秀金控,2010-01-20,14.92,14.29
000987.SZ,越秀金控,2010-01-21,14.49,14.73
000987.SZ,越秀金控,2010-01-22,14.68,14.18
000987.SZ,越秀金控,2010-01-25,14.15,14.40
000987.SZ,越秀金控,2010-01-26,14.55,13.90
000987.SZ,越秀金控,2010-01-27,13.93,13.65
000987.SZ,越秀金控,2010-01-28,13.63,13.47
000987.SZ,越秀金控,2010-01-29,13.42,13.75
000987.SZ,越秀金控,2010-02-01,13.68,13.79
000987.SZ,越秀金控,2010-02-02,13.80,13.70
000987.SZ,越秀金控,2010-02-03,13.78,13.83
000987.SZ,越秀金控,2010-02-04,13.86,13.74
000987.SZ,越秀金控,2010-02-05,13.48,13.33
000987.SZ,越秀金控,2010-02-08,13.29,13.30
000987.SZ,越秀金控,2010-02-09,13.06,13.40
000987.SZ,越秀金控,2010-02-10,13.39,13.46
000987.SZ,越秀金控,2010-02-11,13.53,13.44
000987.SZ,越秀金控,2010-02-12,13.63,13.93
000987.SZ,越秀金控,2010-02-22,13.95,13.99
000987.SZ,越秀金控,2010-02-23,14.02,13.93
000987.SZ,越秀金控,2010-02-24,13.80,14.18
000987.SZ,越秀金控,2010-02-25,14.22,14.25
000987.SZ,越秀金控,2010-02-26,14.25,14.03
000987.SZ,越秀金控,2010-03-01,14.04,14.23
000987.SZ,越秀金控,2010-03-02,14.32,14.03
000987.SZ,越秀金控,2010-03-03,14.03,14.07
000987.SZ,越秀金控,2010-03-04,14.01,13.73
000987.SZ,越秀金控,2010-03-05,13.73,13.69
000987.SZ,越秀金控,2010-03-08,13.68,13.70
000987.SZ,越秀金控,2010-03-09,13.70,13.48
000987.SZ,越秀金控,2010-03-10,13.48,13.46
000987.SZ,越秀金控,2010-03-11,13.42,13.70
000987.SZ,越秀金控,2010-03-12,13.60,13.44
000987.SZ,越秀金控,2010-03-15,13.45,13.08
000987.SZ,越秀金控,2010-03-16,13.09,13.19
000987.SZ,越秀金控,2010-03-17,13.19,13.72
000987.SZ,越秀金控,2010-03-18,13.72,13.54
000987.SZ,越秀金控,2010-03-19,13.34,13.44
000987.SZ,越秀金控,2010-03-22,13.43,13.31
000987.SZ,越秀金控,2010-03-23,13.30,13.06
000987.SZ,越秀金控,2010-03-24,13.15,13.11
000987.SZ,越秀金控,2010-03-25,13.11,12.94
000987.SZ,越秀金控,2010-03-26,12.94,13.03
000987.SZ,越秀金控,2010-03-29,13.11,13.24
000987.SZ,越秀金控,2010-03-30,13.33,13.29
000987.SZ,越秀金控,2010-03-31,13.29,13.12
000987.SZ,越秀金控,2010-04-01,13.13,13.29
000987.SZ,越秀金控,2010-04-02,13.35,13.48
000987.SZ,越秀金控,2010-04-06,13.49,13.31
000987.SZ,越秀金控,2010-04-07,13.30,13.27
000987.SZ,越秀金控,2010-04-08,13.22,13.26
000987.SZ,越秀金控,2010-04-09,13.24,13.18
000987.SZ,越秀金控,2010-04-12,13.19,12.96
000987.SZ,越秀金控,2010-04-13,12.98,13.15
000987.SZ,越秀金控,2010-04-14,13.15,13.54
000987.SZ,越秀金控,2010-04-15,13.54,13.43
000987.SZ,越秀金控,2010-04-16,13.43,13.45
000987.SZ,越秀金控,2010-04-19,13.30,13.18
000987.SZ,越秀金控,2010-04-20,13.18,13.56
000987.SZ,越秀金控,2010-04-21,13.56,14.23
000987.SZ,越秀金控,2010-04-22,14.15,14.28
000987.SZ,越秀金控,2010-04-23,14.28,14.28
000987.SZ,越秀金控,2010-04-26,14.12,14.33
000987.SZ,越秀金控,2010-04-27,14.08,14.07
000987.SZ,越秀金控,2010-04-28,13.88,13.73
000987.SZ,越秀金控,2010-04-29,13.96,13.85
000987.SZ,越秀金控,2010-04-30,13.68,13.62
000987.SZ,越秀金控,2010-05-04,13.33,13.27
000987.SZ,越秀金控,2010-05-05,13.11,13.94
000987.SZ,越秀金控,2010-05-06,13.99,13.73
000987.SZ,越秀金控,2010-05-07,13.54,13.10
000987.SZ,越秀金控,2010-05-10,13.00,12.31
000987.SZ,越秀金控,2010-05-11,12.50,11.84
000987.SZ,越秀金控,2010-05-12,11.73,11.77
000987.SZ,越秀金控,2010-05-13,11.84,12.39
000987.SZ,越秀金控,2010-05-14,12.22,12.48
000987.SZ,越秀金控,2010-05-17,12.23,11.88
000987.SZ,越秀金控,2010-05-18,12.01,11.98
000987.SZ,越秀金控,2010-05-19,11.73,12.24
000987.SZ,越秀金控,2010-05-20,12.20,12.29
000987.SZ,越秀金控,2010-05-21,11.99,12.52
000987.SZ,越秀金控,2010-05-24,12.62,12.82
000987.SZ,越秀金控,2010-05-25,12.74,12.43
000987.SZ,越秀金控,2010-05-26,12.47,12.50
000987.SZ,越秀金控,2010-05-27,12.47,12.51
000987.SZ,越秀金控,2010-05-28,12.64,12.55
000987.SZ,越秀金控,2010-05-31,12.55,12.45
000987.SZ,越秀金控,2010-06-01,12.40,12.26
000987.SZ,越秀金控,2010-06-02,12.14,12.38
000987.SZ,越秀金控,2010-06-03,12.34,12.58
000987.SZ,越秀金控,2010-06-04,12.47,12.61
000987.SZ,越秀金控,2010-06-07,12.37,12.91
000987.SZ,越秀金控,2010-06-08,12.90,12.93
000987.SZ,越秀金控,2010-06-09,12.90,13.18
000987.SZ,越秀金控,2010-06-10,13.18,13.35
000987.SZ,越秀金控,2010-06-11,13.36,13.14
000987.SZ,越秀金控,2010-06-17,13.16,12.86
000987.SZ,越秀金控,2010-06-18,12.86,12.50
000987.SZ,越秀金控,2010-06-21,12.53,12.71
000987.SZ,越秀金控,2010-06-22,12.70,13.05
000987.SZ,越秀金控,2010-06-23,13.03,13.20
000987.SZ,越秀金控,2010-06-24,13.20,13.22
000987.SZ,越秀金控,2010-06-25,13.28,12.82
000987.SZ,越秀金控,2010-06-28,12.73,12.86
000987.SZ,越秀金控,2010-06-29,12.85,12.72
000987.SZ,越秀金控,2010-06-30,12.71,13.05
000987.SZ,越秀金控,2010-07-01,13.01,12.90
000987.SZ,越秀金控,2010-07-02,12.84,12.21
000987.SZ,越秀金控,2010-07-05,12.10,12.47
000987.SZ,越秀金控,2010-07-06,12.53,12.95
000987.SZ,越秀金控,2010-07-07,12.86,12.99
000987.SZ,越秀金控,2010-07-08,13.07,12.91
000987.SZ,越秀金控,2010-07-09,12.91,13.12
000987.SZ,越秀金控,2010-07-12,13.11,13.18
000987.SZ,越秀金控,2010-07-13,13.07,13.50
000987.SZ,越秀金控,2010-07-14,13.44,13.50
000987.SZ,越秀金控,2010-07-15,13.55,13.33
000987.SZ,越秀金控,2010-07-16,13.23,13.33
000987.SZ,越秀金控,2010-07-19,13.17,13.39
000987.SZ,越秀金控,2010-07-20,13.39,13.83
000987.SZ,越秀金控,2010-07-21,13.72,13.77
000987.SZ,越秀金控,2010-07-22,13.66,13.79
000987.SZ,越秀金控,2010-07-23,13.83,13.86
000987.SZ,越秀金控,2010-07-26,13.93,13.86
000987.SZ,越秀金控,2010-07-27,13.86,13.70
000987.SZ,越秀金控,2010-07-28,13.66,14.13
000987.SZ,越秀金控,2010-07-29,14.09,14.44
