代码,简称,日期,开盘价(元),收盘价(元)
600120.SH,浙江东方,2010-01-04,2.61,2.58
600120.SH,浙江东方,2010-01-05,2.59,2.58
600120.SH,浙江东方,2010-01-06,2.58,2.60
600120.SH,浙江东方,2010-01-07,2.59,2.51
600120.SH,浙江东方,2010-01-08,2.48,2.51
600120.SH,浙江东方,2010-01-11,2.63,2.60
600120.SH,浙江东方,2010-01-12,2.59,2.77
600120.SH,浙江东方,2010-01-13,2.70,2.71
600120.SH,浙江东方,2010-01-14,2.74,2.94
600120.SH,浙江东方,2010-01-15,2.96,2.90
600120.SH,浙江东方,2010-01-18,2.89,2.93
600120.SH,浙江东方,2010-01-19,2.93,3.11
600120.SH,浙江东方,2010-01-20,3.11,3.00
600120.SH,浙江东方,2010-01-21,2.99,3.03
600120.SH,浙江东方,2010-01-22,2.97,2.92
600120.SH,浙江东方,2010-01-25,2.93,3.07
600120.SH,浙江东方,2010-01-26,3.07,2.89
600120.SH,浙江东方,2010-01-27,2.92,2.89
600120.SH,浙江东方,2010-01-28,2.88,3.01
600120.SH,浙江东方,2010-01-29,3.01,3.07
600120.SH,浙江东方,2010-02-01,3.07,3.04
600120.SH,浙江东方,2010-02-02,3.06,2.93
600120.SH,浙江东方,2010-02-03,2.91,2.89
600120.SH,浙江东方,2010-02-04,2.90,2.90
600120.SH,浙江东方,2010-02-05,2.83,2.91
600120.SH,浙江东方,2010-02-08,2.89,2.86
600120.SH,浙江东方,2010-02-09,2.86,2.94
600120.SH,浙江东方,2010-02-10,2.96,2.95
600120.SH,浙江东方,2010-02-11,2.97,2.93
600120.SH,浙江东方,2010-02-12,2.96,2.98
600120.SH,浙江东方,2010-02-22,2.98,2.98
600120.SH,浙江东方,2010-02-23,2.96,2.90
600120.SH,浙江东方,2010-02-24,2.90,2.94
600120.SH,浙江东方,2010-02-25,2.95,3.05
600120.SH,浙江东方,2010-02-26,3.05,3.03
600120.SH,浙江东方,2010-03-01,3.03,3.11
600120.SH,浙江东方,2010-03-02,3.10,3.20
600120.SH,浙江东方,2010-03-03,3.17,3.20
600120.SH,浙江东方,2010-03-04,3.20,3.02
600120.SH,浙江东方,2010-03-05,3.04,3.10
600120.SH,浙江东方,2010-03-08,3.10,3.10
600120.SH,浙江东方,2010-03-09,3.08,3.04
600120.SH,浙江东方,2010-03-10,3.06,3.05
600120.SH,浙江东方,2010-03-11,3.01,3.04
600120.SH,浙江东方,2010-03-12,3.03,2.95
600120.SH,浙江东方,2010-03-15,2.91,2.90
600120.SH,浙江东方,2010-03-16,2.90,2.91
600120.SH,浙江东方,2010-03-17,2.95,2.98
600120.SH,浙江东方,2010-03-18,2.97,3.01
600120.SH,浙江东方,2010-03-19,3.03,3.04
600120.SH,浙江东方,2010-03-22,3.04,3.07
600120.SH,浙江东方,2010-03-23,3.06,3.07
600120.SH,浙江东方,2010-03-24,3.07,3.08
600120.SH,浙江东方,2010-03-25,3.08,2.99
600120.SH,浙江东方,2010-03-26,2.97,3.00
600120.SH,浙江东方,2010-03-29,3.05,2.97
600120.SH,浙江东方,2010-03-30,2.97,2.98
600120.SH,浙江东方,2010-03-31,3.00,2.94
600120.SH,浙江东方,2010-04-01,2.94,2.96
600120.SH,浙江东方,2010-04-02,3.00,2.97
600120.SH,浙江东方,2010-04-06,2.96,3.11
600120.SH,浙江东方,2010-04-07,3.10,3.09
600120.SH,浙江东方,2010-04-08,3.07,3.14
600120.SH,浙江东方,2010-04-09,3.14,3.26
600120.SH,浙江东方,2010-04-12,3.26,3.32
600120.SH,浙江东方,2010-04-13,3.32,3.24
600120.SH,浙江东方,2010-04-14,3.21,3.28
600120.SH,浙江东方,2010-04-15,3.33,3.24
600120.SH,浙江东方,2010-04-16,3.24,3.25
600120.SH,浙江东方,2010-04-19,3.20,3.09
600120.SH,浙江东方,2010-04-20,3.08,3.10
600120.SH,浙江东方,2010-04-21,3.10,3.10
600120.SH,浙江东方,2010-04-22,3.18,3.35
600120.SH,浙江东方,2010-04-23,3.31,3.41
600120.SH,浙江东方,2010-04-26,3.39,3.37
600120.SH,浙江东方,2010-04-27,3.40,3.31
600120.SH,浙江东方,2010-04-28,3.29,3.27
600120.SH,浙江东方,2010-04-29,3.32,3.16
600120.SH,浙江东方,2010-04-30,3.14,2.98
600120.SH,浙江东方,2010-05-04,2.95,2.98
600120.SH,浙江东方,2010-05-05,2.96,3.08
600120.SH,浙江东方,2010-05-06,3.07,3.00
600120.SH,浙江东方,2010-05-07,2.97,3.03
600120.SH,浙江东方,2010-05-10,3.01,2.94
600120.SH,浙江东方,2010-05-11,3.04,2.74
600120.SH,浙江东方,2010-05-12,2.75,2.51
600120.SH,浙江东方,2010-05-13,2.63,2.62
600120.SH,浙江东方,2010-05-14,2.60,2.61
600120.SH,浙江东方,2010-05-17,2.61,2.43
600120.SH,浙江东方,2010-05-18,2.43,2.44
600120.SH,浙江东方,2010-05-19,2.43,2.48
600120.SH,浙江东方,2010-05-20,2.46,2.43
