代码,简称,日期,开盘价(元),收盘价(元)
002423.SZ,中粮资本,2010-06-03,9.80,9.86
002423.SZ,中粮资本,2010-06-04,9.40,9.00
002423.SZ,中粮资本,2010-06-07,8.54,8.72
002423.SZ,中粮资本,2010-06-08,8.64,8.95
002423.SZ,中粮资本,2010-06-09,8.93,9.01
002423.SZ,中粮资本,2010-06-10,8.95,9.08
002423.SZ,中粮资本,2010-06-11,9.13,9.48
002423.SZ,中粮资本,2010-06-17,9.50,9.07
002423.SZ,中粮资本,2010-06-18,9.03,8.70
002423.SZ,中粮资本,2010-06-21,8.67,9.04
002423.SZ,中粮资本,2010-06-22,8.92,8.96
002423.SZ,中粮资本,2010-06-23,8.84,8.94
002423.SZ,中粮资本,2010-06-24,8.90,8.98
002423.SZ,中粮资本,2010-06-25,8.90,8.76
002423.SZ,中粮资本,2010-06-28,8.71,8.67
002423.SZ,中粮资本,2010-06-29,8.73,8.08
002423.SZ,中粮资本,2010-06-30,8.02,7.93
002423.SZ,中粮资本,2010-07-01,7.93,7.87
002423.SZ,中粮资本,2010-07-02,7.89,7.80
002423.SZ,中粮资本,2010-07-05,7.71,7.78
002423.SZ,中粮资本,2010-07-06,7.75,7.91
002423.SZ,中粮资本,2010-07-07,7.92,7.94
002423.SZ,中粮资本,2010-07-08,7.95,7.89
002423.SZ,中粮资本,2010-07-09,7.91,8.03
002423.SZ,中粮资本,2010-07-12,8.08,8.26
002423.SZ,中粮资本,2010-07-13,8.14,8.04
002423.SZ,中粮资本,2010-07-14,8.02,8.07
002423.SZ,中粮资本,2010-07-15,8.01,7.77
002423.SZ,中粮资本,2010-07-16,7.77,7.77
002423.SZ,中粮资本,2010-07-19,7.82,8.13
002423.SZ,中粮资本,2010-07-20,8.09,8.28
002423.SZ,中粮资本,2010-07-21,8.31,8.29
002423.SZ,中粮资本,2010-07-22,8.33,8.43
002423.SZ,中粮资本,2010-07-23,8.43,8.37
002423.SZ,中粮资本,2010-07-26,8.36,8.46
002423.SZ,中粮资本,2010-07-27,8.42,8.38
002423.SZ,中粮资本,2010-07-28,8.34,8.58
002423.SZ,中粮资本,2010-07-29,8.57,8.62
002423.SZ,中粮资本,2010-07-30,8.59,8.60
002423.SZ,中粮资本,2010-08-02,8.62,8.73
002423.SZ,中粮资本,2010-08-03,8.73,8.50
002423.SZ,中粮资本,2010-08-04,8.47,8.74
002423.SZ,中粮资本,2010-08-05,8.71,8.91
002423.SZ,中粮资本,2010-08-06,8.77,8.81
002423.SZ,中粮资本,2010-08-09,8.80,8.87
002423.SZ,中粮资本,2010-08-10,8.86,8.54
002423.SZ,中粮资本,2010-08-11,8.51,8.66
002423.SZ,中粮资本,2010-08-12,8.53,8.69
002423.SZ,中粮资本,2010-08-13,8.62,8.75
002423.SZ,中粮资本,2010-08-16,8.75,8.86
002423.SZ,中粮资本,2010-08-17,8.90,8.96
002423.SZ,中粮资本,2010-08-18,8.95,8.91
