代码,简称,日期,开盘价(元),收盘价(元)
600517.SH,国网英大,2010-01-04,8.85,8.62
600517.SH,国网英大,2010-01-05,8.63,8.56
600517.SH,国网英大,2010-01-06,8.53,8.32
600517.SH,国网英大,2010-01-07,8.30,8.53
600517.SH,国网英大,2010-01-08,8.49,8.35
600517.SH,国网英大,2010-01-11,8.39,8.24
600517.SH,国网英大,2010-01-12,8.26,8.34
600517.SH,国网英大,2010-01-13,8.20,8.22
600517.SH,国网英大,2010-01-14,8.19,8.58
600517.SH,国网英大,2010-01-15,8.69,8.61
600517.SH,国网英大,2010-01-18,8.63,8.70
600517.SH,国网英大,2010-01-19,8.71,8.88
600517.SH,国网英大,2010-01-20,8.96,8.90
600517.SH,国网英大,2010-01-21,8.92,8.97
600517.SH,国网英大,2010-01-22,8.88,8.55
600517.SH,国网英大,2010-01-25,8.47,8.27
600517.SH,国网英大,2010-01-26,8.32,8.04
600517.SH,国网英大,2010-01-27,8.07,7.97
600517.SH,国网英大,2010-01-28,7.96,8.11
600517.SH,国网英大,2010-01-29,8.10,8.10
600517.SH,国网英大,2010-02-01,8.04,7.67
600517.SH,国网英大,2010-02-02,7.74,7.48
600517.SH,国网英大,2010-02-03,7.48,7.57
600517.SH,国网英大,2010-02-04,7.54,7.60
600517.SH,国网英大,2010-02-05,7.48,7.43
600517.SH,国网英大,2010-02-08,7.42,7.62
600517.SH,国网英大,2010-02-09,7.55,7.54
600517.SH,国网英大,2010-02-10,7.60,7.64
600517.SH,国网英大,2010-02-11,7.69,7.71
600517.SH,国网英大,2010-02-12,7.70,7.72
600517.SH,国网英大,2010-02-22,7.72,7.71
600517.SH,国网英大,2010-02-23,7.71,7.80
600517.SH,国网英大,2010-02-24,7.82,7.92
600517.SH,国网英大,2010-02-25,7.96,8.01
600517.SH,国网英大,2010-02-26,7.97,7.96
600517.SH,国网英大,2010-03-01,7.93,7.90
600517.SH,国网英大,2010-03-02,7.93,8.00
600517.SH,国网英大,2010-03-03,8.01,8.43
600517.SH,国网英大,2010-03-04,8.44,7.97
600517.SH,国网英大,2010-03-05,7.94,8.06
600517.SH,国网英大,2010-03-08,8.09,8.28
600517.SH,国网英大,2010-03-09,8.25,8.19
600517.SH,国网英大,2010-03-10,8.16,7.99
600517.SH,国网英大,2010-03-11,7.97,7.82
600517.SH,国网英大,2010-03-12,7.82,7.88
600517.SH,国网英大,2010-03-15,7.83,7.87
600517.SH,国网英大,2010-03-16,7.85,7.74
600517.SH,国网英大,2010-03-17,7.69,7.89
600517.SH,国网英大,2010-03-18,8.08,7.98
600517.SH,国网英大,2010-03-19,7.97,8.01
600517.SH,国网英大,2010-03-22,7.98,7.94
600517.SH,国网英大,2010-03-23,7.93,7.80
600517.SH,国网英大,2010-03-24,7.82,7.86
600517.SH,国网英大,2010-03-25,7.83,7.70
600517.SH,国网英大,2010-03-26,7.67,7.77
600517.SH,国网英大,2010-03-29,7.75,7.78
600517.SH,国网英大,2010-03-30,7.81,7.79
600517.SH,国网英大,2010-03-31,7.79,7.76
600517.SH,国网英大,2010-04-01,7.79,7.97
600517.SH,国网英大,2010-04-02,7.97,8.00
600517.SH,国网英大,2010-04-06,8.08,8.01
