代码,简称,日期,开盘价(元),收盘价(元)
300023.SZ,宝德股份,2010-01-04,10.32,10.35
300023.SZ,宝德股份,2010-01-05,10.37,10.24
300023.SZ,宝德股份,2010-01-06,10.14,10.00
300023.SZ,宝德股份,2010-01-07,10.00,9.80
300023.SZ,宝德股份,2010-01-08,9.74,9.42
300023.SZ,宝德股份,2010-01-11,9.35,9.37
300023.SZ,宝德股份,2010-01-12,9.44,9.63
300023.SZ,宝德股份,2010-01-13,9.55,9.53
300023.SZ,宝德股份,2010-01-14,9.63,10.48
300023.SZ,宝德股份,2010-01-15,10.47,10.55
300023.SZ,宝德股份,2010-01-18,10.56,10.39
300023.SZ,宝德股份,2010-01-19,10.40,10.06
300023.SZ,宝德股份,2010-01-20,10.03,9.39
300023.SZ,宝德股份,2010-01-21,9.42,9.50
300023.SZ,宝德股份,2010-01-22,9.29,8.90
300023.SZ,宝德股份,2010-01-25,8.90,8.90
300023.SZ,宝德股份,2010-01-26,8.88,8.58
300023.SZ,宝德股份,2010-01-27,8.57,8.53
300023.SZ,宝德股份,2010-01-28,8.53,8.28
300023.SZ,宝德股份,2010-01-29,8.28,8.28
300023.SZ,宝德股份,2010-02-01,7.45,7.51
300023.SZ,宝德股份,2010-02-02,7.50,7.42
300023.SZ,宝德股份,2010-02-03,7.38,7.33
300023.SZ,宝德股份,2010-02-04,7.19,7.38
300023.SZ,宝德股份,2010-02-05,7.19,7.35
300023.SZ,宝德股份,2010-02-08,7.46,7.59
300023.SZ,宝德股份,2010-02-09,7.63,7.65
300023.SZ,宝德股份,2010-02-10,7.70,8.00
300023.SZ,宝德股份,2010-02-11,7.98,8.23
300023.SZ,宝德股份,2010-02-12,8.22,8.36
300023.SZ,宝德股份,2010-02-22,8.31,8.19
300023.SZ,宝德股份,2010-02-23,8.17,8.30
300023.SZ,宝德股份,2010-02-24,8.25,9.13
300023.SZ,宝德股份,2010-02-25,9.13,9.10
300023.SZ,宝德股份,2010-02-26,8.96,9.13
300023.SZ,宝德股份,2010-03-01,9.18,9.28
300023.SZ,宝德股份,2010-03-02,9.32,9.31
300023.SZ,宝德股份,2010-03-03,9.26,8.91
300023.SZ,宝德股份,2010-03-04,8.89,8.55
300023.SZ,宝德股份,2010-03-05,8.62,9.06
300023.SZ,宝德股份,2010-03-08,9.02,9.44
300023.SZ,宝德股份,2010-03-09,9.45,9.34
300023.SZ,宝德股份,2010-03-10,9.34,9.34
300023.SZ,宝德股份,2010-03-11,9.34,9.50
300023.SZ,宝德股份,2010-03-12,9.50,9.37
300023.SZ,宝德股份,2010-03-15,9.51,9.66
300023.SZ,宝德股份,2010-03-16,9.66,9.66
300023.SZ,宝德股份,2010-03-17,9.66,9.66
300023.SZ,宝德股份,2010-03-18,9.70,9.40
300023.SZ,宝德股份,2010-03-19,9.29,9.27
300023.SZ,宝德股份,2010-03-22,9.26,9.23
300023.SZ,宝德股份,2010-03-23,9.22,9.44
300023.SZ,宝德股份,2010-03-24,9.50,9.85
300023.SZ,宝德股份,2010-03-25,9.85,10.06
300023.SZ,宝德股份,2010-03-26,9.93,9.66
300023.SZ,宝德股份,2010-03-29,9.67,9.54
300023.SZ,宝德股份,2010-03-30,9.54,9.75
300023.SZ,宝德股份,2010-03-31,9.77,9.96
300023.SZ,宝德股份,2010-04-01,9.98,10.05
300023.SZ,宝德股份,2010-04-02,9.82,10.06
300023.SZ,宝德股份,2010-04-06,10.11,10.42
300023.SZ,宝德股份,2010-04-07,10.51,10.61
300023.SZ,宝德股份,2010-04-08,10.55,10.21
300023.SZ,宝德股份,2010-04-09,10.09,10.61
300023.SZ,宝德股份,2010-04-12,10.75,10.81
300023.SZ,宝德股份,2010-04-13,10.73,9.90
300023.SZ,宝德股份,2010-04-14,9.82,9.66
300023.SZ,宝德股份,2010-04-15,9.70,8.95
300023.SZ,宝德股份,2010-04-16,8.95,8.95
300023.SZ,宝德股份,2010-04-19,9.09,8.87
300023.SZ,宝德股份,2010-04-20,9.02,8.70
300023.SZ,宝德股份,2010-04-21,8.73,9.06
300023.SZ,宝德股份,2010-04-22,9.05,9.30
300023.SZ,宝德股份,2010-04-23,9.30,9.04
300023.SZ,宝德股份,2010-04-26,8.64,8.13
300023.SZ,宝德股份,2010-04-27,8.03,7.69
300023.SZ,宝德股份,2010-04-28,7.46,7.64
300023.SZ,宝德股份,2010-04-29,7.67,7.43
300023.SZ,宝德股份,2010-04-30,7.44,7.23
300023.SZ,宝德股份,2010-05-04,7.05,7.33
300023.SZ,宝德股份,2010-05-05,7.25,7.74
300023.SZ,宝德股份,2010-05-06,7.74,7.27
300023.SZ,宝德股份,2010-05-07,7.13,7.17
300023.SZ,宝德股份,2010-05-10,7.08,6.79
300023.SZ,宝德股份,2010-05-11,6.93,6.66
300023.SZ,宝德股份,2010-05-12,6.64,6.60
300023.SZ,宝德股份,2010-05-13,6.58,6.80
300023.SZ,宝德股份,2010-05-14,6.79,6.84
300023.SZ,宝德股份,2010-05-17,6.74,6.23
300023.SZ,宝德股份,2010-05-18,6.28,6.18
300023.SZ,宝德股份,2010-05-19,6.08,6.24
300023.SZ,宝德股份,2010-05-20,6.16,6.04
300023.SZ,宝德股份,2010-05-21,5.82,6.18
300023.SZ,宝德股份,2010-05-24,6.18,6.63
300023.SZ,宝德股份,2010-05-25,6.54,6.56
300023.SZ,宝德股份,2010-05-26,6.48,6.61
300023.SZ,宝德股份,2010-05-27,6.59,6.86
300023.SZ,宝德股份,2010-05-28,6.93,7.12
300023.SZ,宝德股份,2010-05-31,7.11,6.90
300023.SZ,宝德股份,2010-06-01,6.72,6.61
300023.SZ,宝德股份,2010-06-02,6.55,6.76
300023.SZ,宝德股份,2010-06-03,6.80,6.72
300023.SZ,宝德股份,2010-06-04,6.61,6.91
300023.SZ,宝德股份,2010-06-07,6.56,7.43
300023.SZ,宝德股份,2010-06-08,7.35,7.33
300023.SZ,宝德股份,2010-06-09,7.37,7.48
300023.SZ,宝德股份,2010-06-10,7.39,7.67
300023.SZ,宝德股份,2010-06-11,7.69,7.59
300023.SZ,宝德股份,2010-06-17,7.62,7.18
300023.SZ,宝德股份,2010-06-18,7.11,6.61
300023.SZ,宝德股份,2010-06-21,6.59,6.90
300023.SZ,宝德股份,2010-06-22,6.90,6.91
300023.SZ,宝德股份,2010-06-23,6.89,6.99
300023.SZ,宝德股份,2010-06-24,7.00,7.10
300023.SZ,宝德股份,2010-06-25,7.09,6.81
300023.SZ,宝德股份,2010-06-28,6.60,6.66
