代码,简称,日期,开盘价(元),收盘价(元)
600816.SH,*ST安信,2010-01-04,2.65,2.59
600816.SH,*ST安信,2010-01-05,2.59,2.59
600816.SH,*ST安信,2010-01-06,2.57,2.61
600816.SH,*ST安信,2010-01-07,2.59,2.57
600816.SH,*ST安信,2010-01-08,2.57,2.57
600816.SH,*ST安信,2010-01-11,2.70,2.64
600816.SH,*ST安信,2010-01-12,2.63,2.77
600816.SH,*ST安信,2010-01-13,2.72,2.79
600816.SH,*ST安信,2010-01-14,2.79,2.79
600816.SH,*ST安信,2010-01-15,2.80,2.80
600816.SH,*ST安信,2010-01-18,2.80,2.69
600816.SH,*ST安信,2010-01-19,2.71,2.67
600816.SH,*ST安信,2010-01-20,2.66,2.68
600816.SH,*ST安信,2010-01-21,2.67,2.81
600816.SH,*ST安信,2010-01-22,2.75,2.64
600816.SH,*ST安信,2010-01-25,2.57,2.54
600816.SH,*ST安信,2010-01-26,2.54,2.45
600816.SH,*ST安信,2010-01-27,2.45,2.39
600816.SH,*ST安信,2010-01-28,2.41,2.43
600816.SH,*ST安信,2010-01-29,2.40,2.44
600816.SH,*ST安信,2010-02-01,2.44,2.34
600816.SH,*ST安信,2010-02-02,2.37,2.33
600816.SH,*ST安信,2010-02-03,2.33,2.40
600816.SH,*ST安信,2010-02-04,2.39,2.40
600816.SH,*ST安信,2010-02-05,2.34,2.32
600816.SH,*ST安信,2010-02-08,2.32,2.28
600816.SH,*ST安信,2010-02-09,2.28,2.31
600816.SH,*ST安信,2010-02-10,2.34,2.38
600816.SH,*ST安信,2010-02-11,2.39,2.34
600816.SH,*ST安信,2010-02-12,2.37,2.37
600816.SH,*ST安信,2010-02-22,2.38,2.40
600816.SH,*ST安信,2010-02-23,2.38,2.39
600816.SH,*ST安信,2010-02-24,2.38,2.48
600816.SH,*ST安信,2010-02-25,2.47,2.52
600816.SH,*ST安信,2010-02-26,2.51,2.57
600816.SH,*ST安信,2010-03-01,2.55,2.61
600816.SH,*ST安信,2010-03-02,2.62,2.61
600816.SH,*ST安信,2010-03-03,2.62,2.65
600816.SH,*ST安信,2010-03-04,2.65,2.53
600816.SH,*ST安信,2010-03-05,2.53,2.53
600816.SH,*ST安信,2010-03-08,2.53,2.64
600816.SH,*ST安信,2010-03-09,2.64,2.64
600816.SH,*ST安信,2010-03-10,2.62,2.56
600816.SH,*ST安信,2010-03-11,2.57,2.79
600816.SH,*ST安信,2010-03-12,2.69,2.68
600816.SH,*ST安信,2010-03-15,2.68,2.72
600816.SH,*ST安信,2010-03-16,2.70,2.72
600816.SH,*ST安信,2010-03-17,2.73,2.76
600816.SH,*ST安信,2010-03-18,2.73,2.75
600816.SH,*ST安信,2010-03-19,2.75,2.72
600816.SH,*ST安信,2010-03-22,2.73,2.74
600816.SH,*ST安信,2010-03-23,2.75,2.64
600816.SH,*ST安信,2010-03-24,2.66,2.61
600816.SH,*ST安信,2010-03-25,2.59,2.58
600816.SH,*ST安信,2010-03-26,2.59,2.64
600816.SH,*ST安信,2010-03-29,2.67,2.67
600816.SH,*ST安信,2010-03-30,2.67,2.70
600816.SH,*ST安信,2010-03-31,2.70,2.64
600816.SH,*ST安信,2010-04-01,2.66,2.65
600816.SH,*ST安信,2010-04-02,2.64,2.63
600816.SH,*ST安信,2010-04-06,2.64,2.68
600816.SH,*ST安信,2010-04-07,2.68,2.64
600816.SH,*ST安信,2010-04-08,2.63,2.63
600816.SH,*ST安信,2010-04-09,2.64,2.70
600816.SH,*ST安信,2010-04-12,2.71,2.65
600816.SH,*ST安信,2010-04-13,2.65,2.71
600816.SH,*ST安信,2010-04-14,2.71,2.72
600816.SH,*ST安信,2010-04-15,2.73,2.71
600816.SH,*ST安信,2010-04-16,2.71,2.61
600816.SH,*ST安信,2010-04-19,2.56,2.37
600816.SH,*ST安信,2010-04-20,2.37,2.41
600816.SH,*ST安信,2010-04-21,2.39,2.39
600816.SH,*ST安信,2010-04-22,2.38,2.30
600816.SH,*ST安信,2010-04-23,2.28,2.32
600816.SH,*ST安信,2010-04-26,2.32,2.31
600816.SH,*ST安信,2010-04-27,2.31,2.27
600816.SH,*ST安信,2010-04-28,2.25,2.27
600816.SH,*ST安信,2010-04-29,2.28,2.25
600816.SH,*ST安信,2010-04-30,2.26,2.30
600816.SH,*ST安信,2010-05-04,2.27,2.28
