代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000089.SZ,深圳机场,2018-03-07,8.39,8.37,17718648558.0,航空运输业,2018-03,2018,0.023298005022903176
002928.SZ,华夏航空,2018-03-08,19.06,19.06,17429760000.0,航空运输业,2018-03,2018,0.022921792250100693
600221.SH,*ST海航,2018-03-08,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07183035198852501
200152.SZ,山航B,2018-03-08,14.68,14.68,5014202160.0,航空运输业,2018-03,2018,0.006594152771554293
600897.SH,厦门空港,2018-03-08,18.85,18.95,6429717900.0,航空运输业,2018-03,2018,0.008455690607934573
600004.SH,白云机场,2018-03-08,15.45,15.57,33419526301.0,航空运输业,2018-03,2018,0.043949855819489084
900945.SH,*ST海航B,2018-03-08,0.54,0.54,57497601376.0,航空运输业,2018-03,2018,0.0756148147547514
600115.SH,东方航空,2018-03-08,7.38,7.4,109230271899.0,航空运输业,2018-03,2018,0.14364819710029797
600009.SH,上海机场,2018-03-08,48.14,48.27,95654217359.0,航空运输业,2018-03,2018,0.12579439407937765
601111.SH,中国国航,2018-03-08,12.38,12.45,186353378824.0,航空运输业,2018-03,2018,0.24507241835275081
600029.SH,南方航空,2018-03-08,11.04,10.95,112684895448.0,航空运输业,2018-03,2018,0.1481913556574143
000099.SZ,中信海直,2018-03-08,8.14,8.18,5012202373.0,航空运输业,2018-03,2018,0.0065915228614374325
603885.SH,吉祥航空,2018-03-08,15.49,15.31,28213111589.0,航空运输业,2018-03,2018,0.03710292525955414
601021.SH,春秋航空,2018-03-08,33.2,33.39,31082832471.0,航空运输业,2018-03,2018,0.040876881175928186
000089.SZ,深圳机场,2018-03-08,8.37,8.39,17759663948.0,航空运输业,2018-03,2018,0.023355647320884458
002928.SZ,华夏航空,2018-03-09,19.71,20.97,19171935000.0,航空运输业,2018-03,2018,0.0249887092027261
600221.SH,*ST海航,2018-03-09,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07119159201628754
200152.SZ,山航B,2018-03-09,14.66,14.88,5094912080.0,航空运输业,2018-03,2018,0.006640710829688103
600897.SH,厦门空港,2018-03-09,18.96,19.17,6504170400.0,航空运输业,2018-03,2018,0.008477538794627601
600004.SH,白云机场,2018-03-09,15.59,15.72,33729924378.0,航空运输业,2018-03,2018,0.043963599486008274
900945.SH,*ST海航B,2018-03-09,0.54,0.54,57690354131.0,航空运输业,2018-03,2018,0.07519363502858983
600115.SH,东方航空,2018-03-09,7.39,7.42,109519623613.0,航空运输业,2018-03,2018,0.14274792953644336
600009.SH,上海机场,2018-03-09,48.62,49.43,97947297912.0,航空运输业,2018-03,2018,0.12766455471060953
601111.SH,中国国航,2018-03-09,12.36,12.46,186498626975.0,航空运输业,2018-03,2018,0.2430823991519878
600029.SH,南方航空,2018-03-09,10.96,11.07,113996357974.0,航空运输业,2018-03,2018,0.14858290723300246
000099.SZ,中信海直,2018-03-09,8.18,8.27,5066748711.0,航空运输业,2018-03,2018,0.0066040026811308465
603885.SH,吉祥航空,2018-03-09,15.36,15.4,28374842802.0,航空运输业,2018-03,2018,0.036983783611421794
601021.SH,春秋航空,2018-03-09,33.38,33.46,31147015311.0,航空运输业,2018-03,2018,0.040597034578900695
000089.SZ,深圳机场,2018-03-09,8.41,8.44,17862202423.0,航空运输业,2018-03,2018,0.02328160313857608
002928.SZ,华夏航空,2018-03-12,20.94,20.59,18823500000.0,航空运输业,2018-03,2018,0.02412884863395101
600221.SH,*ST海航,2018-03-12,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07001434823912557
200152.SZ,山航B,2018-03-12,15.02,15.15,5177343600.0,航空运输业,2018-03,2018,0.0066365628098045
600897.SH,厦门空港,2018-03-12,19.17,19.2,6513104700.0,航空运输业,2018-03,2018,0.008348804284185985
600004.SH,白云机场,2018-03-12,15.71,15.91,34143788481.0,航空运输业,2018-03,2018,0.0437671157886519
900945.SH,*ST海航B,2018-03-12,0.54,0.54,57583067220.0,航空运输业,2018-03,2018,0.07381268695141743
600115.SH,东方航空,2018-03-12,7.48,7.54,111255733895.0,航空运输业,2018-03,2018,0.14261283835692554
600009.SH,上海机场,2018-03-12,49.6,48.71,96521348660.0,航空运输业,2018-03,2018,0.12372560957111856
601111.SH,中国国航,2018-03-12,12.42,12.88,192744297505.0,航空运输业,2018-03,2018,0.2470687162087479
600029.SH,南方航空,2018-03-12,11.07,11.59,119343089808.0,航空运输业,2018-03,2018,0.15297959197201655
000099.SZ,中信海直,2018-03-12,8.27,8.45,5181902091.0,航空运输业,2018-03,2018,0.006642406098211981
603885.SH,吉祥航空,2018-03-12,15.46,15.66,28860036441.0,航空运输业,2018-03,2018,0.0369941536300475
601021.SH,春秋航空,2018-03-12,33.49,33.75,31412915647.0,航空运输业,2018-03,2018,0.04026655440261026
000089.SZ,深圳机场,2018-03-12,8.44,8.47,17944233204.0,航空运输业,2018-03,2018,0.023001763053185312
002928.SZ,华夏航空,2018-03-13,20.15,19.21,17561925000.0,航空运输业,2018-03,2018,0.02274867510436493
600221.SH,*ST海航,2018-03-13,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07075136445650067
200152.SZ,山航B,2018-03-13,15.2,15.13,5160640000.0,航空运输业,2018-03,2018,0.006684786701377544
600897.SH,厦门空港,2018-03-13,19.15,19.02,6450564600.0,航空运输业,2018-03,2018,0.008355678453536143
600004.SH,白云机场,2018-03-13,15.86,15.55,33378139891.0,航空运输业,2018-03,2018,0.04323606096532138
900945.SH,*ST海航B,2018-03-13,0.54,0.54,57478507943.0,航空运输业,2018-03,2018,0.07445424705315425
600115.SH,东方航空,2018-03-13,7.48,7.45,109953651183.0,航空运输业,2018-03,2018,0.1424274324882231
600009.SH,上海机场,2018-03-13,48.74,49.15,97388479962.0,航空运输业,2018-03,2018,0.12615125560344279
601111.SH,中国国航,2018-03-13,12.87,12.68,189839334468.0,航空运输业,2018-03,2018,0.24590660430683983
600029.SH,南方航空,2018-03-13,11.55,11.47,118031627282.0,航空运输业,2018-03,2018,0.15289116318841547
000099.SZ,中信海直,2018-03-13,8.47,8.35,5121295049.0,航空运输业,2018-03,2018,0.006633821587513537
603885.SH,吉祥航空,2018-03-13,15.65,15.25,28105290780.0,航空运输业,2018-03,2018,0.03640592524270108
601021.SH,春秋航空,2018-03-13,33.79,33.36,31046156562.0,航空运输业,2018-03,2018,0.04021534819606536
000089.SZ,深圳机场,2018-03-13,8.47,8.44,17862202423.0,航空运输业,2018-03,2018,0.023137636652543897
002928.SZ,华夏航空,2018-03-14,19.27,20.19,18463050000.0,航空运输业,2018-03,2018,0.024108263317342372
600221.SH,*ST海航,2018-03-14,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07132032444955376
200152.SZ,山航B,2018-03-14,15.14,15.12,5155879560.0,航空运输业,2018-03,2018,0.006732327652526713
600897.SH,厦门空港,2018-03-14,18.99,18.79,6373134000.0,航空运输业,2018-03,2018,0.00832176658941548
600004.SH,白云机场,2018-03-14,15.56,15.37,32984968993.0,航空运输业,2018-03,2018,0.043070365838667905
900945.SH,*ST海航B,2018-03-14,0.54,0.54,57466688198.0,航空运输业,2018-03,2018,0.07503755073257101
600115.SH,东方航空,2018-03-14,7.41,7.33,108072865045.0,航空运输业,2018-03,2018,0.14111693831541733
600009.SH,上海机场,2018-03-14,48.82,48.47,96039609048.0,航空运输业,2018-03,2018,0.12540442580309324
601111.SH,中国国航,2018-03-14,12.69,12.67,189694086316.0,航空运输业,2018-03,2018,0.24769444824386005
600029.SH,南方航空,2018-03-14,11.32,11.16,114904293568.0,航空运输业,2018-03,2018,0.15003712634860183
000099.SZ,中信海直,2018-03-14,8.35,8.3,5090991528.0,航空运输业,2018-03,2018,0.0066475996275470834
603885.SH,吉祥航空,2018-03-14,15.37,15.25,28105290780.0,航空运输业,2018-03,2018,0.03669869012620963
601021.SH,春秋航空,2018-03-14,33.3,33.53,31211198151.0,航空运输业,2018-03,2018,0.04075425151716847
000089.SZ,深圳机场,2018-03-14,8.48,8.34,17657125472.0,航空运输业,2018-03,2018,0.023055921438025092
002928.SZ,华夏航空,2018-03-15,18.84,18.19,16628760000.0,航空运输业,2018-03,2018,0.021789205031167123
600221.SH,*ST海航,2018-03-15,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07157021962839216
200152.SZ,山航B,2018-03-15,14.99,15.02,5118613920.0,航空运输业,2018-03,2018,0.00670708628774882
600897.SH,厦门空港,2018-03-15,18.77,18.65,6325484400.0,航空运输业,2018-03,2018,0.008288487927725768
600004.SH,白云机场,2018-03-15,15.34,15.42,33088435019.0,航空运输业,2018-03,2018,0.0433568525127214
900945.SH,*ST海航B,2018-03-15,0.54,0.54,57408498687.0,航空运输业,2018-03,2018,0.0752242228778653
600115.SH,东方航空,2018-03-15,7.31,7.25,106915458190.0,航空运输业,2018-03,2018,0.14009480198782628
600009.SH,上海机场,2018-03-15,48.12,48.62,96347922400.0,航空运输业,2018-03,2018,0.12624781616311614
601111.SH,中国国航,2018-03-15,12.49,12.73,190565575227.0,航空运输业,2018-03,2018,0.24970427082376587
600029.SH,南方航空,2018-03-15,11.07,11.1,114299003172.0,航空运输业,2018-03,2018,0.14976970110656052
000099.SZ,中信海直,2018-03-15,8.29,8.15,4994020261.0,航空运输业,2018-03,2018,0.006543827164306403
603885.SH,吉祥航空,2018-03-15,15.15,15.35,28284992128.0,航空运输业,2018-03,2018,0.03706274507431342
601021.SH,春秋航空,2018-03-15,33.53,33.28,30972804745.0,航空运输业,2018-03,2018,0.04058467335983627
000089.SZ,深圳机场,2018-03-15,8.39,8.31,17595602387.0,航空运输业,2018-03,2018,0.023056090054654504
002928.SZ,华夏航空,2018-03-16,18.18,17.76,16240275000.0,航空运输业,2018-03,2018,0.021450973900973024
600221.SH,*ST海航,2018-03-16,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07214470554590126
200152.SZ,山航B,2018-03-16,15.16,14.89,5088636000.0,航空运输业,2018-03,2018,0.006721326949669988
600897.SH,厦门空港,2018-03-16,18.64,18.67,6334418700.0,航空运输业,2018-03,2018,0.008366819540404056
600004.SH,白云机场,2018-03-16,15.43,15.36,32964275788.0,航空运输业,2018-03,2018,0.04354087720761286
900945.SH,*ST海航B,2018-03-16,0.54,0.54,57589431698.0,航空运输业,2018-03,2018,0.07606702450085769
600115.SH,东方航空,2018-03-16,7.25,7.24,106770782333.0,航空运输业,2018-03,2018,0.14102823167782902
600009.SH,上海机场,2018-03-16,48.91,47.98,95076129824.0,航空运输业,2018-03,2018,0.12558134511023655
601111.SH,中国国航,2018-03-16,12.79,12.48,186789123279.0,航空运输业,2018-03,2018,0.24672049016678976
600029.SH,南方航空,2018-03-16,11.14,11.1,114299003172.0,航空运输业,2018-03,2018,0.15097188526363037
000099.SZ,中信海直,2018-03-16,8.15,8.22,5036445190.0,航空运输业,2018-03,2018,0.006652390696855264
603885.SH,吉祥航空,2018-03-16,15.35,15.21,28015440106.0,航空运输业,2018-03,2018,0.03700420556536629
601021.SH,春秋航空,2018-03-16,33.02,33.06,30771087248.0,航空运输业,2018-03,2018,0.04064400322417027
000089.SZ,深圳机场,2018-03-16,8.31,8.26,17493063912.0,航空运输业,2018-03,2018,0.023105720649703596
002928.SZ,华夏航空,2018-03-19,17.77,17.7,16180200000.0,航空运输业,2018-03,2018,0.021865029652736286
600221.SH,*ST海航,2018-03-19,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07381030753133495
200152.SZ,山航B,2018-03-19,14.92,14.9,5089282240.0,航空运输业,2018-03,2018,0.006877375254245568
600897.SH,厦门空港,2018-03-19,18.69,18.55,6292725300.0,航空运输业,2018-03,2018,0.008503641814132325
600004.SH,白云机场,2018-03-19,15.33,15.26,32736650531.0,航空运输业,2018-03,2018,0.04423850351612341
900945.SH,*ST海航B,2018-03-19,0.54,0.54,57571247476.0,航空运输业,2018-03,2018,0.07779860775563707
600115.SH,东方航空,2018-03-19,7.26,7.08,104455968624.0,航空运输业,2018-03,2018,0.14115603338457194
600009.SH,上海机场,2018-03-19,47.67,48.76,96617696583.0,航空运输业,2018-03,2018,0.13056382496918284
601111.SH,中国国航,2018-03-19,12.32,11.78,176331256346.0,航空运输业,2018-03,2018,0.23828433200513796
600029.SH,南方航空,2018-03-19,11.06,10.75,110667260794.0,航空运输业,2018-03,2018,0.1495496309593151
000099.SZ,中信海直,2018-03-19,8.24,8.2,5024323782.0,航空运输业,2018-03,2018,0.00678959397772451
603885.SH,吉祥航空,2018-03-19,14.97,14.65,26991142425.0,航空运输业,2018-03,2018,0.036474340829152505
601021.SH,春秋航空,2018-03-19,33.0,32.29,30055907032.0,航空运输业,2018-03,2018,0.04061589464249917
000089.SZ,深圳机场,2018-03-19,8.28,8.2,17370017741.0,航空运输业,2018-03,2018,0.023472883708206348
002928.SZ,华夏航空,2018-03-20,17.25,17.89,16352415000.0,航空运输业,2018-03,2018,0.022071405502485607
600221.SH,*ST海航,2018-03-20,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07372230733819471
200152.SZ,山航B,2018-03-20,14.83,14.75,5031686400.0,航空运输业,2018-03,2018,0.0067914366713260396
600897.SH,厦门空港,2018-03-20,18.53,18.52,6283791000.0,航空运输业,2018-03,2018,0.008481444438260008
600004.SH,白云机场,2018-03-20,15.16,15.3,32840116557.0,航空运输业,2018-03,2018,0.04432541182928873
900945.SH,*ST海航B,2018-03-20,0.54,0.54,57503965854.0,航空运输业,2018-03,2018,0.0776150402472491
