代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002120.SZ,韵达股份,2010-02-09,3.68,3.67,1546381200.0,邮政业,2010-02,2010,0.2357488946381408
002352.SZ,顺丰控股,2010-02-09,9.0,8.92,2414310796.0,邮政业,2010-02,2010,0.3680664906362867
600233.SH,圆通速递,2010-02-10,7.19,7.19,2618550000.0,邮政业,2010-02,2010,0.3950128550198513
002120.SZ,韵达股份,2010-02-10,3.68,3.73,1568923200.0,邮政业,2010-02,2010,0.23667481336574864
002352.SZ,顺丰控股,2010-02-10,8.91,9.03,2441551569.0,邮政业,2010-02,2010,0.3683123316144001
600233.SH,圆通速递,2010-02-11,7.23,7.27,2646600000.0,邮政业,2010-02,2010,0.4004061633219317
002120.SZ,韵达股份,2010-02-11,3.73,3.66,1541872800.0,邮政业,2010-02,2010,0.23327112981880305
002352.SZ,顺丰控股,2010-02-11,8.97,8.95,2421315566.0,邮政业,2010-02,2010,0.36632270685926527
600233.SH,圆通速递,2010-02-12,7.28,7.27,2646600000.0,邮政业,2010-02,2010,0.3987450901113326
002120.SZ,韵达股份,2010-02-12,3.66,3.69,1555398000.0,邮政业,2010-02,2010,0.2343411606094561
002352.SZ,顺丰控股,2010-02-12,8.95,9.0,2435325106.0,邮政业,2010-02,2010,0.3669137492792113
600233.SH,圆通速递,2010-02-22,7.27,7.24,2636700000.0,邮政业,2010-02,2010,0.39662004868091044
002120.SZ,韵达股份,2010-02-22,3.69,3.78,1591465200.0,邮政业,2010-02,2010,0.2393928035415386
002352.SZ,顺丰控股,2010-02-22,8.95,8.94,2419758950.0,邮政业,2010-02,2010,0.363987147777551
600233.SH,圆通速递,2010-02-23,7.24,7.2,2623500000.0,邮政业,2010-02,2010,0.3945436636446579
002120.SZ,韵达股份,2010-02-23,3.79,3.89,1636549200.0,邮政业,2010-02,2010,0.24611782622555137
002352.SZ,顺丰控股,2010-02-23,8.94,8.83,2389404946.0,邮政业,2010-02,2010,0.35933851012979073
600233.SH,圆通速递,2010-02-24,7.16,7.38,2689500000.0,邮政业,2010-02,2010,0.3931567739172433
002120.SZ,韵达股份,2010-02-24,3.88,4.04,1701169600.0,邮政业,2010-02,2010,0.24868055468380262
002352.SZ,顺丰控股,2010-02-24,8.83,9.06,2450112954.0,邮政业,2010-02,2010,0.3581626713989541
600233.SH,圆通速递,2010-02-25,7.42,8.12,2958450000.0,邮政业,2010-02,2010,0.4131340306678279
002120.SZ,韵达股份,2010-02-25,4.05,4.05,1704175200.0,邮政业,2010-02,2010,0.23798028337141128
002352.SZ,顺丰控股,2010-02-25,9.12,9.24,2498368038.0,邮政业,2010-02,2010,0.34888568596076086
600233.SH,圆通速递,2010-02-26,8.12,7.83,2851200000.0,邮政业,2010-02,2010,0.40434950428575256
002120.SZ,韵达股份,2010-02-26,4.01,4.1,1728220000.0,邮政业,2010-02,2010,0.24509150543515826
002352.SZ,顺丰控股,2010-02-26,9.23,9.14,2471905573.0,邮政业,2010-02,2010,0.3505589902790892
600233.SH,圆通速递,2010-03-01,7.8,7.88,2869350000.0,邮政业,2010-03,2010,0.4028187521516368
002120.SZ,韵达股份,2010-03-01,4.12,4.1,1728220000.0,邮政业,2010-03,2010,0.24261920777998564
002352.SZ,顺丰控股,2010-03-01,9.21,9.34,2525608811.0,邮政业,2010-03,2010,0.35456204006837755
600233.SH,圆通速递,2010-03-02,7.9,8.11,2955150000.0,邮政业,2010-03,2010,0.4129408457672565
002120.SZ,韵达股份,2010-03-02,4.11,4.03,1698164000.0,邮政业,2010-03,2010,0.23729464778827042
002352.SZ,顺丰控股,2010-03-02,9.33,9.25,2503037885.0,邮政业,2010-03,2010,0.34976450644447316
600233.SH,圆通速递,2010-03-03,8.06,8.02,2920500000.0,邮政业,2010-03,2010,0.4089396900216118
002120.SZ,韵达股份,2010-03-03,4.04,4.1,1728220000.0,邮政业,2010-03,2010,0.24199203940734462
002352.SZ,顺丰控股,2010-03-03,9.22,9.22,2492919883.0,邮政业,2010-03,2010,0.34906827057104356
600233.SH,圆通速递,2010-03-04,8.02,7.64,2781900000.0,邮政业,2010-03,2010,0.40684123209135997
002120.SZ,韵达股份,2010-03-04,4.07,3.96,1669610800.0,邮政业,2010-03,2010,0.24417359178440678
002352.SZ,顺丰控股,2010-03-04,9.22,8.82,2386291715.0,邮政业,2010-03,2010,0.34898517612423324
600233.SH,圆通速递,2010-03-05,7.64,7.63,2780250000.0,邮政业,2010-03,2010,0.4067904524090055
002120.SZ,韵达股份,2010-03-05,3.89,3.86,1626029600.0,邮政业,2010-03,2010,0.23791145278821482
002352.SZ,顺丰控股,2010-03-05,8.89,8.98,2428320336.0,邮政业,2010-03,2010,0.3552980948027797
600233.SH,圆通速递,2010-03-08,7.61,7.7,2805000000.0,邮政业,2010-03,2010,0.40307860830210296
002120.SZ,韵达股份,2010-03-08,3.86,4.02,1692152800.0,邮政业,2010-03,2010,0.24316242269465482
002352.SZ,顺丰控股,2010-03-08,8.98,9.1,2461787571.0,邮政业,2010-03,2010,0.3537589690032422
600233.SH,圆通速递,2010-03-09,7.71,7.9,2877600000.0,邮政业,2010-03,2010,0.4098580748255554
002120.SZ,韵达股份,2010-03-09,4.01,4.0,1683136000.0,邮政业,2010-03,2010,0.2397299418368036
002352.SZ,顺丰控股,2010-03-09,9.08,9.09,2460230956.0,邮政业,2010-03,2010,0.350411983337641
600233.SH,圆通速递,2010-03-10,7.85,7.99,2908950000.0,邮政业,2010-03,2010,0.4143104258746225
002120.SZ,韵达股份,2010-03-10,3.99,4.0,1683136000.0,邮政业,2010-03,2010,0.23972250914072385
002352.SZ,顺丰控股,2010-03-10,9.11,8.98,2429098644.0,邮政业,2010-03,2010,0.3459670649846536
600233.SH,圆通速递,2010-03-11,7.95,7.81,2846250000.0,邮政业,2010-03,2010,0.3993728884350328
002120.SZ,韵达股份,2010-03-11,4.01,4.4,1851449600.0,邮政业,2010-03,2010,0.2597870090624106
002352.SZ,顺丰控股,2010-03-11,8.98,8.98,2429098644.0,邮政业,2010-03,2010,0.34084010250255653
600233.SH,圆通速递,2010-03-12,7.82,7.62,2775300000.0,邮政业,2010-03,2010,0.39329984240461285
002120.SZ,韵达股份,2010-03-12,4.41,4.15,1747756400.0,邮政业,2010-03,2010,0.2476821664979114
002352.SZ,顺丰控股,2010-03-12,9.05,9.36,2533391889.0,邮政业,2010-03,2010,0.35901799109747573
600233.SH,圆通速递,2010-03-15,7.66,7.63,2778600000.0,邮政业,2010-03,2010,0.396651700118857
002120.SZ,韵达股份,2010-03-15,4.15,4.0,1686141600.0,邮政业,2010-03,2010,0.24070068821749432
002352.SZ,顺丰控股,2010-03-15,9.36,9.39,2540396659.0,邮政业,2010-03,2010,0.3626476116636487
600233.SH,圆通速递,2010-03-16,7.62,7.74,2819850000.0,邮政业,2010-03,2010,0.40096727147095246
002120.SZ,韵达股份,2010-03-16,3.99,4.04,1701169600.0,邮政业,2010-03,2010,0.24189702743810187
002352.SZ,顺丰控股,2010-03-16,9.32,9.28,2511599271.0,邮政业,2010-03,2010,0.3571357010909457
600233.SH,圆通速递,2010-03-17,7.75,7.9,2875950000.0,邮政业,2010-03,2010,0.4010197361794487
002120.SZ,韵达股份,2010-03-17,4.08,4.12,1734231200.0,邮政业,2010-03,2010,0.2418195512085289
002352.SZ,顺丰控股,2010-03-17,9.29,9.47,2561410970.0,邮政业,2010-03,2010,0.35716071261202237
600233.SH,圆通速递,2010-03-18,7.93,8.14,2963400000.0,邮政业,2010-03,2010,0.41131192476102724
002120.SZ,韵达股份,2010-03-18,4.11,4.05,1707180800.0,邮政业,2010-03,2010,0.23695208907439774
002352.SZ,顺丰控股,2010-03-18,9.44,9.37,2534170197.0,邮政业,2010-03,2010,0.351735986164575
600233.SH,圆通速递,2010-03-19,8.1,8.14,2966700000.0,邮政业,2010-03,2010,0.40961722214724416
002120.SZ,韵达股份,2010-03-19,4.05,4.14,1741745200.0,邮政业,2010-03,2010,0.240485667749451
002352.SZ,顺丰控股,2010-03-19,9.37,9.37,2534170197.0,邮政业,2010-03,2010,0.3498971101033049
600233.SH,圆通速递,2010-03-22,8.15,8.01,2917200000.0,邮政业,2010-03,2010,0.40614234309438624
002120.SZ,韵达股份,2010-03-22,4.15,4.1,1728220000.0,邮政业,2010-03,2010,0.24060856992409851
002352.SZ,顺丰控股,2010-03-22,9.41,9.38,2537283428.0,邮政业,2010-03,2010,0.3532490869815153
600233.SH,圆通速递,2010-03-23,7.76,7.62,2775300000.0,邮政业,2010-03,2010,0.39731617463684704
002120.SZ,韵达股份,2010-03-23,4.1,4.03,1696661200.0,邮政业,2010-03,2010,0.24289660131833044
002352.SZ,顺丰控股,2010-03-23,9.38,9.29,2513155886.0,邮政业,2010-03,2010,0.35978722404482255
600233.SH,圆通速递,2010-03-24,7.59,7.57,2757150000.0,邮政业,2010-03,2010,0.3911757419688507
002120.SZ,韵达股份,2010-03-24,4.03,4.05,1705678000.0,邮政业,2010-03,2010,0.24199621246937789
002352.SZ,顺丰控股,2010-03-24,9.29,9.56,2585538512.0,邮政业,2010-03,2010,0.36682804556177145
600233.SH,圆通速递,2010-03-25,7.55,7.62,2775300000.0,邮政业,2010-03,2010,0.3935090171366923
002120.SZ,韵达股份,2010-03-25,4.04,3.99,1678627600.0,邮政业,2010-03,2010,0.23801214175567492
002352.SZ,顺丰控股,2010-03-25,9.62,9.61,2598769744.0,邮政业,2010-03,2010,0.3684788411076328
600233.SH,圆通速递,2010-03-26,7.63,7.6,2768700000.0,邮政业,2010-03,2010,0.3934400092471177
002120.SZ,韵达股份,2010-03-26,3.96,4.01,1689147200.0,邮政业,2010-03,2010,0.2400325387321642
002352.SZ,顺丰控股,2010-03-26,9.53,9.53,2579312049.0,邮政业,2010-03,2010,0.36652745202071807
600233.SH,圆通速递,2010-03-29,7.61,7.68,2796750000.0,邮政业,2010-03,2010,0.39280440278281525
002120.SZ,韵达股份,2010-03-29,4.01,4.1,1725214400.0,邮政业,2010-03,2010,0.242306896241821
