代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
900907.SH,*ST鹏起B,2012-03-26,0.34,0.34,2450239936.0,废弃资源综合利用业,2012-03,2012,0.13267876926338468
600614.SH,*ST鹏起,2012-03-26,6.17,6.1,6979051931.0,废弃资源综合利用业,2012-03,2012,0.37791075364724125
002340.SZ,格林美,2012-03-26,2.48,2.5,6613032674.0,废弃资源综合利用业,2012-03,2012,0.3580910683046143
600217.SH,中再资环,2012-03-27,3.68,3.67,2425136000.0,废弃资源综合利用业,2012-03,2012,0.13018503873866946
900907.SH,*ST鹏起B,2012-03-27,0.34,0.34,2481628308.0,废弃资源综合利用业,2012-03,2012,0.13321763291294128
600614.SH,*ST鹏起,2012-03-27,6.12,6.25,7154946736.0,废弃资源综合利用业,2012-03,2012,0.3840885698778447
002340.SZ,格林美,2012-03-27,2.53,2.48,6566666099.0,废弃资源综合利用业,2012-03,2012,0.3525087584705446
600217.SH,中再资环,2012-03-28,3.68,3.49,2306192000.0,废弃资源综合利用业,2012-03,2012,0.12916658607799195
900907.SH,*ST鹏起B,2012-03-28,0.34,0.33,2416648454.0,废弃资源综合利用业,2012-03,2012,0.13535309746709603
600614.SH,*ST鹏起,2012-03-28,6.19,6.09,6967703879.0,废弃资源综合利用业,2012-03,2012,0.390251341975348
002340.SZ,格林美,2012-03-28,2.44,2.33,6163856484.0,废弃资源综合利用业,2012-03,2012,0.345228974479564
600217.SH,中再资环,2012-03-29,3.41,3.34,2207072000.0,废弃资源综合利用业,2012-03,2012,0.12897009298267856
900907.SH,*ST鹏起B,2012-03-29,0.33,0.32,2331718045.0,废弃资源综合利用业,2012-03,2012,0.13625377562355895
600614.SH,*ST鹏起,2012-03-29,6.02,5.77,6604566217.0,废弃资源综合利用业,2012-03,2012,0.3859373500804449
002340.SZ,格林美,2012-03-29,2.34,2.26,5969696454.0,废弃资源综合利用业,2012-03,2012,0.34883878131331764
600217.SH,中再资环,2012-03-30,3.39,3.35,2213680000.0,废弃资源综合利用业,2012-03,2012,0.12879793347055435
900907.SH,*ST鹏起B,2012-03-30,0.32,0.32,2321411404.0,废弃资源综合利用业,2012-03,2012,0.13506604006458844
600614.SH,*ST鹏起,2012-03-30,5.75,5.78,6621588295.0,废弃资源综合利用业,2012-03,2012,0.3852620472194768
002340.SZ,格林美,2012-03-30,2.26,2.28,6030552583.0,废弃资源综合利用业,2012-03,2012,0.3508739792453804
600217.SH,中再资环,2012-04-05,3.36,3.5,2312800000.0,废弃资源综合利用业,2012-04,2012,0.13010010985419718
900907.SH,*ST鹏起B,2012-04-05,0.32,0.34,2464292740.0,废弃资源综合利用业,2012-04,2012,0.13862191118423578
600614.SH,*ST鹏起,2012-04-05,5.83,5.9,6752090892.0,废弃资源综合利用业,2012-04,2012,0.3798200306099637
002340.SZ,格林美,2012-04-05,2.3,2.36,6247895900.0,废弃资源综合利用业,2012-04,2012,0.35145794835160327
600217.SH,中再资环,2012-04-06,3.51,3.59,2372272000.0,废弃资源综合利用业,2012-04,2012,0.13316852586462793
900907.SH,*ST鹏起B,2012-04-06,0.34,0.34,2469317941.0,废弃资源综合利用业,2012-04,2012,0.13861624219062918
600614.SH,*ST鹏起,2012-04-06,5.86,5.84,6684002581.0,废弃资源综合利用业,2012-04,2012,0.3752094070946073
002340.SZ,格林美,2012-04-06,2.37,2.38,6288466653.0,废弃资源综合利用业,2012-04,2012,0.35300582485013554
600217.SH,中再资环,2012-04-09,3.6,3.59,2372272000.0,废弃资源综合利用业,2012-04,2012,0.13457648401666764
900907.SH,*ST鹏起B,2012-04-09,0.33,0.33,2385077209.0,废弃资源综合利用业,2012-04,2012,0.13530290999324981
600614.SH,*ST鹏起,2012-04-09,5.8,5.75,6581870114.0,废弃资源综合利用业,2012-04,2012,0.3733825371612122
002340.SZ,格林美,2012-04-09,2.38,2.38,6288466653.0,废弃资源综合利用业,2012-04,2012,0.3567380688288703
600217.SH,中再资环,2012-04-10,3.59,3.63,2398704000.0,废弃资源综合利用业,2012-04,2012,0.13524679415566834
900907.SH,*ST鹏起B,2012-04-10,0.32,0.33,2407563204.0,废弃资源综合利用业,2012-04,2012,0.1357463051164918
600614.SH,*ST鹏起,2012-04-10,5.74,5.82,6661306477.0,废弃资源综合利用业,2012-04,2012,0.3755862940582244
002340.SZ,格林美,2012-04-10,2.35,2.37,6268181277.0,废弃资源综合利用业,2012-04,2012,0.35342060666961544
600217.SH,中再资环,2012-04-11,3.57,3.61,2385488000.0,废弃资源综合利用业,2012-04,2012,0.1351136428595044
900907.SH,*ST鹏起B,2012-04-11,0.32,0.33,2409993276.0,废弃资源综合利用业,2012-04,2012,0.13650161760917304
600614.SH,*ST鹏起,2012-04-11,5.77,5.82,6661306477.0,废弃资源综合利用业,2012-04,2012,0.3772952889769646
002340.SZ,格林美,2012-04-11,2.3,2.35,6198631415.0,废弃资源综合利用业,2012-04,2012,0.351089450554358
600217.SH,中再资环,2012-04-12,3.64,3.67,2425136000.0,废弃资源综合利用业,2012-04,2012,0.13338531914186505
900907.SH,*ST鹏起B,2012-04-12,0.33,0.34,2487315043.0,废弃资源综合利用业,2012-04,2012,0.1368052393007719
600614.SH,*ST鹏起,2012-04-12,5.83,6.04,6910963619.0,废弃资源综合利用业,2012-04,2012,0.380111089810276
002340.SZ,格林美,2012-04-12,2.36,2.41,6358016515.0,废弃资源综合利用业,2012-04,2012,0.349698351747087
600217.SH,中再资环,2012-04-13,3.69,3.69,2438352000.0,废弃资源综合利用业,2012-04,2012,0.13374544662900673
900907.SH,*ST鹏起B,2012-04-13,0.34,0.34,2468897382.0,废弃资源综合利用业,2012-04,2012,0.1354208838743444
600614.SH,*ST鹏起,2012-04-13,5.95,6.04,6910963619.0,废弃资源综合利用业,2012-04,2012,0.3790715679524415
002340.SZ,格林美,2012-04-13,2.42,2.43,6413076822.0,废弃资源综合利用业,2012-04,2012,0.35176210154420734
600217.SH,中再资环,2012-04-16,3.69,3.69,2438352000.0,废弃资源综合利用业,2012-04,2012,0.13337208970784767
900907.SH,*ST鹏起B,2012-04-16,0.34,0.34,2493511988.0,废弃资源综合利用业,2012-04,2012,0.13638921064355333
600614.SH,*ST鹏起,2012-04-16,6.27,6.14,7030118164.0,废弃资源综合利用业,2012-04,2012,0.3845308431374048
002340.SZ,格林美,2012-04-16,2.4,2.39,6320343673.0,废弃资源综合利用业,2012-04,2012,0.3457078565111942
600217.SH,中再资环,2012-04-17,3.68,3.69,2438352000.0,废弃资源综合利用业,2012-04,2012,0.13574528629180566
900907.SH,*ST鹏起B,2012-04-17,0.33,0.33,2412465109.0,废弃资源综合利用业,2012-04,2012,0.1343041393901279
600614.SH,*ST鹏起,2012-04-17,6.02,6.06,6939333749.0,废弃资源综合利用业,2012-04,2012,0.38631905747504625
002340.SZ,格林美,2012-04-17,2.37,2.34,6172550217.0,废弃资源综合利用业,2012-04,2012,0.34363151684302023
600217.SH,中再资环,2012-04-18,3.74,3.77,2491216000.0,废弃资源综合利用业,2012-04,2012,0.13692618468297782
900907.SH,*ST鹏起B,2012-04-18,0.33,0.33,2396601213.0,废弃资源综合利用业,2012-04,2012,0.13172581594798952
600614.SH,*ST鹏起,2012-04-18,6.02,6.06,6939333749.0,废弃资源综合利用业,2012-04,2012,0.3814107225115746
002340.SZ,格林美,2012-04-18,2.34,2.41,6366710247.0,废弃资源综合利用业,2012-04,2012,0.34993727685745807
600217.SH,中再资环,2012-04-19,3.78,3.88,2563904000.0,废弃资源综合利用业,2012-04,2012,0.1411556503334497
900907.SH,*ST鹏起B,2012-04-19,0.33,0.33,2388008695.0,废弃资源综合利用业,2012-04,2012,0.13147174010597026
600614.SH,*ST鹏起,2012-04-19,6.06,6.01,6876919464.0,废弃资源综合利用业,2012-04,2012,0.3786085747483831
002340.SZ,格林美,2012-04-19,2.41,2.4,6334833227.0,废弃资源综合利用业,2012-04,2012,0.3487640348121969
600217.SH,中再资环,2012-04-20,3.92,4.0,2643200000.0,废弃资源综合利用业,2012-04,2012,0.14375446306532072
900907.SH,*ST鹏起B,2012-04-20,0.33,0.33,2425219184.0,废弃资源综合利用业,2012-04,2012,0.1318992439511332
600614.SH,*ST鹏起,2012-04-20,5.98,6.03,6899615567.0,废弃资源综合利用业,2012-04,2012,0.3752461150087823
002340.SZ,格林美,2012-04-20,2.38,2.43,6418872644.0,废弃资源综合利用业,2012-04,2012,0.3491001779747638
600217.SH,中再资环,2012-04-23,3.99,3.88,2563904000.0,废弃资源综合利用业,2012-04,2012,0.1425639387732244
900907.SH,*ST鹏起B,2012-04-23,0.33,0.33,2451032825.0,废弃资源综合利用业,2012-04,2012,0.1362878226308252
600614.SH,*ST鹏起,2012-04-23,6.01,5.97,6831527256.0,废弃资源综合利用业,2012-04,2012,0.3798618955514706
002340.SZ,格林美,2012-04-23,2.43,2.32,6137775286.0,废弃资源综合利用业,2012-04,2012,0.3412863430444798
600217.SH,中再资环,2012-04-24,3.81,3.82,2524256000.0,废弃资源综合利用业,2012-04,2012,0.14162374626380017
900907.SH,*ST鹏起B,2012-04-24,0.33,0.33,2416569245.0,废弃资源综合利用业,2012-04,2012,0.1355819653722852
600614.SH,*ST鹏起,2012-04-24,5.9,5.95,6808831152.0,废弃资源综合利用业,2012-04,2012,0.38201045196046135
002340.SZ,格林美,2012-04-24,2.33,2.3,6074021246.0,废弃资源综合利用业,2012-04,2012,0.3407838364034533
600217.SH,中再资环,2012-04-25,3.81,3.82,2524256000.0,废弃资源综合利用业,2012-04,2012,0.14067263501587302
900907.SH,*ST鹏起B,2012-04-25,0.33,0.33,2417070999.0,废弃资源综合利用业,2012-04,2012,0.13469939120666785
600614.SH,*ST鹏起,2012-04-25,5.97,6.02,6888267515.0,废弃资源综合利用业,2012-04,2012,0.3838718188762509
002340.SZ,格林美,2012-04-25,2.27,2.31,6114591999.0,废弃资源综合利用业,2012-04,2012,0.34075615490120825
600217.SH,中再资环,2012-04-26,3.82,3.8,2511040000.0,废弃资源综合利用业,2012-04,2012,0.10427579071387173
002672.SZ,东江环保,2012-04-26,6.56,6.81,6237245702.0,废弃资源综合利用业,2012-04,2012,0.25901368654133267
900907.SH,*ST鹏起B,2012-04-26,0.33,0.33,2402765361.0,废弃资源综合利用业,2012-04,2012,0.0997794769968525
600614.SH,*ST鹏起,2012-04-26,6.02,5.93,6786135048.0,废弃资源综合利用业,2012-04,2012,0.28180737782803855
002340.SZ,格林美,2012-04-26,2.31,2.32,6143571108.0,废弃资源综合利用业,2012-04,2012,0.25512366791990454
600217.SH,中再资环,2012-04-27,3.81,3.73,2464784000.0,废弃资源综合利用业,2012-04,2012,0.10184266766855843
002672.SZ,东江环保,2012-04-27,7.02,7.02,6432864988.0,废弃资源综合利用业,2012-04,2012,0.2658002206804284
900907.SH,*ST鹏起B,2012-04-27,0.33,0.33,2404721709.0,废弃资源综合利用业,2012-04,2012,0.09936094759015592
600614.SH,*ST鹏起,2012-04-27,5.93,5.98,6842875308.0,废弃资源综合利用业,2012-04,2012,0.28274147993902443
002340.SZ,格林美,2012-04-27,2.32,2.29,6056633781.0,废弃资源综合利用业,2012-04,2012,0.25025468412183277
600217.SH,中再资环,2012-05-02,3.54,3.54,2339232000.0,废弃资源综合利用业,2012-05,2012,0.09543382051287373
002672.SZ,东江环保,2012-05-02,7.05,7.15,6545722269.0,废弃资源综合利用业,2012-05,2012,0.2670463144086891
900907.SH,*ST鹏起B,2012-05-02,0.33,0.33,2425132031.0,废弃资源综合利用业,2012-05,2012,0.09893829041603182
600614.SH,*ST鹏起,2012-05-02,6.0,6.07,6950681801.0,废弃资源综合利用业,2012-05,2012,0.283567478317128
002340.SZ,格林美,2012-05-02,2.32,2.36,6250793811.0,废弃资源综合利用业,2012-05,2012,0.2550140963452774
600217.SH,中再资环,2012-05-03,3.38,3.36,2220288000.0,废弃资源综合利用业,2012-05,2012,0.09086347235401865
002672.SZ,东江环保,2012-05-03,7.14,7.07,6471988846.0,废弃资源综合利用业,2012-05,2012,0.2648608557016198
900907.SH,*ST鹏起B,2012-05-03,0.33,0.33,2422619402.0,废弃资源综合利用业,2012-05,2012,0.09914371966967177
600614.SH,*ST鹏起,2012-05-03,6.06,6.06,6939333749.0,废弃资源综合利用业,2012-05,2012,0.2839865640212306
002340.SZ,格林美,2012-05-03,2.37,2.41,6381199802.0,废弃资源综合利用业,2012-05,2012,0.2611453882534591
600217.SH,中再资环,2012-05-04,3.23,3.46,2286368000.0,废弃资源综合利用业,2012-05,2012,0.0910227823418986
002672.SZ,东江环保,2012-05-04,7.21,7.38,6759398720.0,废弃资源综合利用业,2012-05,2012,0.26909897201704536
900907.SH,*ST鹏起B,2012-05-04,0.33,0.34,2484046464.0,废弃资源综合利用业,2012-05,2012,0.09889257574451482
600614.SH,*ST鹏起,2012-05-04,6.05,6.11,6996074009.0,废弃资源综合利用业,2012-05,2012,0.2785212711903862
002340.SZ,格林美,2012-05-04,2.48,2.49,6592747298.0,废弃资源综合利用业,2012-05,2012,0.26246439870615496
600217.SH,中再资环,2012-05-07,3.46,3.44,2273152000.0,废弃资源综合利用业,2012-05,2012,0.08815721005517521
002672.SZ,东江环保,2012-05-07,7.54,8.12,7435037639.0,废弃资源综合利用业,2012-05,2012,0.2883450710332863
900907.SH,*ST鹏起B,2012-05-07,0.34,0.34,2478772570.0,废弃资源综合利用业,2012-05,2012,0.09613157155020716
600614.SH,*ST鹏起,2012-05-07,6.07,6.08,6962029853.0,废弃资源综合利用业,2012-05,2012,0.2700009186193099
002340.SZ,格林美,2012-05-07,2.48,2.51,6636215961.0,废弃资源综合利用业,2012-05,2012,0.2573652287420214
600217.SH,中再资环,2012-05-08,3.44,3.45,2279760000.0,废弃资源综合利用业,2012-05,2012,0.0889962887022023
002672.SZ,东江环保,2012-05-08,8.08,8.02,7343247051.0,废弃资源综合利用业,2012-05,2012,0.2866625147218969
900907.SH,*ST鹏起B,2012-05-08,0.34,0.34,2480206624.0,废弃资源综合利用业,2012-05,2012,0.09682123765248031
600614.SH,*ST鹏起,2012-05-08,6.06,6.01,6876919464.0,废弃资源综合利用业,2012-05,2012,0.2684582192862136
002340.SZ,格林美,2012-05-08,2.51,2.51,6636215961.0,废弃资源综合利用业,2012-05,2012,0.2590617396372069
600217.SH,中再资环,2012-05-09,3.44,3.43,2266544000.0,废弃资源综合利用业,2012-05,2012,0.09014962139994902
002672.SZ,东江环保,2012-05-09,7.89,7.98,7308637485.0,废弃资源综合利用业,2012-05,2012,0.2906940708948185
900907.SH,*ST鹏起B,2012-05-09,0.34,0.33,2446945824.0,废弃资源综合利用业,2012-05,2012,0.0973249315344358
600614.SH,*ST鹏起,2012-05-09,5.93,5.85,6701024659.0,废弃资源综合利用业,2012-05,2012,0.26652685145339
002340.SZ,格林美,2012-05-09,2.51,2.43,6418872644.0,废弃资源综合利用业,2012-05,2012,0.2553045247174066
600217.SH,中再资环,2012-05-10,3.48,3.6,2378880000.0,废弃资源综合利用业,2012-05,2012,0.09214760161472405
002672.SZ,东江环保,2012-05-10,7.98,7.98,7308637485.0,废弃资源综合利用业,2012-05,2012,0.2831052492409111
900907.SH,*ST鹏起B,2012-05-10,0.33,0.34,2514187230.0,废弃资源综合利用业,2012-05,2012,0.09738882299858193
600614.SH,*ST鹏起,2012-05-10,5.85,6.26,7160620762.0,废弃资源综合利用业,2012-05,2012,0.2773717166443443
002340.SZ,格林美,2012-05-10,2.42,2.44,6453647574.0,废弃资源综合利用业,2012-05,2012,0.2499866095014386
600217.SH,中再资环,2012-05-11,3.65,3.63,2398704000.0,废弃资源综合利用业,2012-05,2012,0.0950242685288262
002672.SZ,东江环保,2012-05-11,7.85,7.76,7102484853.0,废弃资源综合利用业,2012-05,2012,0.281363781397535
900907.SH,*ST鹏起B,2012-05-11,0.34,0.33,2443188370.0,废弃资源综合利用业,2012-05,2012,0.09678650960576428
600614.SH,*ST鹏起,2012-05-11,6.15,6.01,6876919464.0,废弃资源综合利用业,2012-05,2012,0.27242804522702574
002340.SZ,格林美,2012-05-11,2.44,2.43,6421770554.0,废弃资源综合利用业,2012-05,2012,0.2543973952408488
600217.SH,中再资环,2012-05-14,3.66,3.51,2319408000.0,废弃资源综合利用业,2012-05,2012,0.09199617840165576
002672.SZ,东江环保,2012-05-14,7.82,7.92,7252961227.0,废弃资源综合利用业,2012-05,2012,0.2876788883108897
900907.SH,*ST鹏起B,2012-05-14,0.34,0.33,2410834621.0,废弃资源综合利用业,2012-05,2012,0.09562249155405352
600614.SH,*ST鹏起,2012-05-14,6.07,5.9,6757764918.0,废弃资源综合利用业,2012-05,2012,0.2680375970906277
002340.SZ,格林美,2012-05-14,2.47,2.45,6471035040.0,废弃资源综合利用业,2012-05,2012,0.25666484464277334
600217.SH,中再资环,2012-05-15,3.47,3.44,2273152000.0,废弃资源综合利用业,2012-05,2012,0.09036019742030729
002672.SZ,东江环保,2012-05-15,7.78,7.97,7301113666.0,废弃资源综合利用业,2012-05,2012,0.29022699416838976
900907.SH,*ST鹏起B,2012-05-15,0.33,0.32,2381283726.0,废弃资源综合利用业,2012-05,2012,0.09465854795241363
600614.SH,*ST鹏起,2012-05-15,5.85,5.97,6837201282.0,废弃资源综合利用业,2012-05,2012,0.2717859859982518
002340.SZ,格林美,2012-05-15,2.41,2.41,6363812336.0,废弃资源综合利用业,2012-05,2012,0.25296827446063747
600217.SH,中再资环,2012-05-16,3.4,3.41,2253328000.0,废弃资源综合利用业,2012-05,2012,0.09063799008639332
002672.SZ,东江环保,2012-05-16,7.94,7.89,7221361188.0,废弃资源综合利用业,2012-05,2012,0.2904724317845469
900907.SH,*ST鹏起B,2012-05-16,0.33,0.32,2349005611.0,废弃资源综合利用业,2012-05,2012,0.09448653160245658
600614.SH,*ST鹏起,2012-05-16,5.96,5.92,6780461022.0,废弃资源综合利用业,2012-05,2012,0.27273763912453597
002340.SZ,格林美,2012-05-16,2.38,2.37,6256589633.0,废弃资源综合利用业,2012-05,2012,0.2516654074020672
600217.SH,中再资环,2012-05-17,3.43,3.47,2292976000.0,废弃资源综合利用业,2012-05,2012,0.0914531604069921
002672.SZ,东江环保,2012-05-17,7.87,7.84,7179227804.0,废弃资源综合利用业,2012-05,2012,0.28633665243663675
900907.SH,*ST鹏起B,2012-05-17,0.32,0.33,2396688366.0,废弃资源综合利用业,2012-05,2012,0.09558962918991293
600614.SH,*ST鹏起,2012-05-17,5.94,5.98,6842875308.0,废弃资源综合利用业,2012-05,2012,0.2729215539925274
002340.SZ,格林美,2012-05-17,2.39,2.41,6360914426.0,废弃资源综合利用业,2012-05,2012,0.25369900397393086
600217.SH,中再资环,2012-05-18,3.44,3.4,2246720000.0,废弃资源综合利用业,2012-05,2012,0.09160091499303993
002672.SZ,东江环保,2012-05-18,7.73,7.77,7114522963.0,废弃资源综合利用业,2012-05,2012,0.2900658796600349
900907.SH,*ST鹏起B,2012-05-18,0.32,0.31,2263078389.0,废弃资源综合利用业,2012-05,2012,0.09226786209824757
600614.SH,*ST鹏起,2012-05-18,5.93,5.72,6547825958.0,废弃资源综合利用业,2012-05,2012,0.26696110283790514
002340.SZ,格林美,2012-05-18,2.39,2.4,6355118604.0,废弃资源综合利用业,2012-05,2012,0.25910424041077246
600217.SH,中再资环,2012-05-21,3.41,3.4,2246720000.0,废弃资源综合利用业,2012-05,2012,0.09121226822039225
002672.SZ,东江环保,2012-05-21,7.72,7.48,6846675017.0,废弃资源综合利用业,2012-05,2012,0.27796109798660384
900907.SH,*ST鹏起B,2012-05-21,0.31,0.31,2274073573.0,废弃资源综合利用业,2012-05,2012,0.09232276772066912
600614.SH,*ST鹏起,2012-05-21,5.73,5.87,6723720763.0,废弃资源综合利用业,2012-05,2012,0.27296940503212525
002340.SZ,格林美,2012-05-21,2.4,2.47,6540584901.0,废弃资源综合利用业,2012-05,2012,0.26553446104020956
600217.SH,中再资环,2012-05-22,3.4,3.47,2292976000.0,废弃资源综合利用业,2012-05,2012,0.09259496827342428
002672.SZ,东江环保,2012-05-22,7.49,7.58,6936960841.0,废弃资源综合利用业,2012-05,2012,0.2801283872951054
900907.SH,*ST鹏起B,2012-05-22,0.31,0.31,2254773374.0,废弃资源综合利用业,2012-05,2012,0.09105226963966995
600614.SH,*ST鹏起,2012-05-22,5.85,5.87,6723720763.0,废弃资源综合利用业,2012-05,2012,0.27151732540129037
002340.SZ,格林美,2012-05-22,2.49,2.48,6555074456.0,废弃资源综合利用业,2012-05,2012,0.26470704939051
600217.SH,中再资环,2012-05-23,3.47,3.52,2326016000.0,废弃资源综合利用业,2012-05,2012,0.09349014518034619
002672.SZ,东江环保,2012-05-23,7.56,7.97,7301113666.0,废弃资源综合利用业,2012-05,2012,0.2934554949804944
900907.SH,*ST鹏起B,2012-05-23,0.31,0.3,2191313819.0,废弃资源综合利用业,2012-05,2012,0.08807602659397393
600614.SH,*ST鹏起,2012-05-23,5.87,5.76,6593218166.0,废弃资源综合利用业,2012-05,2012,0.26500287338738676
002340.SZ,格林美,2012-05-23,2.5,2.45,6468137129.0,废弃资源综合利用业,2012-05,2012,0.25997545985779874
600217.SH,中再资环,2012-05-24,3.52,3.55,2345840000.0,废弃资源综合利用业,2012-05,2012,0.0934396785133088
002672.SZ,东江环保,2012-05-24,7.89,7.85,7192770677.0,废弃资源综合利用业,2012-05,2012,0.2865029923945514
900907.SH,*ST鹏起B,2012-05-24,0.3,0.3,2235729697.0,废弃资源综合利用业,2012-05,2012,0.08905375649248767
600614.SH,*ST鹏起,2012-05-24,5.76,5.99,6854223360.0,废弃资源综合利用业,2012-05,2012,0.2730179497394585
002340.SZ,格林美,2012-05-24,2.43,2.45,6476830862.0,废弃资源综合利用业,2012-05,2012,0.25798562286019366
600217.SH,中再资环,2012-05-25,3.55,3.58,2365664000.0,废弃资源综合利用业,2012-05,2012,0.09150746266335999
002672.SZ,东江环保,2012-05-25,7.85,7.64,6995646627.0,废弃资源综合利用业,2012-05,2012,0.27060219563144333
900907.SH,*ST鹏起B,2012-05-25,0.33,0.33,2458731343.0,废弃资源综合利用业,2012-05,2012,0.0951074482973091
600614.SH,*ST鹏起,2012-05-25,6.59,6.59,7540780501.0,废弃资源综合利用业,2012-05,2012,0.2916887986408258
002340.SZ,格林美,2012-05-25,2.45,2.46,6491320416.0,废弃资源综合利用业,2012-05,2012,0.2510940947670618
600217.SH,中再资环,2012-05-28,3.58,3.76,2484608000.0,废弃资源综合利用业,2012-05,2012,0.09103511160884319
002672.SZ,东江环保,2012-05-28,7.64,8.13,7445570986.0,废弃资源综合利用业,2012-05,2012,0.2728029474677996
900907.SH,*ST鹏起B,2012-05-28,0.34,0.35,2604907643.0,废弃资源综合利用业,2012-05,2012,0.09544284571700391
600614.SH,*ST鹏起,2012-05-28,6.94,7.25,8295425954.0,废弃资源综合利用业,2012-05,2012,0.30394131692616483
002340.SZ,格林美,2012-05-28,2.46,2.44,6462341307.0,废弃资源综合利用业,2012-05,2012,0.2367777782801885
600217.SH,中再资环,2012-05-29,3.82,3.75,2478000000.0,废弃资源综合利用业,2012-05,2012,0.09032730951275239
002672.SZ,东江环保,2012-05-29,8.19,8.19,7496732953.0,废弃资源综合利用业,2012-05,2012,0.2732686512429707
900907.SH,*ST鹏起B,2012-05-29,0.35,0.34,2530599123.0,废弃资源综合利用业,2012-05,2012,0.09224463689908022
600614.SH,*ST鹏起,2012-05-29,7.28,7.39,8454298680.0,废弃资源综合利用业,2012-05,2012,0.30817354866086116
002340.SZ,格林美,2012-05-29,2.44,2.47,6473932951.0,废弃资源综合利用业,2012-05,2012,0.23598585368433556
600217.SH,中再资环,2012-05-30,3.71,3.76,2484608000.0,废弃资源综合利用业,2012-05,2012,0.08442581960983105
002672.SZ,东江环保,2012-05-30,8.12,8.56,7842828613.0,废弃资源综合利用业,2012-05,2012,0.2664956539268808
900907.SH,*ST鹏起B,2012-05-30,0.34,0.36,2679250206.0,废弃资源综合利用业,2012-05,2012,0.09103967087820641
600614.SH,*ST鹏起,2012-05-30,7.49,8.12,9299728548.0,废弃资源综合利用业,2012-05,2012,0.3160004333938569
002340.SZ,格林美,2012-05-30,2.48,2.72,7123064992.0,废弃资源综合利用业,2012-05,2012,0.2420384221912248
600217.SH,中再资环,2012-05-31,3.73,3.72,2458176000.0,废弃资源综合利用业,2012-05,2012,0.08127197228642381
002672.SZ,东江环保,2012-05-31,8.6,8.7,7970733531.0,废弃资源综合利用业,2012-05,2012,0.2635276052788332
900907.SH,*ST鹏起B,2012-05-31,0.36,0.36,2681705244.0,废弃资源综合利用业,2012-05,2012,0.08866227408888762
600614.SH,*ST鹏起,2012-05-31,8.12,8.12,9299728548.0,废弃资源综合利用业,2012-05,2012,0.30746670735713
002340.SZ,格林美,2012-05-31,2.83,2.99,7835951074.0,废弃资源综合利用业,2012-05,2012,0.25907144098872537
600217.SH,中再资环,2012-06-01,3.7,3.64,2405312000.0,废弃资源综合利用业,2012-06,2012,0.08072530301227115
002672.SZ,东江环保,2012-06-01,8.48,8.54,7824771448.0,废弃资源综合利用业,2012-06,2012,0.26260919420913703
900907.SH,*ST鹏起B,2012-06-01,0.36,0.36,2679715817.0,废弃资源综合利用业,2012-06,2012,0.08993464104203562
600614.SH,*ST鹏起,2012-06-01,8.12,8.12,9299728548.0,废弃资源综合利用业,2012-06,2012,0.31211061391169564
002340.SZ,格林美,2012-06-01,3.03,2.9,7586730736.0,废弃资源综合利用业,2012-06,2012,0.25462024782486053
600217.SH,中再资环,2012-06-04,3.56,3.53,2332624000.0,废弃资源综合利用业,2012-06,2012,0.0782278588630097
002672.SZ,东江环保,2012-06-04,8.33,8.51,7794676173.0,废弃资源综合利用业,2012-06,2012,0.26140553623057494
900907.SH,*ST鹏起B,2012-06-04,0.36,0.36,2617326270.0,废弃资源综合利用业,2012-06,2012,0.08777575384974502
600614.SH,*ST鹏起,2012-06-04,8.11,8.29,9486971405.0,废弃资源综合利用业,2012-06,2012,0.3181590604005399
002340.SZ,格林美,2012-06-04,2.83,2.9,7586730736.0,废弃资源综合利用业,2012-06,2012,0.2544317906561305
600217.SH,中再资环,2012-06-05,3.54,3.54,2339232000.0,废弃资源综合利用业,2012-06,2012,0.07978571284577446
002672.SZ,东江环保,2012-06-05,8.41,8.41,7704390349.0,废弃资源综合利用业,2012-06,2012,0.26277867096426094
900907.SH,*ST鹏起B,2012-06-05,0.35,0.34,2529119054.0,废弃资源综合利用业,2012-06,2012,0.08626231455247736
600614.SH,*ST鹏起,2012-06-05,8.18,7.94,9084115562.0,废弃资源综合利用业,2012-06,2012,0.30983785947163983
002340.SZ,格林美,2012-06-05,2.9,2.93,7662076420.0,废弃资源综合利用业,2012-06,2012,0.2613354421658474
600217.SH,中再资环,2012-06-06,3.56,3.46,2286368000.0,废弃资源综合利用业,2012-06,2012,0.07868804781258318
002672.SZ,东江环保,2012-06-06,8.46,8.71,7976752586.0,废弃资源综合利用业,2012-06,2012,0.2745293359932935
900907.SH,*ST鹏起B,2012-06-06,0.35,0.34,2516201339.0,废弃资源综合利用业,2012-06,2012,0.08659803289291916
600614.SH,*ST鹏起,2012-06-06,7.93,7.7,8811762316.0,废弃资源综合利用业,2012-06,2012,0.3032671794017965
002340.SZ,格林美,2012-06-06,2.88,2.85,7465018478.0,废弃资源综合利用业,2012-06,2012,0.25691740389940765
600217.SH,中再资环,2012-06-07,3.51,3.46,2286368000.0,废弃资源综合利用业,2012-06,2012,0.07868678677570691
002672.SZ,东江环保,2012-06-07,8.74,8.71,7975247822.0,废弃资源综合利用业,2012-06,2012,0.2744731490526175
900907.SH,*ST鹏起B,2012-06-07,0.35,0.35,2562761772.0,废弃资源综合利用业,2012-06,2012,0.08819905155700955
