代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000409.SZ,ST地矿,2010-01-07,7.72,7.47,1382989374.0,综合,2010-01,2010,0.020308104328049227
600624.SH,复旦复华,2010-01-07,5.8,5.77,3465356551.0,综合,2010-01,2010,0.05088601813913637
600620.SH,天宸股份,2010-01-07,3.63,3.6,2588244501.0,综合,2010-01,2010,0.03800632191466694
000833.SZ,粤桂股份,2010-01-07,10.72,10.29,3212336498.0,综合,2010-01,2010,0.04717061892493203
600455.SH,博通股份,2010-01-07,15.16,14.61,912511380.0,综合,2010-01,2010,0.01339950736712759
000551.SZ,创元科技,2010-01-07,6.97,6.97,2610645055.0,综合,2010-01,2010,0.038335256320231
000532.SZ,华金资本,2010-01-07,11.83,11.56,4143394247.0,综合,2010-01,2010,0.060842465041466745
600603.SH,广汇物流,2010-01-07,3.85,3.76,1652509901.0,综合,2010-01,2010,0.0242657999429013
600770.SH,综艺股份,2010-01-07,7.71,7.35,7439256000.0,综合,2010-01,2010,0.10923958622625411
000609.SZ,中迪投资,2010-01-07,11.54,11.48,3443003279.0,综合,2010-01,2010,0.05055777803231884
000009.SZ,中国宝安,2010-01-07,4.55,4.68,11725568187.0,综合,2010-01,2010,0.1721806880977894
600200.SH,江苏吴中,2010-01-07,5.08,4.98,3155922000.0,综合,2010-01,2010,0.04634221667359375
600212.SH,*ST江泉,2010-01-07,5.41,5.54,2834802560.0,综合,2010-01,2010,0.04162683186161706
000571.SZ,*ST大洲,2010-01-07,6.81,6.93,5336464000.0,综合,2010-01,2010,0.07836175005555675
600673.SH,东阳光,2010-01-08,3.28,3.4,7596145114.0,综合,2010-01,2010,0.10921592714789707
600805.SH,悦达投资,2010-01-08,7.21,7.42,6888972724.0,综合,2010-01,2010,0.09904833726274624
000409.SZ,ST地矿,2010-01-08,7.42,7.6,1406981755.0,综合,2010-01,2010,0.020229315599736234
600624.SH,复旦复华,2010-01-08,5.72,5.83,3499872055.0,综合,2010-01,2010,0.05032049357263514
600620.SH,天宸股份,2010-01-08,3.6,3.64,2619937291.0,综合,2010-01,2010,0.03766895919070179
000833.SZ,粤桂股份,2010-01-08,10.15,10.28,3209375819.0,综合,2010-01,2010,0.04614379403996816
600455.SH,博通股份,2010-01-08,14.6,14.89,929999620.0,综合,2010-01,2010,0.013371357342593806
