代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002345.SZ,潮宏基,2014-11-10,8.53,8.46,7622903024.0,其他制造业,2014-11,2014,0.09542021061784661
600086.SH,退市金钰,2014-11-10,8.38,8.37,8859884051.0,其他制造业,2014-11,2014,0.11090420533154091
600612.SH,老凤祥,2014-11-10,24.99,25.44,15186108689.0,其他制造业,2014-11,2014,0.1900931554563471
002721.SZ,金一文化,2014-11-10,8.67,8.73,4425435000.0,其他制造业,2014-11,2014,0.055395685665433965
300163.SZ,先锋新材,2014-11-10,4.31,4.37,2093500000.0,其他制造业,2014-11,2014,0.026205529612475614
900905.SH,老凤祥B,2014-11-10,2.19,2.2,9163451675.0,其他制造业,2014-11,2014,0.11470413385321315
600891.SH,*ST秋林,2014-11-10,7.28,7.33,2425190640.0,其他制造业,2014-11,2014,0.03035748991278657
002574.SZ,明牌珠宝,2014-11-10,10.22,10.35,5670720000.0,其他制造业,2014-11,2014,0.07098362592981022
002718.SZ,友邦吊顶,2014-11-10,30.16,30.51,3984036000.0,其他制造业,2014-11,2014,0.04987044345601571
600687.SH,退市刚泰,2014-11-10,7.12,7.5,8211607016.0,其他制造业,2014-11,2014,0.10278935315204227
002098.SZ,浔兴股份,2014-11-10,7.15,7.18,2261450000.0,其他制造业,2014-11,2014,0.02830785523865917
002731.SZ,萃华珠宝,2014-11-11,16.03,16.03,4166302000.0,其他制造业,2014-11,2014,0.053016518752648616
000587.SZ,*ST金洲,2014-11-11,5.49,5.33,5994769738.0,其他制造业,2014-11,2014,0.07628391370392434
002345.SZ,潮宏基,2014-11-11,8.48,8.09,7284858544.0,其他制造业,2014-11,2014,0.09270039464454773
600086.SH,退市金钰,2014-11-11,8.37,8.01,8479419845.0,其他制造业,2014-11,2014,0.10790128061384492
600612.SH,老凤祥,2014-11-11,25.44,24.91,14867006853.0,其他制造业,2014-11,2014,0.18918382479662538
002721.SZ,金一文化,2014-11-11,8.73,8.45,4284945000.0,其他制造业,2014-11,2014,0.05452626020546948
300163.SZ,先锋新材,2014-11-11,4.38,4.17,2001860000.0,其他制造业,2014-11,2014,0.025473825044410404
900905.SH,老凤祥B,2014-11-11,2.21,2.2,9152763280.0,其他制造业,2014-11,2014,0.11646962847932618
600891.SH,*ST秋林,2014-11-11,7.36,7.07,2340553115.0,其他制造业,2014-11,2014,0.02978372141841077
002574.SZ,明牌珠宝,2014-11-11,10.33,9.93,5438400000.0,其他制造业,2014-11,2014,0.06920406528005033
002718.SZ,友邦吊顶,2014-11-11,30.42,30.96,4042860000.0,其他制造业,2014-11,2014,0.05144570964954844
600687.SH,退市刚泰,2014-11-11,7.48,7.65,8378290383.0,其他制造业,2014-11,2014,0.10661440030162361
002098.SZ,浔兴股份,2014-11-11,7.15,6.84,2152950000.0,其他制造业,2014-11,2014,0.02739645710956979
002731.SZ,萃华珠宝,2014-11-12,17.63,17.63,4583685600.0,其他制造业,2014-11,2014,0.05697946716615283
000587.SZ,*ST金洲,2014-11-12,5.33,5.34,6000341085.0,其他制造业,2014-11,2014,0.07458980996394592
002345.SZ,潮宏基,2014-11-12,8.1,8.15,7335565216.0,其他制造业,2014-11,2014,0.09118788543661129
600086.SH,退市金钰,2014-11-12,8.01,8.11,8581581530.0,其他制造业,2014-11,2014,0.10667702492996
600612.SH,老凤祥,2014-11-12,24.89,25.9,15458129926.0,其他制造业,2014-11,2014,0.19215890517635886
002721.SZ,金一文化,2014-11-12,8.44,8.97,4550872500.0,其他制造业,2014-11,2014,0.056571569871872944
300163.SZ,先锋新材,2014-11-12,4.11,4.23,2030300000.0,其他制造业,2014-11,2014,0.02523851378188768
900905.SH,老凤祥B,2014-11-12,2.19,2.25,9373510555.0,其他制造业,2014-11,2014,0.11652143787964199
600891.SH,*ST秋林,2014-11-12,7.07,7.21,2386127167.0,其他制造业,2014-11,2014,0.029661775791590458
002574.SZ,明牌珠宝,2014-11-12,9.91,10.03,5496480000.0,其他制造业,2014-11,2014,0.0683263489296508
002718.SZ,友邦吊顶,2014-11-12,30.9,32.79,4282284000.0,其他制造业,2014-11,2014,0.05323276547897213
600687.SH,退市刚泰,2014-11-12,7.65,7.46,8172387401.0,其他制造业,2014-11,2014,0.10159036204061653
002098.SZ,浔兴股份,2014-11-12,6.83,6.96,2193250000.0,其他制造业,2014-11,2014,0.027264133552738587
002731.SZ,萃华珠宝,2014-11-13,19.4,19.4,5041752800.0,其他制造业,2014-11,2014,0.06233261880651683
000587.SZ,*ST金洲,2014-11-13,5.34,5.32,5978055696.0,其他制造业,2014-11,2014,0.07390839687794583
002345.SZ,潮宏基,2014-11-13,8.15,7.93,7141189640.0,其他制造业,2014-11,2014,0.08828855148454862
600086.SH,退市金钰,2014-11-13,8.11,8.02,8493511112.0,其他制造业,2014-11,2014,0.10500768511958992
600612.SH,老凤祥,2014-11-13,25.84,26.49,15813850006.0,其他制造业,2014-11,2014,0.19551110960605445
002721.SZ,金一文化,2014-11-13,8.87,9.07,4601047500.0,其他制造业,2014-11,2014,0.05688405427734919
300163.SZ,先锋新材,2014-11-13,4.21,4.09,1960780000.0,其他制造业,2014-11,2014,0.024241678866810383
900905.SH,老凤祥B,2014-11-13,2.24,2.25,9365558851.0,其他制造业,2014-11,2014,0.11578905847374801
600891.SH,*ST秋林,2014-11-13,7.2,7.09,2347063693.0,其他制造业,2014-11,2014,0.029017413644394592
002574.SZ,明牌珠宝,2014-11-13,10.03,10.03,5491200000.0,其他制造业,2014-11,2014,0.06788926192302511
002718.SZ,友邦吊顶,2014-11-13,31.81,31.81,4153800000.0,其他制造业,2014-11,2014,0.05135460667538274
600687.SH,退市刚泰,2014-11-13,7.45,7.67,8402802642.0,其他制造业,2014-11,2014,0.10388623059626773
002098.SZ,浔兴股份,2014-11-13,6.96,6.65,2094050000.0,其他制造业,2014-11,2014,0.025889333648366607
002731.SZ,萃华珠宝,2014-11-14,21.34,21.34,5546530800.0,其他制造业,2014-11,2014,0.0684387849698549
000587.SZ,*ST金洲,2014-11-14,5.3,5.35,6011483780.0,其他制造业,2014-11,2014,0.07417585164571529
002345.SZ,潮宏基,2014-11-14,7.88,7.87,7090482968.0,其他制造业,2014-11,2014,0.08748965013939354
600086.SH,退市金钰,2014-11-14,8.05,8.01,8482942662.0,其他制造业,2014-11,2014,0.10467124580940333
600612.SH,老凤祥,2014-11-14,26.47,26.59,15871392960.0,其他制造业,2014-11,2014,0.19583752243141045
002721.SZ,金一文化,2014-11-14,9.0,8.88,4504042500.0,其他制造业,2014-11,2014,0.05557549525418441
300163.SZ,先锋新材,2014-11-14,4.11,4.08,1954460000.0,其他制造业,2014-11,2014,0.024116131775953106
900905.SH,老凤祥B,2014-11-14,2.25,2.25,9362661563.0,其他制造业,2014-11,2014,0.1155261197604244
600891.SH,*ST秋林,2014-11-14,7.11,7.11,2353574272.0,其他制造业,2014-11,2014,0.02904081295500798
002574.SZ,明牌珠宝,2014-11-14,9.98,9.97,5459520000.0,其他制造业,2014-11,2014,0.06736515649000313
002718.SZ,友邦吊顶,2014-11-14,31.41,30.0,3917988000.0,其他制造业,2014-11,2014,0.04834415383512733
600687.SH,退市刚泰,2014-11-14,7.61,7.66,8392997738.0,其他制造业,2014-11,2014,0.10356141309869957
002098.SZ,浔兴股份,2014-11-14,6.63,6.65,2095600000.0,其他制造业,2014-11,2014,0.025857661834822576
002731.SZ,萃华珠宝,2014-11-17,23.47,23.47,6101033200.0,其他制造业,2014-11,2014,0.07442562026155398
000587.SZ,*ST金洲,2014-11-17,5.32,5.44,6111768032.0,其他制造业,2014-11,2014,0.07455657292216293
002345.SZ,潮宏基,2014-11-17,7.86,7.98,7183445200.0,其他制造业,2014-11,2014,0.08762980746029748
600086.SH,退市金钰,2014-11-17,8.02,8.09,8563967446.0,其他制造业,2014-11,2014,0.10447059836820856
600612.SH,老凤祥,2014-11-17,26.64,26.5,15819081183.0,其他制造业,2014-11,2014,0.1929746799300571
002721.SZ,金一文化,2014-11-17,8.84,8.85,4490662500.0,其他制造业,2014-11,2014,0.05478094135724432
300163.SZ,先锋新材,2014-11-17,4.08,4.17,1998700000.0,其他制造业,2014-11,2014,0.024381851784836695
900905.SH,老凤祥B,2014-11-17,2.25,2.25,9377036107.0,其他制造业,2014-11,2014,0.11438910518934112
600891.SH,*ST秋林,2014-11-17,7.11,7.18,2376361298.0,其他制造业,2014-11,2014,0.028988887254244332
002574.SZ,明牌珠宝,2014-11-17,10.01,10.09,5528160000.0,其他制造业,2014-11,2014,0.06743722307643109
002718.SZ,友邦吊顶,2014-11-17,29.64,30.57,3992292000.0,其他制造业,2014-11,2014,0.04870139181757605
600687.SH,退市刚泰,2014-11-17,7.66,7.58,8294948699.0,其他制造业,2014-11,2014,0.10118887764138788
002098.SZ,浔兴股份,2014-11-17,6.65,6.79,2137450000.0,其他制造业,2014-11,2014,0.026074442936658424
002731.SZ,萃华珠宝,2014-11-18,25.15,25.82,6711287200.0,其他制造业,2014-11,2014,0.08118423339463623
000587.SZ,*ST金洲,2014-11-18,5.41,5.33,5994769738.0,其他制造业,2014-11,2014,0.07251675737508213
002345.SZ,潮宏基,2014-11-18,7.98,8.1,7293309656.0,其他制造业,2014-11,2014,0.08822476757246481
600086.SH,退市金钰,2014-11-18,8.12,8.0,8468851395.0,其他制造业,2014-11,2014,0.10244490926214135
600612.SH,老凤祥,2014-11-18,26.34,26.4,15756307052.0,其他制造业,2014-11,2014,0.19059886293453823
002721.SZ,金一文化,2014-11-18,8.85,8.73,4427107500.0,其他制造业,2014-11,2014,0.053553263007898776
300163.SZ,先锋新材,2014-11-18,4.17,4.15,1987640000.0,其他制造业,2014-11,2014,0.02404382719078313
900905.SH,老凤祥B,2014-11-18,2.26,2.23,9293477931.0,其他制造业,2014-11,2014,0.11242014518439997
600891.SH,*ST秋林,2014-11-18,7.18,7.18,2376361298.0,其他制造业,2014-11,2014,0.02874606085205424
002574.SZ,明牌珠宝,2014-11-18,10.1,10.03,5496480000.0,其他制造业,2014-11,2014,0.06648911034070337
002718.SZ,友邦吊顶,2014-11-18,30.74,30.98,4045440000.0,其他制造业,2014-11,2014,0.04893635682049149
600687.SH,退市刚泰,2014-11-18,7.29,7.92,8677339952.0,其他制造业,2014-11,2014,0.10496692674808636
002098.SZ,浔兴股份,2014-11-18,6.79,6.79,2139000000.0,其他制造业,2014-11,2014,0.025874779316719887
002731.SZ,萃华珠宝,2014-11-19,24.63,24.81,6449104000.0,其他制造业,2014-11,2014,0.07833862574403401
000587.SZ,*ST金洲,2014-11-19,5.35,5.32,5983627043.0,其他制造业,2014-11,2014,0.07268437902590157
002345.SZ,潮宏基,2014-11-19,8.12,8.0,7200347424.0,其他制造业,2014-11,2014,0.08746413797571807
600086.SH,退市金钰,2014-11-19,8.0,8.04,8514648012.0,其他制造业,2014-11,2014,0.1034292242696429
600612.SH,老凤祥,2014-11-19,26.4,26.24,15662145854.0,其他制造业,2014-11,2014,0.19025138723223875
002721.SZ,金一文化,2014-11-19,8.77,8.89,4507387500.0,其他制造业,2014-11,2014,0.054752186109238904
300163.SZ,先锋新材,2014-11-19,4.14,4.16,1995540000.0,其他制造业,2014-11,2014,0.024240245035162963
900905.SH,老凤祥B,2014-11-19,2.23,2.23,9294909077.0,其他制造业,2014-11,2014,0.11290721990340481
600891.SH,*ST秋林,2014-11-19,7.2,7.33,2425190640.0,其他制造业,2014-11,2014,0.02945930192859261
002574.SZ,明牌珠宝,2014-11-19,10.03,10.04,5501760000.0,其他制造业,2014-11,2014,0.06683103847813533
002718.SZ,友邦吊顶,2014-11-19,30.94,30.6,3995388000.0,其他制造业,2014-11,2014,0.04853282025444225
600687.SH,退市刚泰,2014-11-19,7.92,7.9,8652827692.0,其他制造业,2014-11,2014,0.10510772197055615
002098.SZ,浔兴股份,2014-11-19,6.81,6.8,2140550000.0,其他制造业,2014-11,2014,0.02600171207293168
002731.SZ,萃华珠宝,2014-11-20,24.32,27.29,7094014400.0,其他制造业,2014-11,2014,0.08555796442971367
000587.SZ,*ST金洲,2014-11-20,5.29,5.34,6000341085.0,其他制造业,2014-11,2014,0.07236762433363252
002345.SZ,潮宏基,2014-11-20,8.02,8.0,7200347424.0,其他制造业,2014-11,2014,0.0868404029154737
600086.SH,退市金钰,2014-11-20,8.03,7.96,8430100411.0,其他制造业,2014-11,2014,0.10167194347720136
600612.SH,老凤祥,2014-11-20,25.96,26.11,15583678190.0,其他制造业,2014-11,2014,0.18794827710867412
002721.SZ,金一文化,2014-11-20,8.76,8.74,4432125000.0,其他制造业,2014-11,2014,0.05345402077250431
300163.SZ,先锋新材,2014-11-20,4.15,4.12,1975000000.0,其他制造业,2014-11,2014,0.023819655588616297
900905.SH,老凤祥B,2014-11-20,2.23,2.22,9259382894.0,其他制造业,2014-11,2014,0.11167357544212923
600891.SH,*ST秋林,2014-11-20,7.31,7.32,2421935351.0,其他制造业,2014-11,2014,0.029209957427197227
002574.SZ,明牌珠宝,2014-11-20,10.05,10.1,5533440000.0,其他制造业,2014-11,2014,0.0667365240608977
