代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
600975.SH,新五丰,2010-03-03,3.78,4.15,2080396811.0,畜牧业,0.07085461455786671
000735.SZ,罗牛山,2010-03-04,11.16,10.39,9258988640.0,畜牧业,0.33545888981662325
002234.SZ,民和股份,2010-03-04,8.33,7.87,1808150000.0,畜牧业,0.06551039375958531
002299.SZ,圣农发展,2010-03-04,11.72,10.95,11037200000.0,畜牧业,0.39988458811674643
002321.SZ,华英农业,2010-03-04,12.38,11.65,3528000000.0,畜牧业,0.12782162386075105
600975.SH,新五丰,2010-03-04,4.2,3.93,1968625058.0,畜牧业,0.07132450444629398
000735.SZ,罗牛山,2010-03-05,10.37,10.22,9100564880.0,畜牧业,0.331939228737077
002234.SZ,民和股份,2010-03-05,7.84,7.83,1798475000.0,畜牧业,0.06559860978683715
002299.SZ,圣农发展,2010-03-05,11.1,11.02,11111000000.0,畜牧业,0.405268993642696
002321.SZ,华英农业,2010-03-05,11.56,11.49,3480960000.0,畜牧业,0.12696653371528027
600975.SH,新五丰,2010-03-05,3.89,3.84,1925358574.0,畜牧业,0.07022663411810964
000735.SZ,罗牛山,2010-03-08,10.16,10.3,9170975440.0,畜牧业,0.32971290404243897
002234.SZ,民和股份,2010-03-08,7.89,7.86,1806000000.0,畜牧业,0.06492891716877663
002299.SZ,圣农发展,2010-03-08,11.02,11.32,11410300000.0,畜牧业,0.4102206110580797
002321.SZ,华英农业,2010-03-08,11.48,11.52,3489780000.0,畜牧业,0.12546380761752676
600975.SH,新五丰,2010-03-08,3.84,3.87,1937977965.0,畜牧业,0.0696737601131779
000735.SZ,罗牛山,2010-03-09,10.19,10.17,9056558280.0,畜牧业,0.3255187610504992
002234.SZ,民和股份,2010-03-09,7.84,7.8,1792025000.0,畜牧业,0.06441053430415519
002299.SZ,圣农发展,2010-03-09,11.27,11.52,11607100000.0,畜牧业,0.4171925685867997
002321.SZ,华英农业,2010-03-09,11.48,11.42,3458910000.0,畜牧业,0.12432317697017924
600975.SH,新五丰,2010-03-09,3.85,3.8,1907330872.0,畜牧业,0.06855495908836665
000735.SZ,罗牛山,2010-03-10,10.17,10.3,9170975440.0,畜牧业,0.3314949681644729
002234.SZ,民和股份,2010-03-10,7.8,7.84,1800625000.0,畜牧业,0.06508556597455613
002299.SZ,圣农发展,2010-03-10,11.51,11.31,11398000000.0,畜牧业,0.4119932140106856
002321.SZ,华英农业,2010-03-10,11.42,11.29,3419220000.0,畜牧业,0.1235914579057393
600975.SH,新五丰,2010-03-10,3.81,3.74,1876683778.0,畜牧业,0.06783479394454607
000735.SZ,罗牛山,2010-03-11,10.08,9.88,8801320000.0,畜牧业,0.32069751338519703
002234.SZ,民和股份,2010-03-11,7.84,7.76,1781275000.0,畜牧业,0.0649050895951081
002299.SZ,圣农发展,2010-03-11,11.3,11.54,11627600000.0,畜牧业,0.4236799033142435
002321.SZ,华英农业,2010-03-11,11.31,11.14,3373650000.0,畜牧业,0.12292714797689097
600975.SH,新五丰,2010-03-11,3.71,3.71,1860458846.0,畜牧业,0.06779034572856041
000735.SZ,罗牛山,2010-03-12,9.88,9.89,8810121320.0,畜牧业,0.3242130478783286
002234.SZ,民和股份,2010-03-12,7.72,7.47,1715700000.0,畜牧业,0.06313787359341931
002299.SZ,圣农发展,2010-03-12,11.54,11.39,11480000000.0,畜牧业,0.42246476007020667
002321.SZ,华英农业,2010-03-12,11.06,11.0,3331020000.0,畜牧业,0.12258175654085887
600975.SH,新五丰,2010-03-12,3.7,3.66,1837022834.0,畜牧业,0.06760256191718651
000735.SZ,罗牛山,2010-03-15,9.84,10.0,8906935840.0,畜牧业,0.3323274407082033
002234.SZ,民和股份,2010-03-15,7.51,7.31,1679150000.0,畜牧业,0.06265090847058123
002299.SZ,圣农发展,2010-03-15,11.29,11.03,11119200000.0,畜牧业,0.41486941694672114
002321.SZ,华英农业,2010-03-15,11.0,10.7,3241350000.0,畜牧业,0.12093828554394692
600975.SH,新五丰,2010-03-15,3.65,3.7,1855050536.0,畜牧业,0.06921394833054739
000735.SZ,罗牛山,2010-03-16,10.08,10.48,9338200520.0,畜牧业,0.34000639129692833
002234.SZ,民和股份,2010-03-16,7.32,7.44,1709250000.0,畜牧业,0.06223425199315326
002299.SZ,圣农发展,2010-03-16,11.05,11.35,11439000000.0,畜牧业,0.4164970651160919
002321.SZ,华英农业,2010-03-16,10.54,10.29,3117870000.0,畜牧业,0.11352248486873937
600975.SH,新五丰,2010-03-16,3.7,3.71,1860458846.0,畜牧业,0.06773980672508709
000735.SZ,罗牛山,2010-03-17,10.33,10.44,9302995240.0,畜牧业,0.3341018008968941
002234.SZ,民和股份,2010-03-17,7.44,7.58,1741500000.0,畜牧业,0.06254311340074824
002299.SZ,圣农发展,2010-03-17,11.44,11.59,11676800000.0,畜牧业,0.41935310166974277
002321.SZ,华英农业,2010-03-17,10.29,10.65,3225180000.0,畜牧业,0.11582704477624187
600975.SH,新五丰,2010-03-17,3.73,3.79,1898317021.0,畜牧业,0.068174939256373
000735.SZ,罗牛山,2010-03-18,10.37,10.3,9170975440.0,畜牧业,0.3306114894684107
002234.SZ,民和股份,2010-03-18,7.6,7.61,1747950000.0,畜牧业,0.06301318292662536
002299.SZ,圣农发展,2010-03-18,11.53,11.57,11660400000.0,畜牧业,0.4203546544223933
002321.SZ,华英农业,2010-03-18,10.65,10.74,3254580000.0,畜牧业,0.11732683708878192
600975.SH,新五丰,2010-03-18,3.84,3.8,1905528101.0,畜牧业,0.06869383609378875
000735.SZ,罗牛山,2010-03-19,10.35,10.08,8977346400.0,畜牧业,0.3234384917735856
002234.SZ,民和股份,2010-03-19,7.61,7.93,1821050000.0,畜牧业,0.06560932810215367
002299.SZ,圣农发展,2010-03-19,11.47,11.7,11787500000.0,畜牧业,0.42468353697270056
002321.SZ,华英农业,2010-03-19,10.8,10.78,3266340000.0,畜牧业,0.11768066376716103
600975.SH,新五丰,2010-03-19,3.77,3.8,1903725331.0,畜牧业,0.06858797938439916
000735.SZ,罗牛山,2010-03-22,10.18,10.07,8968545080.0,畜牧业,0.32352797120463456
002234.SZ,民和股份,2010-03-22,7.93,7.96,1828575000.0,畜牧业,0.06596333682536551
002299.SZ,圣农发展,2010-03-22,11.7,11.66,11754700000.0,畜牧业,0.424034691156296
002321.SZ,华英农业,2010-03-22,10.87,10.77,3261930000.0,畜牧业,0.11766965385109417
600975.SH,新五丰,2010-03-22,3.8,3.8,1907330872.0,畜牧业,0.06880434696260974
000735.SZ,罗牛山,2010-03-23,10.06,10.26,9135770160.0,畜牧业,0.32435957065442206
002234.SZ,民和股份,2010-03-23,7.97,7.78,1787725000.0,畜牧业,0.06347201202445495
002299.SZ,圣农发展,2010-03-23,11.61,11.91,12004800000.0,畜牧业,0.4262226069172701
002321.SZ,华英农业,2010-03-23,10.85,10.93,3311910000.0,畜牧业,0.1175872079564321
600975.SH,新五丰,2010-03-23,3.82,3.84,1925358574.0,畜牧业,0.06835860244742084
000735.SZ,罗牛山,2010-03-24,10.26,10.0,8906935840.0,畜牧业,0.31601346355970317
002234.SZ,民和股份,2010-03-24,7.75,7.76,1781275000.0,畜牧业,0.06319871304948238
002299.SZ,圣农发展,2010-03-24,11.92,12.12,12218000000.0,畜牧业,0.4334883025016214
002321.SZ,华英农业,2010-03-24,10.94,11.06,3350130000.0,畜牧业,0.11886087468159738
