代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600730.SH,中国高科,2011-08-26,4.11,4.12,2502087849.0,教育业,2011-08,2011,0.30172352091608085
000526.SZ,紫光学大,2011-08-26,12.8,12.86,1237069076.0,教育业,2011-08,2011,0.1491765516451788
002607.SZ,中公教育,2011-08-29,4.19,4.13,2992880000.0,教育业,2011-08,2011,0.361199529933777
600661.SH,昂立教育,2011-08-29,8.77,8.64,1519672219.0,教育业,2011-08,2011,0.1834035748697642
600730.SH,中国高科,2011-08-29,4.11,4.18,2537287209.0,教育业,2011-08,2011,0.3062157344089255
000526.SZ,紫光学大,2011-08-29,12.74,12.85,1236107125.0,教育业,2011-08,2011,0.14918116078753327
002607.SZ,中公教育,2011-08-30,4.06,3.99,2892560000.0,教育业,2011-08,2011,0.355497809810705
600661.SH,昂立教育,2011-08-30,8.74,8.5,1495357463.0,教育业,2011-08,2011,0.18378056219424743
600730.SH,中国高科,2011-08-30,4.17,4.12,2499154569.0,教育业,2011-08,2011,0.307147985057498
000526.SZ,紫光学大,2011-08-30,12.85,12.99,1249574440.0,教育业,2011-08,2011,0.15357364293754952
002607.SZ,中公教育,2011-08-31,3.95,3.88,2816000000.0,教育业,2011-08,2011,0.3490100417480297
600661.SH,昂立教育,2011-08-31,8.54,8.56,1505778073.0,教育业,2011-08,2011,0.18662346169069519
600730.SH,中国高科,2011-08-31,4.12,4.11,2496221289.0,教育业,2011-08,2011,0.30937723589709176
000526.SZ,紫光学大,2011-08-31,12.97,13.0,1250536391.0,教育业,2011-08,2011,0.15498926066418336
002607.SZ,中公教育,2011-09-01,3.89,3.79,2747360000.0,教育业,2011-09,2011,0.34603800188994166
600661.SH,昂立教育,2011-09-01,8.57,8.61,1514461914.0,教育业,2011-09,2011,0.19075089346098678
600730.SH,中国高科,2011-09-01,4.08,4.03,2446355528.0,教育业,2011-09,2011,0.308125611067182
000526.SZ,紫光学大,2011-09-01,13.02,12.8,1231297370.0,教育业,2011-09,2011,0.15508549358188958
002607.SZ,中公教育,2011-09-02,3.76,3.77,2737680000.0,教育业,2011-09,2011,0.34989929107957113
600661.SH,昂立教育,2011-09-02,8.59,8.37,1471042708.0,教育业,2011-09,2011,0.18801203963829688
600730.SH,中国高科,2011-09-02,4.03,3.97,2408222888.0,教育业,2011-09,2011,0.30779180958797137
000526.SZ,紫光学大,2011-09-02,12.94,12.55,1207248593.0,教育业,2011-09,2011,0.15429685969416065
002607.SZ,中公教育,2011-09-05,3.71,3.74,2710400000.0,教育业,2011-09,2011,0.3491940611889888
600661.SH,昂立教育,2011-09-05,8.31,8.14,1431097038.0,教育业,2011-09,2011,0.18437521644582078
600730.SH,中国高科,2011-09-05,3.94,3.98,2414089448.0,教育业,2011-09,2011,0.3110189265129148
000526.SZ,紫光学大,2011-09-05,12.27,12.54,1206286642.0,教育业,2011-09,2011,0.15541179585227563
002607.SZ,中公教育,2011-09-06,3.68,3.67,2660240000.0,教育业,2011-09,2011,0.3472261502806265
600661.SH,昂立教育,2011-09-06,8.15,8.21,1443254416.0,教育业,2011-09,2011,0.18837987352389024
600730.SH,中国高科,2011-09-06,3.95,3.89,2358357128.0,教育业,2011-09,2011,0.3078230785727282
000526.SZ,紫光学大,2011-09-06,12.37,12.47,1199552984.0,教育业,2011-09,2011,0.15657089762275506
002607.SZ,中公教育,2011-09-07,3.68,3.75,2723600000.0,教育业,2011-09,2011,0.34884253967845436
600661.SH,昂立教育,2011-09-07,8.27,8.4,1476253012.0,教育业,2011-09,2011,0.18908057347409596
600730.SH,中国高科,2011-09-07,3.91,3.96,2402356328.0,教育业,2011-09,2011,0.30769719587021804
000526.SZ,紫光学大,2011-09-07,12.54,12.53,1205324691.0,教育业,2011-09,2011,0.15437969097723167
002607.SZ,中公教育,2011-09-08,3.77,3.84,2786960000.0,教育业,2011-09,2011,0.35376246632222313
600661.SH,昂立教育,2011-09-08,8.41,8.4,1476253012.0,教育业,2011-09,2011,0.18738801649134917
600730.SH,中国高科,2011-09-08,3.99,4.0,2428755848.0,教育业,2011-09,2011,0.3082938610109232
