代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002301.SZ,齐心集团,2010-02-02,6.69,6.54,3917818656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.3753484118779846
002292.SZ,奥飞娱乐,2010-02-03,5.18,5.26,6657600000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.48221170766395666
002301.SZ,齐心集团,2010-02-03,6.54,6.6,3956423989.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28656482335651484
﻿002348.SZ,高乐股份,2010-02-03,3.06,3.14,3192360000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.23122346897952847
002292.SZ,奥飞娱乐,2010-02-04,5.23,5.27,6668800000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4785446185093853
002301.SZ,齐心集团,2010-02-04,6.65,6.62,3966386656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28462286905533773
002348.SZ,高乐股份,2010-02-04,3.05,3.25,3300400000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.23683251243527698
002292.SZ,奥飞娱乐,2010-02-05,5.19,5.31,6728000000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.48796299951452266
002301.SZ,齐心集团,2010-02-05,6.46,6.55,3925290656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28469033924912135
002348.SZ,高乐股份,2010-02-05,3.12,3.08,3134640000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22734666123635602
002292.SZ,奥飞娱乐,2010-02-08,5.35,5.28,6681600000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4899471476355973
002301.SZ,齐心集团,2010-02-08,6.45,6.54,3920309323.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28746772788749547
002348.SZ,高乐股份,2010-02-08,3.09,2.99,3035480000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22258512447690718
002292.SZ,奥飞娱乐,2010-02-09,5.28,5.15,6521600000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.48272705294527435
002301.SZ,齐心集团,2010-02-09,6.46,6.62,3967631989.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.2936830374787425
002348.SZ,高乐股份,2010-02-09,2.96,2.97,3020680000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.2235899095759831
002292.SZ,奥飞娱乐,2010-02-10,5.18,5.31,6720000000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4888053871697938
