代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600125.SH,铁龙物流,2010-01-18,8.41,8.56,12352245418.0,铁路运输业,2010-01,2010,0.05979172554909896
000557.SZ,西部创业,2010-01-18,4.82,4.89,3355195240.0,铁路运输业,2010-01,2010,0.016241007700623006
000927.SZ,中国铁物,2010-01-19,10.55,10.5,17052410274.0,铁路运输业,2010-01,2010,0.08290197030310603
601006.SH,大秦铁路,2010-01-19,6.01,5.98,138332230974.0,铁路运输业,2010-01,2010,0.6725157511401401
601333.SH,广深铁路,2010-01-19,3.86,3.83,34780166670.0,铁路运输业,2010-01,2010,0.16908720222440843
600125.SH,铁龙物流,2010-01-19,8.75,8.47,12221693231.0,铁路运输业,2010-01,2010,0.05941696411297792
000557.SZ,西部创业,2010-01-19,4.88,4.82,3307165861.0,铁路运输业,2010-01,2010,0.016078112219367547
000927.SZ,中国铁物,2010-01-20,10.41,9.96,16175064563.0,铁路运输业,2010-01,2010,0.08228619802022007
601006.SH,大秦铁路,2010-01-20,5.98,5.69,131714084839.0,铁路运输业,2010-01,2010,0.6700592275783684
601333.SH,广深铁路,2010-01-20,3.83,3.72,33788471490.0,铁路运输业,2010-01,2010,0.1718895677354274
600125.SH,铁龙物流,2010-01-20,8.48,8.11,11709526958.0,铁路运输业,2010-01,2010,0.05956900204238728
000557.SZ,西部创业,2010-01-20,4.83,4.64,3183661741.0,铁路运输业,2010-01,2010,0.01619600462359679
000927.SZ,中国铁物,2010-01-21,9.97,10.15,16494099367.0,铁路运输业,2010-01,2010,0.08192812382628573
601006.SH,大秦铁路,2010-01-21,5.75,5.85,135347576835.0,铁路运输业,2010-01,2010,0.6722872699985718
601333.SH,广深铁路,2010-01-21,3.72,3.75,34071812970.0,铁路运输业,2010-01,2010,0.16923868650731452
600125.SH,铁龙物流,2010-01-21,8.14,8.42,12151395900.0,铁路运输业,2010-01,2010,0.06035740696149892
000557.SZ,西部创业,2010-01-21,4.64,4.75,3259136481.0,铁路运输业,2010-01,2010,0.01618851270632903
000927.SZ,中国铁物,2010-01-22,10.02,9.96,16175064563.0,铁路运输业,2010-01,2010,0.08082779776487317
601006.SH,大秦铁路,2010-01-22,5.79,5.83,134828506550.0,铁路运输业,2010-01,2010,0.6737463840046669
601333.SH,广深铁路,2010-01-22,3.72,3.72,33859306860.0,铁路运输业,2010-01,2010,0.16919704998267232
600125.SH,铁龙物流,2010-01-22,8.32,8.36,12071056092.0,铁路运输业,2010-01,2010,0.06031981367446591
000557.SZ,西部创业,2010-01-22,4.7,4.64,3183661741.0,铁路运输业,2010-01,2010,0.015908954573321664
000927.SZ,中国铁物,2010-01-25,9.92,9.82,15951740200.0,铁路运输业,2010-01,2010,0.08181064234900111
601006.SH,大秦铁路,2010-01-25,5.73,5.65,130675944269.0,铁路运输业,2010-01,2010,0.670189133359203
601333.SH,广深铁路,2010-01-25,3.71,3.65,33221788530.0,铁路运输业,2010-01,2010,0.17038240502575244
600125.SH,铁龙物流,2010-01-25,8.39,8.28,11950546380.0,铁路运输业,2010-01,2010,0.06128998237880842
000557.SZ,西部创业,2010-01-25,4.64,4.64,3183661741.0,铁路运输业,2010-01,2010,0.016327836887234985
000927.SZ,中国铁物,2010-01-26,9.82,9.92,16111257602.0,铁路运输业,2010-01,2010,0.08355157467035801
601006.SH,大秦铁路,2010-01-26,5.67,5.6,129508036127.0,铁路运输业,2010-01,2010,0.6716173633480498
601333.SH,广深铁路,2010-01-26,3.65,3.55,32230093350.0,铁路运输业,2010-01,2010,0.16714244894395142
600125.SH,铁龙物流,2010-01-26,8.48,8.06,11639229626.0,铁路运输业,2010-01,2010,0.06036002820049641
000557.SZ,西部创业,2010-01-26,4.87,4.87,3341472561.0,铁路运输业,2010-01,2010,0.017328584837144355
000927.SZ,中国铁物,2010-01-27,9.87,9.64,15664608876.0,铁路运输业,2010-01,2010,0.08092558117088106
601006.SH,大秦铁路,2010-01-27,5.63,5.65,130675944269.0,铁路运输业,2010-01,2010,0.6750903784916493
601333.SH,广深铁路,2010-01-27,3.54,3.58,32584270200.0,铁路运输业,2010-01,2010,0.16833494049149605
600125.SH,铁龙物流,2010-01-27,8.13,7.72,11137105829.0,铁路运输业,2010-01,2010,0.05753586118286635
000557.SZ,西部创业,2010-01-27,5.11,5.11,3506144720.0,铁路运输业,2010-01,2010,0.01811323866310724
000927.SZ,中国铁物,2010-01-28,9.7,9.66,15696512357.0,铁路运输业,2010-01,2010,0.08174817029933498
601006.SH,大秦铁路,2010-01-28,5.64,5.58,129118733414.0,铁路运输业,2010-01,2010,0.6724564010077634
601333.SH,广深铁路,2010-01-28,3.59,3.57,32442599460.0,铁路运输业,2010-01,2010,0.1689625749522922
600125.SH,铁龙物流,2010-01-28,7.69,7.82,11287742968.0,铁路运输业,2010-01,2010,0.058787093174342976
000557.SZ,西部创业,2010-01-28,5.36,5.05,3464976680.0,铁路运输业,2010-01,2010,0.01804576056626643
000927.SZ,中国铁物,2010-01-29,9.61,9.71,15776271058.0,铁路运输业,2010-01,2010,0.08339082975873495
601006.SH,大秦铁路,2010-01-29,5.59,5.47,126523381988.0,铁路运输业,2010-01,2010,0.6687822343487463
601333.SH,广深铁路,2010-01-29,3.56,3.55,32230093350.0,铁路运输业,2010-01,2010,0.17036308629440547
600125.SH,铁龙物流,2010-01-29,7.76,7.77,11217445636.0,铁路运输业,2010-01,2010,0.0592936122814137
000557.SZ,西部创业,2010-01-29,4.98,5.01,3437531320.0,铁路运输业,2010-01,2010,0.018170237316699596
000927.SZ,中国铁物,2010-02-01,9.79,9.7,15760319318.0,铁路运输业,2010-02,2010,0.08538626070488042
601006.SH,大秦铁路,2010-02-01,5.47,5.3,122500587279.0,铁路运输业,2010-02,2010,0.6636837027762087
601333.SH,广深铁路,2010-02-01,3.54,3.48,31592575020.0,铁路运输业,2010-02,2010,0.17116225836333734
