代码,简称,日期,开盘价(元),收盘价(元)
002142.SZ,宁波银行,2010-01-04,8.74,8.37
002142.SZ,宁波银行,2010-01-05,8.39,8.39
002142.SZ,宁波银行,2010-01-06,8.33,8.20
002142.SZ,宁波银行,2010-01-07,8.21,7.99
002142.SZ,宁波银行,2010-01-08,7.96,8.13
002142.SZ,宁波银行,2010-01-11,8.41,7.95
002142.SZ,宁波银行,2010-01-12,7.95,7.85
002142.SZ,宁波银行,2010-01-13,7.59,7.37
002142.SZ,宁波银行,2010-01-14,7.37,7.49
002142.SZ,宁波银行,2010-01-15,7.50,7.63
002142.SZ,宁波银行,2010-01-18,7.62,7.50
002142.SZ,宁波银行,2010-01-19,7.53,7.64
002142.SZ,宁波银行,2010-01-20,7.66,7.42
002142.SZ,宁波银行,2010-01-21,7.46,7.54
002142.SZ,宁波银行,2010-01-22,7.44,8.02
002142.SZ,宁波银行,2010-01-25,7.81,7.74
002142.SZ,宁波银行,2010-01-26,7.75,7.93
002142.SZ,宁波银行,2010-01-27,7.92,7.72
002142.SZ,宁波银行,2010-01-28,7.63,7.52
002142.SZ,宁波银行,2010-01-29,7.44,7.44
002142.SZ,宁波银行,2010-02-01,7.44,7.17
002142.SZ,宁波银行,2010-02-02,7.22,7.16
002142.SZ,宁波银行,2010-02-03,7.14,7.45
002142.SZ,宁波银行,2010-02-04,7.34,7.35
002142.SZ,宁波银行,2010-02-05,7.19,7.41
002142.SZ,宁波银行,2010-02-08,7.43,7.34
002142.SZ,宁波银行,2010-02-09,7.32,7.50
002142.SZ,宁波银行,2010-02-10,7.56,7.62
002142.SZ,宁波银行,2010-02-11,7.62,7.53
002142.SZ,宁波银行,2010-02-12,7.56,7.56
002142.SZ,宁波银行,2010-02-22,7.48,7.43
002142.SZ,宁波银行,2010-02-23,7.41,7.40
002142.SZ,宁波银行,2010-02-24,7.34,7.49
002142.SZ,宁波银行,2010-02-25,7.49,7.64
002142.SZ,宁波银行,2010-02-26,7.62,7.58
002142.SZ,宁波银行,2010-03-01,7.58,7.86
002142.SZ,宁波银行,2010-03-02,7.88,7.90
002142.SZ,宁波银行,2010-03-03,7.90,7.92
002142.SZ,宁波银行,2010-03-04,7.91,7.68
002142.SZ,宁波银行,2010-03-05,7.68,7.62
002142.SZ,宁波银行,2010-03-08,7.63,7.67
002142.SZ,宁波银行,2010-03-09,7.64,7.80
002142.SZ,宁波银行,2010-03-10,7.76,7.88
002142.SZ,宁波银行,2010-03-11,7.89,7.91
002142.SZ,宁波银行,2010-03-12,7.88,7.66
002142.SZ,宁波银行,2010-03-15,7.67,7.54
002142.SZ,宁波银行,2010-03-16,7.53,7.67
002142.SZ,宁波银行,2010-03-17,7.66,7.77
002142.SZ,宁波银行,2010-03-18,7.82,7.75
002142.SZ,宁波银行,2010-03-19,7.73,7.83
002142.SZ,宁波银行,2010-03-22,7.88,7.89
002142.SZ,宁波银行,2010-03-23,7.89,7.78
002142.SZ,宁波银行,2010-03-24,7.81,7.73
002142.SZ,宁波银行,2010-03-25,7.73,7.57
002142.SZ,宁波银行,2010-03-26,7.59,7.75
002142.SZ,宁波银行,2010-03-29,7.78,8.04
002142.SZ,宁波银行,2010-03-30,8.08,8.06
002142.SZ,宁波银行,2010-03-31,8.05,7.93
002142.SZ,宁波银行,2010-04-01,7.97,8.01
002142.SZ,宁波银行,2010-04-02,8.06,8.03
002142.SZ,宁波银行,2010-04-06,8.04,7.97
002142.SZ,宁波银行,2010-04-07,7.96,7.85
002142.SZ,宁波银行,2010-04-08,7.84,7.83
002142.SZ,宁波银行,2010-04-09,7.81,7.86
002142.SZ,宁波银行,2010-04-12,7.87,7.66
002142.SZ,宁波银行,2010-04-13,7.69,7.83
002142.SZ,宁波银行,2010-04-14,7.78,7.73
002142.SZ,宁波银行,2010-04-15,7.73,7.77
002142.SZ,宁波银行,2010-04-16,7.77,7.77
002142.SZ,宁波银行,2010-04-19,7.54,7.05
002142.SZ,宁波银行,2010-04-20,7.05,6.83
002142.SZ,宁波银行,2010-04-21,6.82,6.91
002142.SZ,宁波银行,2010-04-22,6.92,6.71
002142.SZ,宁波银行,2010-04-23,6.72,6.74
002142.SZ,宁波银行,2010-04-26,6.76,6.63
002142.SZ,宁波银行,2010-04-27,6.59,6.41
002142.SZ,宁波银行,2010-04-28,6.34,6.41
