代码,简称,日期,开盘价(元),收盘价(元)
600015.SH,华夏银行,2010-01-04,4.81,4.76
600015.SH,华夏银行,2010-01-05,4.80,4.88
600015.SH,华夏银行,2010-01-06,4.86,4.71
600015.SH,华夏银行,2010-01-07,4.71,4.61
600015.SH,华夏银行,2010-01-08,4.58,4.64
600015.SH,华夏银行,2010-01-11,4.80,4.68
600015.SH,华夏银行,2010-01-12,4.66,4.81
600015.SH,华夏银行,2010-01-13,4.66,4.50
600015.SH,华夏银行,2010-01-14,4.51,4.50
600015.SH,华夏银行,2010-01-15,4.49,4.50
600015.SH,华夏银行,2010-01-18,4.47,4.47
600015.SH,华夏银行,2010-01-19,4.48,4.48
600015.SH,华夏银行,2010-01-20,4.49,4.29
600015.SH,华夏银行,2010-01-21,4.28,4.41
600015.SH,华夏银行,2010-01-22,4.35,4.55
600015.SH,华夏银行,2010-01-25,4.47,4.46
600015.SH,华夏银行,2010-01-26,4.46,4.42
600015.SH,华夏银行,2010-01-27,4.41,4.28
600015.SH,华夏银行,2010-01-28,4.28,4.21
600015.SH,华夏银行,2010-01-29,4.19,4.18
600015.SH,华夏银行,2010-02-01,4.17,4.12
600015.SH,华夏银行,2010-02-02,4.13,4.15
600015.SH,华夏银行,2010-02-03,4.15,4.25
600015.SH,华夏银行,2010-02-04,4.20,4.21
600015.SH,华夏银行,2010-02-05,4.12,4.13
600015.SH,华夏银行,2010-02-08,4.15,4.07
600015.SH,华夏银行,2010-02-09,4.07,4.14
600015.SH,华夏银行,2010-02-10,4.15,4.19
600015.SH,华夏银行,2010-02-11,4.19,4.17
600015.SH,华夏银行,2010-02-12,4.20,4.21
600015.SH,华夏银行,2010-02-22,4.18,4.19
600015.SH,华夏银行,2010-02-23,4.19,4.13
600015.SH,华夏银行,2010-02-24,4.10,4.19
600015.SH,华夏银行,2010-02-25,4.19,4.26
600015.SH,华夏银行,2010-02-26,4.24,4.26
600015.SH,华夏银行,2010-03-01,4.26,4.36
600015.SH,华夏银行,2010-03-02,4.37,4.35
600015.SH,华夏银行,2010-03-03,4.35,4.37
600015.SH,华夏银行,2010-03-04,4.36,4.24
600015.SH,华夏银行,2010-03-05,4.25,4.23
600015.SH,华夏银行,2010-03-08,4.24,4.35
600015.SH,华夏银行,2010-03-09,4.34,4.43
600015.SH,华夏银行,2010-03-10,4.41,4.40
600015.SH,华夏银行,2010-03-11,4.42,4.47
600015.SH,华夏银行,2010-03-12,4.45,4.38
600015.SH,华夏银行,2010-03-15,4.39,4.33
600015.SH,华夏银行,2010-03-16,4.35,4.49
600015.SH,华夏银行,2010-03-17,4.50,4.57
600015.SH,华夏银行,2010-03-18,4.58,4.55
600015.SH,华夏银行,2010-03-19,4.57,4.58
600015.SH,华夏银行,2010-03-22,4.59,4.60
600015.SH,华夏银行,2010-03-23,4.60,4.58
600015.SH,华夏银行,2010-03-24,4.60,4.56
600015.SH,华夏银行,2010-03-25,4.54,4.49
600015.SH,华夏银行,2010-03-26,4.50,4.75
600015.SH,华夏银行,2010-03-29,4.75,4.97
600015.SH,华夏银行,2010-03-30,4.97,4.96
600015.SH,华夏银行,2010-03-31,4.93,4.97
600015.SH,华夏银行,2010-04-01,4.97,4.97
600015.SH,华夏银行,2010-04-02,4.98,4.93
600015.SH,华夏银行,2010-04-06,4.97,5.04
600015.SH,华夏银行,2010-04-07,5.02,4.96
600015.SH,华夏银行,2010-04-08,4.93,4.82
600015.SH,华夏银行,2010-04-09,4.80,4.85
600015.SH,华夏银行,2010-04-12,4.85,4.73
600015.SH,华夏银行,2010-04-13,4.73,4.93
600015.SH,华夏银行,2010-04-14,4.93,4.93
600015.SH,华夏银行,2010-04-15,4.93,4.93
600015.SH,华夏银行,2010-04-16,4.93,4.93
600015.SH,华夏银行,2010-04-19,4.93,4.93
600015.SH,华夏银行,2010-04-20,4.93,4.93
600015.SH,华夏银行,2010-04-21,4.93,4.93
600015.SH,华夏银行,2010-04-22,4.93,4.93
600015.SH,华夏银行,2010-04-23,4.93,4.93
600015.SH,华夏银行,2010-04-26,4.93,4.93
600015.SH,华夏银行,2010-04-27,4.93,4.93
600015.SH,华夏银行,2010-04-28,4.93,4.93
600015.SH,华夏银行,2010-04-29,4.93,4.93
600015.SH,华夏银行,2010-04-30,4.93,4.93
600015.SH,华夏银行,2010-05-04,4.93,4.93
600015.SH,华夏银行,2010-05-05,4.93,4.93
600015.SH,华夏银行,2010-05-06,4.44,4.44
600015.SH,华夏银行,2010-05-07,4.00,4.12
600015.SH,华夏银行,2010-05-10,4.07,4.15
600015.SH,华夏银行,2010-05-11,4.24,4.05
600015.SH,华夏银行,2010-05-12,3.98,4.29
600015.SH,华夏银行,2010-05-13,4.22,4.29
600015.SH,华夏银行,2010-05-14,4.26,4.24
600015.SH,华夏银行,2010-05-17,4.19,4.08
600015.SH,华夏银行,2010-05-18,4.11,4.24
600015.SH,华夏银行,2010-05-19,4.19,4.19
600015.SH,华夏银行,2010-05-20,4.13,4.15
600015.SH,华夏银行,2010-05-21,4.04,4.32
600015.SH,华夏银行,2010-05-24,4.31,4.39
600015.SH,华夏银行,2010-05-25,4.32,4.27
600015.SH,华夏银行,2010-05-26,4.26,4.29
600015.SH,华夏银行,2010-05-27,4.27,4.32
600015.SH,华夏银行,2010-05-28,4.35,4.26
600015.SH,华夏银行,2010-05-31,4.20,4.14
600015.SH,华夏银行,2010-06-01,4.12,4.18
600015.SH,华夏银行,2010-06-02,4.18,4.18
600015.SH,华夏银行,2010-06-03,4.19,4.19
600015.SH,华夏银行,2010-06-04,4.18,4.19
600015.SH,华夏银行,2010-06-07,4.10,4.19
600015.SH,华夏银行,2010-06-08,4.17,4.11
600015.SH,华夏银行,2010-06-09,4.12,4.33
600015.SH,华夏银行,2010-06-10,4.24,4.22
600015.SH,华夏银行,2010-06-11,4.23,4.27
600015.SH,华夏银行,2010-06-17,4.28,4.30
600015.SH,华夏银行,2010-06-18,4.31,4.38
600015.SH,华夏银行,2010-06-21,4.39,4.54
600015.SH,华夏银行,2010-06-22,4.52,4.50
600015.SH,华夏银行,2010-06-23,4.46,4.47
600015.SH,华夏银行,2010-06-24,4.46,4.45
600015.SH,华夏银行,2010-06-25,4.42,4.51
600015.SH,华夏银行,2010-06-28,4.51,4.50
600015.SH,华夏银行,2010-06-29,4.50,4.35
600015.SH,华夏银行,2010-06-30,4.30,4.37
600015.SH,华夏银行,2010-07-01,4.33,4.30
600015.SH,华夏银行,2010-07-02,4.31,4.32
600015.SH,华夏银行,2010-07-05,4.24,4.23
600015.SH,华夏银行,2010-07-06,4.22,4.30
600015.SH,华夏银行,2010-07-07,4.28,4.28
600015.SH,华夏银行,2010-07-08,4.30,4.35
600015.SH,华夏银行,2010-07-09,4.35,4.44
600015.SH,华夏银行,2010-07-12,4.44,4.58
600015.SH,华夏银行,2010-07-13,4.54,4.59
600015.SH,华夏银行,2010-07-14,4.58,4.57
600015.SH,华夏银行,2010-07-15,4.57,4.45
600015.SH,华夏银行,2010-07-16,4.41,4.48
600015.SH,华夏银行,2010-07-19,4.43,4.56
600015.SH,华夏银行,2010-07-20,4.57,4.61
600015.SH,华夏银行,2010-07-21,4.63,4.63
600015.SH,华夏银行,2010-07-22,4.61,4.72
600015.SH,华夏银行,2010-07-23,4.72,4.76
600015.SH,华夏银行,2010-07-26,4.74,4.76
600015.SH,华夏银行,2010-07-27,4.75,4.66
600015.SH,华夏银行,2010-07-28,4.69,4.79
600015.SH,华夏银行,2010-07-29,4.81,4.79
600015.SH,华夏银行,2010-07-30,4.77,4.83
600015.SH,华夏银行,2010-08-02,4.80,4.91
600015.SH,华夏银行,2010-08-03,4.91,4.73
600015.SH,华夏银行,2010-08-04,4.74,4.76
600015.SH,华夏银行,2010-08-05,4.74,4.63
600015.SH,华夏银行,2010-08-06,4.63,4.73
600015.SH,华夏银行,2010-08-09,4.71,4.74
600015.SH,华夏银行,2010-08-10,4.78,4.65
600015.SH,华夏银行,2010-08-11,4.64,4.67
600015.SH,华夏银行,2010-08-12,4.63,4.68
600015.SH,华夏银行,2010-08-13,4.68,4.69
600015.SH,华夏银行,2010-08-16,4.65,4.76
600015.SH,华夏银行,2010-08-17,4.78,4.76
600015.SH,华夏银行,2010-08-18,4.75,4.73
600015.SH,华夏银行,2010-08-19,4.73,4.77
600015.SH,华夏银行,2010-08-20,4.75,4.70
600015.SH,华夏银行,2010-08-23,4.66,4.66
600015.SH,华夏银行,2010-08-24,4.65,4.67
600015.SH,华夏银行,2010-08-25,4.64,4.60
600015.SH,华夏银行,2010-08-26,4.62,4.57
600015.SH,华夏银行,2010-08-27,4.58,4.65
600015.SH,华夏银行,2010-08-30,4.63,4.67
600015.SH,华夏银行,2010-08-31,4.64,4.59
600015.SH,华夏银行,2010-09-01,4.58,4.60
600015.SH,华夏银行,2010-09-02,4.65,4.61
600015.SH,华夏银行,2010-09-03,4.61,4.52
600015.SH,华夏银行,2010-09-06,4.53,4.58
600015.SH,华夏银行,2010-09-07,4.58,4.54
600015.SH,华夏银行,2010-09-08,4.51,4.48
600015.SH,华夏银行,2010-09-09,4.48,4.37
600015.SH,华夏银行,2010-09-10,4.40,4.39
600015.SH,华夏银行,2010-09-13,4.38,4.40
600015.SH,华夏银行,2010-09-14,4.42,4.43
600015.SH,华夏银行,2010-09-15,4.43,4.30
600015.SH,华夏银行,2010-09-16,4.28,4.20
600015.SH,华夏银行,2010-09-17,4.21,4.18
600015.SH,华夏银行,2010-09-20,4.20,4.26
600015.SH,华夏银行,2010-09-21,4.26,4.23
600015.SH,华夏银行,2010-09-27,4.24,4.24
600015.SH,华夏银行,2010-09-28,4.21,4.12
600015.SH,华夏银行,2010-09-29,4.12,4.13
600015.SH,华夏银行,2010-09-30,4.12,4.24
600015.SH,华夏银行,2010-10-08,4.26,4.46
600015.SH,华夏银行,2010-10-11,4.44,4.55
600015.SH,华夏银行,2010-10-12,4.52,4.49
600015.SH,华夏银行,2010-10-13,4.53,4.66
600015.SH,华夏银行,2010-10-14,4.71,4.72
600015.SH,华夏银行,2010-10-15,4.73,5.10
600015.SH,华夏银行,2010-10-18,5.15,5.10
600015.SH,华夏银行,2010-10-19,5.09,5.39
600015.SH,华夏银行,2010-10-20,5.54,5.37
600015.SH,华夏银行,2010-10-21,5.32,5.20
600015.SH,华夏银行,2010-10-22,5.14,5.18
600015.SH,华夏银行,2010-10-25,5.19,5.26
600015.SH,华夏银行,2010-10-26,5.24,5.21
600015.SH,华夏银行,2010-10-27,5.14,5.23
600015.SH,华夏银行,2010-10-28,5.19,5.33
600015.SH,华夏银行,2010-10-29,5.35,5.09
600015.SH,华夏银行,2010-11-01,5.09,5.09
600015.SH,华夏银行,2010-11-02,5.14,5.01
600015.SH,华夏银行,2010-11-03,4.98,5.14
600015.SH,华夏银行,2010-11-04,5.13,5.16
600015.SH,华夏银行,2010-11-05,5.22,5.19
600015.SH,华夏银行,2010-11-08,5.18,5.21
600015.SH,华夏银行,2010-11-09,5.22,5.06
600015.SH,华夏银行,2010-11-10,5.00,4.85
600015.SH,华夏银行,2010-11-11,4.90,4.93
600015.SH,华夏银行,2010-11-12,4.88,4.63
600015.SH,华夏银行,2010-11-15,4.67,4.68
600015.SH,华夏银行,2010-11-16,4.66,4.43
600015.SH,华夏银行,2010-11-17,4.39,4.48
600015.SH,华夏银行,2010-11-18,4.53,4.52
600015.SH,华夏银行,2010-11-19,4.53,4.55
600015.SH,华夏银行,2010-11-22,4.48,4.43
600015.SH,华夏银行,2010-11-23,4.41,4.35
600015.SH,华夏银行,2010-11-24,4.36,4.45
600015.SH,华夏银行,2010-11-25,4.47,4.56
600015.SH,华夏银行,2010-11-26,4.52,4.43
600015.SH,华夏银行,2010-11-29,4.41,4.39
600015.SH,华夏银行,2010-11-30,4.40,4.33
600015.SH,华夏银行,2010-12-01,4.30,4.39
600015.SH,华夏银行,2010-12-02,4.45,4.38
600015.SH,华夏银行,2010-12-03,4.40,4.41
600015.SH,华夏银行,2010-12-06,4.43,4.48
600015.SH,华夏银行,2010-12-07,4.44,4.45
600015.SH,华夏银行,2010-12-08,4.45,4.38
600015.SH,华夏银行,2010-12-09,4.36,4.28
600015.SH,华夏银行,2010-12-10,4.28,4.36
600015.SH,华夏银行,2010-12-13,4.35,4.44
600015.SH,华夏银行,2010-12-14,4.46,4.41
600015.SH,华夏银行,2010-12-15,4.42,4.45
600015.SH,华夏银行,2010-12-16,4.44,4.38
600015.SH,华夏银行,2010-12-17,4.38,4.35
600015.SH,华夏银行,2010-12-20,4.37,4.28
600015.SH,华夏银行,2010-12-21,4.28,4.41
600015.SH,华夏银行,2010-12-22,4.42,4.33
600015.SH,华夏银行,2010-12-23,4.32,4.41
600015.SH,华夏银行,2010-12-24,4.36,4.46
600015.SH,华夏银行,2010-12-27,4.51,4.33
600015.SH,华夏银行,2010-12-28,4.30,4.32
600015.SH,华夏银行,2010-12-29,4.34,4.33
600015.SH,华夏银行,2010-12-30,4.32,4.30
600015.SH,华夏银行,2010-12-31,4.29,4.28
600015.SH,华夏银行,2011-01-04,4.30,4.37
600015.SH,华夏银行,2011-01-05,4.36,4.35
600015.SH,华夏银行,2011-01-06,4.36,4.32
600015.SH,华夏银行,2011-01-07,4.32,4.50
600015.SH,华夏银行,2011-01-10,4.46,4.43
600015.SH,华夏银行,2011-01-11,4.45,4.51
600015.SH,华夏银行,2011-01-12,4.52,4.61
600015.SH,华夏银行,2011-01-13,4.63,4.58
600015.SH,华夏银行,2011-01-14,4.56,4.54
600015.SH,华夏银行,2011-01-17,4.48,4.35
600015.SH,华夏银行,2011-01-18,4.35,4.39
600015.SH,华夏银行,2011-01-19,4.39,4.43
600015.SH,华夏银行,2011-01-20,4.42,4.25
600015.SH,华夏银行,2011-01-21,4.25,4.33
600015.SH,华夏银行,2011-01-24,4.30,4.29
600015.SH,华夏银行,2011-01-25,4.30,4.35
600015.SH,华夏银行,2011-01-26,4.35,4.43
600015.SH,华夏银行,2011-01-27,4.38,4.45
600015.SH,华夏银行,2011-01-28,4.43,4.37
600015.SH,华夏银行,2011-01-31,4.37,4.38
600015.SH,华夏银行,2011-02-01,4.38,4.39
600015.SH,华夏银行,2011-02-09,4.37,4.37
600015.SH,华夏银行,2011-02-10,4.36,4.44
600015.SH,华夏银行,2011-02-11,4.43,4.45
600015.SH,华夏银行,2011-02-14,4.45,4.59
600015.SH,华夏银行,2011-02-15,4.59,4.53
600015.SH,华夏银行,2011-02-16,4.52,4.53
600015.SH,华夏银行,2011-02-17,4.57,4.61
600015.SH,华夏银行,2011-02-18,4.60,4.58
600015.SH,华夏银行,2011-02-21,4.53,4.58
600015.SH,华夏银行,2011-02-22,4.58,4.42
600015.SH,华夏银行,2011-02-23,4.42,4.46
600015.SH,华夏银行,2011-02-24,4.45,4.46
600015.SH,华夏银行,2011-02-25,4.46,4.46
600015.SH,华夏银行,2011-02-28,4.46,4.48
600015.SH,华夏银行,2011-03-01,4.48,4.56
600015.SH,华夏银行,2011-03-02,4.52,4.61
600015.SH,华夏银行,2011-03-03,4.62,4.75
600015.SH,华夏银行,2011-03-04,4.76,4.91
600015.SH,华夏银行,2011-03-07,4.94,4.90
600015.SH,华夏银行,2011-03-08,4.87,4.93
600015.SH,华夏银行,2011-03-09,4.94,4.85
