代码,简称,日期,开盘价(元),收盘价(元)
002958.SZ,青农商行,2019-03-26,4.50,5.40
002958.SZ,青农商行,2019-03-27,5.95,5.95
002958.SZ,青农商行,2019-03-28,6.54,6.54
002958.SZ,青农商行,2019-03-29,7.20,7.20
002958.SZ,青农商行,2019-04-01,7.92,7.92
002958.SZ,青农商行,2019-04-02,8.71,8.71
002958.SZ,青农商行,2019-04-03,9.39,9.59
002958.SZ,青农商行,2019-04-04,9.64,9.91
002958.SZ,青农商行,2019-04-08,9.59,9.37
002958.SZ,青农商行,2019-04-09,9.11,9.07
002958.SZ,青农商行,2019-04-10,8.95,9.43
002958.SZ,青农商行,2019-04-11,9.20,9.21
002958.SZ,青农商行,2019-04-12,9.12,9.21
002958.SZ,青农商行,2019-04-15,9.62,9.01
002958.SZ,青农商行,2019-04-16,8.53,9.00
002958.SZ,青农商行,2019-04-17,8.82,8.78
002958.SZ,青农商行,2019-04-18,8.92,8.64
002958.SZ,青农商行,2019-04-19,8.56,8.66
002958.SZ,青农商行,2019-04-22,8.70,8.58
002958.SZ,青农商行,2019-04-23,8.50,8.50
002958.SZ,青农商行,2019-04-24,8.59,8.43
002958.SZ,青农商行,2019-04-25,8.34,8.26
002958.SZ,青农商行,2019-04-26,8.07,7.84
002958.SZ,青农商行,2019-04-29,7.84,7.26
002958.SZ,青农商行,2019-04-30,7.26,7.36
002958.SZ,青农商行,2019-05-06,6.99,8.10
002958.SZ,青农商行,2019-05-07,8.26,8.90
002958.SZ,青农商行,2019-05-08,8.34,8.24
002958.SZ,青农商行,2019-05-09,7.78,7.71
002958.SZ,青农商行,2019-05-10,7.87,8.26
002958.SZ,青农商行,2019-05-13,7.92,7.84
002958.SZ,青农商行,2019-05-14,7.72,8.47
002958.SZ,青农商行,2019-05-15,8.44,8.45
002958.SZ,青农商行,2019-05-16,8.43,8.66
002958.SZ,青农商行,2019-05-17,8.60,8.01
002958.SZ,青农商行,2019-05-20,7.76,7.75
002958.SZ,青农商行,2019-05-21,7.73,7.78
002958.SZ,青农商行,2019-05-22,7.87,7.58
002958.SZ,青农商行,2019-05-23,7.45,7.32
002958.SZ,青农商行,2019-05-24,7.30,7.48
002958.SZ,青农商行,2019-05-27,7.25,7.55
002958.SZ,青农商行,2019-05-28,7.49,7.44
002958.SZ,青农商行,2019-05-29,7.39,7.53
002958.SZ,青农商行,2019-05-30,7.41,7.57
002958.SZ,青农商行,2019-05-31,7.57,7.78
002958.SZ,青农商行,2019-06-03,7.69,7.67
002958.SZ,青农商行,2019-06-04,7.54,7.37
002958.SZ,青农商行,2019-06-05,7.47,7.35
002958.SZ,青农商行,2019-06-06,7.31,7.06
002958.SZ,青农商行,2019-06-10,7.08,7.09
002958.SZ,青农商行,2019-06-11,7.09,7.42
002958.SZ,青农商行,2019-06-12,7.33,7.27
002958.SZ,青农商行,2019-06-13,7.21,7.27
002958.SZ,青农商行,2019-06-14,7.27,7.05
002958.SZ,青农商行,2019-06-17,7.11,7.09
002958.SZ,青农商行,2019-06-18,7.05,7.04
002958.SZ,青农商行,2019-06-19,7.24,7.14
002958.SZ,青农商行,2019-06-20,7.09,7.43
002958.SZ,青农商行,2019-06-21,7.36,7.40
002958.SZ,青农商行,2019-06-24,7.39,7.35
002958.SZ,青农商行,2019-06-25,7.37,7.26
002958.SZ,青农商行,2019-06-26,7.26,7.22
002958.SZ,青农商行,2019-06-27,7.22,7.21
002958.SZ,青农商行,2019-06-28,7.19,7.10
002958.SZ,青农商行,2019-07-01,7.22,7.22
002958.SZ,青农商行,2019-07-02,7.21,7.24
002958.SZ,青农商行,2019-07-03,7.21,7.14
002958.SZ,青农商行,2019-07-04,7.16,7.11
002958.SZ,青农商行,2019-07-05,7.10,7.12
002958.SZ,青农商行,2019-07-08,7.11,6.81
002958.SZ,青农商行,2019-07-09,6.85,6.82
002958.SZ,青农商行,2019-07-10,6.80,6.70
002958.SZ,青农商行,2019-07-11,6.71,6.60
002958.SZ,青农商行,2019-07-12,6.59,6.75
002958.SZ,青农商行,2019-07-15,6.67,6.71
002958.SZ,青农商行,2019-07-16,6.70,6.65
002958.SZ,青农商行,2019-07-17,6.62,6.64
002958.SZ,青农商行,2019-07-18,6.62,6.50
002958.SZ,青农商行,2019-07-19,6.50,6.54
002958.SZ,青农商行,2019-07-22,6.52,6.18
002958.SZ,青农商行,2019-07-23,6.15,6.19
002958.SZ,青农商行,2019-07-24,6.19,6.21
002958.SZ,青农商行,2019-07-25,6.21,6.26
002958.SZ,青农商行,2019-07-26,6.21,6.19
002958.SZ,青农商行,2019-07-29,6.19,6.11
002958.SZ,青农商行,2019-07-30,6.15,6.18
002958.SZ,青农商行,2019-07-31,6.17,6.08
002958.SZ,青农商行,2019-08-01,6.06,6.07
002958.SZ,青农商行,2019-08-02,5.95,5.87
002958.SZ,青农商行,2019-08-05,5.85,5.84
002958.SZ,青农商行,2019-08-06,5.73,5.63
002958.SZ,青农商行,2019-08-07,5.66,5.54
002958.SZ,青农商行,2019-08-08,5.58,6.09
002958.SZ,青农商行,2019-08-09,6.16,5.89
002958.SZ,青农商行,2019-08-12,5.90,6.00
002958.SZ,青农商行,2019-08-13,5.90,5.84
002958.SZ,青农商行,2019-08-14,5.91,5.83
002958.SZ,青农商行,2019-08-15,5.63,5.78
002958.SZ,青农商行,2019-08-16,5.76,5.90
002958.SZ,青农商行,2019-08-19,5.91,6.24
002958.SZ,青农商行,2019-08-20,6.19,6.10
002958.SZ,青农商行,2019-08-21,6.11,6.05
002958.SZ,青农商行,2019-08-22,6.07,6.04
002958.SZ,青农商行,2019-08-23,6.05,6.14
002958.SZ,青农商行,2019-08-26,5.97,5.96
002958.SZ,青农商行,2019-08-27,6.00,6.11
002958.SZ,青农商行,2019-08-28,6.09,6.04
002958.SZ,青农商行,2019-08-29,6.05,5.98
002958.SZ,青农商行,2019-08-30,6.04,5.87
002958.SZ,青农商行,2019-09-02,5.87,5.97
002958.SZ,青农商行,2019-09-03,5.96,5.97
002958.SZ,青农商行,2019-09-04,5.95,6.12
002958.SZ,青农商行,2019-09-05,6.25,6.36
002958.SZ,青农商行,2019-09-06,6.40,6.34
002958.SZ,青农商行,2019-09-09,6.54,6.40
002958.SZ,青农商行,2019-09-10,6.34,6.34
002958.SZ,青农商行,2019-09-11,6.38,6.29
002958.SZ,青农商行,2019-09-12,6.29,6.32
002958.SZ,青农商行,2019-09-16,6.34,6.26
002958.SZ,青农商行,2019-09-17,6.25,6.09
002958.SZ,青农商行,2019-09-18,6.12,6.10
002958.SZ,青农商行,2019-09-19,6.12,6.28
002958.SZ,青农商行,2019-09-20,6.28,6.26
002958.SZ,青农商行,2019-09-23,6.17,6.09
002958.SZ,青农商行,2019-09-24,6.11,6.07
002958.SZ,青农商行,2019-09-25,6.01,6.04
