代码,简称,日期,开盘价(元),收盘价(元)
601169.SH,北京银行,2010-01-04,5.46,5.28
601169.SH,北京银行,2010-01-05,5.30,5.26
601169.SH,北京银行,2010-01-06,5.21,5.17
601169.SH,北京银行,2010-01-07,5.20,5.08
601169.SH,北京银行,2010-01-08,5.09,5.11
601169.SH,北京银行,2010-01-11,5.25,4.97
601169.SH,北京银行,2010-01-12,4.93,4.92
601169.SH,北京银行,2010-01-13,4.77,4.56
601169.SH,北京银行,2010-01-14,4.58,4.56
601169.SH,北京银行,2010-01-15,4.58,4.63
601169.SH,北京银行,2010-01-18,4.63,4.59
601169.SH,北京银行,2010-01-19,4.59,4.66
601169.SH,北京银行,2010-01-20,4.66,4.53
601169.SH,北京银行,2010-01-21,4.56,4.62
601169.SH,北京银行,2010-01-22,4.56,4.78
601169.SH,北京银行,2010-01-25,4.67,4.66
601169.SH,北京银行,2010-01-26,4.63,4.66
601169.SH,北京银行,2010-01-27,4.66,4.48
601169.SH,北京银行,2010-01-28,4.49,4.38
601169.SH,北京银行,2010-01-29,4.37,4.38
601169.SH,北京银行,2010-02-01,4.36,4.29
601169.SH,北京银行,2010-02-02,4.30,4.28
601169.SH,北京银行,2010-02-03,4.31,4.44
601169.SH,北京银行,2010-02-04,4.39,4.45
601169.SH,北京银行,2010-02-05,4.36,4.40
601169.SH,北京银行,2010-02-08,4.40,4.35
601169.SH,北京银行,2010-02-09,4.33,4.39
601169.SH,北京银行,2010-02-10,4.42,4.45
601169.SH,北京银行,2010-02-11,4.44,4.43
601169.SH,北京银行,2010-02-12,4.44,4.47
601169.SH,北京银行,2010-02-22,4.43,4.42
601169.SH,北京银行,2010-02-23,4.41,4.32
601169.SH,北京银行,2010-02-24,4.31,4.40
601169.SH,北京银行,2010-02-25,4.40,4.46
601169.SH,北京银行,2010-02-26,4.46,4.50
601169.SH,北京银行,2010-03-01,4.50,4.62
601169.SH,北京银行,2010-03-02,4.62,4.61
601169.SH,北京银行,2010-03-03,4.60,4.67
601169.SH,北京银行,2010-03-04,4.66,4.53
601169.SH,北京银行,2010-03-05,4.53,4.52
601169.SH,北京银行,2010-03-08,4.53,4.65
601169.SH,北京银行,2010-03-09,4.64,4.72
601169.SH,北京银行,2010-03-10,4.72,4.72
601169.SH,北京银行,2010-03-11,4.73,4.68
601169.SH,北京银行,2010-03-12,4.68,4.53
601169.SH,北京银行,2010-03-15,4.54,4.46
601169.SH,北京银行,2010-03-16,4.46,4.54
601169.SH,北京银行,2010-03-17,4.54,4.64
601169.SH,北京银行,2010-03-18,4.65,4.63
601169.SH,北京银行,2010-03-19,4.62,4.66
601169.SH,北京银行,2010-03-22,4.68,4.65
601169.SH,北京银行,2010-03-23,4.65,4.55
601169.SH,北京银行,2010-03-24,4.56,4.53
601169.SH,北京银行,2010-03-25,4.53,4.45
601169.SH,北京银行,2010-03-26,4.45,4.58
601169.SH,北京银行,2010-03-29,4.59,4.77
