代码,简称,日期,开盘价(元),收盘价(元)
601838.SH,成都银行,2018-01-31,7.51,9.01
601838.SH,成都银行,2018-02-01,9.91,9.91
601838.SH,成都银行,2018-02-02,10.91,10.91
601838.SH,成都银行,2018-02-05,12.00,12.00
601838.SH,成都银行,2018-02-06,13.20,13.20
601838.SH,成都银行,2018-02-07,14.52,14.52
601838.SH,成都银行,2018-02-08,14.61,13.15
601838.SH,成都银行,2018-02-09,12.41,12.02
601838.SH,成都银行,2018-02-12,12.30,12.53
601838.SH,成都银行,2018-02-13,12.42,11.52
601838.SH,成都银行,2018-02-14,11.19,10.94
601838.SH,成都银行,2018-02-22,11.14,11.22
601838.SH,成都银行,2018-02-23,11.02,11.17
601838.SH,成都银行,2018-02-26,11.36,11.85
601838.SH,成都银行,2018-02-27,11.68,11.57
601838.SH,成都银行,2018-02-28,11.41,11.27
601838.SH,成都银行,2018-03-01,11.11,11.36
601838.SH,成都银行,2018-03-02,11.18,11.57
601838.SH,成都银行,2018-03-05,11.51,11.43
601838.SH,成都银行,2018-03-06,11.54,11.87
601838.SH,成都银行,2018-03-07,12.35,11.54
601838.SH,成都银行,2018-03-08,11.30,11.43
601838.SH,成都银行,2018-03-09,11.37,11.57
601838.SH,成都银行,2018-03-12,11.61,11.68
601838.SH,成都银行,2018-03-13,11.63,11.52
601838.SH,成都银行,2018-03-14,11.27,11.32
601838.SH,成都银行,2018-03-15,11.19,10.80
601838.SH,成都银行,2018-03-16,10.76,10.61
601838.SH,成都银行,2018-03-19,10.57,10.68
601838.SH,成都银行,2018-03-20,10.52,10.63
601838.SH,成都银行,2018-03-21,10.65,10.67
601838.SH,成都银行,2018-03-22,10.66,10.42
601838.SH,成都银行,2018-03-23,10.02,9.51
601838.SH,成都银行,2018-03-26,9.27,9.64
601838.SH,成都银行,2018-03-27,9.73,9.74
601838.SH,成都银行,2018-03-28,9.61,9.83
601838.SH,成都银行,2018-03-29,9.78,9.98
601838.SH,成都银行,2018-03-30,9.93,9.89
601838.SH,成都银行,2018-04-02,9.89,9.72
601838.SH,成都银行,2018-04-03,9.54,9.50
601838.SH,成都银行,2018-04-04,9.56,9.52
601838.SH,成都银行,2018-04-09,9.52,9.63
601838.SH,成都银行,2018-04-10,9.69,10.06
601838.SH,成都银行,2018-04-11,10.15,9.94
601838.SH,成都银行,2018-04-12,9.84,10.31
601838.SH,成都银行,2018-04-13,10.34,10.05
601838.SH,成都银行,2018-04-16,9.93,9.66
601838.SH,成都银行,2018-04-17,9.68,9.50
601838.SH,成都银行,2018-04-18,9.79,9.83
601838.SH,成都银行,2018-04-19,9.69,9.71
601838.SH,成都银行,2018-04-20,9.66,9.25
