代码,简称,日期,开盘价(元),收盘价(元)
601658.SH,邮储银行,2019-12-10,5.37,5.38
601658.SH,邮储银行,2019-12-11,5.36,5.40
601658.SH,邮储银行,2019-12-12,5.37,5.37
601658.SH,邮储银行,2019-12-13,5.38,5.37
601658.SH,邮储银行,2019-12-16,5.37,5.36
601658.SH,邮储银行,2019-12-17,5.36,5.61
601658.SH,邮储银行,2019-12-18,5.55,5.49
601658.SH,邮储银行,2019-12-19,5.50,5.51
601658.SH,邮储银行,2019-12-20,5.52,5.52
601658.SH,邮储银行,2019-12-23,5.53,5.59
601658.SH,邮储银行,2019-12-24,5.60,5.57
601658.SH,邮储银行,2019-12-25,5.55,5.46
601658.SH,邮储银行,2019-12-26,5.45,5.46
601658.SH,邮储银行,2019-12-27,5.45,5.51
601658.SH,邮储银行,2019-12-30,5.48,5.58
601658.SH,邮储银行,2019-12-31,5.57,5.62
601658.SH,邮储银行,2020-01-02,5.66,5.69
601658.SH,邮储银行,2020-01-03,5.69,5.74
601658.SH,邮储银行,2020-01-06,5.70,5.67
601658.SH,邮储银行,2020-01-07,5.65,5.68
601658.SH,邮储银行,2020-01-08,5.64,5.61
601658.SH,邮储银行,2020-01-09,5.61,5.63
601658.SH,邮储银行,2020-01-10,5.61,5.66
601658.SH,邮储银行,2020-01-13,5.63,5.56
601658.SH,邮储银行,2020-01-14,5.56,5.53
601658.SH,邮储银行,2020-01-15,5.52,5.47
601658.SH,邮储银行,2020-01-16,5.49,5.41
601658.SH,邮储银行,2020-01-17,5.43,5.44
601658.SH,邮储银行,2020-01-20,5.45,5.49
601658.SH,邮储银行,2020-01-21,5.48,5.43
601658.SH,邮储银行,2020-01-22,5.42,5.48
601658.SH,邮储银行,2020-01-23,5.45,5.44
601658.SH,邮储银行,2020-02-03,5.16,5.28
601658.SH,邮储银行,2020-02-04,5.20,5.32
601658.SH,邮储银行,2020-02-05,5.29,5.28
601658.SH,邮储银行,2020-02-06,5.29,5.30
601658.SH,邮储银行,2020-02-07,5.28,5.28
601658.SH,邮储银行,2020-02-10,5.25,5.29
601658.SH,邮储银行,2020-02-11,5.27,5.29
601658.SH,邮储银行,2020-02-12,5.27,5.28
601658.SH,邮储银行,2020-02-13,5.28,5.28
601658.SH,邮储银行,2020-02-14,5.26,5.28
601658.SH,邮储银行,2020-02-17,5.27,5.34
601658.SH,邮储银行,2020-02-18,5.32,5.30
601658.SH,邮储银行,2020-02-19,5.28,5.28
601658.SH,邮储银行,2020-02-20,5.28,5.34
601658.SH,邮储银行,2020-02-21,5.31,5.30
601658.SH,邮储银行,2020-02-24,5.28,5.28
601658.SH,邮储银行,2020-02-25,5.26,5.28
601658.SH,邮储银行,2020-02-26,5.26,5.30
601658.SH,邮储银行,2020-02-27,5.29,5.30
601658.SH,邮储银行,2020-02-28,5.27,5.28
601658.SH,邮储银行,2020-03-02,5.27,5.31
601658.SH,邮储银行,2020-03-03,5.31,5.30
601658.SH,邮储银行,2020-03-04,5.28,5.28
601658.SH,邮储银行,2020-03-05,5.28,5.39
601658.SH,邮储银行,2020-03-06,5.34,5.29
601658.SH,邮储银行,2020-03-09,5.26,5.27
601658.SH,邮储银行,2020-03-10,5.24,5.28
601658.SH,邮储银行,2020-03-11,5.27,5.29
601658.SH,邮储银行,2020-03-12,5.28,5.29
601658.SH,邮储银行,2020-03-13,5.23,5.33
601658.SH,邮储银行,2020-03-16,5.30,5.22
601658.SH,邮储银行,2020-03-17,5.20,5.15
601658.SH,邮储银行,2020-03-18,5.16,5.09
601658.SH,邮储银行,2020-03-19,5.05,5.02
601658.SH,邮储银行,2020-03-20,5.02,5.05
601658.SH,邮储银行,2020-03-23,4.94,4.88
601658.SH,邮储银行,2020-03-24,4.92,4.93
601658.SH,邮储银行,2020-03-25,5.00,4.96
601658.SH,邮储银行,2020-03-26,4.96,5.07
601658.SH,邮储银行,2020-03-27,5.09,5.09
601658.SH,邮储银行,2020-03-30,5.04,5.05
601658.SH,邮储银行,2020-03-31,5.05,5.06
601658.SH,邮储银行,2020-04-01,5.05,5.05
601658.SH,邮储银行,2020-04-02,5.02,5.06
601658.SH,邮储银行,2020-04-03,5.04,5.05
601658.SH,邮储银行,2020-04-07,5.08,5.08
601658.SH,邮储银行,2020-04-08,5.07,5.06
601658.SH,邮储银行,2020-04-09,5.07,5.05
601658.SH,邮储银行,2020-04-10,5.05,5.03
601658.SH,邮储银行,2020-04-13,5.02,5.03
601658.SH,邮储银行,2020-04-14,5.02,5.05
601658.SH,邮储银行,2020-04-15,5.07,5.04
601658.SH,邮储银行,2020-04-16,5.03,5.03
601658.SH,邮储银行,2020-04-17,5.03,5.05
601658.SH,邮储银行,2020-04-20,5.04,5.02
601658.SH,邮储银行,2020-04-21,4.99,4.98
601658.SH,邮储银行,2020-04-22,4.97,4.94
601658.SH,邮储银行,2020-04-23,4.95,4.89
601658.SH,邮储银行,2020-04-24,4.89,4.86
601658.SH,邮储银行,2020-04-27,4.87,4.87
601658.SH,邮储银行,2020-04-28,4.86,4.82
601658.SH,邮储银行,2020-04-29,4.82,4.92
601658.SH,邮储银行,2020-04-30,4.94,5.01
601658.SH,邮储银行,2020-05-06,4.95,4.95
601658.SH,邮储银行,2020-05-07,4.93,4.94
601658.SH,邮储银行,2020-05-08,4.93,4.96
601658.SH,邮储银行,2020-05-11,4.96,4.97
601658.SH,邮储银行,2020-05-12,4.97,4.95
601658.SH,邮储银行,2020-05-13,4.94,4.94
601658.SH,邮储银行,2020-05-14,4.93,4.89
601658.SH,邮储银行,2020-05-15,4.88,4.88
601658.SH,邮储银行,2020-05-18,4.88,4.87
601658.SH,邮储银行,2020-05-19,4.87,4.89
601658.SH,邮储银行,2020-05-20,4.89,4.89
601658.SH,邮储银行,2020-05-21,4.89,4.90
601658.SH,邮储银行,2020-05-22,4.89,4.88
601658.SH,邮储银行,2020-05-25,4.87,4.89
601658.SH,邮储银行,2020-05-26,4.89,4.89
601658.SH,邮储银行,2020-05-27,4.89,4.88
601658.SH,邮储银行,2020-05-28,4.88,4.89
601658.SH,邮储银行,2020-05-29,4.87,4.88
601658.SH,邮储银行,2020-06-01,4.89,4.89
601658.SH,邮储银行,2020-06-02,4.89,4.89
601658.SH,邮储银行,2020-06-03,4.89,4.93
601658.SH,邮储银行,2020-06-04,4.94,4.93
601658.SH,邮储银行,2020-06-05,4.91,4.94
601658.SH,邮储银行,2020-06-08,4.94,5.01
601658.SH,邮储银行,2020-06-09,5.01,5.01
601658.SH,邮储银行,2020-06-10,4.88,4.85
601658.SH,邮储银行,2020-06-11,4.77,4.76
601658.SH,邮储银行,2020-06-12,4.73,4.70
601658.SH,邮储银行,2020-06-15,4.70,4.66
601658.SH,邮储银行,2020-06-16,4.67,4.68
601658.SH,邮储银行,2020-06-17,4.66,4.64
601658.SH,邮储银行,2020-06-18,4.62,4.62
601658.SH,邮储银行,2020-06-19,4.61,4.62
601658.SH,邮储银行,2020-06-22,4.61,4.61
601658.SH,邮储银行,2020-06-23,4.59,4.56
601658.SH,邮储银行,2020-06-24,4.56,4.58
601658.SH,邮储银行,2020-06-29,4.60,4.55
601658.SH,邮储银行,2020-06-30,4.56,4.57
601658.SH,邮储银行,2020-07-01,4.55,4.60
601658.SH,邮储银行,2020-07-02,4.58,4.67
601658.SH,邮储银行,2020-07-03,4.67,4.77
601658.SH,邮储银行,2020-07-06,4.82,5.25
601658.SH,邮储银行,2020-07-07,5.49,5.19
601658.SH,邮储银行,2020-07-08,5.12,5.19
601658.SH,邮储银行,2020-07-09,5.18,5.15
601658.SH,邮储银行,2020-07-10,5.12,4.90
601658.SH,邮储银行,2020-07-13,4.86,4.94
601658.SH,邮储银行,2020-07-14,4.90,4.88
601658.SH,邮储银行,2020-07-15,4.89,4.81
601658.SH,邮储银行,2020-07-16,4.82,4.77
601658.SH,邮储银行,2020-07-17,4.78,4.72
601658.SH,邮储银行,2020-07-20,4.73,4.81
601658.SH,邮储银行,2020-07-21,4.83,4.77
601658.SH,邮储银行,2020-07-22,4.78,4.79
601658.SH,邮储银行,2020-07-23,4.75,4.71
601658.SH,邮储银行,2020-07-24,4.70,4.62
601658.SH,邮储银行,2020-07-27,4.62,4.59
601658.SH,邮储银行,2020-07-28,4.60,4.61
601658.SH,邮储银行,2020-07-29,4.60,4.66
601658.SH,邮储银行,2020-07-30,4.65,4.63
601658.SH,邮储银行,2020-07-31,4.63,4.64
601658.SH,邮储银行,2020-08-03,4.65,4.68
601658.SH,邮储银行,2020-08-04,4.68,4.75
601658.SH,邮储银行,2020-08-05,4.72,4.67
601658.SH,邮储银行,2020-08-06,4.68,4.66
601658.SH,邮储银行,2020-08-07,4.65,4.63
601658.SH,邮储银行,2020-08-10,4.63,4.66
601658.SH,邮储银行,2020-08-11,4.65,4.65
601658.SH,邮储银行,2020-08-12,4.63,4.63
601658.SH,邮储银行,2020-08-13,4.66,4.64
601658.SH,邮储银行,2020-08-14,4.65,4.69
601658.SH,邮储银行,2020-08-17,4.70,4.83
601658.SH,邮储银行,2020-08-18,4.80,4.78
601658.SH,邮储银行,2020-08-19,4.77,4.77
601658.SH,邮储银行,2020-08-20,4.75,4.70
601658.SH,邮储银行,2020-08-21,4.72,4.72
601658.SH,邮储银行,2020-08-24,4.71,4.69
601658.SH,邮储银行,2020-08-25,4.70,4.68
601658.SH,邮储银行,2020-08-26,4.67,4.63
601658.SH,邮储银行,2020-08-27,4.63,4.64
601658.SH,邮储银行,2020-08-28,4.63,4.68
601658.SH,邮储银行,2020-08-31,4.68,4.62
601658.SH,邮储银行,2020-09-01,4.61,4.63
601658.SH,邮储银行,2020-09-02,4.64,4.61
601658.SH,邮储银行,2020-09-03,4.61,4.62
601658.SH,邮储银行,2020-09-04,4.59,4.58
601658.SH,邮储银行,2020-09-07,4.58,4.57
601658.SH,邮储银行,2020-09-08,4.57,4.61
601658.SH,邮储银行,2020-09-09,4.59,4.59
601658.SH,邮储银行,2020-09-10,4.59,4.57
601658.SH,邮储银行,2020-09-11,4.56,4.58
601658.SH,邮储银行,2020-09-14,4.59,4.59
601658.SH,邮储银行,2020-09-15,4.59,4.58
601658.SH,邮储银行,2020-09-16,4.59,4.58
601658.SH,邮储银行,2020-09-17,4.58,4.57
601658.SH,邮储银行,2020-09-18,4.57,4.62
601658.SH,邮储银行,2020-09-21,4.62,4.60
601658.SH,邮储银行,2020-09-22,4.58,4.57
601658.SH,邮储银行,2020-09-23,4.58,4.56
601658.SH,邮储银行,2020-09-24,4.55,4.49
601658.SH,邮储银行,2020-09-25,4.49,4.49
