代码,简称,日期,开盘价(元),收盘价(元)
603323.SH,苏农银行,2016-11-29,5.33,6.39
603323.SH,苏农银行,2016-11-30,7.03,7.03
603323.SH,苏农银行,2016-12-01,7.73,7.73
603323.SH,苏农银行,2016-12-02,8.50,8.50
603323.SH,苏农银行,2016-12-05,9.36,9.36
603323.SH,苏农银行,2016-12-06,10.29,10.29
603323.SH,苏农银行,2016-12-07,11.32,11.32
603323.SH,苏农银行,2016-12-08,11.73,12.45
603323.SH,苏农银行,2016-12-09,12.15,11.49
603323.SH,苏农银行,2016-12-12,11.34,10.86
603323.SH,苏农银行,2016-12-13,10.73,10.76
603323.SH,苏农银行,2016-12-14,10.65,10.52
603323.SH,苏农银行,2016-12-15,10.39,10.42
603323.SH,苏农银行,2016-12-16,10.43,10.36
603323.SH,苏农银行,2016-12-19,10.38,10.32
603323.SH,苏农银行,2016-12-20,10.26,10.33
603323.SH,苏农银行,2016-12-21,10.35,10.31
603323.SH,苏农银行,2016-12-22,10.31,10.26
603323.SH,苏农银行,2016-12-23,10.19,10.22
603323.SH,苏农银行,2016-12-26,10.00,10.59
603323.SH,苏农银行,2016-12-27,10.47,10.54
603323.SH,苏农银行,2016-12-28,10.52,10.53
603323.SH,苏农银行,2016-12-29,10.51,10.47
603323.SH,苏农银行,2016-12-30,10.39,10.04
603323.SH,苏农银行,2017-01-03,10.06,10.19
603323.SH,苏农银行,2017-01-04,10.15,10.12
603323.SH,苏农银行,2017-01-05,10.13,10.10
603323.SH,苏农银行,2017-01-06,10.09,9.96
603323.SH,苏农银行,2017-01-09,9.94,9.82
603323.SH,苏农银行,2017-01-10,9.82,9.68
603323.SH,苏农银行,2017-01-11,9.65,9.66
603323.SH,苏农银行,2017-01-12,9.63,9.45
603323.SH,苏农银行,2017-01-13,9.37,9.06
603323.SH,苏农银行,2017-01-16,9.04,8.55
603323.SH,苏农银行,2017-01-17,8.51,8.61
603323.SH,苏农银行,2017-01-18,8.56,8.47
603323.SH,苏农银行,2017-01-19,8.39,8.47
