代码,简称,日期,开盘价(元),收盘价(元)
002936.SZ,郑州银行,2018-09-19,4.73,5.68
002936.SZ,郑州银行,2018-09-20,6.25,6.25
002936.SZ,郑州银行,2018-09-21,6.87,6.87
002936.SZ,郑州银行,2018-09-25,6.89,6.43
002936.SZ,郑州银行,2018-09-26,6.20,6.35
002936.SZ,郑州银行,2018-09-27,6.22,5.94
002936.SZ,郑州银行,2018-09-28,5.85,5.90
002936.SZ,郑州银行,2018-10-08,5.80,5.46
002936.SZ,郑州银行,2018-10-09,5.50,5.37
002936.SZ,郑州银行,2018-10-10,5.38,5.31
002936.SZ,郑州银行,2018-10-11,5.05,4.81
002936.SZ,郑州银行,2018-10-12,4.77,4.97
002936.SZ,郑州银行,2018-10-15,4.96,4.82
002936.SZ,郑州银行,2018-10-16,4.81,4.73
002936.SZ,郑州银行,2018-10-17,4.80,4.66
002936.SZ,郑州银行,2018-10-18,4.60,4.45
002936.SZ,郑州银行,2018-10-19,4.36,4.53
002936.SZ,郑州银行,2018-10-22,4.52,4.91
002936.SZ,郑州银行,2018-10-23,4.85,4.71
002936.SZ,郑州银行,2018-10-24,4.66,4.87
002936.SZ,郑州银行,2018-10-25,4.67,4.99
002936.SZ,郑州银行,2018-10-26,4.97,4.91
002936.SZ,郑州银行,2018-10-29,4.87,4.75
002936.SZ,郑州银行,2018-10-30,4.77,4.89
002936.SZ,郑州银行,2018-10-31,4.88,5.00
002936.SZ,郑州银行,2018-11-01,4.96,4.92
002936.SZ,郑州银行,2018-11-02,4.98,5.03
002936.SZ,郑州银行,2018-11-05,5.01,5.00
002936.SZ,郑州银行,2018-11-06,4.94,4.87
002936.SZ,郑州银行,2018-11-07,4.85,4.82
002936.SZ,郑州银行,2018-11-08,4.86,4.79
002936.SZ,郑州银行,2018-11-09,4.77,4.68
002936.SZ,郑州银行,2018-11-12,4.68,4.74
002936.SZ,郑州银行,2018-11-13,4.70,4.82
002936.SZ,郑州银行,2018-11-14,4.79,4.78
002936.SZ,郑州银行,2018-11-15,4.77,4.85
002936.SZ,郑州银行,2018-11-16,4.85,4.90
002936.SZ,郑州银行,2018-11-19,4.89,5.03
002936.SZ,郑州银行,2018-11-20,4.98,4.84
002936.SZ,郑州银行,2018-11-21,4.77,4.82
002936.SZ,郑州银行,2018-11-22,4.82,4.76
002936.SZ,郑州银行,2018-11-23,4.77,4.61
002936.SZ,郑州银行,2018-11-26,4.61,4.62
002936.SZ,郑州银行,2018-11-27,4.64,4.60
002936.SZ,郑州银行,2018-11-28,4.60,4.64
002936.SZ,郑州银行,2018-11-29,4.66,4.53
002936.SZ,郑州银行,2018-11-30,4.53,4.54
002936.SZ,郑州银行,2018-12-03,4.63,4.63
002936.SZ,郑州银行,2018-12-04,4.61,4.64
002936.SZ,郑州银行,2018-12-05,4.57,4.58
002936.SZ,郑州银行,2018-12-06,4.55,4.52
002936.SZ,郑州银行,2018-12-07,4.52,4.52
002936.SZ,郑州银行,2018-12-10,4.48,4.45
002936.SZ,郑州银行,2018-12-11,4.45,4.50
002936.SZ,郑州银行,2018-12-12,4.50,4.49
002936.SZ,郑州银行,2018-12-13,4.49,4.55
002936.SZ,郑州银行,2018-12-14,4.53,4.46
002936.SZ,郑州银行,2018-12-17,4.45,4.47
002936.SZ,郑州银行,2018-12-18,4.44,4.44
002936.SZ,郑州银行,2018-12-19,4.45,4.42
002936.SZ,郑州银行,2018-12-20,4.41,4.42
002936.SZ,郑州银行,2018-12-21,4.40,4.41
002936.SZ,郑州银行,2018-12-24,4.39,4.42
002936.SZ,郑州银行,2018-12-25,4.38,4.36
002936.SZ,郑州银行,2018-12-26,4.36,4.34
002936.SZ,郑州银行,2018-12-27,4.42,4.32
002936.SZ,郑州银行,2018-12-28,4.32,4.36
002936.SZ,郑州银行,2019-01-02,4.36,4.33
002936.SZ,郑州银行,2019-01-03,4.33,4.34
002936.SZ,郑州银行,2019-01-04,4.30,4.49
002936.SZ,郑州银行,2019-01-07,4.51,4.47
002936.SZ,郑州银行,2019-01-08,4.45,4.43
002936.SZ,郑州银行,2019-01-09,4.45,4.45
002936.SZ,郑州银行,2019-01-10,4.44,4.40
002936.SZ,郑州银行,2019-01-11,4.39,4.45
002936.SZ,郑州银行,2019-01-14,4.46,4.40
002936.SZ,郑州银行,2019-01-15,4.39,4.45
002936.SZ,郑州银行,2019-01-16,4.44,4.42
002936.SZ,郑州银行,2019-01-17,4.42,4.40
002936.SZ,郑州银行,2019-01-18,4.40,4.45
002936.SZ,郑州银行,2019-01-21,4.44,4.42
002936.SZ,郑州银行,2019-01-22,4.42,4.39
002936.SZ,郑州银行,2019-01-23,4.39,4.39
002936.SZ,郑州银行,2019-01-24,4.39,4.41
002936.SZ,郑州银行,2019-01-25,4.40,4.42
