代码,简称,日期,开盘价(元),收盘价(元)
601398.SH,工商银行,2010-01-04,3.10,3.05
601398.SH,工商银行,2010-01-05,3.07,3.08
601398.SH,工商银行,2010-01-06,3.08,3.05
601398.SH,工商银行,2010-01-07,3.04,2.97
601398.SH,工商银行,2010-01-08,2.96,2.98
601398.SH,工商银行,2010-01-11,3.15,3.02
601398.SH,工商银行,2010-01-12,3.02,3.05
601398.SH,工商银行,2010-01-13,2.97,2.90
601398.SH,工商银行,2010-01-14,2.92,2.90
601398.SH,工商银行,2010-01-15,2.91,2.90
601398.SH,工商银行,2010-01-18,2.89,2.90
601398.SH,工商银行,2010-01-19,2.90,2.89
601398.SH,工商银行,2010-01-20,2.90,2.81
601398.SH,工商银行,2010-01-21,2.85,2.86
601398.SH,工商银行,2010-01-22,2.84,2.90
601398.SH,工商银行,2010-01-25,2.86,2.87
601398.SH,工商银行,2010-01-26,2.87,2.85
601398.SH,工商银行,2010-01-27,2.86,2.80
601398.SH,工商银行,2010-01-28,2.78,2.77
601398.SH,工商银行,2010-01-29,2.76,2.77
601398.SH,工商银行,2010-02-01,2.76,2.74
601398.SH,工商银行,2010-02-02,2.74,2.74
601398.SH,工商银行,2010-02-03,2.74,2.81
601398.SH,工商银行,2010-02-04,2.78,2.78
601398.SH,工商银行,2010-02-05,2.74,2.75
601398.SH,工商银行,2010-02-08,2.74,2.74
601398.SH,工商银行,2010-02-09,2.74,2.76
601398.SH,工商银行,2010-02-10,2.77,2.77
601398.SH,工商银行,2010-02-11,2.77,2.77
601398.SH,工商银行,2010-02-12,2.78,2.80
601398.SH,工商银行,2010-02-22,2.80,2.78
601398.SH,工商银行,2010-02-23,2.79,2.76
601398.SH,工商银行,2010-02-24,2.74,2.76
601398.SH,工商银行,2010-02-25,2.76,2.78
601398.SH,工商银行,2010-02-26,2.78,2.78
601398.SH,工商银行,2010-03-01,2.78,2.80
601398.SH,工商银行,2010-03-02,2.81,2.80
601398.SH,工商银行,2010-03-03,2.80,2.81
601398.SH,工商银行,2010-03-04,2.81,2.76
601398.SH,工商银行,2010-03-05,2.77,2.76
601398.SH,工商银行,2010-03-08,2.77,2.77
601398.SH,工商银行,2010-03-09,2.77,2.80
601398.SH,工商银行,2010-03-10,2.80,2.78
601398.SH,工商银行,2010-03-11,2.79,2.80
601398.SH,工商银行,2010-03-12,2.80,2.77
601398.SH,工商银行,2010-03-15,2.77,2.76
601398.SH,工商银行,2010-03-16,2.76,2.75
601398.SH,工商银行,2010-03-17,2.76,2.78
601398.SH,工商银行,2010-03-18,2.78,2.77
601398.SH,工商银行,2010-03-19,2.77,2.77
601398.SH,工商银行,2010-03-22,2.77,2.78
601398.SH,工商银行,2010-03-23,2.78,2.77
601398.SH,工商银行,2010-03-24,2.78,2.78
601398.SH,工商银行,2010-03-25,2.78,2.78
601398.SH,工商银行,2010-03-26,2.78,2.80
601398.SH,工商银行,2010-03-29,2.82,2.86
601398.SH,工商银行,2010-03-30,2.86,2.86
601398.SH,工商银行,2010-03-31,2.87,2.84
601398.SH,工商银行,2010-04-01,2.84,2.86
601398.SH,工商银行,2010-04-02,2.86,2.86
601398.SH,工商银行,2010-04-06,2.86,2.85
601398.SH,工商银行,2010-04-07,2.85,2.85
601398.SH,工商银行,2010-04-08,2.85,2.85
601398.SH,工商银行,2010-04-09,2.83,2.84
