代码,简称,日期,开盘价(元),收盘价(元)
000166.SZ,申万宏源,2015-01-26,12.26,13.56
000166.SZ,申万宏源,2015-01-27,12.70,12.24
000166.SZ,申万宏源,2015-01-28,12.15,11.85
000166.SZ,申万宏源,2015-01-29,11.53,12.15
000166.SZ,申万宏源,2015-01-30,12.07,11.63
000166.SZ,申万宏源,2015-02-02,11.17,10.77
000166.SZ,申万宏源,2015-02-03,10.94,11.03
000166.SZ,申万宏源,2015-02-04,11.04,10.72
000166.SZ,申万宏源,2015-02-05,11.04,10.62
000166.SZ,申万宏源,2015-02-06,10.45,10.32
000166.SZ,申万宏源,2015-02-09,10.29,10.71
000166.SZ,申万宏源,2015-02-10,10.63,10.57
000166.SZ,申万宏源,2015-02-11,10.63,10.97
000166.SZ,申万宏源,2015-02-12,10.88,10.89
000166.SZ,申万宏源,2015-02-13,10.97,10.88
000166.SZ,申万宏源,2015-02-16,10.88,10.79
000166.SZ,申万宏源,2015-02-17,10.80,10.90
000166.SZ,申万宏源,2015-02-25,10.94,10.69
000166.SZ,申万宏源,2015-02-26,10.65,10.99
000166.SZ,申万宏源,2015-02-27,10.92,10.88
000166.SZ,申万宏源,2015-03-02,11.05,10.99
000166.SZ,申万宏源,2015-03-03,10.94,10.65
000166.SZ,申万宏源,2015-03-04,10.63,10.71
000166.SZ,申万宏源,2015-03-05,10.64,10.66
000166.SZ,申万宏源,2015-03-06,10.69,10.63
000166.SZ,申万宏源,2015-03-09,10.37,10.55
000166.SZ,申万宏源,2015-03-10,10.51,10.61
000166.SZ,申万宏源,2015-03-11,10.61,10.48
000166.SZ,申万宏源,2015-03-12,10.52,10.58
000166.SZ,申万宏源,2015-03-13,10.63,10.59
000166.SZ,申万宏源,2015-03-16,10.62,10.81
000166.SZ,申万宏源,2015-03-17,10.89,11.58
000166.SZ,申万宏源,2015-03-18,11.59,11.93
000166.SZ,申万宏源,2015-03-19,11.95,11.86
000166.SZ,申万宏源,2015-03-20,11.88,12.39
000166.SZ,申万宏源,2015-03-23,12.28,12.35
000166.SZ,申万宏源,2015-03-24,12.32,11.94
000166.SZ,申万宏源,2015-03-25,11.93,11.82
000166.SZ,申万宏源,2015-03-26,11.73,11.88
000166.SZ,申万宏源,2015-03-27,11.88,11.88
000166.SZ,申万宏源,2015-03-30,11.90,12.03
000166.SZ,申万宏源,2015-03-31,12.15,11.91
000166.SZ,申万宏源,2015-04-01,11.95,12.06
000166.SZ,申万宏源,2015-04-02,12.13,11.99
000166.SZ,申万宏源,2015-04-03,11.88,12.22
000166.SZ,申万宏源,2015-04-07,12.35,12.37
000166.SZ,申万宏源,2015-04-08,12.43,13.24
000166.SZ,申万宏源,2015-04-09,13.33,13.17
000166.SZ,申万宏源,2015-04-10,13.04,13.18
000166.SZ,申万宏源,2015-04-13,13.25,13.22
000166.SZ,申万宏源,2015-04-14,13.18,13.24
000166.SZ,申万宏源,2015-04-15,13.22,12.75
000166.SZ,申万宏源,2015-04-16,12.60,12.80
000166.SZ,申万宏源,2015-04-17,12.95,12.90
000166.SZ,申万宏源,2015-04-20,12.91,12.48
000166.SZ,申万宏源,2015-04-21,12.30,12.93
000166.SZ,申万宏源,2015-04-22,12.98,13.51
000166.SZ,申万宏源,2015-04-23,13.56,13.13
000166.SZ,申万宏源,2015-04-24,12.91,12.69
000166.SZ,申万宏源,2015-04-27,12.76,12.80
000166.SZ,申万宏源,2015-04-28,12.81,12.73
000166.SZ,申万宏源,2015-04-29,12.80,12.74
000166.SZ,申万宏源,2015-04-30,12.81,12.55
