代码,简称,日期,开盘价(元),收盘价(元)
002797.SZ,第一创业,2016-05-11,7.88,9.45
002797.SZ,第一创业,2016-05-12,10.39,10.39
002797.SZ,第一创业,2016-05-13,11.44,11.44
002797.SZ,第一创业,2016-05-16,12.58,12.58
002797.SZ,第一创业,2016-05-17,13.84,13.84
002797.SZ,第一创业,2016-05-18,15.22,15.22
002797.SZ,第一创业,2016-05-19,15.30,14.73
002797.SZ,第一创业,2016-05-20,13.90,14.21
002797.SZ,第一创业,2016-05-23,14.07,14.69
002797.SZ,第一创业,2016-05-24,14.50,14.08
002797.SZ,第一创业,2016-05-25,14.28,15.01
002797.SZ,第一创业,2016-05-26,14.50,15.61
002797.SZ,第一创业,2016-05-27,15.31,15.27
002797.SZ,第一创业,2016-05-30,15.00,15.45
002797.SZ,第一创业,2016-05-31,15.45,16.99
002797.SZ,第一创业,2016-06-01,18.69,18.48
002797.SZ,第一创业,2016-06-02,18.63,20.33
002797.SZ,第一创业,2016-06-03,20.92,21.84
002797.SZ,第一创业,2016-06-06,21.40,21.87
002797.SZ,第一创业,2016-06-07,21.71,24.06
002797.SZ,第一创业,2016-06-08,24.55,25.05
002797.SZ,第一创业,2016-06-13,23.45,22.54
002797.SZ,第一创业,2016-06-14,21.93,23.49
002797.SZ,第一创业,2016-06-15,22.55,23.63
002797.SZ,第一创业,2016-06-16,22.84,23.16
002797.SZ,第一创业,2016-06-17,23.44,23.86
002797.SZ,第一创业,2016-06-20,23.55,23.98
002797.SZ,第一创业,2016-06-21,24.34,24.13
002797.SZ,第一创业,2016-06-22,23.45,23.61
002797.SZ,第一创业,2016-06-23,23.61,22.74
002797.SZ,第一创业,2016-06-24,22.64,23.08
002797.SZ,第一创业,2016-06-27,22.83,23.40
002797.SZ,第一创业,2016-06-28,23.43,25.74
002797.SZ,第一创业,2016-06-29,26.28,26.50
002797.SZ,第一创业,2016-06-30,25.60,24.93
002797.SZ,第一创业,2016-07-01,24.89,25.18
002797.SZ,第一创业,2016-07-04,24.68,25.34
002797.SZ,第一创业,2016-07-05,25.29,25.62
002797.SZ,第一创业,2016-07-06,25.56,25.20
002797.SZ,第一创业,2016-07-07,25.26,25.48
