代码,简称,日期,开盘价(元),收盘价(元)
600621.SH,华鑫股份,2010-01-04,7.71,7.69
600621.SH,华鑫股份,2010-01-05,7.69,7.64
600621.SH,华鑫股份,2010-01-06,7.63,7.60
600621.SH,华鑫股份,2010-01-07,7.55,7.52
600621.SH,华鑫股份,2010-01-08,7.51,7.62
600621.SH,华鑫股份,2010-01-11,7.69,7.71
600621.SH,华鑫股份,2010-01-12,7.71,7.84
600621.SH,华鑫股份,2010-01-13,7.80,8.04
600621.SH,华鑫股份,2010-01-14,8.06,8.17
600621.SH,华鑫股份,2010-01-15,8.18,8.08
600621.SH,华鑫股份,2010-01-18,8.04,8.19
600621.SH,华鑫股份,2010-01-19,8.20,8.24
600621.SH,华鑫股份,2010-01-20,8.20,7.91
600621.SH,华鑫股份,2010-01-21,7.88,8.22
600621.SH,华鑫股份,2010-01-22,8.12,8.41
600621.SH,华鑫股份,2010-01-25,8.33,7.93
600621.SH,华鑫股份,2010-01-26,7.94,7.40
600621.SH,华鑫股份,2010-01-27,7.40,7.36
600621.SH,华鑫股份,2010-01-28,7.34,7.40
600621.SH,华鑫股份,2010-01-29,7.36,7.31
600621.SH,华鑫股份,2010-02-01,7.19,7.11
600621.SH,华鑫股份,2010-02-02,7.12,7.05
600621.SH,华鑫股份,2010-02-03,7.08,7.18
600621.SH,华鑫股份,2010-02-04,7.15,7.28
600621.SH,华鑫股份,2010-02-05,7.14,7.16
600621.SH,华鑫股份,2010-02-08,7.14,7.38
600621.SH,华鑫股份,2010-02-09,7.38,7.34
600621.SH,华鑫股份,2010-02-10,7.37,7.34
600621.SH,华鑫股份,2010-02-11,7.33,7.31
600621.SH,华鑫股份,2010-02-12,7.31,7.37
600621.SH,华鑫股份,2010-02-22,7.36,7.33
600621.SH,华鑫股份,2010-02-23,7.33,7.47
600621.SH,华鑫股份,2010-02-24,7.43,7.54
600621.SH,华鑫股份,2010-02-25,7.58,7.61
600621.SH,华鑫股份,2010-02-26,7.62,7.59
600621.SH,华鑫股份,2010-03-01,7.56,7.76
600621.SH,华鑫股份,2010-03-02,7.76,7.84
600621.SH,华鑫股份,2010-03-03,7.84,7.94
600621.SH,华鑫股份,2010-03-04,7.94,7.68
600621.SH,华鑫股份,2010-03-05,7.67,7.96
600621.SH,华鑫股份,2010-03-08,8.03,7.98
600621.SH,华鑫股份,2010-03-09,7.95,7.93
600621.SH,华鑫股份,2010-03-10,7.93,7.71
600621.SH,华鑫股份,2010-03-11,7.71,7.77
600621.SH,华鑫股份,2010-03-12,7.72,7.53
600621.SH,华鑫股份,2010-03-15,7.50,7.41
600621.SH,华鑫股份,2010-03-16,7.45,7.52
600621.SH,华鑫股份,2010-03-17,7.54,7.70
600621.SH,华鑫股份,2010-03-18,7.70,7.76
600621.SH,华鑫股份,2010-03-19,7.75,7.77
600621.SH,华鑫股份,2010-03-22,7.75,7.90
600621.SH,华鑫股份,2010-03-23,7.90,7.74
600621.SH,华鑫股份,2010-03-24,7.74,7.68
600621.SH,华鑫股份,2010-03-25,7.69,7.55
600621.SH,华鑫股份,2010-03-26,7.54,7.87
600621.SH,华鑫股份,2010-03-29,7.86,7.92
600621.SH,华鑫股份,2010-03-30,7.94,7.92
600621.SH,华鑫股份,2010-03-31,7.90,7.97
600621.SH,华鑫股份,2010-04-01,7.98,8.06
600621.SH,华鑫股份,2010-04-02,8.07,8.08
600621.SH,华鑫股份,2010-04-06,8.09,7.96
600621.SH,华鑫股份,2010-04-07,7.95,7.98
600621.SH,华鑫股份,2010-04-08,7.97,8.03
600621.SH,华鑫股份,2010-04-09,7.99,8.15
600621.SH,华鑫股份,2010-04-12,8.14,8.17
600621.SH,华鑫股份,2010-04-13,8.15,7.97
600621.SH,华鑫股份,2010-04-14,7.97,8.01
600621.SH,华鑫股份,2010-04-15,8.03,7.87
600621.SH,华鑫股份,2010-04-16,7.84,7.88
600621.SH,华鑫股份,2010-04-19,7.83,7.60
600621.SH,华鑫股份,2010-04-20,7.62,7.84
600621.SH,华鑫股份,2010-04-21,7.87,8.07
600621.SH,华鑫股份,2010-04-22,7.97,7.83
600621.SH,华鑫股份,2010-04-23,7.76,7.59
600621.SH,华鑫股份,2010-04-26,7.54,7.62
