代码,简称,日期,开盘价(元),收盘价(元)
601236.SH,红塔证券,2019-07-05,4.13,4.96
601236.SH,红塔证券,2019-07-08,5.45,5.45
601236.SH,红塔证券,2019-07-09,6.00,6.00
601236.SH,红塔证券,2019-07-10,6.60,6.60
601236.SH,红塔证券,2019-07-11,7.26,7.26
601236.SH,红塔证券,2019-07-12,7.98,7.98
601236.SH,红塔证券,2019-07-15,8.78,8.78
601236.SH,红塔证券,2019-07-16,9.65,9.65
601236.SH,红塔证券,2019-07-17,10.62,10.62
601236.SH,红塔证券,2019-07-18,11.68,11.68
601236.SH,红塔证券,2019-07-19,12.85,12.85
601236.SH,红塔证券,2019-07-22,13.43,13.79
601236.SH,红塔证券,2019-07-23,13.26,13.56
601236.SH,红塔证券,2019-07-24,13.44,13.49
601236.SH,红塔证券,2019-07-25,13.24,14.28
601236.SH,红塔证券,2019-07-26,13.94,13.82
601236.SH,红塔证券,2019-07-29,13.71,13.88
601236.SH,红塔证券,2019-07-30,13.93,13.93
601236.SH,红塔证券,2019-07-31,13.74,13.94
601236.SH,红塔证券,2019-08-01,13.78,13.46
601236.SH,红塔证券,2019-08-02,13.02,13.68
601236.SH,红塔证券,2019-08-05,13.59,14.03
601236.SH,红塔证券,2019-08-06,13.78,14.77
601236.SH,红塔证券,2019-08-07,14.76,14.86
601236.SH,红塔证券,2019-08-08,15.60,14.58
601236.SH,红塔证券,2019-08-09,14.75,13.98
601236.SH,红塔证券,2019-08-12,14.10,14.53
601236.SH,红塔证券,2019-08-13,14.16,14.02
601236.SH,红塔证券,2019-08-14,14.38,13.89
601236.SH,红塔证券,2019-08-15,13.29,13.89
601236.SH,红塔证券,2019-08-16,13.76,14.66
601236.SH,红塔证券,2019-08-19,14.92,15.92
601236.SH,红塔证券,2019-08-20,15.62,15.06
601236.SH,红塔证券,2019-08-21,15.01,15.16
601236.SH,红塔证券,2019-08-22,15.03,14.91
601236.SH,红塔证券,2019-08-23,14.89,14.90
601236.SH,红塔证券,2019-08-26,14.53,15.43
601236.SH,红塔证券,2019-08-27,15.48,15.37
601236.SH,红塔证券,2019-08-28,15.13,15.76
601236.SH,红塔证券,2019-08-29,15.63,15.55
601236.SH,红塔证券,2019-08-30,15.77,15.93
601236.SH,红塔证券,2019-09-02,15.92,17.05
601236.SH,红塔证券,2019-09-03,16.80,17.06
601236.SH,红塔证券,2019-09-04,16.90,17.64
601236.SH,红塔证券,2019-09-05,18.21,18.09
601236.SH,红塔证券,2019-09-06,18.26,18.35
601236.SH,红塔证券,2019-09-09,18.76,18.71
601236.SH,红塔证券,2019-09-10,18.51,19.28
601236.SH,红塔证券,2019-09-11,19.55,18.98
601236.SH,红塔证券,2019-09-12,18.95,18.87
601236.SH,红塔证券,2019-09-16,18.78,18.82
601236.SH,红塔证券,2019-09-17,18.58,17.45
601236.SH,红塔证券,2019-09-18,17.52,17.20
601236.SH,红塔证券,2019-09-19,17.30,17.69
601236.SH,红塔证券,2019-09-20,17.57,17.58
601236.SH,红塔证券,2019-09-23,17.36,17.40
601236.SH,红塔证券,2019-09-24,17.41,17.12
601236.SH,红塔证券,2019-09-25,16.83,17.12
601236.SH,红塔证券,2019-09-26,17.15,15.87
601236.SH,红塔证券,2019-09-27,15.80,15.66
601236.SH,红塔证券,2019-09-30,15.65,14.86
601236.SH,红塔证券,2019-10-08,14.93,14.95
601236.SH,红塔证券,2019-10-09,14.81,15.43
601236.SH,红塔证券,2019-10-10,15.26,15.47
601236.SH,红塔证券,2019-10-11,15.47,15.85
601236.SH,红塔证券,2019-10-14,16.01,15.90
601236.SH,红塔证券,2019-10-15,15.72,15.36
601236.SH,红塔证券,2019-10-16,15.48,15.02
601236.SH,红塔证券,2019-10-17,15.04,15.18
601236.SH,红塔证券,2019-10-18,15.21,14.68
601236.SH,红塔证券,2019-10-21,14.32,13.90
601236.SH,红塔证券,2019-10-22,13.89,14.03
601236.SH,红塔证券,2019-10-23,14.20,13.90
601236.SH,红塔证券,2019-10-24,13.96,14.20
601236.SH,红塔证券,2019-10-25,14.19,14.50
601236.SH,红塔证券,2019-10-28,14.45,14.66
601236.SH,红塔证券,2019-10-29,14.43,13.88
601236.SH,红塔证券,2019-10-30,13.98,13.95
601236.SH,红塔证券,2019-10-31,14.00,13.68
601236.SH,红塔证券,2019-11-01,13.68,13.95
601236.SH,红塔证券,2019-11-04,13.96,14.10
601236.SH,红塔证券,2019-11-05,14.14,14.22
