代码,简称,日期,开盘价(元),收盘价(元)
000617.SZ,中油资本,2010-01-04,10.57,10.45
000617.SZ,中油资本,2010-01-05,10.44,10.59
000617.SZ,中油资本,2010-01-06,10.59,10.61
000617.SZ,中油资本,2010-01-07,10.57,10.17
000617.SZ,中油资本,2010-01-08,10.10,10.17
000617.SZ,中油资本,2010-01-11,10.23,10.07
000617.SZ,中油资本,2010-01-12,10.07,10.38
000617.SZ,中油资本,2010-01-13,10.22,10.17
000617.SZ,中油资本,2010-01-14,10.13,10.51
000617.SZ,中油资本,2010-01-15,10.51,10.65
000617.SZ,中油资本,2010-01-18,10.65,10.70
000617.SZ,中油资本,2010-01-19,10.73,10.47
000617.SZ,中油资本,2010-01-20,10.45,10.05
000617.SZ,中油资本,2010-01-21,10.05,10.10
000617.SZ,中油资本,2010-01-22,9.99,9.71
000617.SZ,中油资本,2010-01-25,9.71,9.71
000617.SZ,中油资本,2010-01-26,9.63,9.21
000617.SZ,中油资本,2010-01-27,9.21,8.96
000617.SZ,中油资本,2010-01-28,8.90,9.04
000617.SZ,中油资本,2010-01-29,9.03,8.91
000617.SZ,中油资本,2010-02-01,8.91,8.54
000617.SZ,中油资本,2010-02-02,8.57,8.53
000617.SZ,中油资本,2010-02-03,8.65,8.71
000617.SZ,中油资本,2010-02-04,8.71,8.81
000617.SZ,中油资本,2010-02-05,8.59,8.48
000617.SZ,中油资本,2010-02-08,8.44,8.73
000617.SZ,中油资本,2010-02-09,8.75,8.86
000617.SZ,中油资本,2010-02-10,8.82,8.93
000617.SZ,中油资本,2010-02-11,8.93,8.79
000617.SZ,中油资本,2010-02-12,8.81,8.83
000617.SZ,中油资本,2010-02-22,8.83,8.83
000617.SZ,中油资本,2010-02-23,8.87,8.69
000617.SZ,中油资本,2010-02-24,8.63,8.92
000617.SZ,中油资本,2010-02-25,8.94,9.07
000617.SZ,中油资本,2010-02-26,9.08,9.02
000617.SZ,中油资本,2010-03-01,9.00,9.16
000617.SZ,中油资本,2010-03-02,9.18,9.23
000617.SZ,中油资本,2010-03-03,9.20,9.49
000617.SZ,中油资本,2010-03-04,9.53,9.16
000617.SZ,中油资本,2010-03-05,9.08,9.16
000617.SZ,中油资本,2010-03-08,9.24,9.18
000617.SZ,中油资本,2010-03-09,9.27,9.35
000617.SZ,中油资本,2010-03-10,9.40,9.35
000617.SZ,中油资本,2010-03-11,9.30,9.24
000617.SZ,中油资本,2010-03-12,9.23,8.93
000617.SZ,中油资本,2010-03-15,8.89,8.69
000617.SZ,中油资本,2010-03-16,8.68,8.75
000617.SZ,中油资本,2010-03-17,8.75,8.95
000617.SZ,中油资本,2010-03-18,8.96,9.02
000617.SZ,中油资本,2010-03-19,9.00,9.22
000617.SZ,中油资本,2010-03-22,9.24,9.23
000617.SZ,中油资本,2010-03-23,9.23,9.28
000617.SZ,中油资本,2010-03-24,9.23,9.14
000617.SZ,中油资本,2010-03-25,9.08,9.04
000617.SZ,中油资本,2010-03-26,9.03,9.08
000617.SZ,中油资本,2010-03-29,9.10,9.21
000617.SZ,中油资本,2010-03-30,9.21,9.22
000617.SZ,中油资本,2010-03-31,9.22,9.24
000617.SZ,中油资本,2010-04-01,9.26,9.46
000617.SZ,中油资本,2010-04-02,9.49,9.46
000617.SZ,中油资本,2010-04-06,9.51,9.59
000617.SZ,中油资本,2010-04-07,9.59,9.64
000617.SZ,中油资本,2010-04-08,9.63,9.74
000617.SZ,中油资本,2010-04-09,9.70,9.88
000617.SZ,中油资本,2010-04-12,9.88,9.86
000617.SZ,中油资本,2010-04-13,10.03,9.85
000617.SZ,中油资本,2010-04-14,9.86,10.01
000617.SZ,中油资本,2010-04-15,9.97,9.86
000617.SZ,中油资本,2010-04-16,9.94,9.52
000617.SZ,中油资本,2010-04-19,9.50,9.26
000617.SZ,中油资本,2010-04-20,9.20,9.31
000617.SZ,中油资本,2010-04-21,9.34,9.36
000617.SZ,中油资本,2010-04-22,9.30,9.10
000617.SZ,中油资本,2010-04-23,9.06,8.84
000617.SZ,中油资本,2010-04-26,8.79,8.83
000617.SZ,中油资本,2010-04-27,8.83,8.49
000617.SZ,中油资本,2010-04-28,8.46,8.47
000617.SZ,中油资本,2010-04-29,8.59,8.29
000617.SZ,中油资本,2010-04-30,8.31,8.07
000617.SZ,中油资本,2010-05-04,7.95,7.97
000617.SZ,中油资本,2010-05-05,7.99,8.25
000617.SZ,中油资本,2010-05-06,8.26,8.13
000617.SZ,中油资本,2010-05-07,8.03,8.33
000617.SZ,中油资本,2010-05-10,8.24,8.34
000617.SZ,中油资本,2010-05-11,8.49,8.47
000617.SZ,中油资本,2010-05-12,8.32,7.66
000617.SZ,中油资本,2010-05-13,7.66,7.78
000617.SZ,中油资本,2010-05-14,7.79,7.74
000617.SZ,中油资本,2010-05-17,7.75,7.04
000617.SZ,中油资本,2010-05-18,7.02,6.99
000617.SZ,中油资本,2010-05-19,7.00,6.82
000617.SZ,中油资本,2010-05-20,6.78,6.75
000617.SZ,中油资本,2010-05-21,6.67,6.79
000617.SZ,中油资本,2010-05-24,6.87,7.13
000617.SZ,中油资本,2010-05-25,7.14,7.03
000617.SZ,中油资本,2010-05-26,7.02,7.04
000617.SZ,中油资本,2010-05-27,7.00,7.13
000617.SZ,中油资本,2010-05-28,7.18,7.17
000617.SZ,中油资本,2010-05-31,6.90,6.72
000617.SZ,中油资本,2010-06-01,6.71,6.72
000617.SZ,中油资本,2010-06-02,6.71,6.73
000617.SZ,中油资本,2010-06-03,6.78,6.79
000617.SZ,中油资本,2010-06-04,6.75,6.85
000617.SZ,中油资本,2010-06-07,6.75,6.79
000617.SZ,中油资本,2010-06-08,6.79,6.86
000617.SZ,中油资本,2010-06-09,6.89,7.06
000617.SZ,中油资本,2010-06-10,6.99,7.10
000617.SZ,中油资本,2010-06-11,7.36,7.04
000617.SZ,中油资本,2010-06-17,7.07,7.04
000617.SZ,中油资本,2010-06-18,7.04,6.71
000617.SZ,中油资本,2010-06-21,6.71,6.95
000617.SZ,中油资本,2010-06-22,6.94,7.14
000617.SZ,中油资本,2010-06-23,7.22,7.07
000617.SZ,中油资本,2010-06-24,7.07,7.07
000617.SZ,中油资本,2010-06-25,7.12,7.32
000617.SZ,中油资本,2010-06-28,7.31,7.46
000617.SZ,中油资本,2010-06-29,7.44,7.02
000617.SZ,中油资本,2010-06-30,6.84,6.72
000617.SZ,中油资本,2010-07-01,6.75,6.59
000617.SZ,中油资本,2010-07-02,6.55,6.44
000617.SZ,中油资本,2010-07-05,6.39,6.35
