代码,简称,日期,开盘价(元),收盘价(元)
601198.SH,东兴证券,2015-02-26,10.39,12.47
601198.SH,东兴证券,2015-02-27,13.71,13.71
601198.SH,东兴证券,2015-03-02,15.08,15.08
601198.SH,东兴证券,2015-03-03,16.59,16.59
601198.SH,东兴证券,2015-03-04,18.25,18.25
601198.SH,东兴证券,2015-03-05,20.08,20.08
601198.SH,东兴证券,2015-03-06,22.09,22.09
601198.SH,东兴证券,2015-03-09,22.07,21.18
601198.SH,东兴证券,2015-03-10,20.84,20.34
601198.SH,东兴证券,2015-03-11,20.31,19.68
601198.SH,东兴证券,2015-03-12,19.81,20.17
601198.SH,东兴证券,2015-03-13,20.13,19.79
601198.SH,东兴证券,2015-03-16,19.91,21.77
601198.SH,东兴证券,2015-03-17,21.99,22.10
601198.SH,东兴证券,2015-03-18,22.07,22.03
601198.SH,东兴证券,2015-03-19,22.04,22.69
601198.SH,东兴证券,2015-03-20,22.64,23.59
601198.SH,东兴证券,2015-03-23,23.61,23.61
601198.SH,东兴证券,2015-03-24,23.49,22.68
601198.SH,东兴证券,2015-03-25,22.62,22.54
601198.SH,东兴证券,2015-03-26,22.31,23.18
601198.SH,东兴证券,2015-03-27,22.97,22.82
601198.SH,东兴证券,2015-03-30,22.66,23.01
601198.SH,东兴证券,2015-03-31,23.09,23.74
601198.SH,东兴证券,2015-04-01,23.92,24.86
601198.SH,东兴证券,2015-04-02,24.98,24.83
601198.SH,东兴证券,2015-04-03,24.57,27.20
601198.SH,东兴证券,2015-04-07,28.20,27.89
601198.SH,东兴证券,2015-04-08,27.82,30.68
601198.SH,东兴证券,2015-04-09,32.99,32.11
601198.SH,东兴证券,2015-04-10,31.60,32.72
601198.SH,东兴证券,2015-04-13,32.54,31.68
601198.SH,东兴证券,2015-04-14,31.12,30.95
601198.SH,东兴证券,2015-04-15,30.84,29.52
601198.SH,东兴证券,2015-04-16,28.60,29.48
601198.SH,东兴证券,2015-04-17,29.80,29.71
601198.SH,东兴证券,2015-04-20,29.71,27.82
601198.SH,东兴证券,2015-04-21,27.82,30.61
601198.SH,东兴证券,2015-04-22,31.36,31.89
601198.SH,东兴证券,2015-04-23,31.60,31.23
601198.SH,东兴证券,2015-04-24,30.31,29.96
601198.SH,东兴证券,2015-04-27,30.37,30.12
601198.SH,东兴证券,2015-04-28,30.12,29.89
601198.SH,东兴证券,2015-04-29,29.52,30.11
601198.SH,东兴证券,2015-04-30,30.19,29.69
601198.SH,东兴证券,2015-05-04,29.52,29.12
601198.SH,东兴证券,2015-05-05,29.05,28.33
601198.SH,东兴证券,2015-05-06,28.53,28.37
601198.SH,东兴证券,2015-05-07,28.20,28.53
601198.SH,东兴证券,2015-05-08,29.07,28.77
601198.SH,东兴证券,2015-05-11,29.01,30.00
601198.SH,东兴证券,2015-05-12,30.15,30.90
601198.SH,东兴证券,2015-05-13,30.46,30.07
601198.SH,东兴证券,2015-05-14,30.28,29.87
601198.SH,东兴证券,2015-05-15,29.45,28.69
