代码,简称,日期,开盘价(元),收盘价(元)
601878.SH,浙商证券,2017-06-26,11.80,11.80
601878.SH,浙商证券,2017-06-27,12.98,12.98
601878.SH,浙商证券,2017-06-28,14.28,14.28
601878.SH,浙商证券,2017-06-29,15.69,15.70
601878.SH,浙商证券,2017-06-30,16.27,16.49
601878.SH,浙商证券,2017-07-03,16.05,16.34
601878.SH,浙商证券,2017-07-04,16.33,16.67
601878.SH,浙商证券,2017-07-05,16.55,18.34
601878.SH,浙商证券,2017-07-06,18.37,18.13
601878.SH,浙商证券,2017-07-07,17.80,17.99
601878.SH,浙商证券,2017-07-10,17.55,17.05
601878.SH,浙商证券,2017-07-11,16.94,17.16
601878.SH,浙商证券,2017-07-12,16.87,16.84
601878.SH,浙商证券,2017-07-13,16.57,16.82
601878.SH,浙商证券,2017-07-14,16.70,17.21
601878.SH,浙商证券,2017-07-17,17.08,15.55
601878.SH,浙商证券,2017-07-18,15.38,15.61
601878.SH,浙商证券,2017-07-19,15.47,16.64
601878.SH,浙商证券,2017-07-20,16.40,16.19
601878.SH,浙商证券,2017-07-21,16.06,15.74
601878.SH,浙商证券,2017-07-24,15.68,15.85
601878.SH,浙商证券,2017-07-25,15.80,15.63
601878.SH,浙商证券,2017-07-26,15.61,15.52
601878.SH,浙商证券,2017-07-27,15.41,16.01
601878.SH,浙商证券,2017-07-28,15.82,15.57
601878.SH,浙商证券,2017-07-31,15.57,15.84
601878.SH,浙商证券,2017-08-01,15.89,16.17
601878.SH,浙商证券,2017-08-02,15.99,16.91
601878.SH,浙商证券,2017-08-03,16.79,16.66
601878.SH,浙商证券,2017-08-04,16.58,17.34
601878.SH,浙商证券,2017-08-07,17.40,17.56
601878.SH,浙商证券,2017-08-08,17.26,18.18
601878.SH,浙商证券,2017-08-09,17.92,17.33
601878.SH,浙商证券,2017-08-10,17.16,18.09
601878.SH,浙商证券,2017-08-11,17.56,17.00
601878.SH,浙商证券,2017-08-14,16.96,17.35
601878.SH,浙商证券,2017-08-15,17.22,17.30
601878.SH,浙商证券,2017-08-16,17.20,17.82
601878.SH,浙商证券,2017-08-17,17.54,18.12
601878.SH,浙商证券,2017-08-18,17.91,17.69
601878.SH,浙商证券,2017-08-21,17.59,18.38
601878.SH,浙商证券,2017-08-22,18.61,18.17
601878.SH,浙商证券,2017-08-23,18.13,18.36
601878.SH,浙商证券,2017-08-24,18.01,17.63
601878.SH,浙商证券,2017-08-25,17.51,19.39
601878.SH,浙商证券,2017-08-28,20.35,21.33
601878.SH,浙商证券,2017-08-29,22.39,21.53
601878.SH,浙商证券,2017-08-30,21.25,21.54
601878.SH,浙商证券,2017-08-31,21.18,22.33
601878.SH,浙商证券,2017-09-01,22.24,22.12
601878.SH,浙商证券,2017-09-04,21.91,22.22
601878.SH,浙商证券,2017-09-05,22.10,22.54
601878.SH,浙商证券,2017-09-06,22.11,22.29
601878.SH,浙商证券,2017-09-07,22.26,22.10
601878.SH,浙商证券,2017-09-08,22.20,22.23
601878.SH,浙商证券,2017-09-11,21.90,21.75
601878.SH,浙商证券,2017-09-12,21.76,22.05
601878.SH,浙商证券,2017-09-13,21.81,21.72
601878.SH,浙商证券,2017-09-14,21.86,21.72
601878.SH,浙商证券,2017-09-15,21.79,22.18
601878.SH,浙商证券,2017-09-18,22.09,22.86
601878.SH,浙商证券,2017-09-19,22.49,22.08
601878.SH,浙商证券,2017-09-20,22.10,22.28
601878.SH,浙商证券,2017-09-21,22.20,21.92
601878.SH,浙商证券,2017-09-22,21.61,20.68
601878.SH,浙商证券,2017-09-25,20.37,19.65
601878.SH,浙商证券,2017-09-26,19.64,19.86
