代码,简称,日期,开盘价(元),收盘价(元)
002670.SZ,国盛金控,2012-04-16,4.09,3.82
002670.SZ,国盛金控,2012-04-17,3.99,4.13
002670.SZ,国盛金控,2012-04-18,3.99,4.02
002670.SZ,国盛金控,2012-04-19,3.98,4.03
002670.SZ,国盛金控,2012-04-20,4.02,4.04
002670.SZ,国盛金控,2012-04-23,3.98,3.81
002670.SZ,国盛金控,2012-04-24,3.75,3.64
002670.SZ,国盛金控,2012-04-25,3.59,3.64
002670.SZ,国盛金控,2012-04-26,3.66,3.71
002670.SZ,国盛金控,2012-04-27,3.71,3.66
002670.SZ,国盛金控,2012-05-02,3.68,3.78
002670.SZ,国盛金控,2012-05-03,3.75,3.75
002670.SZ,国盛金控,2012-05-04,3.76,3.76
002670.SZ,国盛金控,2012-05-07,3.76,3.73
002670.SZ,国盛金控,2012-05-08,3.72,3.81
002670.SZ,国盛金控,2012-05-09,3.75,3.71
002670.SZ,国盛金控,2012-05-10,3.71,3.72
002670.SZ,国盛金控,2012-05-11,3.71,3.65
002670.SZ,国盛金控,2012-05-14,3.68,3.63
002670.SZ,国盛金控,2012-05-15,3.60,3.67
002670.SZ,国盛金控,2012-05-16,3.67,3.63
002670.SZ,国盛金控,2012-05-17,3.68,3.70
002670.SZ,国盛金控,2012-05-18,3.66,3.64
002670.SZ,国盛金控,2012-05-21,3.65,3.64
002670.SZ,国盛金控,2012-05-22,3.66,3.69
002670.SZ,国盛金控,2012-05-23,3.68,3.69
002670.SZ,国盛金控,2012-05-24,3.68,3.62
002670.SZ,国盛金控,2012-05-25,3.63,3.48
002670.SZ,国盛金控,2012-05-28,3.47,3.47
002670.SZ,国盛金控,2012-05-29,3.46,3.51
002670.SZ,国盛金控,2012-05-30,3.51,3.51
002670.SZ,国盛金控,2012-05-31,3.48,3.53
002670.SZ,国盛金控,2012-06-01,3.52,3.54
002670.SZ,国盛金控,2012-06-04,3.49,3.38
002670.SZ,国盛金控,2012-06-05,3.38,3.39
002670.SZ,国盛金控,2012-06-06,3.40,3.37
002670.SZ,国盛金控,2012-06-07,3.39,3.35
002670.SZ,国盛金控,2012-06-08,3.39,3.36
002670.SZ,国盛金控,2012-06-11,3.36,3.42
002670.SZ,国盛金控,2012-06-12,3.40,3.39
002670.SZ,国盛金控,2012-06-13,3.39,3.46
002670.SZ,国盛金控,2012-06-14,3.45,3.44
002670.SZ,国盛金控,2012-06-15,3.44,3.45
002670.SZ,国盛金控,2012-06-18,3.46,3.48
002670.SZ,国盛金控,2012-06-19,3.48,3.45
002670.SZ,国盛金控,2012-06-20,3.46,3.45
