代码,简称,日期,开盘价(元),收盘价(元)
600155.SH,华创阳安,2010-01-04,5.52,5.47
600155.SH,华创阳安,2010-01-05,5.42,5.31
600155.SH,华创阳安,2010-01-06,5.29,5.30
600155.SH,华创阳安,2010-01-07,5.30,5.20
600155.SH,华创阳安,2010-01-08,5.16,5.30
600155.SH,华创阳安,2010-01-11,5.33,5.24
600155.SH,华创阳安,2010-01-12,5.23,5.29
600155.SH,华创阳安,2010-01-13,5.22,5.14
600155.SH,华创阳安,2010-01-14,5.13,5.22
600155.SH,华创阳安,2010-01-15,5.24,5.28
600155.SH,华创阳安,2010-01-18,5.26,5.39
600155.SH,华创阳安,2010-01-19,5.39,5.34
600155.SH,华创阳安,2010-01-20,5.37,5.16
600155.SH,华创阳安,2010-01-21,5.19,5.19
600155.SH,华创阳安,2010-01-22,5.14,5.03
600155.SH,华创阳安,2010-01-25,5.02,4.95
600155.SH,华创阳安,2010-01-26,4.99,4.71
600155.SH,华创阳安,2010-01-27,4.65,4.63
600155.SH,华创阳安,2010-01-28,4.60,4.67
600155.SH,华创阳安,2010-01-29,4.64,4.64
600155.SH,华创阳安,2010-02-01,4.65,4.47
600155.SH,华创阳安,2010-02-02,4.49,4.69
600155.SH,华创阳安,2010-02-03,4.65,4.68
600155.SH,华创阳安,2010-02-04,4.60,4.67
600155.SH,华创阳安,2010-02-05,4.59,4.64
600155.SH,华创阳安,2010-02-08,4.65,4.61
600155.SH,华创阳安,2010-02-09,4.61,4.84
600155.SH,华创阳安,2010-02-10,4.88,5.08
600155.SH,华创阳安,2010-02-11,5.22,5.06
600155.SH,华创阳安,2010-02-12,5.04,5.15
600155.SH,华创阳安,2010-02-22,5.10,5.09
600155.SH,华创阳安,2010-02-23,5.08,4.84
600155.SH,华创阳安,2010-02-24,4.77,4.97
600155.SH,华创阳安,2010-02-25,4.95,5.05
600155.SH,华创阳安,2010-02-26,5.03,5.01
600155.SH,华创阳安,2010-03-01,5.00,5.09
600155.SH,华创阳安,2010-03-02,5.09,5.13
600155.SH,华创阳安,2010-03-03,5.15,5.21
600155.SH,华创阳安,2010-03-04,5.21,4.98
600155.SH,华创阳安,2010-03-05,4.97,5.03
600155.SH,华创阳安,2010-03-08,5.01,5.09
600155.SH,华创阳安,2010-03-09,5.10,5.08
600155.SH,华创阳安,2010-03-10,5.05,5.04
600155.SH,华创阳安,2010-03-11,4.97,5.03
600155.SH,华创阳安,2010-03-12,5.03,4.93
600155.SH,华创阳安,2010-03-15,4.92,4.79
600155.SH,华创阳安,2010-03-16,4.79,4.86
600155.SH,华创阳安,2010-03-17,4.93,4.98
600155.SH,华创阳安,2010-03-18,4.99,4.99
600155.SH,华创阳安,2010-03-19,4.99,5.00
600155.SH,华创阳安,2010-03-22,5.01,5.05
600155.SH,华创阳安,2010-03-23,5.04,5.04
600155.SH,华创阳安,2010-03-24,4.99,5.03
600155.SH,华创阳安,2010-03-25,5.03,4.92
600155.SH,华创阳安,2010-03-26,4.89,4.96
600155.SH,华创阳安,2010-03-29,4.96,5.09
600155.SH,华创阳安,2010-03-30,5.05,5.08
600155.SH,华创阳安,2010-03-31,5.09,5.06
600155.SH,华创阳安,2010-04-01,5.06,5.18
600155.SH,华创阳安,2010-04-02,5.18,5.27
600155.SH,华创阳安,2010-04-06,5.28,5.24
600155.SH,华创阳安,2010-04-07,5.25,5.27
600155.SH,华创阳安,2010-04-08,5.25,5.24
600155.SH,华创阳安,2010-04-09,5.26,5.20
600155.SH,华创阳安,2010-04-12,5.20,5.24
600155.SH,华创阳安,2010-04-13,5.24,5.20
600155.SH,华创阳安,2010-04-14,5.20,5.29
600155.SH,华创阳安,2010-04-15,5.30,5.39
600155.SH,华创阳安,2010-04-16,5.40,5.41
600155.SH,华创阳安,2010-04-19,5.49,5.17
600155.SH,华创阳安,2010-04-20,5.14,5.15
600155.SH,华创阳安,2010-04-21,5.15,5.20
600155.SH,华创阳安,2010-04-22,5.16,5.17
600155.SH,华创阳安,2010-04-23,5.17,5.21
600155.SH,华创阳安,2010-04-26,5.19,5.33
600155.SH,华创阳安,2010-04-27,5.29,5.11
600155.SH,华创阳安,2010-04-28,5.07,5.05
600155.SH,华创阳安,2010-04-29,5.02,4.80
600155.SH,华创阳安,2010-04-30,4.81,4.69
600155.SH,华创阳安,2010-05-04,4.60,4.62
600155.SH,华创阳安,2010-05-05,4.62,4.77
600155.SH,华创阳安,2010-05-06,4.76,4.69
600155.SH,华创阳安,2010-05-07,4.59,4.64
600155.SH,华创阳安,2010-05-10,4.60,4.64
600155.SH,华创阳安,2010-05-11,4.70,4.58
600155.SH,华创阳安,2010-05-12,4.56,4.35
600155.SH,华创阳安,2010-05-13,4.31,4.38
600155.SH,华创阳安,2010-05-14,4.34,4.41
600155.SH,华创阳安,2010-05-17,4.31,4.19
600155.SH,华创阳安,2010-05-18,4.11,4.12
600155.SH,华创阳安,2010-05-19,4.13,4.04
600155.SH,华创阳安,2010-05-20,3.99,4.03
600155.SH,华创阳安,2010-05-21,3.84,4.04
600155.SH,华创阳安,2010-05-24,4.05,4.20
600155.SH,华创阳安,2010-05-25,4.19,4.26
600155.SH,华创阳安,2010-05-26,4.26,4.26
600155.SH,华创阳安,2010-05-27,4.26,4.35
600155.SH,华创阳安,2010-05-28,4.40,4.34
600155.SH,华创阳安,2010-05-31,4.38,4.14
600155.SH,华创阳安,2010-06-01,4.09,4.10
600155.SH,华创阳安,2010-06-02,4.09,4.19
600155.SH,华创阳安,2010-06-03,4.26,4.19
600155.SH,华创阳安,2010-06-04,4.22,4.33
600155.SH,华创阳安,2010-06-07,4.25,4.20
600155.SH,华创阳安,2010-06-08,4.19,4.23
600155.SH,华创阳安,2010-06-09,4.24,4.35
600155.SH,华创阳安,2010-06-10,4.32,4.32
600155.SH,华创阳安,2010-06-11,4.28,4.27
600155.SH,华创阳安,2010-06-17,4.31,4.23
600155.SH,华创阳安,2010-06-18,4.26,4.06
600155.SH,华创阳安,2010-06-21,4.08,4.19
600155.SH,华创阳安,2010-06-22,4.16,4.21
600155.SH,华创阳安,2010-06-23,4.19,4.18
600155.SH,华创阳安,2010-06-24,4.19,4.19
600155.SH,华创阳安,2010-06-25,4.16,4.13
600155.SH,华创阳安,2010-06-28,4.12,3.98
600155.SH,华创阳安,2010-06-29,3.97,3.84
600155.SH,华创阳安,2010-06-30,3.77,3.70
600155.SH,华创阳安,2010-07-01,3.62,3.74
600155.SH,华创阳安,2010-07-02,3.76,3.73
600155.SH,华创阳安,2010-07-05,3.74,3.71
600155.SH,华创阳安,2010-07-06,3.69,3.77
600155.SH,华创阳安,2010-07-07,3.74,3.81
600155.SH,华创阳安,2010-07-08,3.82,3.81
600155.SH,华创阳安,2010-07-09,3.82,3.89
600155.SH,华创阳安,2010-07-12,3.89,3.92
600155.SH,华创阳安,2010-07-13,3.89,3.84
600155.SH,华创阳安,2010-07-14,3.89,3.90
600155.SH,华创阳安,2010-07-15,3.89,3.86
600155.SH,华创阳安,2010-07-16,3.82,3.87
600155.SH,华创阳安,2010-07-19,3.81,3.95
600155.SH,华创阳安,2010-07-20,3.96,4.01
600155.SH,华创阳安,2010-07-21,3.99,4.01
600155.SH,华创阳安,2010-07-22,3.99,4.02
600155.SH,华创阳安,2010-07-23,4.03,4.22
600155.SH,华创阳安,2010-07-26,4.22,4.22
600155.SH,华创阳安,2010-07-27,4.22,4.22
600155.SH,华创阳安,2010-07-28,4.22,4.22
600155.SH,华创阳安,2010-07-29,4.22,4.22
600155.SH,华创阳安,2010-07-30,4.22,4.22
600155.SH,华创阳安,2010-08-02,4.22,4.22
600155.SH,华创阳安,2010-08-03,4.22,4.22
600155.SH,华创阳安,2010-08-04,4.22,4.22
600155.SH,华创阳安,2010-08-05,4.22,4.22
600155.SH,华创阳安,2010-08-06,4.22,4.22
600155.SH,华创阳安,2010-08-09,4.22,4.22
600155.SH,华创阳安,2010-08-10,4.22,4.22
600155.SH,华创阳安,2010-08-11,4.22,4.22
