代码,简称,日期,开盘价(元),收盘价(元)
002939.SZ,长城证券,2018-10-26,7.42,8.91
002939.SZ,长城证券,2018-10-29,9.80,9.80
002939.SZ,长城证券,2018-10-30,10.78,10.78
002939.SZ,长城证券,2018-10-31,11.85,11.85
002939.SZ,长城证券,2018-11-01,13.04,13.04
002939.SZ,长城证券,2018-11-02,13.53,14.34
002939.SZ,长城证券,2018-11-05,14.38,14.33
002939.SZ,长城证券,2018-11-06,13.60,13.04
002939.SZ,长城证券,2018-11-07,12.93,13.08
002939.SZ,长城证券,2018-11-08,13.22,12.47
002939.SZ,长城证券,2018-11-09,12.18,11.97
002939.SZ,长城证券,2018-11-12,11.87,12.20
002939.SZ,长城证券,2018-11-13,11.88,12.27
002939.SZ,长城证券,2018-11-14,12.10,11.80
002939.SZ,长城证券,2018-11-15,11.61,12.05
002939.SZ,长城证券,2018-11-16,12.01,12.13
002939.SZ,长城证券,2018-11-19,12.04,12.79
002939.SZ,长城证券,2018-11-20,12.54,12.85
002939.SZ,长城证券,2018-11-21,12.59,12.37
002939.SZ,长城证券,2018-11-22,12.54,12.41
002939.SZ,长城证券,2018-11-23,12.15,11.43
002939.SZ,长城证券,2018-11-26,11.36,11.00
002939.SZ,长城证券,2018-11-27,11.12,10.98
002939.SZ,长城证券,2018-11-28,10.99,11.22
002939.SZ,长城证券,2018-11-29,11.25,10.26
002939.SZ,长城证券,2018-11-30,10.09,10.25
002939.SZ,长城证券,2018-12-03,10.71,10.44
002939.SZ,长城证券,2018-12-04,10.38,10.58
002939.SZ,长城证券,2018-12-05,10.29,10.27
002939.SZ,长城证券,2018-12-06,10.22,10.12
002939.SZ,长城证券,2018-12-07,10.20,10.15
002939.SZ,长城证券,2018-12-10,10.01,9.87
002939.SZ,长城证券,2018-12-11,9.94,9.93
002939.SZ,长城证券,2018-12-12,9.94,9.98
002939.SZ,长城证券,2018-12-13,10.00,10.25
002939.SZ,长城证券,2018-12-14,10.17,9.87
002939.SZ,长城证券,2018-12-17,9.75,9.96
002939.SZ,长城证券,2018-12-18,9.89,9.82
002939.SZ,长城证券,2018-12-19,9.83,9.74
002939.SZ,长城证券,2018-12-20,9.71,10.07
002939.SZ,长城证券,2018-12-21,9.96,10.10
002939.SZ,长城证券,2018-12-24,9.99,10.00
002939.SZ,长城证券,2018-12-25,9.81,9.88
002939.SZ,长城证券,2018-12-26,9.79,9.72
002939.SZ,长城证券,2018-12-27,9.96,9.60
002939.SZ,长城证券,2018-12-28,9.61,9.71
002939.SZ,长城证券,2019-01-02,9.74,9.57
002939.SZ,长城证券,2019-01-03,9.57,9.74
002939.SZ,长城证券,2019-01-04,9.58,10.71
002939.SZ,长城证券,2019-01-07,10.85,10.65
002939.SZ,长城证券,2019-01-08,10.45,10.54
002939.SZ,长城证券,2019-01-09,10.53,10.63
002939.SZ,长城证券,2019-01-10,10.63,10.32
002939.SZ,长城证券,2019-01-11,10.30,10.78
002939.SZ,长城证券,2019-01-14,11.21,10.56
002939.SZ,长城证券,2019-01-15,10.39,11.08
002939.SZ,长城证券,2019-01-16,10.97,10.81
002939.SZ,长城证券,2019-01-17,10.81,10.71
002939.SZ,长城证券,2019-01-18,10.69,10.70
002939.SZ,长城证券,2019-01-21,10.66,10.63
002939.SZ,长城证券,2019-01-22,10.62,10.60
002939.SZ,长城证券,2019-01-23,10.51,10.49
002939.SZ,长城证券,2019-01-24,10.62,10.78
