代码,简称,日期,开盘价(元),收盘价(元)
002961.SZ,瑞达期货,2019-09-05,6.64,7.97
002961.SZ,瑞达期货,2019-09-06,8.77,8.77
002961.SZ,瑞达期货,2019-09-09,9.64,9.64
002961.SZ,瑞达期货,2019-09-10,10.60,10.60
002961.SZ,瑞达期货,2019-09-11,11.67,11.67
002961.SZ,瑞达期货,2019-09-12,12.83,12.83
002961.SZ,瑞达期货,2019-09-16,14.11,14.11
002961.SZ,瑞达期货,2019-09-17,15.52,15.52
002961.SZ,瑞达期货,2019-09-18,17.07,17.07
002961.SZ,瑞达期货,2019-09-19,18.78,18.78
002961.SZ,瑞达期货,2019-09-20,20.66,20.66
002961.SZ,瑞达期货,2019-09-23,22.73,22.73
002961.SZ,瑞达期货,2019-09-24,25.00,25.00
002961.SZ,瑞达期货,2019-09-25,27.51,27.51
002961.SZ,瑞达期货,2019-09-26,30.26,30.26
002961.SZ,瑞达期货,2019-09-27,33.29,33.29
002961.SZ,瑞达期货,2019-09-30,36.62,30.18
002961.SZ,瑞达期货,2019-10-08,29.03,27.61
002961.SZ,瑞达期货,2019-10-09,27.32,28.84
002961.SZ,瑞达期货,2019-10-10,28.43,29.19
002961.SZ,瑞达期货,2019-10-11,28.79,32.11
002961.SZ,瑞达期货,2019-10-14,34.29,35.32
002961.SZ,瑞达期货,2019-10-15,33.96,34.61
002961.SZ,瑞达期货,2019-10-16,35.03,38.07
002961.SZ,瑞达期货,2019-10-17,35.84,34.27
002961.SZ,瑞达期货,2019-10-18,33.19,34.75
002961.SZ,瑞达期货,2019-10-21,34.05,31.46
002961.SZ,瑞达期货,2019-10-22,31.36,32.50
002961.SZ,瑞达期货,2019-10-23,32.25,31.96
002961.SZ,瑞达期货,2019-10-24,31.64,34.28
002961.SZ,瑞达期货,2019-10-25,33.52,34.16
002961.SZ,瑞达期货,2019-10-28,33.48,35.55
002961.SZ,瑞达期货,2019-10-29,34.76,32.10
002961.SZ,瑞达期货,2019-10-30,30.99,29.90
002961.SZ,瑞达期货,2019-10-31,29.81,30.19
