代码,简称,日期,开盘价(元),收盘价(元)
600369.SH,西南证券,2010-01-04,8.11,7.88
600369.SH,西南证券,2010-01-05,7.92,8.14
600369.SH,西南证券,2010-01-06,8.14,8.14
600369.SH,西南证券,2010-01-07,8.02,7.88
600369.SH,西南证券,2010-01-08,7.83,7.92
600369.SH,西南证券,2010-01-11,8.48,7.91
600369.SH,西南证券,2010-01-12,7.81,7.87
600369.SH,西南证券,2010-01-13,7.72,7.60
600369.SH,西南证券,2010-01-14,7.64,7.80
600369.SH,西南证券,2010-01-15,7.87,7.94
600369.SH,西南证券,2010-01-18,7.93,7.84
600369.SH,西南证券,2010-01-19,7.85,7.91
600369.SH,西南证券,2010-01-20,7.93,7.64
600369.SH,西南证券,2010-01-21,7.63,7.65
600369.SH,西南证券,2010-01-22,7.54,7.40
600369.SH,西南证券,2010-01-25,7.31,7.31
600369.SH,西南证券,2010-01-26,7.37,7.08
600369.SH,西南证券,2010-01-27,7.08,6.93
600369.SH,西南证券,2010-01-28,6.95,6.93
600369.SH,西南证券,2010-01-29,6.87,6.95
600369.SH,西南证券,2010-02-01,6.88,6.64
600369.SH,西南证券,2010-02-02,6.69,6.59
600369.SH,西南证券,2010-02-03,6.66,6.84
600369.SH,西南证券,2010-02-04,6.79,6.83
600369.SH,西南证券,2010-02-05,6.66,6.65
600369.SH,西南证券,2010-02-08,6.67,6.91
600369.SH,西南证券,2010-02-09,6.99,7.04
600369.SH,西南证券,2010-02-10,7.16,7.15
600369.SH,西南证券,2010-02-11,7.15,7.09
600369.SH,西南证券,2010-02-12,7.12,7.09
600369.SH,西南证券,2010-02-22,7.11,7.13
600369.SH,西南证券,2010-02-23,7.06,6.94
600369.SH,西南证券,2010-02-24,6.87,7.02
600369.SH,西南证券,2010-02-25,7.06,7.17
600369.SH,西南证券,2010-02-26,7.15,7.08
600369.SH,西南证券,2010-03-01,7.09,7.17
600369.SH,西南证券,2010-03-02,7.18,7.12
600369.SH,西南证券,2010-03-03,7.12,7.26
600369.SH,西南证券,2010-03-04,7.21,6.97
600369.SH,西南证券,2010-03-05,7.03,7.13
600369.SH,西南证券,2010-03-08,7.13,7.13
600369.SH,西南证券,2010-03-09,7.08,6.99
600369.SH,西南证券,2010-03-10,7.01,6.88
600369.SH,西南证券,2010-03-11,6.88,6.92
600369.SH,西南证券,2010-03-12,6.95,6.88
600369.SH,西南证券,2010-03-15,6.87,6.76
600369.SH,西南证券,2010-03-16,6.76,6.83
600369.SH,西南证券,2010-03-17,6.83,6.97
600369.SH,西南证券,2010-03-18,6.99,6.96
600369.SH,西南证券,2010-03-19,6.98,7.04
600369.SH,西南证券,2010-03-22,7.05,7.01
600369.SH,西南证券,2010-03-23,7.02,6.88
600369.SH,西南证券,2010-03-24,6.89,6.90
600369.SH,西南证券,2010-03-25,6.87,6.74
600369.SH,西南证券,2010-03-26,6.74,6.84
600369.SH,西南证券,2010-03-29,6.91,7.00
600369.SH,西南证券,2010-03-30,7.02,6.98
600369.SH,西南证券,2010-03-31,7.00,6.93
600369.SH,西南证券,2010-04-01,6.93,7.01
600369.SH,西南证券,2010-04-02,6.98,7.01
600369.SH,西南证券,2010-04-06,7.05,7.09
600369.SH,西南证券,2010-04-07,7.08,6.98
600369.SH,西南证券,2010-04-08,7.00,6.93
600369.SH,西南证券,2010-04-09,6.93,6.96
600369.SH,西南证券,2010-04-12,6.99,6.89
600369.SH,西南证券,2010-04-13,6.87,7.06
600369.SH,西南证券,2010-04-14,7.08,7.01
600369.SH,西南证券,2010-04-15,7.04,7.24
600369.SH,西南证券,2010-04-16,7.20,7.02
600369.SH,西南证券,2010-04-19,6.91,6.43
600369.SH,西南证券,2010-04-20,6.43,6.37
600369.SH,西南证券,2010-04-21,6.38,6.52
600369.SH,西南证券,2010-04-22,6.48,6.59
600369.SH,西南证券,2010-04-23,6.60,6.78
600369.SH,西南证券,2010-04-26,6.74,6.76
600369.SH,西南证券,2010-04-27,6.77,6.80
600369.SH,西南证券,2010-04-28,6.76,7.05
600369.SH,西南证券,2010-04-29,7.05,7.05
600369.SH,西南证券,2010-04-30,6.79,6.93
600369.SH,西南证券,2010-05-04,6.74,6.63
600369.SH,西南证券,2010-05-05,6.59,6.88
600369.SH,西南证券,2010-05-06,6.78,7.00
600369.SH,西南证券,2010-05-07,6.91,7.15
600369.SH,西南证券,2010-05-10,7.09,6.80
600369.SH,西南证券,2010-05-11,6.96,6.64
600369.SH,西南证券,2010-05-12,6.65,6.34
600369.SH,西南证券,2010-05-13,6.37,6.40
600369.SH,西南证券,2010-05-14,6.32,6.45
600369.SH,西南证券,2010-05-17,6.36,5.81
600369.SH,西南证券,2010-05-18,5.74,5.61
600369.SH,西南证券,2010-05-19,5.52,5.38
600369.SH,西南证券,2010-05-20,5.33,5.30
600369.SH,西南证券,2010-05-21,5.11,5.32
600369.SH,西南证券,2010-05-24,5.39,5.64
600369.SH,西南证券,2010-05-25,5.55,5.48
600369.SH,西南证券,2010-05-26,5.50,5.63
600369.SH,西南证券,2010-05-27,5.73,5.76
600369.SH,西南证券,2010-05-28,5.76,5.78
600369.SH,西南证券,2010-05-31,5.75,5.47
600369.SH,西南证券,2010-06-01,5.42,5.46
600369.SH,西南证券,2010-06-02,5.43,5.73
600369.SH,西南证券,2010-06-03,5.72,5.60
600369.SH,西南证券,2010-06-04,5.59,5.68
600369.SH,西南证券,2010-06-07,5.51,5.68
600369.SH,西南证券,2010-06-08,5.66,5.69
600369.SH,西南证券,2010-06-09,5.76,5.87
600369.SH,西南证券,2010-06-10,5.76,5.84
600369.SH,西南证券,2010-06-11,5.88,5.71
600369.SH,西南证券,2010-06-17,5.73,5.71
600369.SH,西南证券,2010-06-18,5.72,5.47
600369.SH,西南证券,2010-06-21,5.47,5.62
600369.SH,西南证券,2010-06-22,5.62,5.62
600369.SH,西南证券,2010-06-23,5.60,5.64
600369.SH,西南证券,2010-06-24,5.64,5.59
600369.SH,西南证券,2010-06-25,5.58,5.46
600369.SH,西南证券,2010-06-28,5.46,5.41
600369.SH,西南证券,2010-06-29,5.41,5.26
600369.SH,西南证券,2010-06-30,5.26,5.17
600369.SH,西南证券,2010-07-01,5.16,5.08
600369.SH,西南证券,2010-07-02,5.08,5.08
600369.SH,西南证券,2010-07-05,5.00,5.01
600369.SH,西南证券,2010-07-06,4.94,5.12
600369.SH,西南证券,2010-07-07,5.13,5.15
600369.SH,西南证券,2010-07-08,5.19,5.11
600369.SH,西南证券,2010-07-09,5.09,5.20
600369.SH,西南证券,2010-07-12,5.19,5.21
600369.SH,西南证券,2010-07-13,5.16,5.02
600369.SH,西南证券,2010-07-14,5.02,5.05
600369.SH,西南证券,2010-07-15,5.05,5.00
600369.SH,西南证券,2010-07-16,4.96,4.99
600369.SH,西南证券,2010-07-19,4.94,5.15
600369.SH,西南证券,2010-07-20,5.10,5.28
600369.SH,西南证券,2010-07-21,5.28,5.28
600369.SH,西南证券,2010-07-22,5.27,5.30
600369.SH,西南证券,2010-07-23,5.28,5.34
600369.SH,西南证券,2010-07-26,5.36,5.45
600369.SH,西南证券,2010-07-27,5.44,5.50
600369.SH,西南证券,2010-07-28,5.51,5.57
600369.SH,西南证券,2010-07-29,5.60,5.64
600369.SH,西南证券,2010-07-30,5.59,5.53
600369.SH,西南证券,2010-08-02,5.54,5.86
600369.SH,西南证券,2010-08-03,5.81,5.78
600369.SH,西南证券,2010-08-04,5.76,5.97
600369.SH,西南证券,2010-08-05,5.94,5.94
600369.SH,西南证券,2010-08-06,6.01,6.04
600369.SH,西南证券,2010-08-09,6.04,6.13
600369.SH,西南证券,2010-08-10,6.13,5.71
600369.SH,西南证券,2010-08-11,5.70,5.73
600369.SH,西南证券,2010-08-12,5.70,5.76
600369.SH,西南证券,2010-08-13,5.77,5.81
600369.SH,西南证券,2010-08-16,5.84,6.00
600369.SH,西南证券,2010-08-17,6.03,5.99
600369.SH,西南证券,2010-08-18,6.00,6.04
600369.SH,西南证券,2010-08-19,6.01,6.06
600369.SH,西南证券,2010-08-20,6.03,5.97
600369.SH,西南证券,2010-08-23,5.89,5.81
600369.SH,西南证券,2010-08-24,5.80,5.93
600369.SH,西南证券,2010-08-25,5.89,5.91
600369.SH,西南证券,2010-08-26,5.89,5.88
600369.SH,西南证券,2010-08-27,5.89,5.84
600369.SH,西南证券,2010-08-30,5.84,5.92
600369.SH,西南证券,2010-08-31,5.85,5.78
600369.SH,西南证券,2010-09-01,5.83,5.61
600369.SH,西南证券,2010-09-02,5.67,5.63
600369.SH,西南证券,2010-09-03,5.64,5.47
600369.SH,西南证券,2010-09-06,5.52,5.76
600369.SH,西南证券,2010-09-07,5.76,5.68
600369.SH,西南证券,2010-09-08,5.67,5.61
600369.SH,西南证券,2010-09-09,5.61,5.58
600369.SH,西南证券,2010-09-10,5.61,5.56
600369.SH,西南证券,2010-09-13,5.57,5.55
600369.SH,西南证券,2010-09-14,5.56,5.53
600369.SH,西南证券,2010-09-15,5.52,5.47
600369.SH,西南证券,2010-09-16,5.47,5.49
600369.SH,西南证券,2010-09-17,5.47,5.37
600369.SH,西南证券,2010-09-20,5.37,5.27
600369.SH,西南证券,2010-09-21,5.27,5.19
600369.SH,西南证券,2010-09-27,5.22,5.25
600369.SH,西南证券,2010-09-28,5.25,5.25
600369.SH,西南证券,2010-09-29,5.15,5.14
600369.SH,西南证券,2010-09-30,5.10,5.21
600369.SH,西南证券,2010-10-08,5.25,5.42
600369.SH,西南证券,2010-10-11,5.42,5.78
600369.SH,西南证券,2010-10-12,5.73,5.72
600369.SH,西南证券,2010-10-13,5.73,5.71
600369.SH,西南证券,2010-10-14,5.74,5.77
600369.SH,西南证券,2010-10-15,5.71,6.02
600369.SH,西南证券,2010-10-18,6.06,6.05
600369.SH,西南证券,2010-10-19,5.94,6.00
600369.SH,西南证券,2010-10-20,5.85,6.06
600369.SH,西南证券,2010-10-21,6.10,5.98
600369.SH,西南证券,2010-10-22,5.96,5.84
600369.SH,西南证券,2010-10-25,5.88,6.16
600369.SH,西南证券,2010-10-26,6.17,6.49
600369.SH,西南证券,2010-10-27,6.38,6.34
600369.SH,西南证券,2010-10-28,6.29,6.45
600369.SH,西南证券,2010-10-29,6.39,6.33
600369.SH,西南证券,2010-11-01,6.32,6.57
600369.SH,西南证券,2010-11-02,6.55,6.53
600369.SH,西南证券,2010-11-03,6.53,6.43
600369.SH,西南证券,2010-11-04,6.42,6.44
600369.SH,西南证券,2010-11-05,6.52,6.46
600369.SH,西南证券,2010-11-08,6.59,6.66
600369.SH,西南证券,2010-11-09,6.65,6.52
600369.SH,西南证券,2010-11-10,6.51,6.42
600369.SH,西南证券,2010-11-11,6.40,6.43
600369.SH,西南证券,2010-11-12,6.42,5.91
600369.SH,西南证券,2010-11-15,5.90,5.93
600369.SH,西南证券,2010-11-16,5.91,5.73
600369.SH,西南证券,2010-11-17,5.65,5.49
600369.SH,西南证券,2010-11-18,5.57,5.51
600369.SH,西南证券,2010-11-19,5.56,5.52
600369.SH,西南证券,2010-11-22,5.47,5.53
600369.SH,西南证券,2010-11-23,5.52,5.39
600369.SH,西南证券,2010-11-24,5.33,5.59
600369.SH,西南证券,2010-11-25,5.62,5.62
600369.SH,西南证券,2010-11-26,5.63,5.50
600369.SH,西南证券,2010-11-29,5.50,5.47
600369.SH,西南证券,2010-11-30,5.45,5.25
600369.SH,西南证券,2010-12-01,5.25,5.25
600369.SH,西南证券,2010-12-02,5.35,5.25
600369.SH,西南证券,2010-12-03,5.26,5.28
600369.SH,西南证券,2010-12-06,5.30,5.45
600369.SH,西南证券,2010-12-07,5.34,5.46
600369.SH,西南证券,2010-12-08,5.42,5.29
600369.SH,西南证券,2010-12-09,5.24,5.23
600369.SH,西南证券,2010-12-10,5.21,5.28
600369.SH,西南证券,2010-12-13,5.32,5.39
600369.SH,西南证券,2010-12-14,5.43,5.38
600369.SH,西南证券,2010-12-15,5.39,5.39
600369.SH,西南证券,2010-12-16,5.36,5.32
600369.SH,西南证券,2010-12-17,5.31,5.31
600369.SH,西南证券,2010-12-20,5.31,5.14
600369.SH,西南证券,2010-12-21,5.16,5.28
600369.SH,西南证券,2010-12-22,5.27,5.21
600369.SH,西南证券,2010-12-23,5.20,5.19
600369.SH,西南证券,2010-12-24,5.15,5.17
600369.SH,西南证券,2010-12-27,5.22,5.12
600369.SH,西南证券,2010-12-28,5.09,4.93
600369.SH,西南证券,2010-12-29,4.93,4.89
600369.SH,西南证券,2010-12-30,4.91,4.83
600369.SH,西南证券,2010-12-31,4.85,4.93
600369.SH,西南证券,2011-01-04,4.98,5.03
600369.SH,西南证券,2011-01-05,4.98,4.95
600369.SH,西南证券,2011-01-06,4.97,4.96
600369.SH,西南证券,2011-01-07,4.95,5.03
600369.SH,西南证券,2011-01-10,5.02,4.86
600369.SH,西南证券,2011-01-11,4.86,4.89
600369.SH,西南证券,2011-01-12,4.91,4.81
600369.SH,西南证券,2011-01-13,4.76,4.73
600369.SH,西南证券,2011-01-14,4.68,4.58
600369.SH,西南证券,2011-01-17,4.55,4.40
600369.SH,西南证券,2011-01-18,4.40,4.42
600369.SH,西南证券,2011-01-19,4.42,4.48
600369.SH,西南证券,2011-01-20,4.48,4.30
600369.SH,西南证券,2011-01-21,4.28,4.38
600369.SH,西南证券,2011-01-24,4.38,4.31
600369.SH,西南证券,2011-01-25,4.30,4.33
600369.SH,西南证券,2011-01-26,4.33,4.37
600369.SH,西南证券,2011-01-27,4.34,4.43
600369.SH,西南证券,2011-01-28,4.44,4.43
600369.SH,西南证券,2011-01-31,4.43,4.54
600369.SH,西南证券,2011-02-01,4.56,4.55
600369.SH,西南证券,2011-02-09,4.46,4.46
600369.SH,西南证券,2011-02-10,4.47,4.58
600369.SH,西南证券,2011-02-11,4.61,4.63
600369.SH,西南证券,2011-02-14,4.60,4.94
600369.SH,西南证券,2011-02-15,4.94,4.86
600369.SH,西南证券,2011-02-16,4.83,4.91
600369.SH,西南证券,2011-02-17,4.94,4.83
600369.SH,西南证券,2011-02-18,4.84,4.81
600369.SH,西南证券,2011-02-21,4.79,4.91
600369.SH,西南证券,2011-02-22,4.92,4.74
600369.SH,西南证券,2011-02-23,4.73,4.75
600369.SH,西南证券,2011-02-24,4.74,4.91
600369.SH,西南证券,2011-02-25,4.89,4.93
600369.SH,西南证券,2011-02-28,4.92,5.03
600369.SH,西南证券,2011-03-01,5.03,5.03
600369.SH,西南证券,2011-03-02,5.03,5.03
600369.SH,西南证券,2011-03-03,5.03,5.03
600369.SH,西南证券,2011-03-04,5.03,5.03
600369.SH,西南证券,2011-03-07,5.03,5.03
600369.SH,西南证券,2011-03-08,5.03,5.03
600369.SH,西南证券,2011-03-09,5.03,5.03
600369.SH,西南证券,2011-03-10,5.03,5.03
600369.SH,西南证券,2011-03-11,5.03,5.03
600369.SH,西南证券,2011-03-14,5.03,5.03
600369.SH,西南证券,2011-03-15,5.03,5.03
600369.SH,西南证券,2011-03-16,5.03,5.03
600369.SH,西南证券,2011-03-17,5.03,5.03
600369.SH,西南证券,2011-03-18,5.03,5.03
600369.SH,西南证券,2011-03-21,5.03,5.03
600369.SH,西南证券,2011-03-22,5.03,5.03
600369.SH,西南证券,2011-03-23,5.03,5.03
600369.SH,西南证券,2011-03-24,5.03,5.03
600369.SH,西南证券,2011-03-25,5.03,5.03
600369.SH,西南证券,2011-03-28,5.03,5.03
600369.SH,西南证券,2011-03-29,5.03,5.03
600369.SH,西南证券,2011-03-30,5.03,5.03
600369.SH,西南证券,2011-03-31,5.03,5.03
600369.SH,西南证券,2011-04-01,5.03,5.03
600369.SH,西南证券,2011-04-06,5.03,5.03
600369.SH,西南证券,2011-04-07,5.03,5.03
600369.SH,西南证券,2011-04-08,5.03,5.03
600369.SH,西南证券,2011-04-11,5.03,5.03
600369.SH,西南证券,2011-04-12,5.03,5.03
600369.SH,西南证券,2011-04-13,5.03,5.03
600369.SH,西南证券,2011-04-14,5.03,5.03
600369.SH,西南证券,2011-04-15,5.03,5.03
600369.SH,西南证券,2011-04-18,5.03,5.03
600369.SH,西南证券,2011-04-19,5.03,5.03
600369.SH,西南证券,2011-04-20,5.03,5.03
600369.SH,西南证券,2011-04-21,5.03,5.03
600369.SH,西南证券,2011-04-22,5.03,5.03
600369.SH,西南证券,2011-04-25,5.03,5.03
600369.SH,西南证券,2011-04-26,5.03,5.03
