代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600155.SH,华创阳安,2010-01-04,5.52,5.47,-0.04,-0.7246
600155.SH,华创阳安,2010-01-05,5.42,5.31,-0.16,-2.9197
600155.SH,华创阳安,2010-01-06,5.29,5.30,-0.01,-0.1880
600155.SH,华创阳安,2010-01-07,5.30,5.20,-0.10,-1.8832
600155.SH,华创阳安,2010-01-08,5.16,5.30,0.10,1.9194
600155.SH,华创阳安,2010-01-11,5.33,5.24,-0.06,-1.1299
600155.SH,华创阳安,2010-01-12,5.23,5.29,0.05,0.9524
600155.SH,华创阳安,2010-01-13,5.22,5.14,-0.15,-2.8302
600155.SH,华创阳安,2010-01-14,5.13,5.22,0.08,1.5534
600155.SH,华创阳安,2010-01-15,5.24,5.28,0.06,1.1472
600155.SH,华创阳安,2010-01-18,5.26,5.39,0.11,2.0794
600155.SH,华创阳安,2010-01-19,5.39,5.34,-0.05,-0.9259
600155.SH,华创阳安,2010-01-20,5.37,5.16,-0.18,-3.3645
600155.SH,华创阳安,2010-01-21,5.19,5.19,0.03,0.5803
600155.SH,华创阳安,2010-01-22,5.14,5.03,-0.16,-3.0769
600155.SH,华创阳安,2010-01-25,5.02,4.95,-0.08,-1.5873
600155.SH,华创阳安,2010-01-26,4.99,4.71,-0.24,-4.8387
600155.SH,华创阳安,2010-01-27,4.65,4.63,-0.08,-1.6949
600155.SH,华创阳安,2010-01-28,4.60,4.67,0.04,0.8621
600155.SH,华创阳安,2010-01-29,4.64,4.64,-0.03,-0.6410
600155.SH,华创阳安,2010-02-01,4.65,4.47,-0.17,-3.6559
600155.SH,华创阳安,2010-02-02,4.49,4.69,0.22,4.9107
600155.SH,华创阳安,2010-02-03,4.65,4.68,-0.01,-0.2128
600155.SH,华创阳安,2010-02-04,4.60,4.67,-0.01,-0.2132
600155.SH,华创阳安,2010-02-05,4.59,4.64,-0.03,-0.6410
600155.SH,华创阳安,2010-02-08,4.65,4.61,-0.03,-0.6452
600155.SH,华创阳安,2010-02-09,4.61,4.84,0.23,4.9784
600155.SH,华创阳安,2010-02-10,4.88,5.08,0.24,4.9485
600155.SH,华创阳安,2010-02-11,5.22,5.06,-0.02,-0.3929
600155.SH,华创阳安,2010-02-12,5.04,5.15,0.09,1.7751
600155.SH,华创阳安,2010-02-22,5.10,5.09,-0.06,-1.1628
600155.SH,华创阳安,2010-02-23,5.08,4.84,-0.25,-4.9020
600155.SH,华创阳安,2010-02-24,4.77,4.97,0.13,2.6804
600155.SH,华创阳安,2010-02-25,4.95,5.05,0.08,1.6064
600155.SH,华创阳安,2010-02-26,5.03,5.01,-0.04,-0.7905
600155.SH,华创阳安,2010-03-01,5.00,5.09,0.08,1.5936
600155.SH,华创阳安,2010-03-02,5.09,5.13,0.04,0.7843
600155.SH,华创阳安,2010-03-03,5.15,5.21,0.08,1.5564
600155.SH,华创阳安,2010-03-04,5.21,4.98,-0.23,-4.4061
600155.SH,华创阳安,2010-03-05,4.97,5.03,0.05,1.0020
600155.SH,华创阳安,2010-03-08,5.01,5.09,0.06,1.1905
600155.SH,华创阳安,2010-03-09,5.10,5.08,-0.01,-0.1961
600155.SH,华创阳安,2010-03-10,5.05,5.04,-0.04,-0.7859
600155.SH,华创阳安,2010-03-11,4.97,5.03,-0.01,-0.1980
600155.SH,华创阳安,2010-03-12,5.03,4.93,-0.10,-1.9841
600155.SH,华创阳安,2010-03-15,4.92,4.79,-0.14,-2.8340
600155.SH,华创阳安,2010-03-16,4.79,4.86,0.07,1.4583
600155.SH,华创阳安,2010-03-17,4.93,4.98,0.12,2.4641
600155.SH,华创阳安,2010-03-18,4.99,4.99,0.01,0.2004
600155.SH,华创阳安,2010-03-19,4.99,5.00,0.01,0.2000
600155.SH,华创阳安,2010-03-22,5.01,5.05,0.05,0.9980
600155.SH,华创阳安,2010-03-23,5.04,5.04,-0.01,-0.1976
