代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002839.SZ,张家港行,2017-01-24,4.88,5.85,--,--
002839.SZ,张家港行,2017-01-25,6.44,6.44,0.59,10.0159
002839.SZ,张家港行,2017-01-26,7.08,7.08,0.64,9.9711
002839.SZ,张家港行,2017-02-03,7.79,7.79,0.71,9.9869
002839.SZ,张家港行,2017-02-06,8.50,8.57,0.78,10.0358
002839.SZ,张家港行,2017-02-07,8.66,9.43,0.86,9.9891
002839.SZ,张家港行,2017-02-08,9.24,9.74,0.31,3.2577
002839.SZ,张家港行,2017-02-09,9.40,9.35,-0.38,-3.9197
002839.SZ,张家港行,2017-02-10,9.42,10.29,0.94,10.0498
002839.SZ,张家港行,2017-02-13,11.33,11.33,1.03,10.0362
002839.SZ,张家港行,2017-02-14,12.46,12.46,1.14,10.0247
002839.SZ,张家港行,2017-02-15,13.50,13.71,1.25,10.0075
002839.SZ,张家港行,2017-02-16,15.08,15.08,1.37,9.9796
002839.SZ,张家港行,2017-02-17,16.59,16.59,1.51,10.0000
002839.SZ,张家港行,2017-02-20,16.41,17.62,1.03,6.2290
002839.SZ,张家港行,2017-02-21,17.56,18.20,0.58,3.2752
002839.SZ,张家港行,2017-02-22,17.45,17.12,-1.08,-5.9335
002839.SZ,张家港行,2017-02-23,16.75,17.17,0.06,0.3263
002839.SZ,张家港行,2017-02-24,16.75,16.11,-1.06,-6.1789
002839.SZ,张家港行,2017-02-27,15.67,15.65,-0.47,-2.8885
002839.SZ,张家港行,2017-02-28,15.37,16.37,0.73,4.6401
002839.SZ,张家港行,2017-03-01,17.69,18.01,1.64,10.0057
002839.SZ,张家港行,2017-03-02,17.87,19.80,1.79,9.9225
002839.SZ,张家港行,2017-03-03,19.53,21.41,1.61,8.1335
002839.SZ,张家港行,2017-03-06,20.79,20.94,-0.47,-2.1739
002839.SZ,张家港行,2017-03-07,19.62,20.79,-0.16,-0.7556
002839.SZ,张家港行,2017-03-08,20.62,22.85,2.07,9.9418
002839.SZ,张家港行,2017-03-09,22.21,23.07,0.21,0.9369
002839.SZ,张家港行,2017-03-10,22.71,23.40,0.34,1.4528
002839.SZ,张家港行,2017-03-13,22.95,23.16,-0.24,-1.0342
002839.SZ,张家港行,2017-03-14,22.95,23.27,0.11,0.4823
002839.SZ,张家港行,2017-03-15,24.09,24.97,1.70,7.3200
002839.SZ,张家港行,2017-03-16,24.48,27.41,2.44,9.7652
002839.SZ,张家港行,2017-03-17,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-20,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-21,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-22,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-23,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-24,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-27,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-28,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-29,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-30,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-03-31,27.41,27.41,0.00,0.0000
002839.SZ,张家港行,2017-04-05,24.68,27.88,0.47,1.6978
002839.SZ,张家港行,2017-04-06,26.88,26.62,-1.26,-4.5075
002839.SZ,张家港行,2017-04-07,25.13,23.96,-2.66,-10.0000
002839.SZ,张家港行,2017-04-10,22.81,21.57,-2.39,-9.9845
002839.SZ,张家港行,2017-04-11,20.93,19.83,-1.74,-8.0708
002839.SZ,张家港行,2017-04-12,19.54,19.60,-0.22,-1.1268
002839.SZ,张家港行,2017-04-13,18.62,18.92,-0.68,-3.4663
002839.SZ,张家港行,2017-04-14,19.08,18.10,-0.82,-4.3286
002839.SZ,张家港行,2017-04-17,16.69,16.30,-1.81,-9.9743
002839.SZ,张家港行,2017-04-18,15.08,15.14,-1.16,-7.1388
002839.SZ,张家港行,2017-04-19,15.14,16.65,1.52,10.0246
002839.SZ,张家港行,2017-04-20,16.83,17.29,0.64,3.8569
002839.SZ,张家港行,2017-04-21,16.98,16.50,-0.79,-4.5748
002839.SZ,张家港行,2017-04-24,16.50,16.95,0.45,2.7073
002839.SZ,张家港行,2017-04-25,16.80,16.87,-0.08,-0.4942
002839.SZ,张家港行,2017-04-26,16.63,16.70,-0.17,-0.9934
002839.SZ,张家港行,2017-04-27,16.30,16.90,0.20,1.2263
002839.SZ,张家港行,2017-04-28,16.80,17.64,0.74,4.3502
002839.SZ,张家港行,2017-05-02,17.28,17.50,-0.14,-0.7916
002839.SZ,张家港行,2017-05-03,17.31,17.62,0.12,0.6915
002839.SZ,张家港行,2017-05-04,17.22,17.76,0.14,0.7924
002839.SZ,张家港行,2017-05-05,17.50,17.02,-0.74,-4.1929
002839.SZ,张家港行,2017-05-08,16.23,15.31,-1.70,-10.0109
002839.SZ,张家港行,2017-05-09,14.92,16.16,0.85,5.5319
002839.SZ,张家港行,2017-05-10,15.87,17.78,1.62,10.0230
002839.SZ,张家港行,2017-05-11,18.15,18.38,0.61,3.4031
002839.SZ,张家港行,2017-05-12,17.82,18.77,0.38,2.0759
002839.SZ,张家港行,2017-05-15,18.25,18.37,-0.39,-2.0833
002839.SZ,张家港行,2017-05-16,18.20,18.38,0.01,0.0507
002839.SZ,张家港行,2017-05-17,18.05,18.90,0.51,2.7848
002839.SZ,张家港行,2017-05-18,18.50,17.01,-1.89,-10.0000
002839.SZ,张家港行,2017-05-19,16.34,16.35,-0.65,-3.8314
002839.SZ,张家港行,2017-05-22,16.35,16.59,0.23,1.4229
002839.SZ,张家港行,2017-05-23,16.48,15.37,-1.22,-7.3513
002839.SZ,张家港行,2017-05-24,15.27,14.76,-0.61,-3.9370
002839.SZ,张家港行,2017-05-25,14.80,15.54,0.77,5.2333
002839.SZ,张家港行,2017-05-26,15.55,15.04,-0.49,-3.1756
002839.SZ,张家港行,2017-05-31,15.41,15.04,0.00,0.0000
002839.SZ,张家港行,2017-06-01,14.85,14.00,-1.04,-6.9307
002839.SZ,张家港行,2017-06-02,14.03,13.75,-0.25,-1.7952
002839.SZ,张家港行,2017-06-05,13.68,13.81,0.07,0.4739
002839.SZ,张家港行,2017-06-06,13.67,13.43,-0.38,-2.7628
002839.SZ,张家港行,2017-06-07,13.48,14.77,1.34,9.9792
002839.SZ,张家港行,2017-06-08,15.29,14.94,0.17,1.1342
002839.SZ,张家港行,2017-06-09,14.96,14.74,-0.20,-1.3084
002839.SZ,张家港行,2017-06-12,14.52,14.76,0.02,0.1263
002839.SZ,张家港行,2017-06-13,14.56,14.96,0.20,1.3241
002839.SZ,张家港行,2017-06-14,14.80,15.02,0.07,0.4356
002839.SZ,张家港行,2017-06-15,14.89,15.63,0.61,4.0273
002839.SZ,张家港行,2017-06-16,15.31,15.26,-0.37,-2.3824
002839.SZ,张家港行,2017-06-19,15.05,15.18,-0.07,-0.4881
002839.SZ,张家港行,2017-06-20,15.18,15.67,0.48,3.1882
