代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601998.SH,中信银行,2010-01-04,5.54,5.38,-0.11,-1.9441
601998.SH,中信银行,2010-01-05,5.37,5.45,0.07,1.2392
601998.SH,中信银行,2010-01-06,5.40,5.30,-0.15,-2.8152
601998.SH,中信银行,2010-01-07,5.27,5.12,-0.18,-3.4005
601998.SH,中信银行,2010-01-08,5.10,5.16,0.05,0.9126
601998.SH,中信银行,2010-01-11,5.41,5.11,-0.05,-1.0336
601998.SH,中信银行,2010-01-12,5.05,5.12,0.01,0.2611
601998.SH,中信银行,2010-01-13,4.94,4.86,-0.26,-5.0781
601998.SH,中信银行,2010-01-14,4.87,4.87,0.01,0.1372
601998.SH,中信银行,2010-01-15,4.86,4.95,0.08,1.6438
601998.SH,中信银行,2010-01-18,4.86,4.93,-0.02,-0.4043
601998.SH,中信银行,2010-01-19,4.94,5.00,0.07,1.4885
601998.SH,中信银行,2010-01-20,5.00,4.81,-0.19,-3.8667
601998.SH,中信银行,2010-01-21,4.82,4.90,0.09,1.8031
601998.SH,中信银行,2010-01-22,4.82,5.06,0.17,3.4060
601998.SH,中信银行,2010-01-25,4.98,4.91,-0.15,-3.0303
601998.SH,中信银行,2010-01-26,4.90,5.00,0.09,1.7663
601998.SH,中信银行,2010-01-27,5.00,4.84,-0.16,-3.2043
601998.SH,中信银行,2010-01-28,4.78,4.68,-0.15,-3.1724
601998.SH,中信银行,2010-01-29,4.64,4.62,-0.06,-1.2821
601998.SH,中信银行,2010-02-01,4.60,4.47,-0.15,-3.3189
601998.SH,中信银行,2010-02-02,4.50,4.46,-0.01,-0.1493
601998.SH,中信银行,2010-02-03,4.48,4.64,0.18,4.0359
601998.SH,中信银行,2010-02-04,4.59,4.58,-0.06,-1.2931
601998.SH,中信银行,2010-02-05,4.58,4.58,0.00,0.0000
601998.SH,中信银行,2010-02-08,4.50,4.46,-0.12,-2.6201
601998.SH,中信银行,2010-02-09,4.44,4.49,0.03,0.5979
601998.SH,中信银行,2010-02-10,4.50,4.54,0.05,1.1887
601998.SH,中信银行,2010-02-11,4.54,4.54,-0.01,-0.1468
601998.SH,中信银行,2010-02-12,4.54,4.63,0.09,2.0588
601998.SH,中信银行,2010-02-22,4.57,4.55,-0.08,-1.7291
601998.SH,中信银行,2010-02-23,4.55,4.49,-0.06,-1.3196
601998.SH,中信银行,2010-02-24,4.46,4.57,0.08,1.7831
601998.SH,中信银行,2010-02-25,4.58,4.66,0.09,1.8978
601998.SH,中信银行,2010-02-26,4.67,4.64,-0.02,-0.4298
601998.SH,中信银行,2010-03-01,4.64,4.75,0.11,2.4460
601998.SH,中信银行,2010-03-02,4.75,4.76,0.01,0.2809
601998.SH,中信银行,2010-03-03,4.76,4.76,-0.01,-0.1401
601998.SH,中信银行,2010-03-04,4.76,4.57,-0.19,-3.9271
601998.SH,中信银行,2010-03-05,4.58,4.56,-0.01,-0.1460
601998.SH,中信银行,2010-03-08,4.55,4.60,0.04,0.8772
601998.SH,中信银行,2010-03-09,4.60,4.76,0.15,3.3333
601998.SH,中信银行,2010-03-10,4.74,4.74,-0.02,-0.4208
601998.SH,中信银行,2010-03-11,4.75,4.79,0.05,1.1268
601998.SH,中信银行,2010-03-12,4.80,4.70,-0.09,-1.9499
601998.SH,中信银行,2010-03-15,4.68,4.60,-0.09,-1.9886
601998.SH,中信银行,2010-03-16,4.58,4.66,0.05,1.1594
601998.SH,中信银行,2010-03-17,4.67,4.76,0.10,2.1490
601998.SH,中信银行,2010-03-18,4.76,4.73,-0.03,-0.5610
