代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601375.SH,中原证券,2017-01-03,4.65,5.58,--,--
601375.SH,中原证券,2017-01-04,6.14,6.14,0.56,10.0694
601375.SH,中原证券,2017-01-05,6.75,6.75,0.61,9.9369
601375.SH,中原证券,2017-01-06,7.43,7.43,0.68,10.0430
601375.SH,中原证券,2017-01-09,8.18,8.18,0.75,10.0391
601375.SH,中原证券,2017-01-10,8.94,8.99,0.81,9.9526
601375.SH,中原证券,2017-01-11,8.60,8.25,-0.74,-8.1897
601375.SH,中原证券,2017-01-12,8.13,7.86,-0.40,-4.8122
601375.SH,中原证券,2017-01-13,7.82,7.56,-0.30,-3.8224
601375.SH,中原证券,2017-01-16,7.50,7.68,0.13,1.6667
601375.SH,中原证券,2017-01-17,7.59,7.70,0.02,0.2522
601375.SH,中原证券,2017-01-18,7.57,7.42,-0.28,-3.6478
601375.SH,中原证券,2017-01-19,7.31,7.58,0.16,2.0888
601375.SH,中原证券,2017-01-20,7.54,7.94,0.37,4.8593
601375.SH,中原证券,2017-01-23,7.92,7.89,-0.06,-0.7317
601375.SH,中原证券,2017-01-24,7.84,7.72,-0.16,-2.0885
601375.SH,中原证券,2017-01-25,7.68,7.72,0.00,0.0000
601375.SH,中原证券,2017-01-26,7.68,7.57,-0.16,-2.0075
601375.SH,中原证券,2017-02-03,7.53,7.49,-0.08,-1.0243
601375.SH,中原证券,2017-02-06,7.51,7.72,0.23,3.1048
601375.SH,中原证券,2017-02-07,7.71,7.62,-0.10,-1.2547
601375.SH,中原证券,2017-02-08,7.60,8.39,0.77,10.0381
601375.SH,中原证券,2017-02-09,8.35,8.85,0.47,5.5427
601375.SH,中原证券,2017-02-10,8.73,8.83,-0.03,-0.3282
601375.SH,中原证券,2017-02-13,8.75,9.06,0.23,2.6345
601375.SH,中原证券,2017-02-14,8.96,9.11,0.05,0.5348
601375.SH,中原证券,2017-02-15,9.01,9.31,0.20,2.2340
601375.SH,中原证券,2017-02-16,9.22,10.24,0.93,9.9896
601375.SH,中原证券,2017-02-17,10.98,10.67,0.43,4.1627
601375.SH,中原证券,2017-02-20,10.70,10.97,0.30,2.8156
601375.SH,中原证券,2017-02-21,10.85,10.56,-0.41,-3.7102
601375.SH,中原证券,2017-02-22,10.42,10.16,-0.40,-3.7615
601375.SH,中原证券,2017-02-23,10.10,10.23,0.07,0.6673
601375.SH,中原证券,2017-02-24,10.14,10.09,-0.14,-1.3258
601375.SH,中原证券,2017-02-27,10.00,9.99,-0.11,-1.0557
601375.SH,中原证券,2017-02-28,9.93,10.50,0.51,5.1406
601375.SH,中原证券,2017-03-01,10.46,10.31,-0.19,-1.8450
601375.SH,中原证券,2017-03-02,10.28,10.62,0.31,3.0075
601375.SH,中原证券,2017-03-03,10.46,10.17,-0.45,-4.1971
601375.SH,中原证券,2017-03-06,10.17,10.56,0.39,3.8095
601375.SH,中原证券,2017-03-07,10.49,10.88,0.32,3.0275
601375.SH,中原证券,2017-03-08,10.89,10.87,-0.01,-0.0890
601375.SH,中原证券,2017-03-09,10.81,11.07,0.20,1.8717
601375.SH,中原证券,2017-03-10,10.96,10.62,-0.46,-4.1120
601375.SH,中原证券,2017-03-13,10.37,10.42,-0.19,-1.8248
