代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600908.SH,无锡银行,2016-09-23,4.84,5.82,--,--
600908.SH,无锡银行,2016-09-26,6.40,6.40,0.58,9.9379
600908.SH,无锡银行,2016-09-27,7.04,7.04,0.64,10.0282
600908.SH,无锡银行,2016-09-28,7.74,7.74,0.70,10.0128
600908.SH,无锡银行,2016-09-29,8.52,8.52,0.78,10.0350
600908.SH,无锡银行,2016-09-30,9.37,9.37,0.85,9.9682
600908.SH,无锡银行,2016-10-10,10.31,10.31,0.94,10.0289
600908.SH,无锡银行,2016-10-11,11.34,11.34,1.03,9.9912
600908.SH,无锡银行,2016-10-12,12.47,12.44,1.10,9.7211
600908.SH,无锡银行,2016-10-13,12.09,11.72,-0.72,-5.8097
600908.SH,无锡银行,2016-10-14,11.74,11.97,0.25,2.1588
600908.SH,无锡银行,2016-10-17,11.74,11.34,-0.63,-5.2830
600908.SH,无锡银行,2016-10-18,11.25,11.25,-0.09,-0.7968
600908.SH,无锡银行,2016-10-19,11.16,11.10,-0.14,-1.2851
600908.SH,无锡银行,2016-10-20,11.14,10.72,-0.38,-3.4174
600908.SH,无锡银行,2016-10-21,10.66,10.40,-0.33,-3.0329
600908.SH,无锡银行,2016-10-24,10.39,10.85,0.45,4.3440
600908.SH,无锡银行,2016-10-25,10.72,10.85,0.00,0.0000
600908.SH,无锡银行,2016-10-26,10.80,10.64,-0.21,-1.9151
600908.SH,无锡银行,2016-10-27,10.63,10.74,0.10,0.9338
600908.SH,无锡银行,2016-10-28,10.77,11.81,1.07,9.9243
600908.SH,无锡银行,2016-10-31,11.74,12.28,0.47,3.9786
600908.SH,无锡银行,2016-11-01,11.91,11.88,-0.40,-3.2377
600908.SH,无锡银行,2016-11-02,11.74,11.66,-0.22,-1.8251
600908.SH,无锡银行,2016-11-03,11.52,11.65,-0.01,-0.0775
600908.SH,无锡银行,2016-11-04,11.56,11.57,-0.08,-0.6977
600908.SH,无锡银行,2016-11-07,11.50,11.61,0.04,0.3123
600908.SH,无锡银行,2016-11-08,11.71,11.96,0.35,3.0350
