代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601939.SH,建设银行,2010-01-04,3.52,3.47,-0.04,-1.1309
601939.SH,建设银行,2010-01-05,3.49,3.52,0.05,1.4706
601939.SH,建设银行,2010-01-06,3.51,3.46,-0.06,-1.6103
601939.SH,建设银行,2010-01-07,3.46,3.41,-0.05,-1.4730
601939.SH,建设银行,2010-01-08,3.41,3.42,0.01,0.3322
601939.SH,建设银行,2010-01-11,3.76,3.48,0.06,1.6556
601939.SH,建设银行,2010-01-12,3.46,3.50,0.02,0.4886
601939.SH,建设银行,2010-01-13,3.40,3.32,-0.18,-5.0243
601939.SH,建设银行,2010-01-14,3.34,3.34,0.02,0.5119
601939.SH,建设银行,2010-01-15,3.34,3.33,-0.01,-0.1698
601939.SH,建设银行,2010-01-18,3.32,3.34,0.01,0.3401
601939.SH,建设银行,2010-01-19,3.35,3.34,0.00,0.0000
601939.SH,建设银行,2010-01-20,3.35,3.26,-0.08,-2.3729
601939.SH,建设银行,2010-01-21,3.30,3.34,0.07,2.2569
601939.SH,建设银行,2010-01-22,3.31,3.41,0.07,2.2071
601939.SH,建设银行,2010-01-25,3.37,3.35,-0.06,-1.8272
601939.SH,建设银行,2010-01-26,3.34,3.31,-0.04,-1.1844
601939.SH,建设银行,2010-01-27,3.31,3.21,-0.10,-3.0822
601939.SH,建设银行,2010-01-28,3.21,3.19,-0.02,-0.5300
601939.SH,建设银行,2010-01-29,3.17,3.20,0.01,0.3552
601939.SH,建设银行,2010-02-01,3.18,3.17,-0.03,-1.0619
601939.SH,建设银行,2010-02-02,3.17,3.17,0.01,0.1789
601939.SH,建设银行,2010-02-03,3.18,3.25,0.07,2.3214
601939.SH,建设银行,2010-02-04,3.22,3.21,-0.03,-1.0471
601939.SH,建设银行,2010-02-05,3.17,3.15,-0.07,-2.1164
601939.SH,建设银行,2010-02-08,3.15,3.15,0.00,0.0000
601939.SH,建设银行,2010-02-09,3.15,3.15,0.00,0.0000
601939.SH,建设银行,2010-02-10,3.16,3.16,0.02,0.5405
601939.SH,建设银行,2010-02-11,3.17,3.18,0.02,0.5376
601939.SH,建设银行,2010-02-12,3.19,3.22,0.05,1.4260
601939.SH,建设银行,2010-02-22,3.22,3.20,-0.03,-0.8787
601939.SH,建设银行,2010-02-23,3.20,3.16,-0.04,-1.2411
601939.SH,建设银行,2010-02-24,3.15,3.18,0.02,0.7181
601939.SH,建设银行,2010-02-25,3.18,3.22,0.04,1.2478
601939.SH,建设银行,2010-02-26,3.21,3.19,-0.03,-0.8803
601939.SH,建设银行,2010-03-01,3.20,3.23,0.04,1.2433
601939.SH,建设银行,2010-03-02,3.23,3.22,-0.01,-0.1754
601939.SH,建设银行,2010-03-03,3.22,3.22,0.00,0.0000
601939.SH,建设银行,2010-03-04,3.22,3.17,-0.06,-1.7575
601939.SH,建设银行,2010-03-05,3.17,3.18,0.02,0.5367
601939.SH,建设银行,2010-03-08,3.18,3.18,-0.01,-0.1779
601939.SH,建设银行,2010-03-09,3.17,3.21,0.03,0.8913
601939.SH,建设银行,2010-03-10,3.20,3.19,-0.02,-0.5300
601939.SH,建设银行,2010-03-11,3.19,3.21,0.02,0.5329
601939.SH,建设银行,2010-03-12,3.20,3.18,-0.03,-0.8834
601939.SH,建设银行,2010-03-15,3.18,3.14,-0.04,-1.2478
601939.SH,建设银行,2010-03-16,3.14,3.15,0.01,0.1805
601939.SH,建设银行,2010-03-17,3.15,3.18,0.03,1.0811
601939.SH,建设银行,2010-03-18,3.17,3.15,-0.03,-0.8913
601939.SH,建设银行,2010-03-19,3.16,3.17,0.02,0.5396
601939.SH,建设银行,2010-03-22,3.17,3.17,0.01,0.1789
601939.SH,建设银行,2010-03-23,3.18,3.15,-0.02,-0.7143
601939.SH,建设银行,2010-03-24,3.16,3.15,0.00,0.0000
601939.SH,建设银行,2010-03-25,3.15,3.12,-0.03,-0.8993
601939.SH,建设银行,2010-03-26,3.12,3.16,0.04,1.2704
601939.SH,建设银行,2010-03-29,3.18,3.24,0.07,2.3297
601939.SH,建设银行,2010-03-30,3.24,3.25,0.01,0.3503
601939.SH,建设银行,2010-03-31,3.25,3.21,-0.03,-1.0471
601939.SH,建设银行,2010-04-01,3.22,3.24,0.02,0.7055
601939.SH,建设银行,2010-04-02,3.24,3.22,-0.01,-0.3503
601939.SH,建设银行,2010-04-06,3.24,3.24,0.01,0.3515
601939.SH,建设银行,2010-04-07,3.23,3.23,-0.01,-0.1751
601939.SH,建设银行,2010-04-08,3.23,3.21,-0.02,-0.5263
601939.SH,建设银行,2010-04-09,3.21,3.22,0.01,0.3527
601939.SH,建设银行,2010-04-12,3.23,3.17,-0.05,-1.5817
601939.SH,建设银行,2010-04-13,3.17,3.21,0.04,1.2500
601939.SH,建设银行,2010-04-14,3.21,3.19,-0.02,-0.7055
601939.SH,建设银行,2010-04-15,3.20,3.18,-0.01,-0.3552
601939.SH,建设银行,2010-04-16,3.18,3.15,-0.03,-1.0695
601939.SH,建设银行,2010-04-19,3.11,3.02,-0.12,-3.9640
601939.SH,建设银行,2010-04-20,3.03,3.01,-0.01,-0.3752
601939.SH,建设银行,2010-04-21,3.01,3.03,0.02,0.7533
601939.SH,建设银行,2010-04-22,3.01,2.94,-0.09,-2.9907
601939.SH,建设银行,2010-04-23,2.94,2.93,-0.01,-0.3854
601939.SH,建设银行,2010-04-26,2.94,2.91,-0.02,-0.5803
601939.SH,建设银行,2010-04-27,2.90,2.89,-0.02,-0.7782
601939.SH,建设银行,2010-04-28,2.87,2.91,0.02,0.5882
601939.SH,建设银行,2010-04-29,2.92,2.95,0.04,1.3645
