代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
000783.SZ,长江证券,2010-01-04,7.65,7.43,-0.16,-2.1255
000783.SZ,长江证券,2010-01-05,7.45,7.84,0.41,5.5085
000783.SZ,长江证券,2010-01-06,7.80,7.90,0.06,0.8032
000783.SZ,长江证券,2010-01-07,7.87,7.76,-0.14,-1.7928
000783.SZ,长江证券,2010-01-08,7.73,8.04,0.28,3.6004
000783.SZ,长江证券,2010-01-11,8.83,8.06,0.03,0.3426
000783.SZ,长江证券,2010-01-12,7.95,7.98,-0.08,-1.0244
000783.SZ,长江证券,2010-01-13,7.74,7.48,-0.50,-6.2592
000783.SZ,长江证券,2010-01-14,7.50,7.56,0.08,1.1041
000783.SZ,长江证券,2010-01-15,7.56,7.56,0.00,0.0000
000783.SZ,长江证券,2010-01-18,7.44,7.42,-0.15,-1.9761
000783.SZ,长江证券,2010-01-19,7.44,7.55,0.13,1.7507
000783.SZ,长江证券,2010-01-20,7.61,7.49,-0.05,-0.6778
000783.SZ,长江证券,2010-01-21,7.54,7.61,0.12,1.5748
000783.SZ,长江证券,2010-01-22,7.48,7.34,-0.27,-3.5659
000783.SZ,长江证券,2010-01-25,7.32,7.23,-0.11,-1.4469
000783.SZ,长江证券,2010-01-26,7.24,7.01,-0.22,-3.0995
000783.SZ,长江证券,2010-01-27,7.03,6.91,-0.10,-1.4590
000783.SZ,长江证券,2010-01-28,6.93,6.91,0.00,0.0000
000783.SZ,长江证券,2010-01-29,6.91,6.91,0.00,0.0569
000783.SZ,长江证券,2010-02-01,6.88,6.60,-0.31,-4.5532
000783.SZ,长江证券,2010-02-02,6.64,6.50,-0.09,-1.4311
000783.SZ,长江证券,2010-02-03,6.58,6.75,0.24,3.7508
000783.SZ,长江证券,2010-02-04,6.69,6.71,-0.04,-0.5248
000783.SZ,长江证券,2010-02-05,6.53,6.59,-0.12,-1.8171
000783.SZ,长江证券,2010-02-08,6.58,6.73,0.14,2.1493
000783.SZ,长江证券,2010-02-09,6.70,6.77,0.04,0.5845
000783.SZ,长江证券,2010-02-10,6.83,6.97,0.20,3.0215
000783.SZ,长江证券,2010-02-11,6.94,6.96,-0.01,-0.1692
000783.SZ,长江证券,2010-02-12,7.01,6.96,0.00,0.0000
000783.SZ,长江证券,2010-02-22,7.00,6.99,0.03,0.3955
000783.SZ,长江证券,2010-02-23,6.96,6.75,-0.24,-3.4328
000783.SZ,长江证券,2010-02-24,6.73,6.82,0.07,1.0490
000783.SZ,长江证券,2010-02-25,6.84,6.97,0.15,2.1915
000783.SZ,长江证券,2010-02-26,6.94,6.88,-0.09,-1.2980
000783.SZ,长江证券,2010-03-01,6.88,6.98,0.10,1.4866
000783.SZ,长江证券,2010-03-02,6.97,6.88,-0.10,-1.4648
000783.SZ,长江证券,2010-03-03,6.86,6.99,0.11,1.5437
000783.SZ,长江证券,2010-03-04,7.01,6.77,-0.21,-3.0405
000783.SZ,长江证券,2010-03-05,6.84,6.94,0.17,2.4390
000783.SZ,长江证券,2010-03-08,6.96,6.96,0.02,0.3401
000783.SZ,长江证券,2010-03-09,6.97,7.03,0.07,1.0169
000783.SZ,长江证券,2010-03-10,7.04,6.94,-0.09,-1.2864
000783.SZ,长江证券,2010-03-11,6.93,7.00,0.06,0.8499
000783.SZ,长江证券,2010-03-12,7.00,6.85,-0.15,-2.1910
000783.SZ,长江证券,2010-03-15,6.73,6.48,-0.37,-5.3418
000783.SZ,长江证券,2010-03-16,6.48,6.49,0.01,0.1214
000783.SZ,长江证券,2010-03-17,6.55,6.60,0.11,1.6364
000783.SZ,长江证券,2010-03-18,6.61,6.57,-0.03,-0.4770
000783.SZ,长江证券,2010-03-19,6.57,6.61,0.05,0.7190
000783.SZ,长江证券,2010-03-22,6.64,6.60,-0.02,-0.2380
000783.SZ,长江证券,2010-03-23,6.60,6.54,-0.06,-0.8945
000783.SZ,长江证券,2010-03-24,6.55,6.52,-0.02,-0.2407
000783.SZ,长江证券,2010-03-25,6.52,6.41,-0.11,-1.6888
000783.SZ,长江证券,2010-03-26,6.41,6.46,0.04,0.6748
000783.SZ,长江证券,2010-03-29,6.49,6.60,0.15,2.3157
000783.SZ,长江证券,2010-03-30,6.60,6.56,-0.04,-0.6552
000783.SZ,长江证券,2010-03-31,6.56,6.56,0.00,0.0000
000783.SZ,长江证券,2010-04-01,6.49,6.60,0.04,0.5995
000783.SZ,长江证券,2010-04-02,6.60,6.63,0.03,0.4172
000783.SZ,长江证券,2010-04-06,6.68,6.66,0.04,0.5341
000783.SZ,长江证券,2010-04-07,6.68,6.58,-0.09,-1.2987
000783.SZ,长江证券,2010-04-08,6.59,6.53,-0.05,-0.7177
000783.SZ,长江证券,2010-04-09,6.55,6.60,0.07,1.1446
000783.SZ,长江证券,2010-04-12,6.64,6.50,-0.10,-1.5485
000783.SZ,长江证券,2010-04-13,6.52,6.73,0.22,3.4483
000783.SZ,长江证券,2010-04-14,6.75,6.67,-0.06,-0.8187
000783.SZ,长江证券,2010-04-15,6.67,6.70,0.03,0.4127
000783.SZ,长江证券,2010-04-16,6.74,6.52,-0.18,-2.7011
000783.SZ,长江证券,2010-04-19,6.46,6.02,-0.50,-7.6645
000783.SZ,长江证券,2010-04-20,6.02,5.90,-0.12,-2.0261
000783.SZ,长江证券,2010-04-21,5.92,5.98,0.08,1.4009
000783.SZ,长江证券,2010-04-22,5.96,5.94,-0.04,-0.6579
000783.SZ,长江证券,2010-04-23,5.94,5.94,0.00,0.0000
