代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601878.SH,浙商证券,2017-06-26,11.80,11.80,--,--
601878.SH,浙商证券,2017-06-27,12.98,12.98,1.18,10.0247
601878.SH,浙商证券,2017-06-28,14.28,14.28,1.30,10.0075
601878.SH,浙商证券,2017-06-29,15.69,15.70,1.42,9.9796
601878.SH,浙商证券,2017-06-30,16.27,16.49,0.79,5.0000
601878.SH,浙商证券,2017-07-03,16.05,16.34,-0.15,-0.8818
601878.SH,浙商证券,2017-07-04,16.33,16.67,0.33,2.0166
601878.SH,浙商证券,2017-07-05,16.55,18.34,1.67,10.0000
601878.SH,浙商证券,2017-07-06,18.37,18.13,-0.20,-1.1099
601878.SH,浙商证券,2017-07-07,17.80,17.99,-0.15,-0.8017
601878.SH,浙商证券,2017-07-10,17.55,17.05,-0.94,-5.2263
601878.SH,浙商证券,2017-07-11,16.94,17.16,0.11,0.6254
601878.SH,浙商证券,2017-07-12,16.87,16.84,-0.32,-1.8644
601878.SH,浙商证券,2017-07-13,16.57,16.82,-0.02,-0.1151
601878.SH,浙商证券,2017-07-14,16.70,17.21,0.40,2.3631
601878.SH,浙商证券,2017-07-17,17.08,15.55,-1.67,-9.6847
601878.SH,浙商证券,2017-07-18,15.38,15.61,0.06,0.3741
601878.SH,浙商证券,2017-07-19,15.47,16.64,1.04,6.6460
601878.SH,浙商证券,2017-07-20,16.40,16.19,-0.46,-2.7373
601878.SH,浙商证券,2017-07-21,16.06,15.74,-0.45,-2.7545
601878.SH,浙商证券,2017-07-24,15.68,15.85,0.11,0.6773
601878.SH,浙商证券,2017-07-25,15.80,15.63,-0.21,-1.3456
601878.SH,浙商证券,2017-07-26,15.61,15.52,-0.12,-0.7440
601878.SH,浙商证券,2017-07-27,15.41,16.01,0.49,3.1855
601878.SH,浙商证券,2017-07-28,15.82,15.57,-0.45,-2.7845
601878.SH,浙商证券,2017-07-31,15.57,15.84,0.27,1.7435
601878.SH,浙商证券,2017-08-01,15.89,16.17,0.33,2.0808
601878.SH,浙商证券,2017-08-02,15.99,16.91,0.75,4.6163
601878.SH,浙商证券,2017-08-03,16.79,16.66,-0.25,-1.4900
601878.SH,浙商证券,2017-08-04,16.58,17.34,0.68,4.0721
601878.SH,浙商证券,2017-08-07,17.40,17.56,0.22,1.2856
601878.SH,浙商证券,2017-08-08,17.26,18.18,0.62,3.5320
601878.SH,浙商证券,2017-08-09,17.92,17.33,-0.85,-4.6908
601878.SH,浙商证券,2017-08-10,17.16,18.09,0.76,4.3624
601878.SH,浙商证券,2017-08-11,17.56,17.00,-1.09,-6.0021
601878.SH,浙商证券,2017-08-14,16.96,17.35,0.35,2.0525
601878.SH,浙商证券,2017-08-15,17.22,17.30,-0.05,-0.2793
601878.SH,浙商证券,2017-08-16,17.20,17.82,0.51,2.9692
