代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002939.SZ,长城证券,2018-10-26,7.42,8.91,--,--
002939.SZ,长城证券,2018-10-29,9.80,9.80,0.89,10.0110
002939.SZ,长城证券,2018-10-30,10.78,10.78,0.98,10.0000
002939.SZ,长城证券,2018-10-31,11.85,11.85,1.08,10.0000
002939.SZ,长城证券,2018-11-01,13.04,13.04,1.19,10.0000
002939.SZ,长城证券,2018-11-02,13.53,14.34,1.30,9.9925
002939.SZ,长城证券,2018-11-05,14.38,14.33,-0.01,-0.0683
002939.SZ,长城证券,2018-11-06,13.60,13.04,-1.29,-9.0226
002939.SZ,长城证券,2018-11-07,12.93,13.08,0.04,0.3005
002939.SZ,长城证券,2018-11-08,13.22,12.47,-0.61,-4.6442
002939.SZ,长城证券,2018-11-09,12.18,11.97,-0.50,-4.0063
002939.SZ,长城证券,2018-11-12,11.87,12.20,0.23,1.8822
002939.SZ,长城证券,2018-11-13,11.88,12.27,0.07,0.5622
002939.SZ,长城证券,2018-11-14,12.10,11.80,-0.47,-3.8339
002939.SZ,长城证券,2018-11-15,11.61,12.05,0.25,2.1595
002939.SZ,长城证券,2018-11-16,12.01,12.13,0.08,0.6504
002939.SZ,长城证券,2018-11-19,12.04,12.79,0.67,5.4927
002939.SZ,长城证券,2018-11-20,12.54,12.85,0.06,0.4594
002939.SZ,长城证券,2018-11-21,12.59,12.37,-0.48,-3.7348
002939.SZ,长城证券,2018-11-22,12.54,12.41,0.04,0.3167
002939.SZ,长城证券,2018-11-23,12.15,11.43,-0.98,-7.8927
002939.SZ,长城证券,2018-11-26,11.36,11.00,-0.43,-3.7704
002939.SZ,长城证券,2018-11-27,11.12,10.98,-0.02,-0.1781
002939.SZ,长城证券,2018-11-28,10.99,11.22,0.24,2.1409
002939.SZ,长城证券,2018-11-29,11.25,10.26,-0.96,-8.5590
002939.SZ,长城证券,2018-11-30,10.09,10.25,-0.01,-0.0955
002939.SZ,长城证券,2018-12-03,10.71,10.44,0.20,1.9120
002939.SZ,长城证券,2018-12-04,10.38,10.58,0.14,1.3133
002939.SZ,长城证券,2018-12-05,10.29,10.27,-0.31,-2.9630
002939.SZ,长城证券,2018-12-06,10.22,10.12,-0.15,-1.4313
002939.SZ,长城证券,2018-12-07,10.20,10.15,0.03,0.2904
002939.SZ,长城证券,2018-12-10,10.01,9.87,-0.28,-2.7992
002939.SZ,长城证券,2018-12-11,9.94,9.93,0.07,0.6951
002939.SZ,长城证券,2018-12-12,9.94,9.98,0.05,0.4931
002939.SZ,长城证券,2018-12-13,10.00,10.25,0.26,2.6497
002939.SZ,长城证券,2018-12-14,10.17,9.87,-0.38,-3.7285
002939.SZ,长城证券,2018-12-17,9.75,9.96,0.10,0.9930
002939.SZ,长城证券,2018-12-18,9.89,9.82,-0.15,-1.4749
002939.SZ,长城证券,2018-12-19,9.83,9.74,-0.08,-0.7984
002939.SZ,长城证券,2018-12-20,9.71,10.07,0.33,3.4205
002939.SZ,长城证券,2018-12-21,9.96,10.10,0.03,0.2918
002939.SZ,长城证券,2018-12-24,9.99,10.00,-0.10,-0.9699
002939.SZ,长城证券,2018-12-25,9.81,9.88,-0.13,-1.2733
002939.SZ,长城证券,2018-12-26,9.79,9.72,-0.16,-1.5873
002939.SZ,长城证券,2018-12-27,9.96,9.60,-0.12,-1.2097
002939.SZ,长城证券,2018-12-28,9.61,9.71,0.11,1.1224
002939.SZ,长城证券,2019-01-02,9.74,9.57,-0.14,-1.4127
002939.SZ,长城证券,2019-01-03,9.57,9.74,0.17,1.7400
