代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600705.SH,中航资本,2012-08-30,3.14,2.84,2.35,478.0589
600705.SH,中航资本,2012-08-31,2.70,2.70,-0.14,-4.9685
600705.SH,中航资本,2012-09-03,2.56,2.56,-0.13,-4.9793
600705.SH,中航资本,2012-09-04,2.60,2.69,0.13,4.9782
600705.SH,中航资本,2012-09-05,2.66,2.56,-0.13,-4.9917
600705.SH,中航资本,2012-09-06,2.52,2.52,-0.04,-1.4011
600705.SH,中航资本,2012-09-07,2.55,2.65,0.13,4.9734
600705.SH,中航资本,2012-09-10,2.69,2.58,-0.06,-2.3689
600705.SH,中航资本,2012-09-11,2.56,2.60,0.01,0.5199
600705.SH,中航资本,2012-09-12,2.62,2.56,-0.03,-1.2931
600705.SH,中航资本,2012-09-13,2.54,2.44,-0.13,-4.9782
600705.SH,中航资本,2012-09-14,2.44,2.34,-0.09,-3.8603
600705.SH,中航资本,2012-09-17,2.31,2.25,-0.10,-4.1109
600705.SH,中航资本,2012-09-18,2.26,2.23,-0.02,-0.7976
600705.SH,中航资本,2012-09-19,2.23,2.26,0.03,1.3065
600705.SH,中航资本,2012-09-20,2.24,2.18,-0.08,-3.4722
600705.SH,中航资本,2012-09-21,2.17,2.09,-0.09,-4.1110
600705.SH,中航资本,2012-09-24,2.04,2.06,-0.03,-1.6077
600705.SH,中航资本,2012-09-25,2.06,2.04,-0.02,-0.9804
600705.SH,中航资本,2012-09-26,2.04,2.05,0.01,0.6601
600705.SH,中航资本,2012-09-27,2.03,2.11,0.06,3.0601
600705.SH,中航资本,2012-09-28,2.09,2.12,0.01,0.4242
600705.SH,中航资本,2012-10-08,2.12,2.11,-0.02,-0.7392
600705.SH,中航资本,2012-10-09,2.12,2.20,0.10,4.5745
600705.SH,中航资本,2012-10-10,2.18,2.21,0.01,0.4069
600705.SH,中航资本,2012-10-11,2.20,2.15,-0.06,-2.9382
