代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002948.SZ,青岛银行,2019-01-16,5.05,6.06,--,--
002948.SZ,青岛银行,2019-01-17,6.67,6.67,0.61,9.9846
002948.SZ,青岛银行,2019-01-18,7.34,7.13,0.46,6.8436
002948.SZ,青岛银行,2019-01-21,6.90,6.48,-0.64,-9.0196
002948.SZ,青岛银行,2019-01-22,6.35,6.27,-0.21,-3.3046
002948.SZ,青岛银行,2019-01-23,6.24,6.12,-0.15,-2.3774
002948.SZ,青岛银行,2019-01-24,6.11,6.21,0.09,1.5221
002948.SZ,青岛银行,2019-01-25,6.12,6.01,-0.20,-3.2984
002948.SZ,青岛银行,2019-01-28,6.03,5.76,-0.25,-4.1860
002948.SZ,青岛银行,2019-01-29,5.74,5.73,-0.03,-0.4854
002948.SZ,青岛银行,2019-01-30,5.69,5.63,-0.10,-1.7886
002948.SZ,青岛银行,2019-01-31,5.64,5.48,-0.15,-2.6490
002948.SZ,青岛银行,2019-02-01,5.51,5.53,0.06,1.0204
002948.SZ,青岛银行,2019-02-11,5.54,5.68,0.15,2.6936
002948.SZ,青岛银行,2019-02-12,5.68,5.69,0.01,0.1639
002948.SZ,青岛银行,2019-02-13,5.67,5.77,0.08,1.4730
002948.SZ,青岛银行,2019-02-14,5.75,5.74,-0.04,-0.6452
002948.SZ,青岛银行,2019-02-15,5.73,5.65,-0.08,-1.4610
002948.SZ,青岛银行,2019-02-18,5.67,5.77,0.11,1.9769
002948.SZ,青岛银行,2019-02-19,5.76,5.83,0.07,1.1309
002948.SZ,青岛银行,2019-02-20,5.77,5.75,-0.08,-1.4377
002948.SZ,青岛银行,2019-02-21,5.73,5.71,-0.04,-0.6483
002948.SZ,青岛银行,2019-02-22,5.69,5.98,0.27,4.7308
002948.SZ,青岛银行,2019-02-25,6.09,6.58,0.60,9.9688
002948.SZ,青岛银行,2019-02-26,6.85,6.59,0.02,0.2833
002948.SZ,青岛银行,2019-02-27,6.48,7.26,0.66,10.0282
002948.SZ,青岛银行,2019-02-28,7.15,7.13,-0.12,-1.6688
002948.SZ,青岛银行,2019-03-01,7.11,6.99,-0.15,-2.0888
002948.SZ,青岛银行,2019-03-04,6.99,7.35,0.36,5.2000
002948.SZ,青岛银行,2019-03-05,7.11,7.30,-0.05,-0.6337
002948.SZ,青岛银行,2019-03-06,7.31,7.71,0.41,5.6122
002948.SZ,青岛银行,2019-03-07,7.75,8.49,0.77,10.0242
002948.SZ,青岛银行,2019-03-08,7.92,7.64,-0.85,-9.9890
002948.SZ,青岛银行,2019-03-11,7.56,7.64,0.00,0.0000
002948.SZ,青岛银行,2019-03-12,7.64,7.64,0.00,0.0000
002948.SZ,青岛银行,2019-03-13,7.68,7.26,-0.38,-5.0000
002948.SZ,青岛银行,2019-03-14,7.15,6.98,-0.28,-3.8511
002948.SZ,青岛银行,2019-03-15,7.04,6.98,0.00,0.0000
002948.SZ,青岛银行,2019-03-18,7.00,7.27,0.29,4.1389
002948.SZ,青岛银行,2019-03-19,7.25,7.22,-0.05,-0.6410
002948.SZ,青岛银行,2019-03-20,7.18,7.56,0.34,4.7742
002948.SZ,青岛银行,2019-03-21,7.65,7.53,-0.04,-0.4926
002948.SZ,青岛银行,2019-03-22,7.46,7.27,-0.25,-3.3416
002948.SZ,青岛银行,2019-03-25,7.09,6.99,-0.29,-3.9693
002948.SZ,青岛银行,2019-03-26,7.02,6.93,-0.06,-0.8000
002948.SZ,青岛银行,2019-03-27,6.98,7.00,0.07,0.9409
002948.SZ,青岛银行,2019-03-28,6.94,6.76,-0.23,-3.3289
002948.SZ,青岛银行,2019-03-29,6.79,7.12,0.35,5.2342
002948.SZ,青岛银行,2019-04-01,7.09,7.35,0.23,3.2723
002948.SZ,青岛银行,2019-04-02,7.32,7.30,-0.05,-0.6337
002948.SZ,青岛银行,2019-04-03,7.19,7.27,-0.03,-0.3827
002948.SZ,青岛银行,2019-04-04,7.28,7.40,0.12,1.6645
002948.SZ,青岛银行,2019-04-08,7.43,7.27,-0.13,-1.7632
002948.SZ,青岛银行,2019-04-09,7.14,7.17,-0.09,-1.2821
002948.SZ,青岛银行,2019-04-10,7.16,7.12,-0.06,-0.7792
002948.SZ,青岛银行,2019-04-11,7.08,6.95,-0.17,-2.3560
002948.SZ,青岛银行,2019-04-12,6.94,6.91,-0.04,-0.5362
002948.SZ,青岛银行,2019-04-15,7.02,6.91,0.00,0.0000
002948.SZ,青岛银行,2019-04-16,6.85,7.07,0.16,2.2911
002948.SZ,青岛银行,2019-04-17,7.05,7.00,-0.07,-0.9223
002948.SZ,青岛银行,2019-04-18,7.05,6.94,-0.07,-0.9309
002948.SZ,青岛银行,2019-04-19,6.90,6.94,0.00,0.0000
002948.SZ,青岛银行,2019-04-22,6.95,6.83,-0.11,-1.6107
002948.SZ,青岛银行,2019-04-23,6.83,6.76,-0.07,-0.9550
002948.SZ,青岛银行,2019-04-24,6.76,6.76,0.00,0.0000
002948.SZ,青岛银行,2019-04-25,6.74,6.60,-0.16,-2.3416
002948.SZ,青岛银行,2019-04-26,6.54,6.38,-0.22,-3.3850
002948.SZ,青岛银行,2019-04-29,6.41,6.18,-0.20,-3.2117
002948.SZ,青岛银行,2019-04-30,6.21,6.21,0.04,0.6033
002948.SZ,青岛银行,2019-05-06,6.12,6.53,0.32,5.0975
002948.SZ,青岛银行,2019-05-07,6.38,6.68,0.15,2.2825
002948.SZ,青岛银行,2019-05-08,6.51,6.37,-0.31,-4.6025
002948.SZ,青岛银行,2019-05-09,6.30,6.17,-0.20,-3.2164
002948.SZ,青岛银行,2019-05-10,6.22,6.34,0.18,2.8701
002948.SZ,青岛银行,2019-05-13,6.26,6.21,-0.13,-2.0558
002948.SZ,青岛银行,2019-05-14,6.15,6.29,0.07,1.1994
002948.SZ,青岛银行,2019-05-15,6.26,6.31,0.02,0.2963
002948.SZ,青岛银行,2019-05-16,6.30,6.31,0.00,0.0000
002948.SZ,青岛银行,2019-05-17,6.29,6.04,-0.27,-4.2836
002948.SZ,青岛银行,2019-05-20,6.04,5.91,-0.13,-2.1605
002948.SZ,青岛银行,2019-05-21,5.90,5.97,0.07,1.1041
002948.SZ,青岛银行,2019-05-22,6.04,5.90,-0.07,-1.2480
002948.SZ,青岛银行,2019-05-23,5.87,5.82,-0.07,-1.2638
002948.SZ,青岛银行,2019-05-24,5.83,5.92,0.10,1.7600
002948.SZ,青岛银行,2019-05-27,5.87,6.01,0.08,1.4151
002948.SZ,青岛银行,2019-05-28,5.96,5.96,-0.05,-0.7752
002948.SZ,青岛银行,2019-05-29,5.93,6.02,0.06,0.9375
002948.SZ,青岛银行,2019-05-30,5.99,5.96,-0.06,-0.9288
002948.SZ,青岛银行,2019-05-31,5.98,6.03,0.07,1.0937
002948.SZ,青岛银行,2019-06-03,6.02,6.01,-0.02,-0.3091
002948.SZ,青岛银行,2019-06-04,6.01,5.91,-0.09,-1.5504
002948.SZ,青岛银行,2019-06-05,5.96,5.93,0.02,0.3150
002948.SZ,青岛银行,2019-06-06,5.91,5.85,-0.08,-1.4129
002948.SZ,青岛银行,2019-06-10,5.87,5.89,0.04,0.6369
002948.SZ,青岛银行,2019-06-11,5.88,6.12,0.23,3.9557
002948.SZ,青岛银行,2019-06-12,6.08,6.04,-0.08,-1.3699
002948.SZ,青岛银行,2019-06-13,6.01,6.04,0.01,0.1543
002948.SZ,青岛银行,2019-06-14,6.07,5.86,-0.19,-3.0817
002948.SZ,青岛银行,2019-06-17,5.92,5.91,0.06,0.9539
002948.SZ,青岛银行,2019-06-18,5.93,5.91,0.00,0.0000
002948.SZ,青岛银行,2019-06-19,6.04,5.96,0.05,0.7874
002948.SZ,青岛银行,2019-06-20,5.94,6.18,0.22,3.7500
002948.SZ,青岛银行,2019-06-21,6.15,6.17,-0.02,-0.3012
002948.SZ,青岛银行,2019-06-24,6.16,6.11,-0.06,-0.9063
002948.SZ,青岛银行,2019-06-25,6.09,6.08,-0.03,-0.4573
002948.SZ,青岛银行,2019-06-26,6.05,6.04,-0.04,-0.6126
002948.SZ,青岛银行,2019-06-27,6.04,6.05,0.01,0.1541
002948.SZ,青岛银行,2019-06-28,6.04,5.99,-0.07,-1.0769
002948.SZ,青岛银行,2019-07-01,6.07,6.12,0.13,2.1773
002948.SZ,青岛银行,2019-07-02,6.12,6.14,0.02,0.3044
002948.SZ,青岛银行,2019-07-03,6.11,6.05,-0.08,-1.3657
002948.SZ,青岛银行,2019-07-04,6.06,6.04,-0.01,-0.1538
002948.SZ,青岛银行,2019-07-05,6.04,6.06,0.02,0.3082
002948.SZ,青岛银行,2019-07-08,6.05,5.91,-0.16,-2.6114
