代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
000987.SZ,越秀金控,2010-01-04,14.76,14.71,-0.02,-0.1441
000987.SZ,越秀金控,2010-01-05,14.73,14.60,-0.11,-0.7578
000987.SZ,越秀金控,2010-01-06,14.71,14.43,-0.17,-1.1636
000987.SZ,越秀金控,2010-01-07,14.33,13.83,-0.60,-4.1575
000987.SZ,越秀金控,2010-01-08,13.81,14.44,0.61,4.3762
000987.SZ,越秀金控,2010-01-11,14.44,14.30,-0.14,-0.9562
000987.SZ,越秀金控,2010-01-12,14.30,14.63,0.33,2.3394
000987.SZ,越秀金控,2010-01-13,14.42,14.33,-0.30,-2.0319
000987.SZ,越秀金控,2010-01-14,14.28,15.07,0.73,5.1111
000987.SZ,越秀金控,2010-01-15,14.97,14.95,-0.12,-0.7752
000987.SZ,越秀金控,2010-01-18,14.78,15.27,0.32,2.1307
000987.SZ,越秀金控,2010-01-19,15.32,14.91,-0.36,-2.3296
000987.SZ,越秀金控,2010-01-20,14.92,14.29,-0.62,-4.1652
000987.SZ,越秀金控,2010-01-21,14.49,14.73,0.44,3.0832
000987.SZ,越秀金控,2010-01-22,14.68,14.18,-0.56,-3.7838
000987.SZ,越秀金控,2010-01-25,14.15,14.40,0.23,1.6105
000987.SZ,越秀金控,2010-01-26,14.55,13.90,-0.50,-3.4648
000987.SZ,越秀金控,2010-01-27,13.93,13.65,-0.25,-1.7946
000987.SZ,越秀金控,2010-01-28,13.63,13.47,-0.18,-1.3219
000987.SZ,越秀金控,2010-01-29,13.42,13.75,0.28,2.0489
000987.SZ,越秀金控,2010-02-01,13.68,13.79,0.04,0.3089
000987.SZ,越秀金控,2010-02-02,13.80,13.70,-0.09,-0.6543
000987.SZ,越秀金控,2010-02-03,13.78,13.83,0.13,0.9299
000987.SZ,越秀金控,2010-02-04,13.86,13.74,-0.09,-0.6526
000987.SZ,越秀金控,2010-02-05,13.48,13.33,-0.41,-3.0139
000987.SZ,越秀金控,2010-02-08,13.29,13.30,-0.03,-0.1992
000987.SZ,越秀金控,2010-02-09,13.06,13.40,0.10,0.7585
000987.SZ,越秀金控,2010-02-10,13.39,13.46,0.06,0.4358
000987.SZ,越秀金控,2010-02-11,13.53,13.44,-0.02,-0.1183
000987.SZ,越秀金控,2010-02-12,13.63,13.93,0.48,3.5940
000987.SZ,越秀金控,2010-02-22,13.95,13.99,0.06,0.4575
000987.SZ,越秀金控,2010-02-23,14.02,13.93,-0.06,-0.4554
000987.SZ,越秀金控,2010-02-24,13.80,14.18,0.25,1.8300
000987.SZ,越秀金控,2010-02-25,14.22,14.25,0.07,0.5241
000987.SZ,越秀金控,2010-02-26,14.25,14.03,-0.23,-1.6015
000987.SZ,越秀金控,2010-03-01,14.04,14.23,0.21,1.4762
000987.SZ,越秀金控,2010-03-02,14.32,14.03,-0.21,-1.4547
