代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601398.SH,工商银行,2010-01-04,3.10,3.05,-0.05,-1.6544
601398.SH,工商银行,2010-01-05,3.07,3.08,0.03,0.9346
601398.SH,工商银行,2010-01-06,3.08,3.05,-0.03,-1.1111
601398.SH,工商银行,2010-01-07,3.04,2.97,-0.07,-2.4345
601398.SH,工商银行,2010-01-08,2.96,2.98,0.01,0.3839
601398.SH,工商银行,2010-01-11,3.15,3.02,0.04,1.3384
601398.SH,工商银行,2010-01-12,3.02,3.05,0.02,0.7547
601398.SH,工商银行,2010-01-13,2.97,2.90,-0.14,-4.6816
601398.SH,工商银行,2010-01-14,2.92,2.90,0.00,0.0000
601398.SH,工商银行,2010-01-15,2.91,2.90,-0.01,-0.1965
601398.SH,工商银行,2010-01-18,2.89,2.90,0.00,0.0000
601398.SH,工商银行,2010-01-19,2.90,2.89,-0.01,-0.3937
601398.SH,工商银行,2010-01-20,2.90,2.81,-0.07,-2.5692
601398.SH,工商银行,2010-01-21,2.85,2.86,0.05,1.8256
601398.SH,工商银行,2010-01-22,2.84,2.90,0.03,1.1952
601398.SH,工商银行,2010-01-25,2.86,2.87,-0.03,-0.9843
601398.SH,工商银行,2010-01-26,2.87,2.85,-0.02,-0.7952
601398.SH,工商银行,2010-01-27,2.86,2.80,-0.05,-1.8036
601398.SH,工商银行,2010-01-28,2.78,2.77,-0.02,-0.8163
601398.SH,工商银行,2010-01-29,2.76,2.77,-0.01,-0.2058
601398.SH,工商银行,2010-02-01,2.76,2.74,-0.03,-1.0309
601398.SH,工商银行,2010-02-02,2.74,2.74,0.00,0.0000
601398.SH,工商银行,2010-02-03,2.74,2.81,0.07,2.5000
601398.SH,工商银行,2010-02-04,2.78,2.78,-0.02,-0.8130
601398.SH,工商银行,2010-02-05,2.74,2.75,-0.03,-1.2295
601398.SH,工商银行,2010-02-08,2.74,2.74,-0.01,-0.4149
