代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
300033.SZ,同花顺,2010-01-04,8.28,8.57,0.43,5.2357
300033.SZ,同花顺,2010-01-05,8.58,8.47,-0.11,-1.2337
300033.SZ,同花顺,2010-01-06,8.40,8.41,-0.06,-0.7196
300033.SZ,同花顺,2010-01-07,8.39,8.18,-0.22,-2.6258
300033.SZ,同花顺,2010-01-08,8.11,7.85,-0.34,-4.1433
300033.SZ,同花顺,2010-01-11,8.23,8.27,0.42,5.3480
300033.SZ,同花顺,2010-01-12,8.18,8.36,0.09,1.0987
300033.SZ,同花顺,2010-01-13,8.18,8.85,0.49,5.8605
300033.SZ,同花顺,2010-01-14,8.84,8.96,0.11,1.2995
300033.SZ,同花顺,2010-01-15,8.92,9.43,0.47,5.1956
300033.SZ,同花顺,2010-01-18,9.51,9.44,0.02,0.1951
300033.SZ,同花顺,2010-01-19,9.39,9.87,0.43,4.5278
300033.SZ,同花顺,2010-01-20,9.77,8.99,-0.88,-8.9194
300033.SZ,同花顺,2010-01-21,8.99,9.34,0.34,3.8353
300033.SZ,同花顺,2010-01-22,9.15,8.77,-0.57,-6.0576
300033.SZ,同花顺,2010-01-25,8.77,8.77,0.00,0.0000
300033.SZ,同花顺,2010-01-26,9.65,9.65,0.88,10.0000
300033.SZ,同花顺,2010-01-27,9.43,9.49,-0.16,-1.6800
300033.SZ,同花顺,2010-01-28,9.31,9.11,-0.37,-3.9263
300033.SZ,同花顺,2010-01-29,9.05,9.29,0.18,1.9677
300033.SZ,同花顺,2010-02-01,8.98,9.37,0.08,0.8164
300033.SZ,同花顺,2010-02-02,9.37,9.36,-0.01,-0.0613
300033.SZ,同花顺,2010-02-03,9.36,9.12,-0.24,-2.5414
300033.SZ,同花顺,2010-02-04,8.83,8.87,-0.25,-2.7463
300033.SZ,同花顺,2010-02-05,8.71,8.85,-0.02,-0.2720
300033.SZ,同花顺,2010-02-08,8.73,8.89,0.04,0.4546
300033.SZ,同花顺,2010-02-09,8.85,8.66,-0.23,-2.6377
300033.SZ,同花顺,2010-02-10,8.72,9.37,0.71,8.2072
300033.SZ,同花顺,2010-02-11,9.30,9.30,-0.07,-0.7486
300033.SZ,同花顺,2010-02-12,9.25,9.81,0.52,5.5521
300033.SZ,同花顺,2010-02-22,9.81,9.65,-0.16,-1.6284
300033.SZ,同花顺,2010-02-23,9.71,10.07,0.42,4.3349
300033.SZ,同花顺,2010-02-24,10.07,10.07,0.00,0.0000
300033.SZ,同花顺,2010-02-25,10.33,10.11,0.04,0.3995
300033.SZ,同花顺,2010-02-26,10.13,10.00,-0.11,-1.0914
300033.SZ,同花顺,2010-03-01,10.04,10.04,0.04,0.4368
300033.SZ,同花顺,2010-03-02,10.04,10.10,0.05,0.5379
300033.SZ,同花顺,2010-03-03,10.04,9.84,-0.26,-2.5498
300033.SZ,同花顺,2010-03-04,9.83,9.48,-0.36,-3.6328
300033.SZ,同花顺,2010-03-05,9.53,9.70,0.22,2.3030
300033.SZ,同花顺,2010-03-08,10.07,10.44,0.74,7.5829
300033.SZ,同花顺,2010-03-09,10.27,10.58,0.14,1.3216
300033.SZ,同花顺,2010-03-10,10.59,10.46,-0.11,-1.0870
300033.SZ,同花顺,2010-03-11,10.46,11.51,1.05,10.0000
300033.SZ,同花顺,2010-03-12,11.58,10.80,-0.70,-6.1122
300033.SZ,同花顺,2010-03-15,10.61,10.84,0.03,0.2988
300033.SZ,同花顺,2010-03-16,10.81,10.22,-0.61,-5.6395
300033.SZ,同花顺,2010-03-17,10.22,10.51,0.29,2.7966
300033.SZ,同花顺,2010-03-18,10.54,10.56,0.05,0.4827
300033.SZ,同花顺,2010-03-19,10.49,10.53,-0.03,-0.3275
300033.SZ,同花顺,2010-03-22,10.53,10.65,0.13,1.2048
300033.SZ,同花顺,2010-03-23,10.61,11.29,0.64,6.0173
300033.SZ,同花顺,2010-03-24,11.16,11.39,0.09,0.8167
300033.SZ,同花顺,2010-03-25,11.53,12.44,1.05,9.2143
300033.SZ,同花顺,2010-03-26,11.88,11.96,-0.48,-3.8569
300033.SZ,同花顺,2010-03-29,11.96,11.79,-0.17,-1.4079
300033.SZ,同花顺,2010-03-30,11.65,12.00,0.21,1.7997
300033.SZ,同花顺,2010-03-31,12.10,12.75,0.75,6.2644
300033.SZ,同花顺,2010-04-01,12.83,12.78,0.03,0.2532
300033.SZ,同花顺,2010-04-02,12.43,12.84,0.06,0.4690
300033.SZ,同花顺,2010-04-06,12.89,13.10,0.25,1.9749
300033.SZ,同花顺,2010-04-07,13.12,13.55,0.45,3.4683
300033.SZ,同花顺,2010-04-08,13.56,12.86,-0.69,-5.0876
300033.SZ,同花顺,2010-04-09,12.80,13.20,0.34,2.6354
300033.SZ,同花顺,2010-04-12,13.16,13.01,-0.20,-1.4847
300033.SZ,同花顺,2010-04-13,13.10,11.80,-1.20,-9.2376
300033.SZ,同花顺,2010-04-14,11.53,11.60,-0.20,-1.6996
300033.SZ,同花顺,2010-04-15,11.60,10.94,-0.67,-5.7432
300033.SZ,同花顺,2010-04-16,10.86,11.21,0.27,2.4668
300033.SZ,同花顺,2010-04-19,11.23,11.00,-0.21,-1.8724
300033.SZ,同花顺,2010-04-20,10.93,10.68,-0.32,-2.8937
