代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600918.SH,中泰证券,2020-06-03,5.26,6.31,--,--
600918.SH,中泰证券,2020-06-04,6.94,6.94,0.63,9.9842
600918.SH,中泰证券,2020-06-05,7.63,7.63,0.69,9.9424
600918.SH,中泰证券,2020-06-08,8.39,8.39,0.76,9.9607
600918.SH,中泰证券,2020-06-09,9.23,9.23,0.84,10.0119
600918.SH,中泰证券,2020-06-10,10.15,10.15,0.92,9.9675
600918.SH,中泰证券,2020-06-11,11.17,11.17,1.02,10.0493
600918.SH,中泰证券,2020-06-12,12.29,12.29,1.12,10.0269
600918.SH,中泰证券,2020-06-15,13.52,13.52,1.23,10.0081
600918.SH,中泰证券,2020-06-16,14.12,14.25,0.73,5.3994
600918.SH,中泰证券,2020-06-17,13.99,14.08,-0.17,-1.1930
600918.SH,中泰证券,2020-06-18,13.84,13.98,-0.10,-0.7102
600918.SH,中泰证券,2020-06-19,13.74,14.10,0.12,0.8584
600918.SH,中泰证券,2020-06-22,13.82,14.35,0.25,1.7730
600918.SH,中泰证券,2020-06-23,14.17,14.35,0.00,0.0000
600918.SH,中泰证券,2020-06-24,14.33,13.81,-0.54,-3.7631
600918.SH,中泰证券,2020-06-29,13.29,12.49,-1.32,-9.5583
600918.SH,中泰证券,2020-06-30,12.57,12.84,0.35,2.8022
600918.SH,中泰证券,2020-07-01,12.75,12.95,0.11,0.8567
600918.SH,中泰证券,2020-07-02,12.94,14.25,1.30,10.0386
600918.SH,中泰证券,2020-07-03,14.85,15.68,1.43,10.0351
600918.SH,中泰证券,2020-07-06,17.25,17.25,1.57,10.0128
600918.SH,中泰证券,2020-07-07,18.98,18.98,1.73,10.0290
600918.SH,中泰证券,2020-07-08,18.67,20.79,1.81,9.5364
600918.SH,中泰证券,2020-07-09,19.79,20.31,-0.48,-2.3088
600918.SH,中泰证券,2020-07-10,19.53,19.72,-0.59,-2.9050
600918.SH,中泰证券,2020-07-13,19.35,19.99,0.27,1.3692
600918.SH,中泰证券,2020-07-14,19.60,20.98,0.99,4.9525
600918.SH,中泰证券,2020-07-15,21.50,21.63,0.65,3.0982
600918.SH,中泰证券,2020-07-16,21.60,19.47,-2.16,-9.9861
600918.SH,中泰证券,2020-07-17,18.90,17.52,-1.95,-10.0154
600918.SH,中泰证券,2020-07-20,17.89,18.58,1.06,6.0502
600918.SH,中泰证券,2020-07-21,18.25,17.80,-0.78,-4.1981
600918.SH,中泰证券,2020-07-22,17.70,17.88,0.08,0.4494
600918.SH,中泰证券,2020-07-23,17.50,18.00,0.12,0.6711
600918.SH,中泰证券,2020-07-24,17.81,16.22,-1.78,-9.8889
600918.SH,中泰证券,2020-07-27,16.36,16.34,0.12,0.7398
600918.SH,中泰证券,2020-07-28,16.44,16.72,0.38,2.3256
600918.SH,中泰证券,2020-07-29,16.50,17.47,0.75,4.4856
600918.SH,中泰证券,2020-07-30,17.40,16.91,-0.56,-3.2055
600918.SH,中泰证券,2020-07-31,16.81,17.15,0.24,1.4193
600918.SH,中泰证券,2020-08-03,17.41,18.38,1.23,7.1720
600918.SH,中泰证券,2020-08-04,18.01,17.80,-0.58,-3.1556
600918.SH,中泰证券,2020-08-05,17.60,17.69,-0.11,-0.6180
600918.SH,中泰证券,2020-08-06,17.66,18.24,0.55,3.1091
600918.SH,中泰证券,2020-08-07,17.70,17.35,-0.89,-4.8794
600918.SH,中泰证券,2020-08-10,17.08,17.17,-0.18,-1.0375
600918.SH,中泰证券,2020-08-11,17.10,16.39,-0.78,-4.5428
600918.SH,中泰证券,2020-08-12,16.27,16.20,-0.19,-1.1592
600918.SH,中泰证券,2020-08-13,16.31,16.41,0.21,1.2963
600918.SH,中泰证券,2020-08-14,16.21,16.48,0.07,0.4266
600918.SH,中泰证券,2020-08-17,16.83,17.39,0.91,5.5218
600918.SH,中泰证券,2020-08-18,17.40,17.09,-0.30,-1.7251
600918.SH,中泰证券,2020-08-19,17.01,16.66,-0.43,-2.5161
600918.SH,中泰证券,2020-08-20,16.40,16.25,-0.41,-2.4610
600918.SH,中泰证券,2020-08-21,16.39,16.43,0.18,1.1077
600918.SH,中泰证券,2020-08-24,16.48,16.35,-0.08,-0.4869
600918.SH,中泰证券,2020-08-25,16.35,16.35,0.00,0.0000
