代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600015.SH,华夏银行,2010-01-04,4.81,4.76,-0.05,-1.1272
600015.SH,华夏银行,2010-01-05,4.80,4.88,0.12,2.5244
600015.SH,华夏银行,2010-01-06,4.86,4.71,-0.18,-3.6537
600015.SH,华夏银行,2010-01-07,4.71,4.61,-0.10,-2.0610
600015.SH,华夏银行,2010-01-08,4.58,4.64,0.03,0.6734
600015.SH,华夏银行,2010-01-11,4.80,4.68,0.04,0.8361
600015.SH,华夏银行,2010-01-12,4.66,4.81,0.14,2.9022
600015.SH,华夏银行,2010-01-13,4.66,4.50,-0.32,-6.6076
600015.SH,华夏银行,2010-01-14,4.51,4.50,0.00,0.0863
600015.SH,华夏银行,2010-01-15,4.49,4.50,-0.00,-0.0862
600015.SH,华夏银行,2010-01-18,4.47,4.47,-0.03,-0.6903
600015.SH,华夏银行,2010-01-19,4.48,4.48,0.02,0.3475
600015.SH,华夏银行,2010-01-20,4.49,4.29,-0.19,-4.2424
600015.SH,华夏银行,2010-01-21,4.28,4.41,0.12,2.8933
600015.SH,华夏银行,2010-01-22,4.35,4.55,0.14,3.0756
600015.SH,华夏银行,2010-01-25,4.47,4.46,-0.09,-1.9608
600015.SH,华夏银行,2010-01-26,4.46,4.42,-0.04,-0.8696
600015.SH,华夏银行,2010-01-27,4.41,4.28,-0.14,-3.2456
600015.SH,华夏银行,2010-01-28,4.28,4.21,-0.07,-1.7226
600015.SH,华夏银行,2010-01-29,4.19,4.18,-0.03,-0.6458
600015.SH,华夏银行,2010-02-01,4.17,4.12,-0.06,-1.4856
600015.SH,华夏银行,2010-02-02,4.13,4.15,0.03,0.8483
600015.SH,华夏银行,2010-02-03,4.15,4.25,0.10,2.4299
600015.SH,华夏银行,2010-02-04,4.20,4.21,-0.05,-1.0949
600015.SH,华夏银行,2010-02-05,4.12,4.13,-0.08,-1.8450
600015.SH,华夏银行,2010-02-08,4.15,4.07,-0.06,-1.4098
600015.SH,华夏银行,2010-02-09,4.07,4.14,0.07,1.6206
600015.SH,华夏银行,2010-02-10,4.15,4.19,0.05,1.3133
600015.SH,华夏银行,2010-02-11,4.19,4.17,-0.02,-0.4630
600015.SH,华夏银行,2010-02-12,4.20,4.21,0.03,0.8372
600015.SH,华夏银行,2010-02-22,4.18,4.19,-0.02,-0.4613
600015.SH,华夏银行,2010-02-23,4.19,4.13,-0.05,-1.2975
600015.SH,华夏银行,2010-02-24,4.10,4.19,0.05,1.3146
600015.SH,华夏银行,2010-02-25,4.19,4.26,0.07,1.6682
600015.SH,华夏银行,2010-02-26,4.24,4.26,0.00,0.0000
600015.SH,华夏银行,2010-03-01,4.26,4.36,0.11,2.5524
600015.SH,华夏银行,2010-03-02,4.37,4.35,-0.02,-0.4444
600015.SH,华夏银行,2010-03-03,4.35,4.37,0.03,0.6250
600015.SH,华夏银行,2010-03-04,4.36,4.24,-0.14,-3.1056
600015.SH,华夏银行,2010-03-05,4.25,4.23,-0.00,-0.0916
600015.SH,华夏银行,2010-03-08,4.24,4.35,0.12,2.7498
600015.SH,华夏银行,2010-03-09,4.34,4.43,0.08,1.7841
600015.SH,华夏银行,2010-03-10,4.41,4.40,-0.03,-0.6135
600015.SH,华夏银行,2010-03-11,4.42,4.47,0.07,1.4991
600015.SH,华夏银行,2010-03-12,4.45,4.38,-0.08,-1.8245
600015.SH,华夏银行,2010-03-15,4.39,4.33,-0.05,-1.2389
600015.SH,华夏银行,2010-03-16,4.35,4.49,0.16,3.6738
600015.SH,华夏银行,2010-03-17,4.50,4.57,0.09,1.9015
600015.SH,华夏银行,2010-03-18,4.58,4.55,-0.02,-0.4241
600015.SH,华夏银行,2010-03-19,4.57,4.58,0.02,0.5111
600015.SH,华夏银行,2010-03-22,4.59,4.60,0.02,0.4237
600015.SH,华夏银行,2010-03-23,4.60,4.58,-0.02,-0.3376
600015.SH,华夏银行,2010-03-24,4.60,4.56,-0.02,-0.4234
600015.SH,华夏银行,2010-03-25,4.54,4.49,-0.07,-1.6156
600015.SH,华夏银行,2010-03-26,4.50,4.75,0.26,5.8773
600015.SH,华夏银行,2010-03-29,4.75,4.97,0.22,4.5714
600015.SH,华夏银行,2010-03-30,4.97,4.96,-0.01,-0.2342
600015.SH,华夏银行,2010-03-31,4.93,4.97,0.02,0.3130
600015.SH,华夏银行,2010-04-01,4.97,4.97,-0.01,-0.1560
600015.SH,华夏银行,2010-04-02,4.98,4.93,-0.03,-0.6250
600015.SH,华夏银行,2010-04-06,4.97,5.04,0.11,2.2013
600015.SH,华夏银行,2010-04-07,5.02,4.96,-0.08,-1.6154
600015.SH,华夏银行,2010-04-08,4.93,4.82,-0.14,-2.8147
600015.SH,华夏银行,2010-04-09,4.80,4.85,0.03,0.6436
600015.SH,华夏银行,2010-04-12,4.85,4.73,-0.12,-2.5580
600015.SH,华夏银行,2010-04-13,4.73,4.93,0.21,4.3478
600015.SH,华夏银行,2010-04-14,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-15,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-16,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-19,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-20,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-21,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-22,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-23,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-26,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-27,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-28,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-29,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-04-30,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-05-04,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-05-05,4.93,4.93,0.00,0.0000
600015.SH,华夏银行,2010-05-06,4.44,4.44,-0.49,-9.9843
600015.SH,华夏银行,2010-05-07,4.00,4.12,-0.33,-7.3362
600015.SH,华夏银行,2010-05-10,4.07,4.15,0.03,0.8483
600015.SH,华夏银行,2010-05-11,4.24,4.05,-0.10,-2.5234
600015.SH,华夏银行,2010-05-12,3.98,4.29,0.24,5.9444
600015.SH,华夏银行,2010-05-13,4.22,4.29,0.00,0.0000
600015.SH,华夏银行,2010-05-14,4.26,4.24,-0.05,-1.1765
600015.SH,华夏银行,2010-05-17,4.19,4.08,-0.16,-3.6630
600015.SH,华夏银行,2010-05-18,4.11,4.24,0.16,3.8973
600015.SH,华夏银行,2010-05-19,4.19,4.19,-0.05,-1.0979
600015.SH,华夏银行,2010-05-20,4.13,4.15,-0.04,-1.0300
600015.SH,华夏银行,2010-05-21,4.04,4.32,0.17,4.0681
600015.SH,华夏银行,2010-05-24,4.31,4.39,0.07,1.6364
600015.SH,华夏银行,2010-05-25,4.32,4.27,-0.12,-2.6834
600015.SH,华夏银行,2010-05-26,4.26,4.29,0.02,0.4596
600015.SH,华夏银行,2010-05-27,4.27,4.32,0.03,0.7319
600015.SH,华夏银行,2010-05-28,4.35,4.26,-0.06,-1.3624
600015.SH,华夏银行,2010-05-31,4.20,4.14,-0.13,-2.9466
600015.SH,华夏银行,2010-06-01,4.12,4.18,0.04,0.9488
600015.SH,华夏银行,2010-06-02,4.18,4.18,0.00,0.0000
600015.SH,华夏银行,2010-06-03,4.19,4.19,0.02,0.3759
600015.SH,华夏银行,2010-06-04,4.18,4.19,-0.00,-0.0936
600015.SH,华夏银行,2010-06-07,4.10,4.19,0.00,0.0937
600015.SH,华夏银行,2010-06-08,4.17,4.11,-0.09,-2.0599
600015.SH,华夏银行,2010-06-09,4.12,4.33,0.22,5.3537
600015.SH,华夏银行,2010-06-10,4.24,4.22,-0.11,-2.5408
600015.SH,华夏银行,2010-06-11,4.23,4.27,0.05,1.3035
600015.SH,华夏银行,2010-06-17,4.28,4.30,0.02,0.5515
600015.SH,华夏银行,2010-06-18,4.31,4.38,0.08,1.9196
600015.SH,华夏银行,2010-06-21,4.39,4.54,0.16,3.6771
600015.SH,华夏银行,2010-06-22,4.52,4.50,-0.04,-0.9516
600015.SH,华夏银行,2010-06-23,4.46,4.47,-0.03,-0.6114
600015.SH,华夏银行,2010-06-24,4.46,4.45,-0.02,-0.3515
600015.SH,华夏银行,2010-06-25,4.42,4.51,0.05,1.2346
600015.SH,华夏银行,2010-06-28,4.51,4.50,-0.01,-0.1742
600015.SH,华夏银行,2010-06-29,4.50,4.35,-0.15,-3.3159
600015.SH,华夏银行,2010-06-30,4.30,4.37,0.02,0.3610
600015.SH,华夏银行,2010-07-01,4.33,4.30,-0.07,-1.6187
600015.SH,华夏银行,2010-07-02,4.31,4.32,0.02,0.4570
600015.SH,华夏银行,2010-07-05,4.24,4.23,-0.08,-1.9108
600015.SH,华夏银行,2010-07-06,4.22,4.30,0.07,1.5770
600015.SH,华夏银行,2010-07-07,4.28,4.28,-0.02,-0.4566
600015.SH,华夏银行,2010-07-08,4.30,4.35,0.07,1.6514
600015.SH,华夏银行,2010-07-09,4.35,4.44,0.09,1.9856
600015.SH,华夏银行,2010-07-12,4.44,4.58,0.15,3.2743
600015.SH,华夏银行,2010-07-13,4.54,4.59,0.00,0.0857
600015.SH,华夏银行,2010-07-14,4.58,4.57,-0.02,-0.3425
600015.SH,华夏银行,2010-07-15,4.57,4.45,-0.13,-2.7491
600015.SH,华夏银行,2010-07-16,4.41,4.48,0.03,0.7067
600015.SH,华夏银行,2010-07-19,4.43,4.56,0.08,1.8421
600015.SH,华夏银行,2010-07-20,4.57,4.61,0.05,1.2059
600015.SH,华夏银行,2010-07-21,4.63,4.63,0.01,0.2553
600015.SH,华夏银行,2010-07-22,4.61,4.72,0.10,2.1222
600015.SH,华夏银行,2010-07-23,4.72,4.76,0.04,0.7481
600015.SH,华夏银行,2010-07-26,4.74,4.76,0.00,0.0825
600015.SH,华夏银行,2010-07-27,4.75,4.66,-0.10,-2.0610
600015.SH,华夏银行,2010-07-28,4.69,4.79,0.13,2.6936
600015.SH,华夏银行,2010-07-29,4.81,4.79,0.00,0.0820
600015.SH,华夏银行,2010-07-30,4.77,4.83,0.04,0.8190
600015.SH,华夏银行,2010-08-02,4.80,4.91,0.07,1.5435
600015.SH,华夏银行,2010-08-03,4.91,4.73,-0.18,-3.6800
600015.SH,华夏银行,2010-08-04,4.74,4.76,0.03,0.5814
600015.SH,华夏银行,2010-08-05,4.74,4.63,-0.13,-2.7250
600015.SH,华夏银行,2010-08-06,4.63,4.73,0.10,2.2071
600015.SH,华夏银行,2010-08-09,4.71,4.74,0.01,0.2492
600015.SH,华夏银行,2010-08-10,4.78,4.65,-0.09,-1.9884
600015.SH,华夏银行,2010-08-11,4.64,4.67,0.02,0.5072
600015.SH,华夏银行,2010-08-12,4.63,4.68,0.02,0.3364
600015.SH,华夏银行,2010-08-13,4.68,4.69,0.01,0.1676
600015.SH,华夏银行,2010-08-16,4.65,4.76,0.07,1.5063
600015.SH,华夏银行,2010-08-17,4.78,4.76,-0.01,-0.1649
600015.SH,华夏银行,2010-08-18,4.75,4.73,-0.02,-0.4955
600015.SH,华夏银行,2010-08-19,4.73,4.77,0.04,0.9129
600015.SH,华夏银行,2010-08-20,4.75,4.70,-0.07,-1.5625
600015.SH,华夏银行,2010-08-23,4.66,4.66,-0.04,-0.8354
600015.SH,华夏银行,2010-08-24,4.65,4.67,0.01,0.1685
600015.SH,华夏银行,2010-08-25,4.64,4.60,-0.07,-1.5139
600015.SH,华夏银行,2010-08-26,4.62,4.57,-0.02,-0.5124
600015.SH,华夏银行,2010-08-27,4.58,4.65,0.08,1.7167
600015.SH,华夏银行,2010-08-30,4.63,4.67,0.02,0.4219
600015.SH,华夏银行,2010-08-31,4.64,4.59,-0.08,-1.6807
600015.SH,华夏银行,2010-09-01,4.58,4.60,0.00,0.0855
600015.SH,华夏银行,2010-09-02,4.65,4.61,0.01,0.1708
600015.SH,华夏银行,2010-09-03,4.61,4.52,-0.09,-1.8755
600015.SH,华夏银行,2010-09-06,4.53,4.58,0.06,1.3032
600015.SH,华夏银行,2010-09-07,4.58,4.54,-0.04,-0.9434
600015.SH,华夏银行,2010-09-08,4.51,4.48,-0.05,-1.2121
600015.SH,华夏银行,2010-09-09,4.48,4.37,-0.11,-2.5416
600015.SH,华夏银行,2010-09-10,4.40,4.39,0.02,0.4496
600015.SH,华夏银行,2010-09-13,4.38,4.40,0.02,0.3581
600015.SH,华夏银行,2010-09-14,4.42,4.43,0.03,0.6244
600015.SH,华夏银行,2010-09-15,4.43,4.30,-0.13,-3.0142
600015.SH,华夏银行,2010-09-16,4.28,4.20,-0.10,-2.2852
600015.SH,华夏银行,2010-09-17,4.21,4.18,-0.02,-0.3742
600015.SH,华夏银行,2010-09-20,4.20,4.26,0.08,1.8779
600015.SH,华夏银行,2010-09-21,4.26,4.23,-0.03,-0.7373
600015.SH,华夏银行,2010-09-27,4.24,4.24,0.01,0.2786
600015.SH,华夏银行,2010-09-28,4.21,4.12,-0.12,-2.8704
600015.SH,华夏银行,2010-09-29,4.12,4.13,0.01,0.1907
600015.SH,华夏银行,2010-09-30,4.12,4.24,0.11,2.7593
600015.SH,华夏银行,2010-10-08,4.26,4.46,0.22,5.0926
600015.SH,华夏银行,2010-10-11,4.44,4.55,0.09,2.0264
600015.SH,华夏银行,2010-10-12,4.52,4.49,-0.06,-1.2953
600015.SH,华夏银行,2010-10-13,4.53,4.66,0.18,3.9370
600015.SH,华夏银行,2010-10-14,4.71,4.72,0.06,1.2626
600015.SH,华夏银行,2010-10-15,4.73,5.10,0.38,7.9800
600015.SH,华夏银行,2010-10-18,5.15,5.10,0.00,0.0000
600015.SH,华夏银行,2010-10-19,5.09,5.39,0.29,5.6967
600015.SH,华夏银行,2010-10-20,5.54,5.37,-0.02,-0.3642
600015.SH,华夏银行,2010-10-21,5.32,5.20,-0.17,-3.1433
600015.SH,华夏银行,2010-10-22,5.14,5.18,-0.02,-0.4528
600015.SH,华夏银行,2010-10-25,5.19,5.26,0.08,1.5163
600015.SH,华夏银行,2010-10-26,5.24,5.21,-0.05,-0.9709
600015.SH,华夏银行,2010-10-27,5.14,5.23,0.02,0.3771
600015.SH,华夏银行,2010-10-28,5.19,5.33,0.10,1.9534
600015.SH,华夏银行,2010-10-29,5.35,5.09,-0.24,-4.5689
600015.SH,华夏银行,2010-11-01,5.09,5.09,0.00,0.0000
600015.SH,华夏银行,2010-11-02,5.14,5.01,-0.07,-1.3900
600015.SH,华夏银行,2010-11-03,4.98,5.14,0.13,2.5059
600015.SH,华夏银行,2010-11-04,5.13,5.16,0.02,0.3820
600015.SH,华夏银行,2010-11-05,5.22,5.19,0.03,0.6088
600015.SH,华夏银行,2010-11-08,5.18,5.21,0.02,0.4539
600015.SH,华夏银行,2010-11-09,5.22,5.06,-0.15,-2.9367
600015.SH,华夏银行,2010-11-10,5.00,4.85,-0.21,-4.1117
600015.SH,华夏银行,2010-11-11,4.90,4.93,0.08,1.6181
600015.SH,华夏银行,2010-11-12,4.88,4.63,-0.30,-6.1306
600015.SH,华夏银行,2010-11-15,4.67,4.68,0.05,1.1026
600015.SH,华夏银行,2010-11-16,4.66,4.43,-0.25,-5.2852
600015.SH,华夏银行,2010-11-17,4.39,4.48,0.05,1.1515
600015.SH,华夏银行,2010-11-18,4.53,4.52,0.04,0.8757
600015.SH,华夏银行,2010-11-19,4.53,4.55,0.03,0.6076
600015.SH,华夏银行,2010-11-22,4.48,4.43,-0.13,-2.7610
600015.SH,华夏银行,2010-11-23,4.41,4.35,-0.07,-1.5972
600015.SH,华夏银行,2010-11-24,4.36,4.45,0.09,2.0739
600015.SH,华夏银行,2010-11-25,4.47,4.56,0.11,2.5618
600015.SH,华夏银行,2010-11-26,4.52,4.43,-0.13,-2.7562
600015.SH,华夏银行,2010-11-29,4.41,4.39,-0.04,-0.8857
