代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002647.SZ,仁东控股,2011-12-28,3.53,3.47,--,--
002647.SZ,仁东控股,2011-12-29,3.35,3.34,-0.13,-3.6441
002647.SZ,仁东控股,2011-12-30,3.35,3.39,0.05,1.5831
002647.SZ,仁东控股,2012-01-04,3.40,3.23,-0.16,-4.8485
002647.SZ,仁东控股,2012-01-05,3.20,3.00,-0.23,-7.0064
002647.SZ,仁东控股,2012-01-06,3.00,3.05,0.04,1.4677
002647.SZ,仁东控股,2012-01-09,3.03,3.17,0.12,3.8573
002647.SZ,仁东控股,2012-01-10,3.17,3.28,0.12,3.7140
002647.SZ,仁东控股,2012-01-11,3.27,3.24,-0.05,-1.4324
002647.SZ,仁东控股,2012-01-12,3.22,3.19,-0.04,-1.3624
002647.SZ,仁东控股,2012-01-13,3.19,3.02,-0.17,-5.2486
002647.SZ,仁东控股,2012-01-16,2.97,2.96,-0.06,-2.0408
002647.SZ,仁东控股,2012-01-17,2.97,3.13,0.16,5.5556
002647.SZ,仁东控股,2012-01-18,3.12,3.04,-0.09,-2.8195
002647.SZ,仁东控股,2012-01-19,3.04,3.10,0.06,2.0309
002647.SZ,仁东控股,2012-01-20,3.10,3.14,0.04,1.1374
002647.SZ,仁东控股,2012-01-30,3.14,3.13,-0.01,-0.2812
002647.SZ,仁东控股,2012-01-31,3.12,3.12,-0.01,-0.1880
002647.SZ,仁东控股,2012-02-01,3.11,3.09,-0.03,-0.9416
002647.SZ,仁东控股,2012-02-02,3.10,3.14,0.05,1.5209
002647.SZ,仁东控股,2012-02-03,3.13,3.19,0.05,1.4981
002647.SZ,仁东控股,2012-02-06,3.20,3.17,-0.01,-0.4613
002647.SZ,仁东控股,2012-02-07,3.15,3.13,-0.04,-1.2048
002647.SZ,仁东控股,2012-02-08,3.15,3.20,0.07,2.2514
002647.SZ,仁东控股,2012-02-09,3.22,3.26,0.06,1.8349
002647.SZ,仁东控股,2012-02-10,3.27,3.27,0.01,0.2703
002647.SZ,仁东控股,2012-02-13,3.24,3.29,0.02,0.7188
002647.SZ,仁东控股,2012-02-14,3.29,3.28,-0.01,-0.4460
002647.SZ,仁东控股,2012-02-15,3.27,3.32,0.04,1.2545
002647.SZ,仁东控股,2012-02-16,3.33,3.29,-0.04,-1.0619
002647.SZ,仁东控股,2012-02-17,3.29,3.26,-0.03,-0.8945
002647.SZ,仁东控股,2012-02-20,3.30,3.28,0.02,0.6318
002647.SZ,仁东控股,2012-02-21,3.27,3.32,0.04,1.3453
002647.SZ,仁东控股,2012-02-22,3.31,3.42,0.10,3.0973
002647.SZ,仁东控股,2012-02-23,3.41,3.42,-0.01,-0.1717
002647.SZ,仁东控股,2012-02-24,3.43,3.45,0.04,1.0318
002647.SZ,仁东控股,2012-02-27,3.47,3.55,0.10,2.8085
002647.SZ,仁东控股,2012-02-28,3.52,3.75,0.20,5.5464
