代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601162.SH,天风证券,2018-10-19,1.90,2.28,--,--
601162.SH,天风证券,2018-10-22,2.51,2.51,0.23,10.0775
601162.SH,天风证券,2018-10-23,2.75,2.75,0.25,9.8592
601162.SH,天风证券,2018-10-24,3.03,3.03,0.27,9.9359
601162.SH,天风证券,2018-10-25,3.33,3.33,0.30,9.9125
601162.SH,天风证券,2018-10-26,3.66,3.66,0.34,10.0796
601162.SH,天风证券,2018-10-29,4.04,4.04,0.37,10.1205
601162.SH,天风证券,2018-10-30,4.44,4.44,0.41,10.0656
601162.SH,天风证券,2018-10-31,4.88,4.88,0.44,9.9404
601162.SH,天风证券,2018-11-01,5.37,5.37,0.49,9.9458
601162.SH,天风证券,2018-11-02,5.91,5.91,0.54,10.0329
601162.SH,天风证券,2018-11-05,6.50,6.50,0.59,10.0149
601162.SH,天风证券,2018-11-06,7.15,6.77,0.27,4.2120
601162.SH,天风证券,2018-11-07,6.45,6.50,-0.27,-4.0417
601162.SH,天风证券,2018-11-08,6.53,6.00,-0.49,-7.6087
601162.SH,天风证券,2018-11-09,5.87,5.85,-0.15,-2.5000
601162.SH,天风证券,2018-11-12,5.80,6.12,0.26,4.5249
601162.SH,天风证券,2018-11-13,6.00,6.23,0.11,1.8759
601162.SH,天风证券,2018-11-14,6.10,5.97,-0.26,-4.2493
601162.SH,天风证券,2018-11-15,5.88,6.20,0.23,3.8462
601162.SH,天风证券,2018-11-16,6.16,6.22,0.03,0.4274
601162.SH,天风证券,2018-11-19,6.14,6.85,0.63,10.0709
601162.SH,天风证券,2018-11-20,7.12,7.01,0.16,2.3196
601162.SH,天风证券,2018-11-21,7.15,7.20,0.19,2.6448
601162.SH,天风证券,2018-11-22,7.08,6.62,-0.57,-7.9755
601162.SH,天风证券,2018-11-23,6.52,6.12,-0.50,-7.6000
601162.SH,天风证券,2018-11-26,6.12,6.10,-0.02,-0.2886
601162.SH,天风证券,2018-11-27,6.15,6.00,-0.11,-1.7366
601162.SH,天风证券,2018-11-28,5.98,6.09,0.10,1.6200
601162.SH,天风证券,2018-11-29,6.12,5.48,-0.61,-10.0000
601162.SH,天风证券,2018-11-30,5.34,5.41,-0.07,-1.2882
601162.SH,天风证券,2018-12-03,5.68,5.50,0.09,1.6313
601162.SH,天风证券,2018-12-04,5.44,5.72,0.22,4.0128
601162.SH,天风证券,2018-12-05,5.54,5.52,-0.20,-3.5494
601162.SH,天风证券,2018-12-06,5.42,5.48,-0.04,-0.6400
601162.SH,天风证券,2018-12-07,5.50,5.50,0.02,0.3221
601162.SH,天风证券,2018-12-10,5.39,5.31,-0.19,-3.5313
601162.SH,天风证券,2018-12-11,5.34,5.32,0.01,0.1664
601162.SH,天风证券,2018-12-12,5.33,5.36,0.04,0.8306
601162.SH,天风证券,2018-12-13,5.37,5.46,0.10,1.8122
601162.SH,天风证券,2018-12-14,5.42,5.24,-0.21,-3.8835
601162.SH,天风证券,2018-12-17,5.19,5.28,0.04,0.6734
601162.SH,天风证券,2018-12-18,5.27,5.20,-0.08,-1.5050
601162.SH,天风证券,2018-12-19,5.21,5.17,-0.04,-0.6791
601162.SH,天风证券,2018-12-20,5.12,5.47,0.31,5.9829
601162.SH,天风证券,2018-12-21,5.39,5.65,0.18,3.2258
601162.SH,天风证券,2018-12-24,5.61,5.50,-0.15,-2.6563
601162.SH,天风证券,2018-12-25,5.39,5.70,0.20,3.6918
601162.SH,天风证券,2018-12-26,5.62,5.59,-0.11,-2.0124
601162.SH,天风证券,2018-12-27,5.74,5.43,-0.16,-2.8436
601162.SH,天风证券,2018-12-28,5.44,5.50,0.07,1.3008
601162.SH,天风证券,2019-01-02,5.51,5.39,-0.11,-2.0867
601162.SH,天风证券,2019-01-03,5.39,5.47,0.08,1.4754
601162.SH,天风证券,2019-01-04,5.33,6.01,0.55,10.0162
601162.SH,天风证券,2019-01-07,6.50,6.45,0.43,7.1953
601162.SH,天风证券,2019-01-08,6.31,6.37,-0.08,-1.2329
601162.SH,天风证券,2019-01-09,6.28,6.54,0.18,2.7739
601162.SH,天风证券,2019-01-10,6.45,6.36,-0.19,-2.8340
601162.SH,天风证券,2019-01-11,6.27,6.47,0.11,1.8056
601162.SH,天风证券,2019-01-14,6.67,6.37,-0.10,-1.5007
