代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
603093.SH,南华期货,2019-08-30,6.95,6.95,--,--
603093.SH,南华期货,2019-09-02,7.65,7.65,0.70,10.0430
603093.SH,南华期货,2019-09-03,8.42,8.42,0.77,10.0391
603093.SH,南华期货,2019-09-04,9.26,9.26,0.84,9.9526
603093.SH,南华期货,2019-09-05,10.19,10.19,0.93,10.0216
603093.SH,南华期货,2019-09-06,11.20,11.20,1.02,9.9902
603093.SH,南华期货,2019-09-09,12.32,12.32,1.12,9.9733
603093.SH,南华期货,2019-09-10,13.56,13.56,1.24,10.0405
603093.SH,南华期货,2019-09-11,14.92,14.92,1.36,10.0074
603093.SH,南华期货,2019-09-12,16.41,16.41,1.50,10.0334
603093.SH,南华期货,2019-09-16,18.06,18.06,1.65,10.0304
603093.SH,南华期货,2019-09-17,19.86,19.86,1.81,10.0000
603093.SH,南华期货,2019-09-18,21.85,21.85,1.99,9.9950
603093.SH,南华期货,2019-09-19,24.03,24.03,2.18,10.0000
603093.SH,南华期货,2019-09-20,26.44,26.44,2.40,10.0042
603093.SH,南华期货,2019-09-23,29.08,29.08,2.64,10.0000
603093.SH,南华期货,2019-09-24,29.68,30.23,1.15,3.9451
603093.SH,南华期货,2019-09-25,29.50,30.79,0.56,1.8482
603093.SH,南华期货,2019-09-26,30.53,32.88,2.10,6.8049
603093.SH,南华期货,2019-09-27,31.93,29.96,-2.92,-8.8896
603093.SH,南华期货,2019-09-30,29.78,26.97,-2.99,-9.9900
603093.SH,南华期货,2019-10-08,26.54,26.31,-0.66,-2.4417
603093.SH,南华期货,2019-10-09,26.05,26.54,0.23,0.8722
603093.SH,南华期货,2019-10-10,26.12,26.51,-0.03,-0.1128
603093.SH,南华期货,2019-10-11,26.23,28.53,2.03,7.6402
603093.SH,南华期货,2019-10-14,28.92,29.95,1.42,4.9650
603093.SH,南华期货,2019-10-15,28.66,27.65,-2.30,-7.6949
603093.SH,南华期货,2019-10-16,27.12,29.26,1.62,5.8463
603093.SH,南华期货,2019-10-17,27.93,26.50,-2.76,-9.4443
603093.SH,南华期货,2019-10-18,26.34,25.97,-0.53,-1.9955
603093.SH,南华期货,2019-10-21,25.19,24.39,-1.58,-6.0699
603093.SH,南华期货,2019-10-22,24.33,24.74,0.35,1.4315
603093.SH,南华期货,2019-10-23,24.71,25.42,0.68,2.7419
603093.SH,南华期货,2019-10-24,25.27,25.95,0.53,2.0801
603093.SH,南华期货,2019-10-25,25.82,25.18,-0.77,-2.9604
603093.SH,南华期货,2019-10-28,25.57,25.67,0.49,1.9414
603093.SH,南华期货,2019-10-29,25.12,23.59,-2.09,-8.1228
603093.SH,南华期货,2019-10-30,22.77,21.73,-1.86,-7.8680
603093.SH,南华期货,2019-10-31,21.65,21.36,-0.37,-1.6988
603093.SH,南华期货,2019-11-01,21.09,21.83,0.47,2.1952
603093.SH,南华期货,2019-11-04,21.45,21.82,-0.01,-0.0457
603093.SH,南华期货,2019-11-05,21.94,22.20,0.38,1.7375
603093.SH,南华期货,2019-11-06,22.08,21.54,-0.66,-2.9663
603093.SH,南华期货,2019-11-07,21.32,21.33,-0.21,-0.9727
603093.SH,南华期货,2019-11-08,21.74,22.85,1.52,7.1094
603093.SH,南华期货,2019-11-11,22.79,22.96,0.11,0.4803
603093.SH,南华期货,2019-11-12,22.65,21.75,-1.21,-5.2586
603093.SH,南华期货,2019-11-13,21.71,21.96,0.21,0.9633
603093.SH,南华期货,2019-11-14,21.65,22.10,0.14,0.6361
603093.SH,南华期货,2019-11-15,21.86,21.03,-1.07,-4.8307
603093.SH,南华期货,2019-11-18,21.15,23.14,2.11,10.0095
603093.SH,南华期货,2019-11-19,23.21,24.39,1.26,5.4334
603093.SH,南华期货,2019-11-20,24.10,22.97,-1.43,-5.8487
603093.SH,南华期货,2019-11-21,22.72,25.26,2.29,9.9913
603093.SH,南华期货,2019-11-22,25.94,25.27,0.01,0.0395
603093.SH,南华期货,2019-11-25,25.75,24.64,-0.63,-2.4872
603093.SH,南华期货,2019-11-26,24.45,24.57,-0.07,-0.2834
603093.SH,南华期货,2019-11-27,24.18,26.65,2.08,8.4450
603093.SH,南华期货,2019-11-28,25.94,26.74,0.09,0.3370
603093.SH,南华期货,2019-11-29,26.47,27.53,0.79,2.9478
603093.SH,南华期货,2019-12-02,27.38,28.16,0.63,2.2834
603093.SH,南华期货,2019-12-03,27.44,28.10,-0.06,-0.2126
603093.SH,南华期货,2019-12-04,27.40,28.60,0.51,1.8111
603093.SH,南华期货,2019-12-05,28.68,30.33,1.73,6.0342
603093.SH,南华期货,2019-12-06,29.31,29.35,-0.98,-3.2237
603093.SH,南华期货,2019-12-09,29.63,28.57,-0.78,-2.6513
603093.SH,南华期货,2019-12-10,28.24,28.38,-0.19,-0.6634
603093.SH,南华期货,2019-12-11,28.00,28.13,-0.26,-0.9139
603093.SH,南华期货,2019-12-12,27.74,26.99,-1.14,-4.0440
603093.SH,南华期货,2019-12-13,27.59,27.93,0.94,3.4750
603093.SH,南华期货,2019-12-16,27.83,28.50,0.58,2.0722
603093.SH,南华期货,2019-12-17,28.59,28.63,0.13,0.4550
603093.SH,南华期货,2019-12-18,28.60,29.18,0.55,1.9164
603093.SH,南华期货,2019-12-19,28.93,29.84,0.66,2.2564
603093.SH,南华期货,2019-12-20,30.09,28.58,-1.26,-4.2126
603093.SH,南华期货,2019-12-23,27.54,26.24,-2.34,-8.2024
603093.SH,南华期货,2019-12-24,26.14,26.16,-0.08,-0.3042
