代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601236.SH,红塔证券,2019-07-05,4.13,4.96,--,--
601236.SH,红塔证券,2019-07-08,5.45,5.45,0.50,10.0402
601236.SH,红塔证券,2019-07-09,6.00,6.00,0.55,10.0365
601236.SH,红塔证券,2019-07-10,6.60,6.60,0.60,9.9502
601236.SH,红塔证券,2019-07-11,7.26,7.26,0.66,9.9548
601236.SH,红塔证券,2019-07-12,7.98,7.98,0.73,10.0137
601236.SH,红塔证券,2019-07-15,8.78,8.78,0.80,9.9751
601236.SH,红塔证券,2019-07-16,9.65,9.65,0.88,9.9773
601236.SH,红塔证券,2019-07-17,10.62,10.62,0.97,10.0000
601236.SH,红塔证券,2019-07-18,11.68,11.68,1.06,10.0281
601236.SH,红塔证券,2019-07-19,12.85,12.85,1.16,9.9659
601236.SH,红塔证券,2019-07-22,13.43,13.79,0.95,7.3586
601236.SH,红塔证券,2019-07-23,13.26,13.56,-0.23,-1.6595
601236.SH,红塔证券,2019-07-24,13.44,13.49,-0.08,-0.5869
601236.SH,红塔证券,2019-07-25,13.24,14.28,0.80,5.9041
601236.SH,红塔证券,2019-07-26,13.94,13.82,-0.46,-3.2056
601236.SH,红塔证券,2019-07-29,13.71,13.88,0.06,0.4320
601236.SH,红塔证券,2019-07-30,13.93,13.93,0.05,0.3584
601236.SH,红塔证券,2019-07-31,13.74,13.94,0.01,0.0714
601236.SH,红塔证券,2019-08-01,13.78,13.46,-0.49,-3.4975
601236.SH,红塔证券,2019-08-02,13.02,13.68,0.23,1.7012
601236.SH,红塔证券,2019-08-05,13.59,14.03,0.35,2.5455
601236.SH,红塔证券,2019-08-06,13.78,14.77,0.74,5.2482
601236.SH,红塔证券,2019-08-07,14.76,14.86,0.09,0.6065
601236.SH,红塔证券,2019-08-08,15.60,14.58,-0.28,-1.8754
601236.SH,红塔证券,2019-08-09,14.75,13.98,-0.60,-4.0956
601236.SH,红塔证券,2019-08-12,14.10,14.53,0.55,3.9146
601236.SH,红塔证券,2019-08-13,14.16,14.02,-0.51,-3.4932
601236.SH,红塔证券,2019-08-14,14.38,13.89,-0.13,-0.9226
601236.SH,红塔证券,2019-08-15,13.29,13.89,0.00,0.0000
601236.SH,红塔证券,2019-08-16,13.76,14.66,0.77,5.5158
601236.SH,红塔证券,2019-08-19,14.92,15.92,1.26,8.6219
601236.SH,红塔证券,2019-08-20,15.62,15.06,-0.87,-5.4375
601236.SH,红塔证券,2019-08-21,15.01,15.16,0.10,0.6609
601236.SH,红塔证券,2019-08-22,15.03,14.91,-0.25,-1.6415
601236.SH,红塔证券,2019-08-23,14.89,14.90,-0.01,-0.0668
601236.SH,红塔证券,2019-08-26,14.53,15.43,0.53,3.5404
601236.SH,红塔证券,2019-08-27,15.48,15.37,-0.06,-0.3871
601236.SH,红塔证券,2019-08-28,15.13,15.76,0.40,2.5907
601236.SH,红塔证券,2019-08-29,15.63,15.55,-0.22,-1.3889
601236.SH,红塔证券,2019-08-30,15.77,15.93,0.39,2.4968
601236.SH,红塔证券,2019-09-02,15.92,17.05,1.11,6.9956
601236.SH,红塔证券,2019-09-03,16.80,17.06,0.01,0.0584
601236.SH,红塔证券,2019-09-04,16.90,17.64,0.58,3.3839
601236.SH,红塔证券,2019-09-05,18.21,18.09,0.46,2.5959
601236.SH,红塔证券,2019-09-06,18.26,18.35,0.26,1.4301
601236.SH,红塔证券,2019-09-09,18.76,18.71,0.36,1.9523
601236.SH,红塔证券,2019-09-10,18.51,19.28,0.57,3.0319
601236.SH,红塔证券,2019-09-11,19.55,18.98,-0.30,-1.5488
601236.SH,红塔证券,2019-09-12,18.95,18.87,-0.11,-0.5768
601236.SH,红塔证券,2019-09-16,18.78,18.82,-0.05,-0.2637
601236.SH,红塔证券,2019-09-17,18.58,17.45,-1.37,-7.2977
601236.SH,红塔证券,2019-09-18,17.52,17.20,-0.25,-1.4261
601236.SH,红塔证券,2019-09-19,17.30,17.69,0.50,2.8935
601236.SH,红塔证券,2019-09-20,17.57,17.58,-0.12,-0.6749
601236.SH,红塔证券,2019-09-23,17.36,17.40,-0.18,-1.0193
601236.SH,红塔证券,2019-09-24,17.41,17.12,-0.28,-1.6018
601236.SH,红塔证券,2019-09-25,16.83,17.12,0.00,0.0000
601236.SH,红塔证券,2019-09-26,17.15,15.87,-1.24,-7.2674
601236.SH,红塔证券,2019-09-27,15.80,15.66,-0.21,-1.3166
601236.SH,红塔证券,2019-09-30,15.65,14.86,-0.81,-5.1461
601236.SH,红塔证券,2019-10-08,14.93,14.95,0.09,0.6028
601236.SH,红塔证券,2019-10-09,14.81,15.43,0.48,3.1957
601236.SH,红塔证券,2019-10-10,15.26,15.47,0.04,0.2581
601236.SH,红塔证券,2019-10-11,15.47,15.85,0.39,2.5097
601236.SH,红塔证券,2019-10-14,16.01,15.90,0.05,0.3139
601236.SH,红塔证券,2019-10-15,15.72,15.36,-0.55,-3.4418
601236.SH,红塔证券,2019-10-16,15.48,15.02,-0.34,-2.2035
601236.SH,红塔证券,2019-10-17,15.04,15.18,0.16,1.0603
601236.SH,红塔证券,2019-10-18,15.21,14.68,-0.50,-3.2787
601236.SH,红塔证券,2019-10-21,14.32,13.90,-0.78,-5.2881
601236.SH,红塔证券,2019-10-22,13.89,14.03,0.13,0.9306
601236.SH,红塔证券,2019-10-23,14.20,13.90,-0.13,-0.9220
601236.SH,红塔证券,2019-10-24,13.96,14.20,0.30,2.1475
601236.SH,红塔证券,2019-10-25,14.19,14.50,0.30,2.1023
601236.SH,红塔证券,2019-10-28,14.45,14.66,0.16,1.0981
601236.SH,红塔证券,2019-10-29,14.43,13.88,-0.78,-5.2953
601236.SH,红塔证券,2019-10-30,13.98,13.95,0.07,0.5018
601236.SH,红塔证券,2019-10-31,14.00,13.68,-0.27,-1.9258
601236.SH,红塔证券,2019-11-01,13.68,13.95,0.27,1.9636
601236.SH,红塔证券,2019-11-04,13.96,14.10,0.15,1.0699
601236.SH,红塔证券,2019-11-05,14.14,14.22,0.12,0.8469
601236.SH,红塔证券,2019-11-06,14.14,13.87,-0.35,-2.4493
601236.SH,红塔证券,2019-11-07,13.78,13.94,0.07,0.5022
601236.SH,红塔证券,2019-11-08,14.14,13.80,-0.14,-0.9993
601236.SH,红塔证券,2019-11-11,13.56,13.28,-0.53,-3.8212
