代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601328.SH,交通银行,2010-01-04,5.12,4.99,-0.10,-2.0321
601328.SH,交通银行,2010-01-05,5.00,5.11,0.13,2.5109
601328.SH,交通银行,2010-01-06,5.06,5.04,-0.07,-1.3845
601328.SH,交通银行,2010-01-07,5.02,4.87,-0.17,-3.4557
601328.SH,交通银行,2010-01-08,4.84,4.89,0.03,0.5593
601328.SH,交通银行,2010-01-11,5.32,4.90,0.01,0.1112
601328.SH,交通银行,2010-01-12,4.87,4.96,0.06,1.2222
601328.SH,交通银行,2010-01-13,4.81,4.68,-0.28,-5.5982
601328.SH,交通银行,2010-01-14,4.73,4.72,0.04,0.9302
601328.SH,交通银行,2010-01-15,4.72,4.76,0.03,0.6912
601328.SH,交通银行,2010-01-18,4.73,4.76,0.01,0.1144
601328.SH,交通银行,2010-01-19,4.76,4.82,0.05,1.1429
601328.SH,交通银行,2010-01-20,4.83,4.70,-0.12,-2.4859
601328.SH,交通银行,2010-01-21,4.72,4.81,0.11,2.3175
601328.SH,交通银行,2010-01-22,4.73,4.96,0.15,3.1710
601328.SH,交通银行,2010-01-25,4.87,4.80,-0.16,-3.1833
601328.SH,交通银行,2010-01-26,4.79,4.81,0.01,0.2268
601328.SH,交通银行,2010-01-27,4.78,4.63,-0.18,-3.7330
601328.SH,交通银行,2010-01-28,4.63,4.49,-0.14,-3.0552
601328.SH,交通银行,2010-01-29,4.49,4.45,-0.04,-0.9697
601328.SH,交通银行,2010-02-01,4.44,4.39,-0.06,-1.3464
601328.SH,交通银行,2010-02-02,4.43,4.41,0.02,0.4963
601328.SH,交通银行,2010-02-03,4.45,4.53,0.13,2.8395
601328.SH,交通银行,2010-02-04,4.51,4.50,-0.03,-0.7203
601328.SH,交通银行,2010-02-05,4.41,4.44,-0.07,-1.4510
601328.SH,交通银行,2010-02-08,4.43,4.40,-0.04,-0.8589
601328.SH,交通银行,2010-02-09,4.41,4.42,0.03,0.6188
601328.SH,交通银行,2010-02-10,4.45,4.46,0.03,0.7380
601328.SH,交通银行,2010-02-11,4.45,4.46,0.00,0.0000
601328.SH,交通银行,2010-02-12,4.49,4.50,0.04,0.9768
601328.SH,交通银行,2010-02-22,4.46,4.43,-0.07,-1.5719
601328.SH,交通银行,2010-02-23,4.42,4.38,-0.05,-1.1057
601328.SH,交通银行,2010-02-24,4.35,4.40,0.02,0.4969
601328.SH,交通银行,2010-02-25,4.41,4.46,0.05,1.2361
601328.SH,交通银行,2010-02-26,4.46,4.46,0.01,0.1221
601328.SH,交通银行,2010-03-01,4.46,4.53,0.07,1.5854
601328.SH,交通银行,2010-03-02,4.54,4.51,-0.03,-0.6002
601328.SH,交通银行,2010-03-03,4.52,4.51,0.00,0.0000
601328.SH,交通银行,2010-03-04,4.51,4.44,-0.07,-1.5700
601328.SH,交通银行,2010-03-05,4.44,4.42,-0.02,-0.3681
601328.SH,交通银行,2010-03-08,4.43,4.46,0.04,0.9852
601328.SH,交通银行,2010-03-09,4.46,4.48,0.02,0.4878
601328.SH,交通银行,2010-03-10,4.49,4.46,-0.02,-0.4854
601328.SH,交通银行,2010-03-11,4.47,4.48,0.02,0.4878
601328.SH,交通银行,2010-03-12,4.49,4.44,-0.04,-0.9709
601328.SH,交通银行,2010-03-15,4.44,4.38,-0.06,-1.3480
601328.SH,交通银行,2010-03-16,4.38,4.36,-0.02,-0.3727
601328.SH,交通银行,2010-03-17,4.38,4.42,0.06,1.3716
601328.SH,交通银行,2010-03-18,4.42,4.39,-0.04,-0.8610
601328.SH,交通银行,2010-03-19,4.39,4.41,0.02,0.4963
601328.SH,交通银行,2010-03-22,4.41,4.42,0.02,0.3704
601328.SH,交通银行,2010-03-23,4.43,4.38,-0.05,-1.1070
601328.SH,交通银行,2010-03-24,4.39,4.39,0.01,0.2488
601328.SH,交通银行,2010-03-25,4.39,4.35,-0.04,-0.8685
601328.SH,交通银行,2010-03-26,4.35,4.40,0.05,1.2516
601328.SH,交通银行,2010-03-29,4.43,4.52,0.12,2.7194
601328.SH,交通银行,2010-03-30,4.52,4.53,0.01,0.1203
601328.SH,交通银行,2010-03-31,4.52,4.51,-0.02,-0.4808
601328.SH,交通银行,2010-04-01,4.52,4.57,0.07,1.4493
601328.SH,交通银行,2010-04-02,4.59,4.57,0.00,0.0000
601328.SH,交通银行,2010-04-06,4.59,4.60,0.03,0.7143
601328.SH,交通银行,2010-04-07,4.61,4.57,-0.04,-0.8274
601328.SH,交通银行,2010-04-08,4.57,4.48,-0.09,-1.9070
601328.SH,交通银行,2010-04-09,4.48,4.50,0.02,0.3645
601328.SH,交通银行,2010-04-12,4.51,4.42,-0.08,-1.6949
601328.SH,交通银行,2010-04-13,4.41,4.51,0.09,2.0936
601328.SH,交通银行,2010-04-14,4.51,4.51,0.00,0.0000
601328.SH,交通银行,2010-04-15,4.53,4.50,-0.02,-0.3619
601328.SH,交通银行,2010-04-16,4.48,4.45,-0.05,-1.0896
601328.SH,交通银行,2010-04-19,4.31,4.16,-0.28,-6.3647
601328.SH,交通银行,2010-04-20,4.16,4.16,0.00,0.0000
601328.SH,交通银行,2010-04-21,4.16,4.20,0.03,0.7843
601328.SH,交通银行,2010-04-22,4.14,3.99,-0.21,-4.9287
601328.SH,交通银行,2010-04-23,4.00,3.91,-0.08,-1.9100
