代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601108.SH,财通证券,2017-10-24,13.20,15.84,--,--
601108.SH,财通证券,2017-10-25,17.43,17.43,1.59,10.0061
601108.SH,财通证券,2017-10-26,19.17,19.17,1.74,9.9834
601108.SH,财通证券,2017-10-27,21.08,21.08,1.91,9.9849
601108.SH,财通证券,2017-10-30,20.88,22.18,1.10,5.2270
601108.SH,财通证券,2017-10-31,21.25,22.14,-0.04,-0.1743
601108.SH,财通证券,2017-11-01,22.33,21.90,-0.24,-1.0912
601108.SH,财通证券,2017-11-02,21.26,22.35,0.44,2.0300
601108.SH,财通证券,2017-11-03,22.04,22.03,-0.32,-1.4273
601108.SH,财通证券,2017-11-06,21.79,21.50,-0.52,-2.3695
601108.SH,财通证券,2017-11-07,21.26,22.95,1.45,6.7416
601108.SH,财通证券,2017-11-08,22.52,23.50,0.54,2.3579
601108.SH,财通证券,2017-11-09,22.94,23.42,-0.08,-0.3291
601108.SH,财通证券,2017-11-10,23.37,23.57,0.15,0.6603
601108.SH,财通证券,2017-11-13,23.44,23.02,-0.55,-2.3370
601108.SH,财通证券,2017-11-14,22.79,22.21,-0.81,-3.5264
601108.SH,财通证券,2017-11-15,22.04,21.74,-0.47,-2.1323
601108.SH,财通证券,2017-11-16,21.55,21.44,-0.30,-1.3784
601108.SH,财通证券,2017-11-17,21.40,19.90,-1.54,-7.1686
601108.SH,财通证券,2017-11-20,19.33,19.13,-0.77,-3.8854
601108.SH,财通证券,2017-11-21,19.05,19.87,0.74,3.8909
601108.SH,财通证券,2017-11-22,19.69,19.41,-0.46,-2.3346
601108.SH,财通证券,2017-11-23,19.33,17.96,-1.45,-7.4701
601108.SH,财通证券,2017-11-24,17.78,18.03,0.08,0.4306
601108.SH,财通证券,2017-11-27,17.98,18.31,0.27,1.5005
601108.SH,财通证券,2017-11-28,18.15,18.44,0.14,0.7392
601108.SH,财通证券,2017-11-29,18.37,18.67,0.23,1.2579
601108.SH,财通证券,2017-11-30,18.46,18.35,-0.32,-1.7081
601108.SH,财通证券,2017-12-01,18.37,18.16,-0.19,-1.0532
601108.SH,财通证券,2017-12-04,17.97,16.92,-1.24,-6.8121
601108.SH,财通证券,2017-12-05,16.80,16.57,-0.36,-2.1131
601108.SH,财通证券,2017-12-06,16.55,16.93,0.37,2.2170
601108.SH,财通证券,2017-12-07,16.74,16.60,-0.33,-1.9406
601108.SH,财通证券,2017-12-08,16.67,16.82,0.21,1.2806
601108.SH,财通证券,2017-12-11,16.75,16.86,0.04,0.2299
601108.SH,财通证券,2017-12-12,16.85,16.08,-0.77,-4.5872
601108.SH,财通证券,2017-12-13,16.06,16.26,0.17,1.0817
601108.SH,财通证券,2017-12-14,16.19,16.41,0.15,0.9512
601108.SH,财通证券,2017-12-15,16.28,16.68,0.27,1.6490
601108.SH,财通证券,2017-12-18,16.72,16.76,0.08,0.4635
601108.SH,财通证券,2017-12-19,16.70,16.80,0.04,0.2307
601108.SH,财通证券,2017-12-20,16.72,16.42,-0.38,-2.2440
601108.SH,财通证券,2017-12-21,16.31,17.08,0.66,4.0024
601108.SH,财通证券,2017-12-22,17.02,17.11,0.03,0.1698
601108.SH,财通证券,2017-12-25,17.05,17.21,0.11,0.6215
601108.SH,财通证券,2017-12-26,17.16,17.67,0.45,2.6390
601108.SH,财通证券,2017-12-27,17.57,17.27,-0.40,-2.2429
